,time,robot,robot_status,task,task_status
0,34,pioneer3at_2,busy,-,-
1,34,pioneer3at_2,busy,external1_0,executing
2,55,pioneer3at_2,idle,-,-
3,55,pioneer3at_2,idle,external1_0,aborted
4,55,UAV_2,busy,-,-
5,55,UAV_2,busy,external1_0,executing
