,total_cpu,total_mem,gazebo_cpu,gazebo_mem,UAV_1_sup_cpu,UAV_1_sup_mem,UAV_2_sup_cpu,UAV_2_sup_mem,pioneer3at_1_sup_cpu,pioneer3at_1_sup_mem,pioneer3at_2_sup_cpu,pioneer3at_2_sup_mem
67.485,97.3,20.4,28.3125,6.428526769999073,0.1875,0.24969876315911751,0.1875,0.25025829857929094,0.1875,0.2487256580805551,0.1875,0.24907840867153397
69.405,97.1,20.4,32.3875,6.428526769999073,0.4125,0.24969876315911751,0.275,0.25025829857929094,0.2625,0.2487256580805551,0.275,0.24907840867153397
70.68,96.8,20.4,28.2,6.429366073129334,0.175,0.24969876315911751,0.175,0.25025829857929094,0.35,0.2487256580805551,0.35,0.24907840867153397
71.9,97.3,20.4,28.6375,6.429366073129334,0.45,0.24969876315911751,0.2875,0.25025829857929094,0.15,0.2487256580805551,0.3,0.24907840867153397
73.23,97.4,20.4,23.862499999999997,6.429366073129334,0.275,0.24969876315911751,0.15,0.25025829857929094,0.425,0.2487256580805551,0.275,0.24907840867153397
74.45,96.8,20.4,33.3875,6.429366073129334,0.2625,0.24969876315911751,0.25,0.25025829857929094,0.125,0.2487256580805551,0.2625,0.24907840867153397
75.7,98.2,20.4,31.3,6.429366073129334,0.1875,0.24969876315911751,0.1875,0.25025829857929094,0.3625,0.2487256580805551,0.175,0.24907840867153397
76.99,97.5,20.4,26.525,6.429366073129334,0.275,0.24969876315911751,0.4125,0.25025829857929094,0.2875,0.2487256580805551,0.2875,0.24907840867153397
78.345,96.9,20.4,27.15,6.429366073129334,0.3625,0.24969876315911751,0.3625,0.25025829857929094,0.175,0.2487256580805551,0.35,0.24907840867153397
79.78,96.8,20.4,27.525,6.429366073129334,0.3,0.24969876315911751,0.15,0.25025829857929094,0.3,0.2487256580805551,0.3,0.24907840867153397
81.21,97.6,20.5,25.0625,6.429366073129334,0.2375,0.24969876315911751,0.2375,0.25025829857929094,0.2375,0.2487256580805551,0.2375,0.24907840867153397
82.435,98.0,20.5,29.4625,6.429366073129334,0.3,0.24969876315911751,0.3,0.25025829857929094,0.2875,0.2487256580805551,0.2875,0.24907840867153397
83.565,97.3,20.5,27.549999999999997,6.429366073129334,0.15,0.24969876315911751,0.3125,0.25025829857929094,0.3125,0.2487256580805551,0.3125,0.24907840867153397
84.975,96.9,20.5,32.3625,6.429366073129334,0.35,0.24972309078608157,0.35,0.25025829857929094,0.175,0.2487256580805551,0.175,0.24907840867153397
86.26,98.2,20.5,25.275,6.429366073129334,0.3,0.24972309078608157,0.15,0.25025829857929094,0.3,0.2487256580805551,0.3,0.24907840867153397
87.56,97.3,20.5,28.925,6.429366073129334,0.375,0.24972309078608157,0.375,0.25025829857929094,0.25,0.24874998570751913,0.25,0.24907840867153397
89.275,97.4,20.5,29.362499999999997,6.429366073129334,0.15,0.24972309078608157,0.15,0.25025829857929094,0.15,0.24874998570751913,0.15,0.24907840867153397
90.51,97.9,20.5,33.6375,6.429366073129334,0.2125,0.24984472892090187,0.2125,0.25025829857929094,0.2,0.24874998570751913,0.4125,0.249090572485016
