,total_cpu,total_mem,gazebo_cpu,gazebo_mem,UAV_1_sup_cpu,UAV_1_sup_mem,UAV_2_sup_cpu,UAV_2_sup_mem,pioneer3at_1_sup_cpu,pioneer3at_1_sup_mem,pioneer3at_2_sup_cpu,pioneer3at_2_sup_mem
125.275,99.0,71.3,24.3,11.84902215901641,0.525,1.1613059396653453,,,0.25,1.1734091803080275,,
126.36,98.6,70.9,28.049999999999997,11.84902215901641,0.35,1.1613059396653453,,,0.35,1.1734091803080275,,
127.385,98.0,70.7,25.875,11.84902215901641,0.55,1.1613059396653453,,,0.85,1.1734091803080275,,
128.605,98.7,70.8,24.975,11.84902215901641,0.525,1.1613059396653453,,,0.525,1.1734091803080275,,
129.775,98.4,70.7,25.925,11.84902215901641,0.675,1.1613059396653453,,,0.675,1.1734091803080275,,
130.805,98.3,70.7,24.15,11.84902215901641,0.5,1.1613059396653453,,,0.25,1.1734091803080275,,
131.865,97.9,70.0,23.85,11.84902215901641,0.425,1.1613059396653453,,,0.425,1.1734091803080275,,
133.13,99.1,70.0,25.825,11.84902215901641,0.225,1.1613059396653453,,,0.45,1.1734091803080275,,
134.2,98.8,70.1,23.425,11.84902215901641,0.425,1.1613059396653453,,,0.425,1.1734091803080275,,
135.39,98.5,70.0,26.075,11.84902215901641,0.75,1.1613059396653453,,,0.5,1.1734091803080275,,
136.465,99.2,70.1,23.8,11.84902215901641,0.4,1.1613059396653453,,,0.4,1.1734091803080275,,
137.55,98.7,70.0,25.6,11.84902215901641,0.375,1.1613059396653453,,,0.575,1.1734091803080275,,
138.755,98.5,70.1,25.575,11.84902215901641,0.25,1.1613059396653453,,,0.475,1.1734091803080275,,
139.835,98.5,70.1,26.225,11.84902215901641,0.3,1.1613059396653453,,,0.3,1.1734091803080275,,
141.0,99.0,70.1,24.825000000000003,11.84902215901641,0.575,1.1613059396653453,,,0.4,1.1734091803080275,,
142.075,98.5,69.8,23.4,11.84902215901641,0.425,1.1613059396653453,,,0.425,1.1734091803080275,,
143.2,99.2,69.9,27.125,11.84902215901641,0.275,1.1613059396653453,,,0.575,1.1734091803080275,,
