,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.365,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.998869459487648, 0.9994620966580899, 0.6572051957611884]",100
0.865,,pioneer3at_1,0,2,0,None,0,[],100,None,0,"[0.9989089294181533, 0.9994164814948889, 0.6570358960389644]",100
19.53,,,0,2,0,None,0,"[3.0125373138261127, 1.0327944027244302, 0.0]",100.0,None,0,"[0.998195406022288, 0.9993041280494755, 0.6572639095465761]",100.0
32.92,,,0,2,0,None,0,"[3.0189692702126463, 1.046089238464118, 0.0]",100.0,None,0,"[0.9977483515200234, 0.9990795654976196, 0.6571957444196932]",100.0
47.27,,,0,2,0,None,0,"[3.026551298269911, 1.0595180184866246, 0.0]",100.0,None,0,"[0.9975657237145009, 0.9986253409557224, 0.6572606549695404]",100.0
62.305,,,0,2,0,None,0,"[3.0352401189786526, 1.0729643994802154, 0.0]",100.0,None,0,"[0.997535661570812, 0.998299219821087, 0.6572605623942921]",100.0
76.775,,,0,2,0,None,0,"[3.0445173972464965, 1.0856099369525176, 0.0]",100.0,None,0,"[0.997388238607522, 0.9980785546433707, 0.657194060350585]",100.0
92.3,,,0,2,0,None,0,"[3.0552962937907924, 1.0987852551385993, 0.0]",100.0,None,0,"[0.9973327348217474, 0.9978554731770387, 0.6572207131826318]",100.0
95.94,,,1,2,0,None,0,"[3.057964203153574, 1.1018443753610572, 0.0]",100.0,None,0,"[0.9971934529349548, 0.9978490703161705, 0.6572592120949512]",100.0
97.07,on_gs,pioneer3at_1,1,2,0,None,0,"[3.058907258184368, 1.1029348515801698, 0.0]",100.0,None,0,"[0.9972077637457964, 0.9978370351617791, 0.6572592882723297]",100.0
98.255,on_vs,pioneer3at_1,1,2,0,None,0,"[3.0598513526543885, 1.103965842320709, 0.0]",100.0,None,0,"[0.9972277500119884, 0.9977838777286686, 0.6572021687549872]",100.0
102.32,st_app,pioneer3at_1,1,2,0,approach,0,"[3.1064227319147317, 1.0978940943573419, 0.0]",99.81269836425781,None,0,"[0.9973166368190882, 0.9977798109648527, 0.6571979582969885]",100.0
114.94,,,1,2,0,approach,0,"[3.1347417871418473, 1.0986085879095686, 0.0]",99.02269744873047,None,0,"[0.9972922473106235, 0.9976161809773362, 0.6571888035845258]",100.0
128.95,,,1,2,0,approach,0,"[3.1106241690500145, 1.0566032157686134, 0.0]",98.23269653320312,None,0,"[0.9972822431274084, 0.9976790216442954, 0.6572741215000742]",100.0
141.07,,,1,2,0,approach,0,"[7.465496763054826, 2.657469649751409, 0.0]",96.65270233154297,None,0,"[0.9970639645217578, 0.9977981911665869, 0.6571958700999637]",100.0
152.505,,,1,2,0,approach,0,"[12.115169729822307, 3.164619618032242, 0.0]",95.86270141601562,None,0,"[0.997097379389536, 0.9980887905023106, 0.6572694075841927]",100.0
164.83,,,1,2,0,approach,0,"[17.085206409758463, 3.9461989253223155, 0.0]",95.07270050048828,None,0,"[0.9971115607285339, 0.9980807588463532, 0.6572577868132059]",100.0
167.945,,,0,2,0,approach,0,"[18.33474778353536, 4.130564343946319, 0.0]",95.07270050048828,None,0,"[0.9969776250615299, 0.9980749318478618, 0.6572570524621819]",100.0
167.965,,,1,2,0,approach,0,"[18.355059958693364, 4.133433451307857, 0.0]",95.07270050048828,None,0,"[0.9969797853890564, 0.9980654303917988, 0.6572569912604956]",100.0
169.19,sus_app,pioneer3at_1,1,2,0,None,0,"[18.46314544998331, 4.143214993185258, 0.0]",95.07270050048828,None,0,"[0.9970019276547232, 0.998030574483878, 0.6572030723596591]",100.0
170.085,abort_app,pioneer3at_1,1,2,0,None,0,"[18.462883894895402, 4.139805419375345, 0.0]",95.07270050048828,None,0,"[0.996983732226517, 0.9981330204963609, 0.6571981390307089]",100.0
171.12,off_vs,pioneer3at_1,1,2,0,None,0,"[18.46265777094436, 4.135688761036586, 0.0]",94.47840118408203,None,0,"[0.9969964079990573, 0.9982117281782646, 0.6572216381332913]",100.0
172.39,off_gs,pioneer3at_1,1,2,0,None,0,"[18.462537441567793, 4.130434072450226, 0.0]",94.47840118408203,None,0,"[0.9971221635564621, 0.998202931486482, 0.6572582063516442]",100.0
176.525,st_rb,pioneer3at_1,1,2,0,return to base,0,"[18.724655278055277, 3.8466097072024414, 0.0]",94.47840118408203,None,0,"[0.9970723835490005, 0.9981488422087872, 0.6572870095769519]",100.0
188.705,,,1,2,0,return to base,0,"[15.049412739823918, 1.9510188148303824, 0.0]",93.931396484375,None,0,"[0.9965679693928292, 0.9979469734200295, 0.6571980993431621]",100.0
200.09,,,1,2,0,return to base,0,"[10.398270628282456, 2.3982538898416905, 0.0]",93.28140258789062,None,0,"[0.9964243771597239, 0.9976116806155408, 0.6572551513460487]",100.0
208.37,,,0,2,0,return to base,0,"[7.098297211924231, 1.6795586154266227, 0.0]",92.63140106201172,None,0,"[0.9961263732338459, 0.9974679339900312, 0.6572096118978704]",100.0
208.515,,,0,2,0,return to base,0,"[7.058429468299028, 1.6699579266606908, 0.0]",92.63140106201172,None,0,"[0.9962039090907262, 0.9974842260968246, 0.6570106213882972]",100.0
208.62,,,1,2,0,return to base,0,"[6.99887878104035, 1.6556165208571545, 0.0]",92.63140106201172,None,0,"[0.9962721232814813, 0.997394548389181, 0.6571683820018219]",100.0
209.51,sus_rb,pioneer3at_1,1,2,0,None,0,"[6.9736362848535824, 1.6513279320707848, 0.0]",92.63140106201172,None,0,"[0.9961340070766698, 0.9974116904673377, 0.6572553124439339]",100.0
210.315,abort_rb,pioneer3at_1,1,2,0,None,0,"[6.974280532734794, 1.6515394317663379, 0.0]",92.63140106201172,None,0,"[0.9961010223916006, 0.9973902149336498, 0.6572552020046392]",100.0
211.525,on_gs,pioneer3at_1,1,2,0,None,0,"[6.974876430184594, 1.6519748484556942, 0.0]",92.15239715576172,None,0,"[0.9960027227209749, 0.9974210463354731, 0.6572091889915294]",100.0
212.58,on_vs,pioneer3at_1,1,2,0,None,0,"[6.9750691092696755, 1.6523823831149027, 0.0]",92.15239715576172,None,0,"[0.995991540660591, 0.9975305957951439, 0.6572053825299392]",100.0
217.015,st_exp,pioneer3at_1,1,2,0,exploration,0,"[6.247590669835325, 2.105460659582893, 0.0]",92.15239715576172,None,0,"[0.9958869702997327, 0.9976998705678337, 0.6572513680235296]",100.0
228.55,,,1,2,0,exploration,0,"[7.177186114680093, 6.526174715747018, 0.0]",91.45700073242188,None,0,"[0.995766175330092, 0.9979062975785037, 0.65721783002372]",100.0
239.71,,,1,2,0,exploration,0,"[7.818501307546503, 10.688792556482865, 0.0]",90.66699981689453,None,0,"[0.9957035177194135, 0.9980634996287188, 0.6571965189029916]",100.0
253.23,,,1,2,0,exploration,0,"[7.867430907308042, 11.046276713698356, 0.0]",89.65249633789062,None,0,"[0.9952369140647184, 0.9987743073472167, 0.6570485894882122]",100.0
266.64,,,1,2,0,exploration,0,"[7.864350216079616, 11.011894457779619, 0.0]",89.51249694824219,None,0,"[0.9946619107226172, 0.9989603520493123, 0.6570438221583624]",100.0
277.745,,,1,2,0,exploration,0,"[9.06016788167468, 9.222136891379407, 0.0]",89.11900329589844,None,0,"[0.9942049873820838, 0.9990963939887424, 0.657158956302814]",100.0
289.72,,,1,2,0,exploration,0,"[8.642082263231128, 8.778710904150403, 0.0]",88.3290023803711,None,0,"[0.9938576791772878, 0.999496573485843, 0.6572253414178802]",100.0
303.855,,,1,2,0,exploration,0,"[8.677621107606036, 8.750463649307376, 0.0]",87.87349700927734,None,0,"[0.9940845882666943, 0.9999573602891363, 0.657177475094488]",100.0
316.185,,,1,2,0,exploration,0,"[10.199914693004382, 7.181698598716522, 0.0]",87.35649871826172,None,0,"[0.9943244349554774, 1.0005733115397757, 0.6572304026900473]",100.0
321.15,,,1,2,0,exploration,0,"[10.56362620520579, 7.398345032766588, 0.0]",87.35649871826172,None,0,"[0.9946924233471629, 1.0005863546764953, 0.6572641055260376]",100.0
