,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
153.255,,,1,2,0,approach,0,"[8.55251192085498, 2.061742506622661, 0.0]",98.95670318603516,None,0,"[0.9971076814234415, 0.9981772718862628, 0.6571781542677864]",100.0
165.49,,,1,2,0,approach,0,"[13.414298561234219, 2.9835279834135453, 0.0]",98.16670227050781,None,0,"[0.9971481992645914, 0.9980381270761437, 0.6571950241549723]",100.0
169.86,,,1,2,0,approach,0,"[15.187720186534632, 3.301524706960787, 0.0]",98.16670227050781,None,0,"[0.9970321144263419, 0.9981809494626046, 0.6572573230100893]",100.0
171.185,sus_app,pioneer3at_1,1,2,0,None,0,"[15.252543262549596, 3.3100131184642207, 0.0]",97.4352035522461,None,0,"[0.9970447091439323, 0.9982016880680501, 0.6572574981054401]",100.0
174.435,st_rb,pioneer3at_1,1,2,0,return to base,0,"[15.312672985313121, 3.3111545781102194, 0.0]",97.4352035522461,None,0,"[0.9970627704233744, 0.9982169429552015, 0.6572719122733333]",100.0
185.265,,,1,2,0,return to base,0,"[12.99223952592657, 1.1844430793179006, 0.0]",96.66470336914062,None,0,"[0.9967134713538274, 0.9981478380298183, 0.6572552366431431]",100.0
195.445,,,1,2,0,return to base,0,"[8.866802720046858, 1.8237918341167416, 0.0]",95.87470245361328,None,0,"[0.9965400510804471, 0.9975950510902886, 0.6572574284256423]",100.0
207.77,,,1,2,0,return to base,0,"[3.954856036122473, 1.2702536233386421, 0.0]",95.08470153808594,None,0,"[0.9962130019460711, 0.9974660812955055, 0.6572555080486167]",100.0
207.8,,,0,2,0,return to base,0,"[3.954856036122473, 1.2702536233386421, 0.0]",95.08470153808594,None,0,"[0.9963054394517615, 0.9974242358563696, 0.6571782953223142]",100.0
207.995,,,1,2,0,return to base,0,"[3.903016725495137, 1.2593315424556313, 0.0]",95.08470153808594,None,0,"[0.9962251597514536, 0.9974597128704641, 0.6572553286813875]",100.0
208.64,sus_rb,pioneer3at_1,1,2,0,None,0,"[3.8997021881284106, 1.2586407805478816, 0.0]",95.08470153808594,None,0,"[0.9961035663066903, 0.9974540212195943, 0.6572064811184091]",100.0
212.6,st_exp,pioneer3at_1,1,2,0,exploration,0,"[3.2512609891476862, 1.9629768770167453, 0.0]",94.3467025756836,None,0,"[0.99592949179005, 0.9974660193742749, 0.6572098194810161]",100.0
224.44,,,1,2,0,exploration,0,"[6.420242062909191, 5.258371925319084, 0.0]",93.55670166015625,None,0,"[0.9957801679229232, 0.9978253319844121, 0.6572501713744565]",100.0
237.135,,,1,2,0,exploration,0,"[7.011805608713567, 9.813339093937381, 0.0]",92.7667007446289,None,0,"[0.9957540897869281, 0.9979199926381834, 0.6572498097610098]",100.0
248.87,,,1,2,0,exploration,0,"[6.950255835321746, 12.104381752848463, 0.0]",91.97669982910156,None,0,"[0.9955462780811962, 0.998679221427812, 0.6571853648783207]",100.0
261.3,,,1,2,0,exploration,0,"[6.9103890915066, 12.107561555024478, 0.0]",91.39119720458984,None,0,"[0.994832974171791, 0.9988169011957713, 0.6571795359320882]",100.0
269.34,,,0,2,0,exploration,0,"[6.90724364312812, 12.110056213050083, 0.0]",91.39119720458984,None,0,"[0.9945700253956926, 0.9989424465543558, 0.6571743290110784]",100.0
269.6,,,0,2,0,exploration,0,"[6.907514730039269, 12.114709712370788, 0.0]",91.39119720458984,None,0,"[0.9944871791331135, 0.9990002082726843, 0.6570423908812881]",100.0
269.675,,,1,2,0,exploration,0,"[6.906456027893324, 12.120380955233633, 0.0]",91.39119720458984,None,0,"[0.9944834562006976, 0.999001022192382, 0.6570423613940206]",100.0
270.755,sus_exp,pioneer3at_1,1,2,0,None,0,"[6.901419521108087, 12.120379167527632, 0.0]",91.39119720458984,None,0,"[0.9944829563430451, 0.9989615912290353, 0.6571736480298831]",100.0
271.38,abort_exp,pioneer3at_1,1,2,0,None,0,"[6.899837338455197, 12.120143625030382, 0.0]",91.21869659423828,None,0,"[0.994376741124488, 0.9990243441431707, 0.657041516049549]",100.0
271.975,abort_rb,pioneer3at_1,1,2,0,None,0,"[6.89944788206119, 12.120155391241921, 0.0]",91.21869659423828,None,0,"[0.9943395234513879, 0.9990324724143892, 0.6570412199344696]",100.0
272.655,abort_app,pioneer3at_1,1,2,0,None,0,"[6.899147504234587, 12.120226786687578, 0.0]",91.21869659423828,None,0,"[0.9942985757885823, 0.9990414068241797, 0.6570408949843125]",100.0
276.245,st_app,pioneer3at_1,1,2,0,approach,0,"[7.5719299054162725, 12.437498974244567, 0.0]",91.21869659423828,None,0,"[0.9942122049532027, 0.9990928015401854, 0.6571578543141116]",100.0
287.465,,,1,2,0,approach,0,"[9.24950489439756, 8.581618006822131, 0.0]",90.54570007324219,None,0,"[0.9938939319775945, 0.9993480612322598, 0.6572362817693159]",100.0
298.545,,,1,2,0,approach,0,"[10.979091247467215, 4.668993146516371, 0.0]",89.75569915771484,None,0,"[0.9940590452253882, 0.9999159638744222, 0.6572307484781327]",100.0
308.575,,,1,2,0,approach,0,"[15.0217908980636, 4.691607709825299, 0.0]",88.9656982421875,None,0,"[0.9942038664202176, 1.0002382457052335, 0.6572308382844593]",100.0
319.375,,,1,2,0,approach,0,"[19.445105782454906, 4.996503148836713, 0.0]",88.17569732666016,None,0,"[0.9943622196543793, 1.0006296631709446, 0.6572304225339832]",100.0
325.065,,,1,2,0,approach,0,"[21.788008655115977, 4.965261936938874, 0.0]",87.38569641113281,None,0,"[0.994913615334316, 1.000667909635193, 0.6572527336793933]",100.0
