,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.055,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,"[1.0000000001427825, 3.0, 0.6889771779073759]",100
7.93,,UAV_1,0,4,0,None,0,"[3.003621450389898, 1.0144530335240627, 0.0]",100,None,0,"[2.9991430535072308, 2.9856903829231345, 0.0]",100,None,0,"[0.9953435803631561, 0.9983820142142265, 0.6572522190898357]",100,None,0,"[0.9777401595285427, 2.976662366324276, 0.6821778342617879]",100
13.455,,,0,4,0,None,0,"[3.008600371056749, 1.024853834677485, 0.0]",100.0,None,0,"[2.9973375752092104, 2.9792730200938555, 0.0]",100.0,None,0,"[0.9952987088960824, 0.9985576901537037, 0.6572437223411995]",100.0,None,0,"[0.9784687225277905, 2.976406210707238, 0.6821893334639094]",100.0
16.68,uav_st_assess,UAV_2,1,4,0,None,0,"[3.011284040325025, 1.0299590548668078, 0.0]",100.0,None,0,"[2.9964885469505362, 2.9754523073926564, 0.0]",100.0,None,0,"[0.995446850655384, 0.9986252116870614, 0.6572474980822649]",100.0,assessment,0,"[1.006231495145337, 2.987981367521588, 1.504291597517064]",100.0
28.94,,,2,4,0,None,0,"[3.016985855353865, 1.0423341517337747, 0.0]",100.0,None,0,"[2.99329456937375, 2.9613997287088893, 0.0]",100.0,None,0,"[0.995461621216036, 0.9974232893017894, 0.6570502092560179]",100.0,assessment,0,"[0.9768519969748618, 2.9763427810146412, 4.500295176524857]",99.61599731445312
32.025,uav_st_assess,UAV_1,2,4,0,None,0,"[3.018466089756656, 1.0452775264734493, 0.0]",100.0,None,0,"[2.9927027860079085, 2.9576733013784726, 0.0]",100.0,assessment,0,"[1.0150153236608874, 1.004206394872835, 1.4973020702152469]",99.93599700927734,assessment,0,"[1.9802634342871792, 3.173773206295054, 4.498839131496309]",98.98400115966797
48.085,,,2,4,0,None,0,"[3.0269858500069757, 1.0603387723942344, 0.0]",100.0,None,0,"[2.989885525645469, 2.938211884190753, 0.0]",100.0,assessment,0,"[5.51129216271227, 1.1344443532609512, 1.7883610375836232]",99.44000244140625,assessment,0,"[7.220139404645449, 4.17022211656645, 4.505675745916345]",98.19999694824219
64.575,,,2,4,0,None,0,"[3.036623073595767, 1.0750197898451148, 0.0]",100.0,None,0,"[2.9848064458966195, 2.9174809212254695, 0.0]",100.0,assessment,0,"[11.088077898315497, 1.3002383073868036, 2.170893687125312]",97.88800048828125,assessment,0,"[12.848819308085684, 5.2456793532107, 4.510339383953928]",96.60800170898438
78.74,,,2,4,0,None,0,"[3.0458144557049365, 1.087346006237523, 0.0]",100.0,None,0,"[2.97825553612362, 2.9028971183229553, 0.0]",100.0,assessment,0,"[16.600414518387645, 1.4640770919771362, 2.516914807587711]",97.09600067138672,assessment,0,"[18.179015629358712, 6.264122731135655, 4.514305811361406]",95.83200073242188
92.015,,,2,4,0,None,0,"[3.0551854964535967, 1.0987110720951958, 0.0]",100.0,None,0,"[2.9514217799776654, 2.8678863081746, 0.0]",100.0,assessment,0,"[21.04835106171794, 1.5962794104785047, 2.817635200293532]",95.5199966430664,assessment,0,"[20.314774387129184, 6.672197521354834, 4.515641427036568]",94.56800079345703
105.24,,,2,4,0,None,0,"[3.065133444337003, 1.1099342775256815, 0.0]",100.0,None,0,"[2.9105043971678017, 2.805404270297056, 0.0]",100.0,assessment,0,"[25.745817511757426, 1.7358991148411262, 3.149056234304111]",94.75199890136719,assessment,0,"[18.779661118888566, 4.845051012570395, 4.836977120008393]",93.98400115966797
118.19,,,2,4,0,None,0,"[3.080970378359123, 1.128063649567384, 0.0]",100.0,None,0,"[2.90927302590793, 2.7814889175596194, 0.0]",100.0,assessment,0,"[30.505522189674714, 1.8773693271348864, 3.4605033381256707]",94.00800323486328,assessment,0,"[18.79511252208681, 4.864325572541325, 4.836842831700129]",93.51200103759766
130.8,,,2,4,0,None,0,"[3.098576187164762, 1.1471457300761558, 0.0]",100.0,None,0,"[2.916566535240598, 2.7668928288761414, 0.0]",100.0,assessment,0,"[35.35313317666339, 2.0214505586688776, 3.7568508681658517]",93.24800109863281,assessment,0,"[19.936284054801767, 2.5817334938014582, 4.680265852240684]",92.63200378417969
144.86,,,2,4,0,None,0,"[3.1182836340776494, 1.1689294844545017, 0.0]",100.0,None,0,"[2.926302201744218, 2.745916455544713, 0.0]",100.0,assessment,0,"[40.25427971022977, 2.1671233715150158, 4.1024680481569105]",91.68000030517578,assessment,0,"[20.212482296268302, 2.331810702248727, 4.654541023063914]",92.25599670410156
157.72,,,2,4,0,None,0,"[3.1261423065457445, 1.1784798126142455, 0.0]",100.0,None,0,"[2.933405735180624, 2.721956640574312, 0.0]",100.0,assessment,0,"[44.95940174775201, 2.306971022305121, 4.408129919659822]",90.91200256347656,assessment,0,"[24.0749915040513, 2.175607283969812, 4.532260340590685]",91.63999938964844
170.185,,,2,4,0,None,0,"[3.1299889957526466, 1.1846824338493864, 0.0]",100.0,None,0,"[2.952215695173924, 2.6972764240029643, 0.0]",100.0,assessment,0,"[46.54894833053667, 2.354214454457638, 4.483763702504058]",90.13600158691406,assessment,0,"[25.022060311622766, 2.134178928182921, 4.493745709387794]",90.87999725341797
182.27,,,2,4,0,None,0,"[3.136434568308891, 1.1883457962773063, 0.0]",100.0,None,0,"[2.9709678093212517, 2.681098295270419, 0.0]",100.0,assessment,0,"[45.950802754017424, 2.97000982138128, 4.516906797062008]",89.59200286865234,assessment,0,"[25.025842737581193, 2.1352902609701454, 4.4934816712136945]",90.63999938964844
195.57,,,2,4,0,None,0,"[3.1353904240964545, 1.184835870393518, 0.0]",100.0,None,0,"[2.987892112906857, 2.6649085434577415, 0.0]",100.0,assessment,0,"[43.97107341703821, 4.97247192925034, 4.616965500657398]",88.83999633789062,assessment,0,"[25.07229246726582, 3.1312776433016385, 4.490555399613055]",90.5199966430664
209.66,,,2,4,0,None,0,"[3.1316180766053474, 1.1787288442337354, 0.0]",100.0,None,0,"[3.0027613087947196, 2.652343139385832, 0.0]",100.0,assessment,0,"[45.060888017252424, 5.010265376372225, 4.594762151053426]",88.53600311279297,assessment,0,"[25.164848710199777, 6.866432397668744, 4.492334647452523]",89.74400329589844
224.045,,,2,4,0,None,0,"[3.1236589287496797, 1.1763275033257632, 0.0]",100.0,None,0,"[3.013199218880358, 2.6444348723659807, 0.0]",100.0,assessment,0,"[45.04465619390765, 5.005644916800873, 4.594627830061454]",87.95999908447266,assessment,0,"[24.46741354482695, 7.774125919230666, 4.3894917276453675]",88.94400024414062
