,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.04,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.295,,UAV_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
8.61,,,0,4,0,None,0,"[3.0043425685359657, 1.0161330288184294, 0.0]",100,None,0,"[2.9982344192408874, 2.9822931444864613, 0.0]",100,None,0,"[0.9969776017940203, 0.9989332746353073, 0.6572176361932291]",100,None,0,"[0.9791083272009345, 2.979263937615684, 0.6822577892514656]",100
10.24,,,0,4,0,None,0,"[3.005753483668702, 1.0193012946709685, 0.0]",100.0,None,0,"[2.9976776686958826, 2.980373152619987, 0.0]",100.0,None,0,"[0.996785286880953, 0.9988571470529769, 0.6572373343622445]",100.0,None,0,"[0.9790951046340889, 2.9789336814894773, 0.6822684702235174]",100.0
10.735,on_vs,pioneer3at_2,1,4,0,None,0,"[3.0061702852630487, 1.0201623126144945, 0.0]",100.0,None,0,"[2.9974999899119457, 2.9797937140406403, 0.0]",100.0,None,0,"[0.9967094675164297, 0.9988974446730721, 0.6572112452382672]",100.0,None,0,"[0.9791608890151527, 2.9788922612320134, 0.6822690577347164]",100.0
13.48,st_app,pioneer3at_2,1,4,0,None,0,"[3.008817844447445, 1.0252550673603888, 0.0]",100.0,approach,0,"[3.28642024382625, 2.9683210090139487, 0.0]",100.0,None,0,"[0.9967927880721523, 0.9986453579613942, 0.6571925614358108]",100.0,None,0,"[0.9794494888776354, 2.9788215158410725, 0.6822744469793485]",100.0
17.995,,,2,4,0,None,0,"[3.011913545588143, 1.0315055287634671, 0.0]",100.0,approach,0,"[5.078744639964132, 3.3719918830564586, 0.0]",100.0,None,0,"[0.9966574237228156, 0.9987611845628407, 0.6572012686304851]",100.0,None,0,"[0.9802264863249924, 2.9785067065392354, 0.6822865740950524]",100.0
18.585,on_gs,pioneer3at_1,2,4,0,None,0,"[3.012173072696073, 1.0321213199050712, 0.0]",100.0,approach,0,"[5.283213054639954, 3.46806198757424, 0.0]",100.0,None,0,"[0.9965921245526748, 0.9987933164608789, 0.6572532602267207]",100.0,None,0,"[0.9801972881171147, 2.978609784671981, 0.6822892404312261]",100.0
19.355,on_vs,pioneer3at_1,2,4,0,None,0,"[3.0124723173298773, 1.0328673170949005, 0.0]",100.0,approach,0,"[5.555375462720558, 3.6086594451962153, 0.0]",100.0,None,0,"[0.9965528251437636, 0.9988014564410632, 0.6572344733112389]",100.0,None,0,"[0.980489368481093, 2.9784242422849623, 0.6822913293405539]",100.0
22.41,st_app,pioneer3at_1,2,4,0,approach,0,"[3.96095988541555, 1.1212129584575328, 0.0]",99.93890380859375,approach,0,"[6.587821630020972, 4.30614123717347, 0.0]",99.314697265625,None,0,"[0.9964857301563979, 0.9986701754698959, 0.6572526449056044]",100.0,None,0,"[0.980994206564559, 2.978398694918794, 0.682303261082116]",100.0
29.09,,,2,4,0,approach,0,"[6.590684135553577, 1.789412902221572, 0.0]",99.93890380859375,approach,0,"[8.44374110567624, 6.303232607749459, 0.0]",99.314697265625,None,0,"[0.9963443904222876, 0.9983189388583383, 0.6571944102167839]",100.0,None,0,"[0.9822574747005646, 2.9781362450226925, 0.6823268040684873]",100.0
29.46,uav_on_vs,UAV_2,3,4,0,approach,0,"[6.747596639008185, 1.8338600019451294, 0.0]",99.93890380859375,approach,0,"[8.534522244391427, 6.409995607057604, 0.0]",99.314697265625,None,0,"[0.9964025197446321, 0.998302889814454, 0.6572218214278327]",100.0,None,0,"[0.9822606080589276, 2.978160791339445, 0.6823281630399696]",100.0
34.115,uav_st_v_search,UAV_2,3,4,0,approach,0,"[8.604357492873046, 2.250070601129872, 0.0]",99.1489028930664,approach,0,"[9.698251031697662, 7.912698442245429, 0.0]",98.57469940185547,None,0,"[0.9962746518818004, 0.9981212564080432, 0.6572306360231613]",100.0,victim search,0,"[0.9939494995307292, 2.9826331786714873, 1.5241288679058365]",99.95989990234375
46.47,,,3,4,0,approach,0,"[12.452967771778152, 2.6045037993256686, 0.0]",98.35890197753906,approach,0,"[12.69013145131317, 11.854662531923683, 0.0]",97.83470153808594,None,0,"[0.9959508796223592, 0.9982351819884375, 0.6572475838909949]",100.0,victim search,0,"[3.0281653926680225, 6.809938325285263, 1.8576960804476876]",99.27790069580078
59.67,,,3,4,0,approach,0,"[17.59515282299896, 4.164565827014718, 0.0]",97.56890106201172,approach,0,"[15.648081500870527, 15.55965181637413, 0.0]",97.0947036743164,None,0,"[0.9954935291741556, 0.9979784842741597, 0.6572464258004691]",100.0,victim search,0,"[5.247232445824165, 11.00693726439827, 2.2630867945284003]",98.38790130615234
62.82,,,2,4,0,approach,0,"[18.848515379950932, 4.427128960133155, 0.0]",96.77890014648438,approach,1,"[15.74077727826062, 15.687449724282306, 0.0]",96.35469818115234,None,0,"[0.9953189072264026, 0.9980317641848971, 0.6572540791764774]",100.0,victim search,0,"[5.761407437939778, 11.979650489986597, 2.347369600194817]",97.51390075683594
62.89,end_app,pioneer3at_2,2,4,0,approach,0,"[18.888703690687635, 4.433824792222112, 0.0]",96.77890014648438,None,1,"[15.74096763818301, 15.687562685125565, 0.0]",96.35469818115234,None,0,"[0.9953362129182285, 0.998059070255928, 0.6572395145185295]",100.0,victim search,0,"[5.788199254756414, 12.030341965504228, 2.3497850324123846]",97.51390075683594
63.085,,,3,4,0,approach,0,"[18.969031975317233, 4.446964148853744, 0.0]",96.77890014648438,None,1,"[15.741232463590382, 15.687791002530956, 0.0]",96.35469818115234,None,0,"[0.9953679647208954, 0.9980010415109576, 0.6572097324781424]",100.0,victim search,0,"[5.847931640322748, 12.143362595803413, 2.353307227401783]",97.51390075683594
63.355,off_vs,pioneer3at_2,3,4,0,approach,0,"[19.04933863376528, 4.460070164552284, 0.0]",96.77890014648438,None,1,"[15.741552084425999, 15.687958349503042, 0.0]",96.35469818115234,None,0,"[0.9953986669005926, 0.9980850031979774, 0.6572450477022572]",100.0,victim search,0,"[5.907552807803002, 12.256170574226582, 2.354628588587038]",97.51390075683594
63.885,on_vs,pioneer3at_2,3,4,0,approach,0,"[19.292961634343747, 4.499123123101097, 0.0]",96.77890014648438,None,1,"[15.74241830071643, 15.688466867259649, 0.0]",96.35469818115234,None,0,"[0.995409432973505, 0.9980389413960961, 0.6572457041535799]",100.0,victim search,0,"[6.005716613184109, 12.441862979294978, 2.353279667609575]",97.51390075683594
67.065,st_app,pioneer3at_2,3,4,0,approach,0,"[20.578859166233517, 4.645044066978346, 0.0]",96.77890014648438,approach,1,"[16.14512905028883, 16.103479590924817, 0.0]",96.35469818115234,None,0,"[0.9955666116682264, 0.9976902632119934, 0.6572474999959325]",100.0,victim search,0,"[6.522924031446505, 13.420268648286688, 2.4354578669055695]",97.51390075683594
78.465,,,3,4,0,approach,0,"[25.221817761723766, 5.141667004409324, 0.0]",95.98889923095703,approach,1,"[20.673615464586366, 16.880485900355275, 0.0]",95.7947006225586,None,0,"[0.9956297965171889, 0.9970931028704341, 0.6572633887377285]",100.0,victim search,0,"[8.478856876699593, 17.12046458580135, 2.767007062616056]",96.63990020751953
89.86,,,3,4,0,approach,0,"[29.813378050432068, 5.70379017993572, 0.0]",95.19889831542969,approach,1,"[23.8318864355213, 16.527874859062244, 0.0]",95.05470275878906,None,0,"[0.9954861449280525, 0.9957415500955145, 0.6572502185625354]",100.0,victim search,0,"[9.996075813329469, 19.968457402045146, 3.0143937692349847]",95.76589965820312
101.895,,,3,4,0,approach,0,"[34.75373278515632, 6.286936530204225, 0.0]",93.618896484375,approach,1,"[24.71908131341395, 15.91072912208421, 0.0]",93.57469940185547,None,0,"[0.995390163529947, 0.9952612453783309, 0.6572442819346108]",100.0,victim search,0,"[11.663045120773063, 20.001959304219618, 3.6323547174549407]",94.13790130615234
114.4,,,3,4,0,approach,0,"[39.37262860975055, 6.837002410472115, 0.0]",92.82890319824219,approach,1,"[29.65724273168843, 15.85530007294311, 0.0]",92.83470153808594,None,0,"[0.9953559031036081, 0.9949160708501741, 0.6572271598989482]",100.0,victim search,0,"[13.216419007809026, 20.006487249711423, 4.743712862095545]",93.50389862060547
118.21,,,3,4,0,approach,0,"[39.60393000829625, 6.890823295886645, 0.0]",92.82890319824219,approach,1,"[31.05670225142499, 15.96143973657426, 0.0]",92.83470153808594,None,0,"[0.9952745166156763, 0.995025964263582, 0.6572475438928819]",100.0,victim search,0,"[13.308619692053844, 20.00144937640865, 4.732766720850121]",93.50389862060547
118.645,end_app,pioneer3at_1,3,4,0,None,1,"[39.60365212895525, 6.891592235957759, 0.0]",92.82890319824219,approach,1,"[31.15409603845397, 15.961290361703979, 0.0]",92.83470153808594,None,0,"[0.9953090524862949, 0.9949943640560662, 0.6572646873387534]",100.0,victim search,0,"[13.316508801785693, 20.001325852903737, 4.732817598538786]",93.50389862060547
119.55,off_vs,pioneer3at_1,3,4,0,None,1,"[39.60333093805431, 6.892546981993175, 0.0]",92.82890319824219,approach,1,"[31.27342204113858, 15.963306889402851, 0.0]",92.83470153808594,None,0,"[0.9954002731205632, 0.9949547996285775, 0.6572486209316334]",100.0,victim search,0,"[13.323779319102352, 20.001193123440967, 4.7328087540385955]",93.50389862060547
120.315,on_vs,pioneer3at_1,3,4,0,None,1,"[39.60299798809326, 6.8936272836195975, 0.0]",92.29109954833984,approach,1,"[31.457046763307005, 15.954581867867601, 0.0]",92.0947036743164,None,0,"[0.9954878061748207, 0.9948738019921569, 0.6572521299856936]",100.0,victim search,0,"[13.342910517027459, 20.002810177459068, 4.617331998311896]",92.75789642333984
123.595,st_app,pioneer3at_1,3,4,0,approach,1,"[40.320657856550426, 7.016248379021502, 0.0]",92.29109954833984,approach,1,"[31.583485014954643, 15.911633506024307, 0.0]",92.0947036743164,None,0,"[0.9955064231780176, 0.9945699113613463, 0.6572631261726785]",100.0,victim search,0,"[14.487403627052306, 19.998992076056787, 3.769710070526765]",92.75789642333984
