,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.615,,UAV_1,0,2,0,None,0,"[3.0009269212315615, 1.0018736042658454, 0.0]",100,None,0,"[0.9988833567287914, 1.0005435526160655, 0.6578216633357066]",100
37.21,,pioneer3at_1,0,2,0,None,0,"[3.0217852179662317, 1.0513313637545787, 0.0]",100.0,None,0,"[0.9977812344083408, 0.9989057450685216, 0.6572613889029245]",100.0
61.635,,,0,2,0,None,0,"[3.035694497253903, 1.0735935674230028, 0.0]",100.0,None,0,"[0.9975335606143688, 0.9983378712940971, 0.65726045722599]",100.0
78.115,,,0,2,0,None,0,"[3.0463048373348762, 1.087921860393758, 0.0]",100.0,None,0,"[0.9974064877373694, 0.9979964242926325, 0.6572205517192056]",100.0
93.85,,,0,2,0,None,0,"[3.057440877508336, 1.1012499791369503, 0.0]",100.0,None,0,"[0.9972944936229214, 0.9977810143556971, 0.6571977823734275]",100.0
108.58,,,1,2,0,None,0,"[3.069698026451052, 1.1152468896071315, 0.0]",100.0,None,0,"[0.9975234618853814, 0.9974703704070166, 0.6571750572385896]",100.0
123.54,,,1,2,0,None,0,"[3.0904730917318433, 1.1376449337330015, 0.0]",100.0,None,0,"[0.9973312178242302, 0.9976229711363656, 0.6572242733474578]",100.0
139.395,,,1,2,0,None,0,"[3.114969320456716, 1.1597892645827654, 0.0]",100.0,None,0,"[0.997226161008778, 0.9978514766251603, 0.6572274210138042]",100.0
154.885,,,1,2,0,None,0,"[3.127477209883846, 1.1747153093541818, 0.0]",100.0,None,0,"[0.9972292668494339, 0.9980443247865232, 0.6572591308471373]",100.0
170.49,,,1,2,0,None,0,"[3.1317660634653004, 1.183368771403583, 0.0]",100.0,None,0,"[0.9969867068714029, 0.9981917591477167, 0.6572153954278912]",100.0
184.93,,,1,2,0,None,0,"[3.1372102839895346, 1.1888786291957598, 0.0]",100.0,None,0,"[0.9966540208840435, 0.9981495660470084, 0.6571977879391891]",100.0
199.945,,,1,2,0,None,0,"[3.1339094986769864, 1.1818580447399303, 0.0]",100.0,None,0,"[0.9964504695853394, 0.9976284455811648, 0.6572454237461227]",100.0
215.15,,,1,2,0,None,0,"[3.1267911744117134, 1.1764191382334963, 0.0]",100.0,None,0,"[0.995953583022896, 0.9974693966970417, 0.6572263836238513]",100.0
230.635,,,1,2,0,None,0,"[3.125693518075913, 1.1741285453134187, 0.0]",100.0,None,0,"[0.9958151900725656, 0.9978554172343005, 0.6571844054346512]",100.0
241.765,,,1,2,0,None,0,"[3.122100220587007, 1.1571681875564375, 0.0]",100.0,None,0,"[0.9957140465200809, 0.9981167904768196, 0.6572172520736425]",100.0
