,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.205,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.61,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
8.065,,0,4,0,None,0,"[3.0047843542541584, 1.0171529602331724, 0.0]",100,None,0,"[2.999320952114519, 2.9859994521454336, 0.0]",100,None,0,"[0.9959113628260313, 0.997558149738984, 0.6572531883295706]",100,None,0,"[0.9666523806943471, 2.970813963981666, 0.6817262543597153]",100
21.115,,0,4,0,None,0,"[3.013808038884106, 1.0358115738568696, 0.0]",100.0,None,0,"[2.995473489984814, 2.97075521235271, 0.0]",100.0,None,0,"[0.9954416499415275, 0.997585242231924, 0.6572178892901304]",100.0,None,0,"[0.9668859517519206, 2.971229447638824, 0.6816931506233141]",100.0
33.115,,0,4,0,None,0,"[3.0196801005061378, 1.0475547822453872, 0.0]",100.0,None,0,"[2.9925730607456265, 2.9570145771600775, 0.0]",100.0,None,0,"[0.9948835343522281, 0.997303867753565, 0.6571695315556938]",100.0,None,0,"[0.9674476752639731, 2.9713568364822622, 0.6817100433063854]",100.0
45.12,,0,4,0,None,0,"[3.0260411054291114, 1.0588131586405245, 0.0]",100.0,None,0,"[2.9903129270890143, 2.9425618114883583, 0.0]",100.0,None,0,"[0.9941579251080049, 0.9958156506034214, 0.6571641304087009]",100.0,None,0,"[0.9680048123468139, 2.9712257415011822, 0.6817145844588711]",100.0
56.81,,0,4,0,None,0,"[3.0327415092191714, 1.069338909851381, 0.0]",100.0,None,0,"[2.989135717541839, 2.9266405420707815, 0.0]",100.0,None,0,"[0.993461796261806, 0.9939403574154094, 0.6572411205694705]",100.0,None,0,"[0.9685870530720735, 2.971372088466341, 0.6817315811866808]",100.0
68.17,,0,4,0,None,0,"[3.0397641824608104, 1.079361638439261, 0.0]",100.0,None,0,"[2.983464631697014, 2.914269042674997, 0.0]",100.0,None,0,"[0.9930416402635074, 0.9941351100594731, 0.6572368467094993]",100.0,None,0,"[0.9693256249677075, 2.9716652756015383, 0.6817632025401756]",100.0
81.19,,0,4,0,None,0,"[3.048346049381183, 1.0905205463888012, 0.0]",100.0,None,0,"[2.9763417271153276, 2.9012326516464935, 0.0]",100.0,None,0,"[0.992339056212505, 0.9943163673736879, 0.6572321501511191]",100.0,None,0,"[0.9698448344859532, 2.971689951685868, 0.6817705935898388]",100.0
93.285,,0,4,0,None,0,"[3.0571030583092935, 1.1008927674813407, 0.0]",100.0,None,0,"[2.9486538710742267, 2.864220571061462, 0.0]",100.0,None,0,"[0.9914644530244927, 0.9940935505506261, 0.6570327119494225]",100.0,None,0,"[0.970596892090841, 2.9720475966327293, 0.6818045440852726]",100.0
104.91,,0,4,0,None,0,"[3.0658868893730262, 1.110790047441058, 0.0]",100.0,None,0,"[2.9123391836340016, 2.8082117500966004, 0.0]",100.0,None,0,"[0.9897224875892175, 0.9934041103334179, 0.657173979139072]",100.0,None,0,"[0.971163183081936, 2.971953780321531, 0.6818094206329401]",100.0
116.655,,0,4,0,None,0,"[3.0806267172113553, 1.1276503542250529, 0.0]",100.0,None,0,"[2.90843220750663, 2.7832173990649745, 0.0]",100.0,None,0,"[0.9896927272861827, 0.9936629967583315, 0.6571734907334282]",100.0,None,0,"[0.9717493911288183, 2.9721673911984, 0.681829264661136]",100.0
128.615,,0,4,0,None,0,"[3.0974184872287833, 1.1458302890380991, 0.0]",100.0,None,0,"[2.9150627394219564, 2.7703404825123132, 0.0]",100.0,None,0,"[0.9896482450309861, 0.9938840620853137, 0.6571591361149558]",100.0,None,0,"[0.9726716867842037, 2.972359039044153, 0.6818627339797679]",100.0
135.895,,0,4,0,None,0,"[3.108024572071873, 1.1575886609966892, 0.0]",100.0,None,0,"[2.9185949847609027, 2.7595843342881237, 0.0]",100.0,None,0,"[0.9896299175502594, 0.9940500506089112, 0.6571587992618002]",100.0,None,0,"[0.9730126870392695, 2.97252232397353, 0.6818755743535051]",100.0
