,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.19,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
7.63,,UAV_2,0,4,0,None,0,"[3.0031725540408964, 1.0134108357386522, 0.0]",100,None,0,"[2.99857228251923, 2.9833826639813488, 0.0]",100,None,0,"[0.9968840509269145, 0.9988960208919841, 0.6572250132714519]",100,None,0,"[0.9739989787665364, 2.974313443889319, 0.6819936858607123]",100
20.545,,,0,4,0,None,0,"[3.0128318698903227, 1.0336833086770136, 0.0]",100.0,None,0,"[2.995108249885273, 2.96835205214644, 0.0]",100.0,None,0,"[0.9964049766033117, 0.9983282560919756, 0.6572214353696422]",100.0,None,0,"[0.9758822507102568, 2.9733138671441677, 0.6820449463944264]",100.0
33.96,,,0,4,0,None,0,"[3.0193759450573725, 1.0469801904658897, 0.0]",100.0,None,0,"[2.9917661195364613, 2.952910379591292, 0.0]",100.0,None,0,"[0.99601779074382, 0.9975756437801202, 0.6572435933028234]",100.0,None,0,"[0.9786340353756324, 2.972481193905895, 0.6820907274447036]",100.0
34.325,,,1,4,0,None,0,"[3.019523558332034, 1.0472967509634112, 0.0]",100.0,None,0,"[2.991812296690222, 2.9524236026345783, 0.0]",100.0,None,0,"[0.9960432899354977, 0.997595754327879, 0.6572584064984638]",100.0,None,0,"[0.9786947443931697, 2.9724728692732008, 0.6820921126690683]",100.0
35.075,on_gs,pioneer3at_2,1,4,0,None,0,"[3.019934531683358, 1.0480326075992559, 0.0]",100.0,None,0,"[2.9916621337005136, 2.951441137072528, 0.0]",100.0,None,0,"[0.9960121858555381, 0.9976022303954707, 0.6572545368284279]",100.0,None,0,"[0.9788027389126394, 2.972497498997014, 0.6820949406296875]",100.0
36.17,on_vs,pioneer3at_2,1,4,0,None,0,"[3.020497406598691, 1.0490806686813456, 0.0]",100.0,None,0,"[2.9914116475965518, 2.950130385871132, 0.0]",100.0,None,0,"[0.9960104859107611, 0.9975946641945421, 0.6572521074063127]",100.0,None,0,"[0.9789075408194243, 2.972549446811016, 0.682099055798519]",100.0
38.245,st_exp,pioneer3at_2,1,4,0,None,0,"[3.0215285611256877, 1.0510041080861767, 0.0]",100.0,exploration,0,"[3.4964302854680653, 2.8644913997250137, 0.0]",100.0,None,0,"[0.9960326345887976, 0.9975812489812254, 0.6572500592746866]",100.0,None,0,"[0.9792516287919288, 2.972443235881968, 0.6821051252479469]",100.0
50.745,,,1,4,0,None,0,"[3.0283337405679314, 1.062549026758146, 0.0]",100.0,exploration,0,"[5.002935537467161, 3.2164413316952243, 0.0]",98.8750991821289,None,0,"[0.9960312516700908, 0.9975755162929612, 0.657250067321686]",100.0,None,0,"[0.9811555704803832, 2.9719876544825343, 0.6821389594063105]",100.0
55.62,,,0,4,0,None,0,"[3.031151723787013, 1.0669596801127352, 0.0]",100.0,exploration,0,"[6.46520600212167, 4.516628463931646, 0.0]",98.8750991821289,None,0,"[0.9960322824889485, 0.9975795772894624, 0.6572341437094222]",100.0,None,0,"[0.9816559087690392, 2.9719911151544895, 0.6821513189902552]",100.0
55.65,er_gs,pioneer3at_2,0,4,0,None,0,"[3.0312099895815985, 1.0670206126027453, 0.0]",100.0,exploration,0,"[6.46520600212167, 4.516628463931646, 0.0]",98.8750991821289,None,0,"[0.9960032553331329, 0.9975930182617426, 0.6572548158284851]",100.0,None,0,"[0.9815790839031444, 2.972076527195109, 0.6821517226776456]",100.0
55.795,,,1,4,0,None,0,"[3.031268431303732, 1.0671100383350054, 0.0]",100.0,exploration,0,"[6.504267472818592, 4.564728544449433, 0.0]",98.8750991821289,None,0,"[0.9960088102960915, 0.9975636664644237, 0.6572590320783008]",100.0,None,0,"[0.981609269710828, 2.9720875208964133, 0.6821529007465872]",100.0
56.455,uav_on_vs,UAV_2,1,4,0,None,0,"[3.0316785567053337, 1.0677354239106913, 0.0]",100.0,exploration,0,"[6.545845407030653, 4.617026943472208, 0.0]",98.8750991821289,None,0,"[0.9960285220174757, 0.9975732001400782, 0.6572500624918106]",100.0,None,0,"[0.9817565434545509, 2.9719742303550842, 0.6821532892815598]",100.0
56.74,sus_exp,pioneer3at_2,1,4,0,None,0,"[3.0317963892556166, 1.0679423977969111, 0.0]",100.0,None,0,"[6.54509884615262, 4.615999379284354, 0.0]",98.8750991821289,None,0,"[0.9960306321073622, 0.9975763821156941, 0.657250057181261]",100.0,None,0,"[0.9732103637735847, 2.9628024189832773, 0.797188963629294]",100.0
60.29,uav_st_v_search,UAV_2,1,4,0,None,0,"[3.0339369052696976, 1.0711131254384263, 0.0]",100.0,None,0,"[6.548391539414259, 4.611663358505658, 0.0]",98.3646011352539,None,0,"[0.995929398801091, 0.9975434125405149, 0.65700687175517]",100.0,victim search,0,"[1.0069925627497485, 2.9856393976554743, 1.5453310444803865]",99.79149627685547
73.745,,,1,4,0,None,0,"[3.0423533381366337, 1.082861468470681, 0.0]",100.0,None,0,"[6.555412336338542, 4.592691572180848, 0.0]",98.22460174560547,None,0,"[0.9957681517395149, 0.9976288220398581, 0.6571746278767745]",100.0,victim search,0,"[2.680275295880963, 6.135698386065639, 1.6648161274950668]",98.9175033569336
88.045,,,1,4,0,None,0,"[3.0521407815456705, 1.0951067446636633, 0.0]",100.0,None,0,"[6.562631237406115, 4.557072792358014, 0.0]",98.08460235595703,None,0,"[0.9957400740685328, 0.9977114478071827, 0.6572495854760194]",100.0,victim search,0,"[5.0513782300857795, 10.626087994800136, 1.7727737483679895]",98.02749633789062
92.565,,,1,4,0,None,0,"[3.0554753082398083, 1.0990233795930346, 0.0]",100.0,None,0,"[6.566340359798498, 4.541892691504274, 0.0]",97.9446029663086,None,0,"[0.9959914751878215, 0.9976794113175703, 0.657228674049235]",100.0,victim search,0,"[5.991583655845509, 12.407003937046781, 1.8151839059643924]",97.13749694824219
