,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.24,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
6.62,,UAV_2,0,4,0,None,0,"[3.003621450389898, 1.0144530335240627, 0.0]",100,None,0,"[2.999353044757168, 2.9868149948420872, 0.0]",100,None,0,"[0.9946128734848569, 0.9996830880581983, 0.6572086232561944]",100,None,0,"[0.9751613907803329, 2.9757589441322714, 0.6820652226637474]",100
20.285,,,0,4,0,None,0,"[3.013385265021221, 1.0349019699668398, 0.0]",100.0,None,0,"[2.9954646291956113, 2.970864472506153, 0.0]",100.0,None,0,"[0.9945619123071022, 1.000070082524182, 0.6571749302185168]",100.0,None,0,"[0.9763521331040541, 2.9752838987776755, 0.682020858635275]",100.0
33.26,,,0,4,0,None,0,"[3.019726709878039, 1.0476795085623263, 0.0]",100.0,None,0,"[2.9923800900144504, 2.955797461309956, 0.0]",100.0,None,0,"[0.9945878594731724, 1.00039402232486, 0.6572483173936737]",100.0,None,0,"[0.977963444423599, 2.9748275270036677, 0.6820484606213224]",100.0
46.525,,,0,4,0,None,0,"[3.0268174590949437, 1.0600937867172116, 0.0]",100.0,None,0,"[2.9901400360341825, 2.9396489576027194, 0.0]",100.0,None,0,"[0.9945118945278307, 1.000372125558501, 0.6571744949098276]",100.0,None,0,"[0.9798090317709717, 2.974787823011421, 0.6820994540479846]",100.0
59.755,,,0,4,0,None,0,"[3.0344798831066093, 1.071909119819273, 0.0]",100.0,None,0,"[2.9873639149477893, 2.9222202837221305, 0.0]",100.0,None,0,"[0.9946916176198143, 1.0004604432136213, 0.6571602807425113]",100.0,None,0,"[0.9808463748336653, 2.974733626073582, 0.6821166386047993]",100.0
73.72,,,0,4,0,None,0,"[3.0433375431454683, 1.0841301331983522, 0.0]",100.0,None,0,"[2.9804410243552484, 2.9077522267718927, 0.0]",100.0,None,0,"[0.9950053419220384, 1.0000875452982294, 0.6571743934231761]",100.0,None,0,"[0.982247240528926, 2.9747667349513303, 0.6822388885601832]",100.0
87.22,,,0,4,0,None,0,"[3.0525741801400637, 1.0956461090506338, 0.0]",100.0,None,0,"[2.9646366146190246, 2.8869653038870755, 0.0]",100.0,None,0,"[0.9950765359814289, 0.9993055800861952, 0.6571870123455079]",100.0,None,0,"[0.9832382718894243, 2.974819445648589, 0.6822644480839304]",100.0
99.61,,,0,4,0,None,0,"[3.061877300623835, 1.1062671018488408, 0.0]",100.0,None,0,"[2.926112399414289, 2.8293537345786346, 0.0]",100.0,None,0,"[0.9956468721670132, 0.9982019828206586, 0.6572437384635387]",100.0,None,0,"[0.9843627667784288, 2.974606695255074, 0.6822855892891291]",100.0
111.63,,,0,4,0,None,0,"[3.0741359731501774, 1.1202598210752128, 0.0]",100.0,None,0,"[2.907761182410022, 2.7897531309433243, 0.0]",100.0,None,0,"[0.9955382265732056, 0.9975079992251489, 0.6572510376658164]",100.0,None,0,"[0.9850782085932708, 2.974743336093532, 0.6823068440682258]",100.0
124.04,,,0,4,0,None,0,"[3.090782734849072, 1.13852999411956, 0.0]",100.0,None,0,"[2.9125072246171335, 2.774905310608832, 0.0]",100.0,None,0,"[0.9951759053968445, 0.9964499407875755, 0.6572566163359529]",100.0,None,0,"[0.9856582620046864, 2.975049578990073, 0.6823290316404377]",100.0
138.505,,,0,4,0,None,0,"[3.1117844044811327, 1.1617706429419865, 0.0]",100.0,None,0,"[2.921852484983955, 2.756348621777671, 0.0]",100.0,None,0,"[0.9953759287883147, 0.9964704803205939, 0.6572448599710836]",100.0,None,0,"[0.9865884372031918, 2.975100289493738, 0.6823528350005627]",100.0
152.13,,,0,4,0,None,0,"[3.123838156600773, 1.1756191862426721, 0.0]",100.0,None,0,"[2.929639134633736, 2.73078098427149, 0.0]",100.0,None,0,"[0.9955253413929486, 0.99584245709062, 0.6572563451809333]",100.0,None,0,"[0.9872270238500885, 2.975384840074912, 0.6823757997783145]",100.0
