,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
375.785,,1,4,0,None,0,"[3.068991602049793, 1.077907880003467, 0.0]",100.0,None,0,"[3.1317841440028147, 2.492980357365317, 0.0]",100.0,None,0,"[0.995469437944288, 0.9952884487229717, 0.657187615761757]",100.0,assessment,0,"[2.6260355209222612, 11.935815358779902, 3.6540151018756712]",81.74400329589844
389.08,,1,4,0,None,0,"[3.0651787726016044, 1.0719694775160855, 0.0]",100.0,None,0,"[3.141082655145697, 2.484506030281257, 0.0]",100.0,None,0,"[0.9955250970754874, 0.9949239385609269, 0.6572520900244501]",100.0,assessment,0,"[5.749185141917359, 11.20804034811996, 3.5008469672101254]",81.54399871826172
402.78,,1,4,0,None,0,"[3.0606628148937505, 1.0644564724218066, 0.0]",100.0,None,0,"[3.1499874675115835, 2.4762876648056307, 0.0]",100.0,None,0,"[0.9953667511195425, 0.9941699406574224, 0.6572603857865474]",100.0,assessment,0,"[9.47307779961353, 10.340863751610415, 3.3018051198562954]",80.01599884033203
417.14,,1,4,0,None,0,"[3.0556729511652962, 1.0568000546517096, 0.0]",100.0,None,0,"[3.1546424805102378, 2.4701952129075346, 0.0]",100.0,None,0,"[0.9953271028793227, 0.9940651351402048, 0.6572521641711333]",100.0,assessment,0,"[13.146517127332569, 9.485114973856994, 3.1013852177968104]",79.24800109863281
430.59,,1,4,0,None,0,"[3.0519891501547898, 1.0495523729105112, 0.0]",100.0,None,0,"[3.158774971747264, 2.4643802152402836, 0.0]",100.0,None,0,"[0.9953874953744687, 0.9935406516568864, 0.6572231410096668]",100.0,assessment,0,"[16.127586213383882, 8.79075285773732, 2.958558658787005]",78.4800033569336
443.66,,1,4,0,None,0,"[3.0520546645970965, 1.0423450914106889, 0.0]",100.0,None,0,"[3.1627508444012133, 2.458934639399007, 0.0]",100.0,None,0,"[0.9952825489106855, 0.9933811900173307, 0.657253684791347]",100.0,assessment,0,"[20.2940781151862, 7.820144768569566, 2.74954324093823]",76.95999908447266
456.76,,1,4,0,None,0,"[3.0499975657359863, 1.0361467177803267, 0.0]",100.0,None,0,"[3.1666443303949054, 2.452959397977165, 0.0]",100.0,None,0,"[0.9951010958956271, 0.9934117399003956, 0.6572454623424289]",100.0,assessment,0,"[20.05519945041611, 7.876042316131697, 2.753111875852664]",76.39199829101562
470.34,,1,4,0,None,0,"[3.043925090570587, 1.035558381899665, 0.0]",100.0,None,0,"[3.172284550747622, 2.4466214295115267, 0.0]",100.0,None,0,"[0.994900861617788, 0.9934071891487797, 0.657250835441318]",100.0,assessment,0,"[20.311613495179287, 5.727010603862704, 3.238061683319446]",76.18399810791016
484.395,,1,4,0,None,0,"[3.0347277349038677, 1.0331100410196064, 0.0]",100.0,None,0,"[3.1783440237775347, 2.4416388576497696, 0.0]",100.0,None,0,"[0.9938136657454326, 0.9935816090799442, 0.6572416695562084]",100.0,assessment,0,"[20.405852195324396, 4.936682678266933, 3.396206621816419]",74.97599792480469
498.72,,1,4,0,None,0,"[3.0227420921338344, 1.0284540738338108, 0.0]",100.0,None,0,"[3.185659314631806, 2.4155062234474043, 0.0]",100.0,None,0,"[0.9937806973098419, 0.9945689537407769, 0.6572166037276801]",100.0,assessment,0,"[22.20070643456904, 4.879214296987648, 3.3032495365938788]",74.83200073242188
513.145,,1,4,0,None,0,"[3.006448698912217, 1.0209387586392065, 0.0]",100.0,None,0,"[3.186861268206223, 2.389805221171073, 0.0]",100.0,None,0,"[0.9937039957717384, 0.9959164891764678, 0.6571577320146132]",100.0,assessment,0,"[24.997164937150732, 4.776231939508448, 3.1574571307558807]",73.28800201416016
527.22,,1,4,0,None,0,"[2.9880064341179815, 1.0101588463615454, 0.0]",100.0,None,0,"[3.192783396345809, 2.3709294456216026, 0.0]",100.0,None,0,"[0.9935987432873917, 0.9964847531697257, 0.65717130673264]",100.0,assessment,0,"[25.024849934845758, 4.794014046017625, 3.1550527137890167]",73.18399810791016
541.93,,1,4,0,None,0,"[2.9740256836526364, 1.0036287541397029, 0.0]",100.0,None,0,"[3.2008933470249463, 2.344394471265391, 0.0]",100.0,None,0,"[0.9931582942262334, 0.9965323648921621, 0.6572346493040988]",100.0,assessment,0,"[25.44629984445624, 6.693574077714522, 2.6145262808321528]",72.23200225830078
555.78,,1,4,0,None,0,"[2.9632080137096035, 0.9992203612030724, 0.0]",100.0,None,0,"[3.2108480568377384, 2.3184361882545943, 0.0]",100.0,None,0,"[0.9926342482696524, 0.996938718186092, 0.6572245107905329]",100.0,assessment,0,"[25.444915212998872, 6.684434094819036, 2.612621656662909]",72.23200225830078
571.39,,1,4,0,None,0,"[2.9561209878682524, 0.9943721584115469, 0.0]",100.0,None,0,"[3.219495445413887, 2.291625193867828, 0.0]",100.0,None,0,"[0.9915168270613932, 0.9969596492096057, 0.657141251156261]",100.0,assessment,0,"[25.033448505244895, 9.505389155935353, 2.900677282949661]",71.72799682617188
578.96,,2,4,0,None,0,"[2.95359250235845, 0.9914116094455377, 0.0]",100.0,None,0,"[3.2241776804592095, 2.2801480491494646, 0.0]",100.0,None,0,"[0.9901448956776239, 0.9965910977250473, 0.657142770932297]",100.0,assessment,0,"[24.962942881678117, 9.977020945412756, 2.9745013549475834]",70.96800231933594
579.65,on_gs,2,4,0,None,0,"[2.953463261835717, 0.9912406805974583, 0.0]",100.0,None,0,"[3.2245897481993784, 2.279178081282194, 0.0]",100.0,None,0,"[0.9900084739741315, 0.9965300271476314, 0.6571366396995773]",100.0,assessment,0,"[24.94425650208415, 9.99778125178933, 2.9743245411635204]",70.96800231933594
580.575,on_vs,2,4,0,None,0,"[2.953310153935602, 0.9909580792868291, 0.0]",100.0,None,0,"[3.2252266852201386, 2.277667506342105, 0.0]",100.0,None,0,"[0.9899374282648264, 0.9962975048382054, 0.6571429172192187]",100.0,assessment,0,"[24.94741779163322, 10.029169258199012, 2.97407782436814]",70.96800231933594
583.305,st_app,2,4,0,None,0,"[2.952694951164503, 0.9902699133001689, 0.0]",100.0,approach,0,"[3.4733589989406433, 2.2223027695548123, 0.0]",99.9136962890625,None,0,"[0.989698207153523, 0.9963251697004535, 0.6572178521879006]",100.0,assessment,0,"[24.953129083407724, 10.039769132604375, 2.973581943886406]",70.40799713134766
595.04,,2,4,0,None,0,"[2.9491436763391263, 0.9865896905341849, 0.0]",100.0,approach,0,"[9.214546616356115, 3.316883337424543, 0.0]",99.12370300292969,None,0,"[0.9901057467564569, 0.9965693343741968, 0.6572201272741501]",100.0,assessment,0,"[25.662334006861215, 10.474255238136788, 3.027495817708461]",70.39199829101562
608.03,,2,4,0,None,0,"[2.9442379106985213, 0.9815179490547217, 0.0]",100.0,approach,0,"[15.79789708301552, 4.163465392950283, 0.0]",98.33370208740234,None,0,"[0.9905447656728372, 0.9968264379467304, 0.6572228626687732]",100.0,assessment,0,"[27.058413538136737, 11.306539455949954, 3.2023693231050787]",69.61599731445312
621.655,,2,4,0,None,0,"[2.9384255803735355, 0.9754308009478474, 0.0]",100.0,approach,0,"[22.73325446222717, 5.000999013092884, 0.0]",96.75370025634766,None,0,"[0.9910319949702063, 0.9965585946532607, 0.6571341838944652]",100.0,assessment,0,"[27.055223706569848, 11.304572262606195, 3.2006100707986964]",69.12799835205078
634.095,,2,4,0,None,0,"[2.9342208526675, 0.9706364216670913, 0.0]",100.0,approach,0,"[29.064646773309182, 5.626580179662066, 0.0]",95.96369934082031,None,0,"[0.9906632318147139, 0.9952767737187694, 0.6571041552135478]",100.0,assessment,0,"[27.771450933901235, 11.256112555721076, 3.0537179456888706]",68.80000305175781
646.975,,2,4,0,None,0,"[2.9327158948607654, 0.9684468103733722, 0.0]",100.0,approach,0,"[35.53047609059438, 6.247768007363536, 0.0]",95.17369842529297,None,0,"[0.9906843593222316, 0.9938097216263185, 0.6572115496404358]",100.0,assessment,0,"[30.06479111791138, 11.007195681315475, 2.6088718477591666]",68.01599884033203
656.745,end_app,2,4,0,None,0,"[2.926402740268203, 0.9679143214656413, 0.0]",100.0,None,0,"[39.79771035168024, 6.722388206600677, 0.0]",94.38369750976562,None,0,"[0.9907607577353924, 0.9924422272714211, 0.6571856849524814]",100.0,assessment,0,"[30.063387948319253, 11.024880787367703, 2.60622267371722]",67.4800033569336
657.575,off_gs,2,4,0,None,0,"[2.9254293197934453, 0.9676880971586644, 0.0]",100.0,None,0,"[39.79775744047652, 6.723288556662955, 0.0]",94.38369750976562,None,0,"[0.9907994343682033, 0.992320512255387, 0.6571836929556732]",100.0,assessment,0,"[30.063655773629158, 11.024721450418316, 2.6061541582737497]",67.4800033569336
658.725,off_vs,2,4,0,None,0,"[2.923870181184837, 0.9673303839272647, 0.0]",100.0,None,0,"[39.7979017545404, 6.724562779557502, 0.0]",94.38369750976562,None,0,"[0.9908257852465989, 0.9924786767317376, 0.6571861008005997]",100.0,assessment,0,"[30.063911347408425, 11.024609344521672, 2.606076096589085]",67.4800033569336
658.87,,2,4,0,None,0,"[2.923738942623376, 0.967300864195217, 0.0]",100.0,None,1,"[39.79791241587704, 6.724677956488617, 0.0]",94.38369750976562,None,0,"[0.9908298031532102, 0.9924809285763925, 0.6571861265084499]",100.0,assessment,0,"[30.0639323534961, 11.024600508336443, 2.606068932546556]",67.4800033569336
659.6,on_gs,2,4,0,None,0,"[2.9227417337033015, 0.9670846583525841, 0.0]",100.0,None,1,"[39.79799127715458, 6.725485068029814, 0.0]",94.38369750976562,None,0,"[0.9908657631876826, 0.9923576687951391, 0.6571841187197285]",100.0,assessment,0,"[30.06403409294295, 11.024553866553603, 2.60602987456445]",67.4800033569336
660.905,on_vs,2,4,0,None,0,"[2.9209720903708916, 0.9667315634294756, 0.0]",100.0,None,1,"[39.79813201748022, 6.7270951589432215, 0.0]",94.38369750976562,None,0,"[0.9909105402310012, 0.9923827234787919, 0.6571844025714323]",100.0,assessment,0,"[30.064148107857953, 11.024495730310374, 2.6059692405282444]",67.4800033569336
664.76,st_app,2,4,0,None,0,"[2.915723551872165, 0.9659353510100216, 0.0]",100.0,approach,1,"[39.861927942022234, 6.74748547802421, 0.0]",93.96759796142578,None,0,"[0.9907937327464053, 0.9923666079810609, 0.6571367872543309]",100.0,assessment,0,"[30.066883292221085, 10.963298999380461, 2.645842681311042]",67.4800033569336
676.595,,2,4,0,None,0,"[2.9047135768475703, 0.9645128827366657, 0.0]",100.0,approach,1,"[43.87336829835219, 9.163870579335086, 0.0]",93.17759704589844,None,0,"[0.9908628327667391, 0.9918469604619735, 0.6571850235577346]",100.0,assessment,0,"[30.158766388519805, 8.579897950846828, 3.1099444023760086]",66.80799865722656
679.605,gas_found,2,4,0,None,0,"[2.9035724212688168, 0.9641757357810213, 0.0]",100.0,approach,1,"[45.25148282645198, 9.76279439880173, 0.0]",93.17759704589844,None,0,"[0.990943019068166, 0.9918481098120636, 0.6571598318212554]",100.0,assessment,0,"[30.124613279177183, 8.590250588125935, 3.1089333161897965]",66.80799865722656
679.78,,2,4,0,None,0,"[2.9035169792907825, 0.9641820783459846, 0.0]",100.0,approach,1,"[45.3270648363315, 9.77513612999573, 0.0]",93.17759704589844,None,0,"[0.9908198173322051, 0.9919315190981397, 0.6571424367512415]",100.0,assessment,0,"[30.126852638492203, 8.58898624471859, 3.1088866021646435]",66.80799865722656
692.82,rep_gas,2,4,0,None,0,"[2.8976138105275004, 0.9620127759719509, 0.0]",100.0,approach,1,"[51.25922623972327, 12.711664969386009, 0.0]",91.59760284423828,None,0,"[0.9908273044056716, 0.9908846466728656, 0.6571891189082107]",100.0,assessment,0,"[30.13492313790471, 8.575283134733628, 3.107668379769056]",66.30400085449219
705.78,,2,4,0,None,0,"[2.892305934787802, 0.957726505478193, 0.0]",100.0,approach,1,"[56.983965534496704, 15.833307230984063, 0.0]",90.80760192871094,None,0,"[0.9907176221810126, 0.989494381848389, 0.6572389064738519]",100.0,assessment,0,"[30.07910290732888, 5.697317862791699, 3.003455968080755]",65.56800079345703
718.44,,2,4,0,None,0,"[2.887827349896797, 0.9535599959142835, 0.0]",100.0,approach,1,"[61.85378275479527, 18.486176657740174, 0.0]",90.0176010131836,None,0,"[0.9906921328611723, 0.9891383794617999, 0.657226257428291]",100.0,assessment,0,"[30.06438052795562, 4.934948342791646, 2.979842199927912]",64.81600189208984
721.625,,1,4,0,None,0,"[2.8865179154110128, 0.9525866873501907, 0.0]",100.0,approach,1,"[61.860936251576646, 18.47822187387647, 0.0]",89.22760009765625,None,0,"[0.9904159236645094, 0.9888706271597472, 0.6571943325030599]",100.0,assessment,1,"[30.064371123868572, 4.934725370476727, 2.9793997703031363]",64.81600189208984
722.17,uav_end_assess,1,4,0,None,0,"[2.8863065853987586, 0.9524289319137782, 0.0]",100.0,approach,1,"[61.862494843816755, 18.47450154984825, 0.0]",89.22760009765625,None,0,"[0.9904301471690491, 0.9889013946569889, 0.6571897930129385]",100.0,None,1,"[30.06437047593102, 4.934709786881298, 2.9793497720552677]",64.76000213623047
722.215,,2,4,0,None,0,"[2.886288172469207, 0.9524053216415592, 0.0]",100.0,approach,1,"[61.862396289087755, 18.474450072682014, 0.0]",89.22760009765625,None,0,"[0.9904314738254053, 0.9889022340875645, 0.6571897966106861]",100.0,None,1,"[30.064370427815636, 4.934708658989409, 2.9793454081758295]",64.76000213623047
725.45,uav_st_assess,2,4,0,None,0,"[2.8850633102599614, 0.9514311424737215, 0.0]",100.0,approach,1,"[61.8608096702221, 18.47089562745252, 0.0]",89.22760009765625,assessment,0,"[1.0099239262834685, 0.9880643384071531, 1.5753922561966556]",100.0,None,1,"[30.064369311265796, 4.934694711948415, 2.979138454813302]",64.76000213623047
740.14,,2,4,0,None,0,"[2.8796924174863157, 0.9470205422193223, 0.0]",100.0,approach,1,"[61.85864456525717, 18.47660162428113, 0.0]",88.4375991821289,assessment,0,"[0.9904729856736281, 0.9887657475716989, 1.4927813866556434]",99.68800354003906,None,1,"[30.06436898479237, 4.934690550933336, 2.9789215275500918]",64.76000213623047
753.98,,2,4,0,None,0,"[2.874735488052386, 0.9426957070914515, 0.0]",100.0,approach,1,"[61.85798778643806, 18.478159333494705, 0.0]",86.85759735107422,assessment,0,"[4.8580651925492955, 3.303168745190651, 1.6662381729069105]",98.73600006103516,None,1,"[30.06436898437674, 4.934690543820087, 2.978909628257092]",64.76000213623047
754.035,,3,4,0,None,0,"[2.874713078587825, 0.9426733707837777, 0.0]",100.0,approach,1,"[61.857986754248124, 18.47817489883721, 0.0]",86.85759735107422,assessment,0,"[4.87158750911696, 3.3112583590819664, 1.6658129706556986]",98.73600006103516,None,1,"[30.064368984376816, 4.934690543824419, 2.978909623514178]",64.76000213623047
754.62,on_vs,3,4,0,None,0,"[2.874430836857119, 0.9424854187548677, 0.0]",100.0,approach,1,"[61.857981128766134, 18.478259977602463, 0.0]",86.85759735107422,assessment,0,"[4.808431605266588, 3.27340611149329, 1.6678256693461646]",98.73600006103516,None,1,"[30.064368984376575, 4.934690543816126, 2.978909537253891]",64.76000213623047
758.37,st_app,3,4,0,approach,0,"[2.8984132430726306, 0.833152646513251, 0.0]",100.0,approach,1,"[61.85794437793758, 18.478827165340835, 0.0]",86.85759735107422,assessment,0,"[5.681617398709027, 3.7958489330110705, 1.7107540861155681]",98.73600006103516,None,1,"[30.064368984376195, 4.934690543811308, 2.9789091645996835]",64.76000213623047
772.465,,3,4,0,approach,0,"[8.151162261056003, 4.407924057465247, 0.0]",98.75050354003906,approach,1,"[61.85777389631434, 18.479654934923584, 0.0]",85.27760314941406,assessment,0,"[9.452217835300905, 6.052367489755188, 1.8710459744918473]",97.16000366210938,None,1,"[30.064368984376095, 4.934690543807801, 2.9789088551316945]",64.76000213623047
786.22,,3,4,0,approach,0,"[12.01532726528991, 10.162582289683682, 0.0]",98.010498046875,approach,1,"[61.86373944990089, 18.468655853870583, 0.0]",84.48760223388672,assessment,0,"[12.810927886562675, 8.062318496723178, 2.0342832645298405]",96.36000061035156,None,1,"[30.0643689843761, 4.934690543808299, 2.9789088364771037]",64.76000213623047
800.54,,3,4,0,approach,0,"[15.810578892899027, 15.821447002838758, 0.0]",97.27050018310547,approach,1,"[61.87047064601309, 18.454034577088937, 0.0]",83.69760131835938,assessment,0,"[15.921019139043286, 9.923493337178256, 2.179582523082428]",95.56800079345703,None,1,"[30.064368984376, 4.934690543801869, 2.978908835345084]",64.76000213623047
801.68,end_app,3,4,0,None,0,"[15.812235122049058, 15.82186440228987, 0.0]",96.62149810791016,approach,1,"[61.87168350324496, 18.451840967780544, 0.0]",82.90760040283203,assessment,0,"[16.739671651284144, 10.413441518579635, 2.2006380804725736]",95.56800079345703,None,1,"[30.06436898437619, 4.934690543813418, 2.978908835310262]",64.76000213623047
802.795,off_vs,3,4,0,None,0,"[15.814123342992836, 15.824050612788659, 0.0]",96.62149810791016,approach,1,"[61.872860304693056, 18.450567893279537, 0.0]",82.90760040283203,assessment,0,"[16.47584334810951, 10.255447386578197, 2.2096760253366514]",94.78399658203125,None,1,"[30.064368984376255, 4.934690543816656, 2.9789088352662776]",64.76000213623047
802.87,,2,4,0,None,1,"[15.814282574631886, 15.824265012755252, 0.0]",96.62149810791016,approach,1,"[61.872809275799284, 18.45071904449498, 0.0]",82.90760040283203,assessment,0,"[16.45728596399131, 10.24433442371104, 2.209852357518648]",94.78399658203125,None,1,"[30.064368984376305, 4.9346905438194, 2.9789088353058535]",64.76000213623047
