,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.835,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.9989308548880451, 0.9993974018704501, 0.6572569126433793]",100
17.12,,pioneer3at_1,0,2,0,None,0,"[3.0117189653727094, 1.0308422159890156, 0.0]",100.0,None,0,"[0.9982950377531492, 0.9993429480324806, 0.6572527222079247]",100.0
31.3,,,0,2,0,None,0,"[3.0183955527216044, 1.0449494349272805, 0.0]",100.0,None,0,"[0.9979577509809735, 0.9990485659941892, 0.6571932087768388]",100.0
44.115,,,0,2,0,None,0,"[3.0250953722056706, 1.0571147397647553, 0.0]",100.0,None,0,"[0.9975404620104473, 0.998772031634746, 0.6572598006995394]",100.0
56.755,,,0,2,0,None,0,"[3.0322430089877925, 1.0685315301983407, 0.0]",100.0,None,0,"[0.9975733418019255, 0.9984719932069703, 0.6572631019448553]",100.0
56.77,,,1,2,0,None,0,"[3.0322430089877925, 1.0685315301983407, 0.0]",100.0,None,0,"[0.9975733418019255, 0.9984719932069703, 0.6572631019448553]",100.0
61.86,on_gs,pioneer3at_1,1,2,0,None,0,"[3.035301049771124, 1.0730525978582557, 0.0]",99.98149871826172,None,0,"[0.9975168947410358, 0.9982542580741888, 0.6572889746880373]",100.0
62.965,on_vs,pioneer3at_1,1,2,0,None,0,"[3.035973874059673, 1.0740216729662744, 0.0]",99.98149871826172,None,0,"[0.9975543852177274, 0.9982655348666778, 0.6572549206351246]",100.0
67.27,st_exp,pioneer3at_1,1,2,0,exploration,0,"[4.072695480301869, 1.1464473015973542, 0.0]",99.98149871826172,None,0,"[0.9975899916862967, 0.9982279396563446, 0.6572618126314713]",100.0
77.52,,,1,2,0,exploration,0,"[7.599659956458397, 3.26439734105377, 0.0]",99.3666000366211,None,0,"[0.9974637841101123, 0.9979246932882057, 0.6572903661979381]",100.0
81.695,,,0,2,0,exploration,0,"[8.086992822705428, 4.865602512944191, 0.0]",98.57659912109375,None,0,"[0.9974705260221187, 0.9978535140786875, 0.657261582388353]",100.0
81.76,er_vs,pioneer3at_1,0,2,0,exploration,0,"[8.089489962452163, 4.885918679131121, 0.0]",98.57659912109375,None,0,"[0.9974800602760692, 0.9977548124647846, 0.6572059368172147]",100.0
81.845,,,0,2,0,exploration,0,"[8.094416883646122, 4.926669842908632, 0.0]",98.57659912109375,None,0,"[0.9975438415820107, 0.9978117036973371, 0.6571978107864545]",100.0
92.51,,,0,2,0,exploration,0,"[7.9601287720861675, 9.215105051836943, 0.0]",97.7865982055664,None,0,"[0.9971896564260135, 0.9978572180722919, 0.6572166577788335]",100.0
102.575,,,0,2,0,exploration,0,"[8.124813623140176, 12.184661731723583, 0.0]",96.99659729003906,None,0,"[0.9973497730920612, 0.9977169077839864, 0.6572607551512107]",100.0
112.68,,,0,2,0,exploration,0,"[6.822254316135547, 11.631624465100604, 0.0]",96.36260223388672,None,0,"[0.9972837936568052, 0.9974917267534189, 0.6571976840945678]",100.0
123.025,,,0,2,0,exploration,0,"[7.42557402110668, 9.88561409402615, 0.0]",95.57260131835938,None,0,"[0.9973806146519691, 0.9976334277448494, 0.6572609380554916]",100.0
134.165,,,0,2,0,exploration,0,"[7.511206979906775, 7.974687159280036, 0.0]",95.1791000366211,None,0,"[0.9974004551915792, 0.9977182074366037, 0.6571843403970408]",100.0
147.225,,,0,2,0,exploration,0,"[7.3276007915391705, 7.641776877239354, 0.0]",94.63610076904297,None,0,"[0.9969787494773724, 0.997888070646102, 0.657228047359818]",100.0
158.525,,,0,2,0,exploration,0,"[9.611402011668, 6.844219898359279, 0.0]",94.43109893798828,None,0,"[0.997207164140295, 0.9981749532131918, 0.6571920887330235]",100.0
169.885,,,0,2,0,exploration,0,"[11.487952827195596, 7.502979813742924, 0.0]",93.64109802246094,None,0,"[0.9969365319591781, 0.9981762665413383, 0.657203372361443]",100.0
181.965,,,0,2,0,exploration,0,"[11.498875703890702, 7.5130977177950085, 0.0]",93.01010131835938,None,0,"[0.9967293611815252, 0.9982308959535955, 0.6571943584405853]",100.0
192.445,,,0,2,0,exploration,0,"[12.691842331819416, 9.599576802178953, 0.0]",92.44760131835938,None,0,"[0.9966386214099328, 0.9977246876065353, 0.6572568901581001]",100.0
203.53,,,0,2,0,exploration,0,"[12.648671301833797, 9.737564663913998, 0.0]",92.07360076904297,None,0,"[0.9963990405570439, 0.9974437460451209, 0.6571951724929145]",100.0
215.085,,,0,2,0,exploration,0,"[12.634068716747645, 9.712451454718222, 0.0]",91.9011001586914,None,0,"[0.9959459073497603, 0.9976010504743451, 0.657270425405251]",100.0
225.095,,,0,2,0,exploration,0,"[12.621014755921534, 9.690822139263583, 0.0]",91.11109924316406,None,0,"[0.995730093434623, 0.9977951717743814, 0.657186997705306]",100.0
