,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.49,,0,4,0,None,0,[],100,None,0,[],100,None,0,"[1.00000000201981, 1.0, 0.6706169326115817]",100,None,0,[],100
8.88,,0,4,0,None,0,"[3.0038183714447526, 1.014879193186137, 0.0]",100,None,0,"[2.9989497149817197, 2.984869431385378, 0.0]",100,None,0,"[0.9952736894869675, 0.9973240804455308, 0.6572329993962204]",100,None,0,"[0.9743989180153654, 2.97963236059967, 0.6821197866908689]",100
23.53,,0,4,0,None,0,"[3.0139966927032695, 1.0362145527730837, 0.0]",100.0,None,0,"[2.994943400737905, 2.9676818231885598, 0.0]",100.0,None,0,"[0.9943743852675648, 0.9957969834434438, 0.6572471772781138]",100.0,None,0,"[0.975278065390258, 2.9794664618604645, 0.6821057917939835]",100.0
37.465,,0,4,0,None,0,"[3.0208025714413513, 1.0496795271774275, 0.0]",100.0,None,0,"[2.9916989406792456, 2.9516201108304423, 0.0]",100.0,None,0,"[0.9929173445139174, 0.9951107630701108, 0.6572236596339609]",100.0,None,0,"[0.9766343355286071, 2.9796089224090045, 0.6821492585604831]",100.0
51.33,,0,4,0,None,0,"[3.0283903881769607, 1.0626396073088127, 0.0]",100.0,None,0,"[2.98979470197026, 2.934114258564346, 0.0]",100.0,None,0,"[0.9930070897037141, 0.9942837957230747, 0.65717800778104]",100.0,None,0,"[0.9777738862496923, 2.9797324749862373, 0.6821796828239538]",100.0
64.405,,0,4,0,None,0,"[3.036127809857656, 1.0742887611289305, 0.0]",100.0,None,0,"[2.984979342815197, 2.9178043899234862, 0.0]",100.0,None,0,"[0.9931910999346752, 0.9936236126640692, 0.6571816290498934]",100.0,None,0,"[0.978607892561735, 2.9797215691119954, 0.6821931845762972]",100.0
78.905,,0,4,0,None,0,"[3.0454737338573947, 1.0868880626704083, 0.0]",100.0,None,0,"[2.97828725101063, 2.9028718590282487, 0.0]",100.0,None,0,"[0.9933986633690969, 0.9929195424745588, 0.657188611781008]",100.0,None,0,"[0.9796346263768725, 2.9799012970893806, 0.6822238119605151]",100.0
92.69,,0,4,0,None,0,"[3.0551816635693116, 1.0986832459270484, 0.0]",100.0,None,0,"[2.9498350985009965, 2.86607941676675, 0.0]",100.0,None,0,"[0.993606960795999, 0.9922806096030191, 0.6571928691519189]",100.0,None,0,"[0.9806921530945394, 2.980270555740374, 0.6822647743792736]",100.0
100.175,,0,3,0,None,0,"[3.060733973754383, 1.1049931475791208, 0.0]",100.0,None,0,"[2.9262830830403166, 2.8296090486365104, 0.0]",100.0,None,0,"[0.9937217052996611, 0.9919477827526315, 0.6571954523266678]",100.0,None,0,"[0.9810229939492893, 2.9802375837589827, 0.6822652971211]",100.0
100.42,rep_self_pos,0,3,0,None,0,"[3.0609592511638986, 1.1052198580317616, 0.0]",100.0,None,0,"[2.9256102194742093, 2.828582834172139, 0.0]",100.0,None,0,"[0.9937229778223156, 0.991935651459318, 0.6571956782404917]",100.0,None,0,"[0.9811356360785843, 2.9804510302232496, 0.6822805197579677]",100.0
100.825,req_assist,0,3,0,None,0,"[3.0612644699482905, 1.105559415505012, 0.0]",100.0,None,0,"[2.924136104803694, 2.8262548278861925, 0.0]",100.0,None,0,"[0.9937346034867459, 0.9919118860402715, 0.6571918782330206]",100.0,None,0,"[0.9810248491000152, 2.9802929844674413, 0.6822670980421978]",100.0
115.12,,0,3,0,None,0,"[3.0759539770277438, 1.1223349213870062, 0.0]",100.0,None,0,"[2.908279386906218, 2.7850371770143765, 0.0]",100.0,None,0,"[0.993957617792974, 0.9912945848390107, 0.657200693725553]",100.0,None,0,"[0.9819963495681004, 2.9808507683104737, 0.6823118783168856]",100.0
117.41,,0,4,0,None,0,"[3.0790225939298574, 1.1258161365176014, 0.0]",100.0,None,0,"[2.9088369634107725, 2.7823439947820865, 0.0]",100.0,None,0,"[0.9940007446739894, 0.9911901318486539, 0.6571968148838672]",100.0,None,0,"[0.982004965305888, 2.9807266355950133, 0.6823021946024282]",100.0
131.21,rst_f,0,4,0,None,0,"[3.0982125072767404, 1.1467303948762568, 0.0]",100.0,None,0,"[2.9166831419466286, 2.766442979371334, 0.0]",100.0,None,0,"[0.9899053862346575, 0.9906023595806452, 0.6571874851469821]",100.0,None,0,"[0.9829902571976606, 2.980842186041158, 0.6823289319283659]",100.0
