,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.1,,pioneer3at_1,0,4,0,None,0,[],100,None,0,"[3.0, 3.0, 0.0]",100,None,0,[],100,None,0,[],100
6.44,,UAV_1,0,4,0,None,0,"[3.0030440006273595, 1.0130693303439686, 0.0]",100,None,0,"[2.9989337745550477, 2.9847730632794365, 0.0]",100,None,0,"[0.9967996404680094, 0.9993744115253281, 0.6572354633458983]",100,None,0,"[0.9613147720466722, 2.963552209218562, 0.6814084929455005]",100
20.22,,,0,4,0,None,0,"[3.013114448625244, 1.034263875603453, 0.0]",100.0,None,0,"[2.995189812215474, 2.9687101675525738, 0.0]",100.0,None,0,"[0.9961598245999548, 0.9988849210424096, 0.6572494368131835]",100.0,None,0,"[0.963471724655291, 2.9623514379272677, 0.6814569966838322]",100.0
33.27,,,0,4,0,None,0,"[3.019477189760381, 1.0471718677639774, 0.0]",100.0,None,0,"[2.9919641507689043, 2.953590652126134, 0.0]",100.0,None,0,"[0.9959044373440348, 0.9990732079033452, 0.6572477202025515]",100.0,None,0,"[0.9658038698627923, 2.9615860809166206, 0.6814934735158199]",100.0
44.8,,,0,4,0,None,0,"[3.0255454585230135, 1.0579870665420348, 0.0]",100.0,None,0,"[2.990110128819055, 2.9395797091131812, 0.0]",100.0,None,0,"[0.9957343618622381, 0.9979309929750617, 0.6571751108773948]",100.0,None,0,"[0.9672277386514092, 2.961243489437078, 0.6815197168628242]",100.0
57.685,,,0,4,0,None,0,"[3.032920468664065, 1.0696339554097767, 0.0]",100.0,None,0,"[2.987482749972025, 2.922439383561382, 0.0]",100.0,None,0,"[0.995607718998528, 0.9970318352148225, 0.6571867021615123]",100.0,None,0,"[0.9687898998587505, 2.9607507669039643, 0.6815444811689374]",100.0
69.15,,,0,4,0,None,0,"[3.039958114102394, 1.079650900302756, 0.0]",100.0,None,0,"[2.9817012999107657, 2.910675212303154, 0.0]",100.0,None,0,"[0.995555868128576, 0.9965967353864535, 0.6572471739629737]",100.0,None,0,"[0.9698425627508578, 2.960530778322587, 0.6815643621823737]",100.0
81.02,,,0,4,0,None,0,"[3.047928279063721, 1.0899786340671143, 0.0]",100.0,None,0,"[2.973561028960438, 2.8995477561072245, 0.0]",100.0,None,0,"[0.9953555257613916, 0.9955576836081893, 0.657252983582452]",100.0,None,0,"[0.9708501058162086, 2.9602765351210727, 0.6815821028569988]",100.0
92.705,,,0,4,0,None,0,"[3.056216388255889, 1.099901183502862, 0.0]",100.0,None,0,"[2.9427903105574784, 2.85557091841767, 0.0]",100.0,None,0,"[0.9950902762783929, 0.9948388591238767, 0.6572521112924662]",100.0,None,0,"[0.9716852957949306, 2.9601774125646516, 0.6815998176750845]",100.0
105.63,,,0,4,0,None,0,"[3.065962163413335, 1.110875680285834, 0.0]",100.0,None,0,"[2.9066146303905556, 2.7963493715921537, 0.0]",100.0,None,0,"[0.9950175427401249, 0.9933390632948991, 0.6572545998241694]",100.0,None,0,"[0.9724438666058911, 2.960127651467158, 0.6816171445626674]",100.0
