,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.145,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.275,,UAV_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
6.8100000000000005,,,0,4,0,None,0,"[3.0031246396166353, 1.9909912414878526, 0.0]",100,None,0,"[2.9983769478479982, 3.979378426971039, 0.0]",100,None,0,"[0.9962650427936863, 1.9928925371528827, 0.6611261352677498]",100,None,0,"[0.9607370224048953, 3.8708831859751505, 0.7114350100172776]",100
18.84,,,0,4,0,None,0,"[3.009956326939717, 1.977360658070446, 0.0]",100.0,None,0,"[2.995660558871134, 3.962698049178697, 0.0]",100.0,None,0,"[0.9940162274776296, 1.9881977472805457, 0.6608247186783888]",100.0,None,0,"[0.9653894481115756, 3.8638444815684143, 0.7111643545103948]",100.0
30.315,,,1,4,0,None,0,"[3.016317189232378, 1.9658333623962834, 0.0]",100.0,None,0,"[2.9925723620212903, 3.9457072462967866, 0.0]",100.0,None,0,"[0.9936765935866212, 1.9863240145612835, 0.6609590228422517]",100.0,None,0,"[0.9703780790361499, 3.8582169477908765, 0.7109695302577765]",100.0
33.82,uav_st_assess,UAV_2,1,4,0,None,0,"[3.018311105769484, 1.9628001090679374, 0.0]",100.0,None,0,"[2.9916352487103413, 3.9444489306230217, 0.0]",100.0,None,0,"[0.9936763969732934, 1.986036255871048, 0.6609307010344582]",100.0,assessment,0,"[0.99199598201924, 3.8959938915496766, 1.5575717824001563]",100.0
43.435,,,2,4,0,None,0,"[3.023813857536127, 1.954715245774851, 0.0]",100.0,None,0,"[2.9891308503626424, 3.9430671364957655, 0.0]",100.0,None,0,"[0.9933992831285275, 1.9844093452841831, 0.6609478001682196]",100.0,assessment,0,"[3.1816647954115376, 3.8531978866124463, 1.6687296471600348]",99.48799896240234
47.08,uav_st_assess,UAV_1,2,4,0,None,0,"[3.025881362044611, 1.9517251492339953, 0.0]",100.0,None,0,"[2.988345079396837, 3.9427182602343596, 0.0]",100.0,assessment,0,"[1.015254029501058, 1.9909853492995895, 1.4927109047320457]",100.0,assessment,0,"[4.35964300536202, 3.835450933117707, 1.7222075633436238]",99.48799896240234
62.97,,,2,4,0,None,0,"[3.0363448178761354, 1.9430009702382125, 0.0]",100.0,None,0,"[2.9846134083122604, 3.941058911010135, 0.0]",100.0,assessment,0,"[1.3822850637033306, 3.0206985692549253, 4.484366171988256]",99.04000091552734,assessment,0,"[10.535843716336442, 3.729160983326706, 2.0449261439212196]",97.90399932861328
79.085,,,2,4,0,None,0,"[3.0410291787767525, 1.936390406096935, 0.0]",100.0,None,0,"[2.979663561599416, 3.9374128139734865, 0.0]",100.0,assessment,0,"[3.1672592167058, 7.983171658572752, 4.487939903994933]",98.23999786376953,assessment,0,"[16.51493174182868, 3.6253362203552775, 2.316579095765758]",97.10399627685547
94.045,,,2,4,0,None,0,"[3.045024735691646, 1.9305338508190575, 0.0]",100.0,None,0,"[2.9741636261891724, 3.932914352677574, 0.0]",100.0,assessment,0,"[3.6746232855633028, 8.942853730689784, 4.663735956802369]",97.18399810791016,assessment,0,"[21.977640718090065, 3.5304758545918196, 2.5879099839748556]",95.52799987792969
108.445,,,2,4,0,None,0,"[3.049738813013954, 1.9246694982000527, 0.0]",100.0,None,0,"[2.9705069522662337, 3.930675025772977, 0.0]",100.0,assessment,0,"[5.517563191573712, 9.443222623219112, 5.0268373006865]",96.40799713134766,assessment,0,"[27.397185197191323, 3.436365603751599, 2.859536592586471]",94.73600006103516
124.165,,,2,4,0,None,0,"[3.0563448668128688, 1.9187421693275737, 0.0]",100.0,None,0,"[2.9643137978038006, 3.9295055118141025, 0.0]",100.0,assessment,0,"[7.116828090921116, 10.34259247700963, 5.026214617051458]",95.24800109863281,assessment,0,"[33.09126486516949, 3.3374888034419774, 3.1291318591764075]",93.1520004272461
139.92,,,2,4,0,None,0,"[3.061571105138855, 1.9163113266392224, 0.0]",100.0,None,0,"[2.9624673889747912, 3.9314518276359007, 0.0]",100.0,assessment,0,"[4.8057906658200436, 11.573486175020358, 5.089035337122494]",94.53600311279297,assessment,0,"[38.61938692988671, 3.241493360511468, 3.4001111704113662]",92.36000061035156
155.49,,,2,4,0,None,0,"[3.064004635407698, 1.9163110049348162, 0.0]",100.0,None,0,"[2.9607020081733433, 3.9333149147104414, 0.0]",100.0,assessment,0,"[9.419631723919078, 10.96687985963991, 5.05864875196102]",93.27200317382812,assessment,0,"[44.18714714902333, 3.1448090852672035, 3.685424869936278]",90.78399658203125
169.465,,,2,4,0,None,0,"[3.066145115434159, 1.9165381900962297, 0.0]",100.0,None,0,"[2.9593902358679656, 3.93480384713308, 0.0]",100.0,assessment,0,"[10.463218869231127, 10.722762643007263, 5.056585317118157]",92.4800033569336,assessment,0,"[49.650015926341794, 3.0499464277364265, 3.9417059703880635]",90.0
