,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.48,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.9988813711395741, 0.9994459732674695, 0.6572165422278592]",100
0.74,,pioneer3at_1,0,2,0,None,0,[],100,None,0,"[0.9989223322086854, 0.9994047276273523, 0.6572689135397574]",100
23.31,,,0,2,0,None,0,"[3.014413335229659, 1.0368727051547169, 0.0]",100.0,None,0,"[0.9980427084614368, 0.9991721576839336, 0.6572625380381283]",100.0
39.9,,,0,2,0,None,0,"[3.0227035966389217, 1.0529461112376153, 0.0]",100.0,None,0,"[0.9974578852182386, 0.9988600036318814, 0.657198160832545]",100.0
56.015,,,0,2,0,None,0,"[3.031713579773559, 1.0677284479985074, 0.0]",100.0,None,0,"[0.9975859022692644, 0.9984705957188664, 0.657261023335897]",100.0
71.78,,,0,2,0,None,0,"[3.041426072440158, 1.0815457500056096, 0.0]",100.0,None,0,"[0.9975699881684394, 0.9980913628770554, 0.6572767818105638]",100.0
87.47,,,0,2,0,None,0,"[3.0521132295331435, 1.095037526612619, 0.0]",100.0,None,0,"[0.997516557497975, 0.9978577559283534, 0.6571923859289452]",100.0
102.875,,,0,2,0,None,0,"[3.063580607709881, 1.1081310221576113, 0.0]",100.0,None,0,"[0.9973739255016502, 0.9977423291314689, 0.657271410054717]",100.0
117.435,,,0,2,0,None,0,"[3.080457367832924, 1.1270065044882074, 0.0]",100.0,None,0,"[0.9972986308492339, 0.9975538793274514, 0.6572736174017897]",100.0
132.595,,,0,2,0,None,0,"[3.102841819219508, 1.1487031809295667, 0.0]",100.0,None,0,"[0.9972691454142962, 0.9977308091554696, 0.6572540296210098]",100.0
148.0,,,0,2,0,None,0,"[3.1231795893050753, 1.1683521281680884, 0.0]",100.0,None,0,"[0.997098166682415, 0.9979202102873254, 0.6572570688996533]",100.0
163.12,,,0,2,0,None,0,"[3.130406663293383, 1.179517524477418, 0.0]",100.0,None,0,"[0.997144752162638, 0.9980892019578914, 0.6572524946269532]",100.0
178.645,,,0,2,0,None,0,"[3.1321452860777783, 1.1855308780925768, 0.0]",100.0,None,0,"[0.9970011309081097, 0.9982322163316292, 0.6572570177062006]",100.0
191.535,,,1,2,0,None,0,"[3.136683574937654, 1.1871223867100391, 0.0]",100.0,None,0,"[0.996604649933352, 0.9977595960664923, 0.6572569766660736]",100.0
194.22,on_gs,pioneer3at_1,1,2,0,None,0,"[3.1354617308014108, 1.1853432304786256, 0.0]",100.0,None,0,"[0.9966849586136014, 0.9976076913127347, 0.6571704488364425]",100.0
195.49,on_vs,pioneer3at_1,1,2,0,None,0,"[3.1350021909394874, 1.1845047779320848, 0.0]",100.0,None,0,"[0.9965400510804471, 0.9975950510902886, 0.6572574284256423]",100.0
199.33,st_app,pioneer3at_1,1,2,0,approach,0,"[4.134687120127601, 0.9949983344471879, 0.0]",100.0,None,0,"[0.9964677888639135, 0.9976640906077875, 0.6572564001597874]",100.0
211.115,,,1,2,0,approach,0,"[8.788442421960488, 2.215179136510307, 0.0]",98.78469848632812,None,0,"[0.9960036992328942, 0.9974781809961921, 0.6571850411253432]",100.0
222.33,,,1,2,0,approach,0,"[13.27204276710959, 2.976303995115995, 0.0]",97.99469757080078,None,0,"[0.995792834346854, 0.9978079726870541, 0.6572414309630165]",100.0
233.38,,,1,2,0,approach,0,"[17.733754344456276, 3.7016809997522344, 0.0]",97.20469665527344,None,0,"[0.9957413926796339, 0.9979609981672208, 0.6572173955495616]",100.0
245.15,,,1,2,0,approach,0,"[22.521709025452346, 4.411532901198097, 0.0]",96.41470336914062,None,0,"[0.9956352756110128, 0.9983376452500665, 0.6572475584168517]",100.0
255.385,,,1,2,0,approach,0,"[26.663677686234465, 5.074407150033398, 0.0]",95.62470245361328,None,0,"[0.9951722694626852, 0.9987483147516395, 0.6571793507763194]",100.0
266.98,,,1,2,0,approach,0,"[31.35102722922685, 5.704810875602183, 0.0]",94.83470153808594,None,0,"[0.99471005302214, 0.9989107539484817, 0.6571782135331431]",100.0
278.3,,,1,2,0,approach,0,"[35.93169062848851, 6.304193971261337, 0.0]",94.0447006225586,None,0,"[0.9941047550685347, 0.9991939258433806, 0.6572338149974224]",100.0
289.76,,,1,2,0,approach,0,"[39.60516163584847, 6.88650197840464, 0.0]",93.25469970703125,None,0,"[0.9938694948094139, 0.9995339153117353, 0.6572308457027777]",100.0
290.615,end_app,pioneer3at_1,1,2,0,None,0,"[39.60458484266957, 6.8878777298435825, 0.0]",93.25469970703125,None,0,"[0.9938534726195707, 0.9995408699435749, 0.6572154572289307]",100.0
290.945,,,1,2,0,None,1,"[39.60439381665132, 6.8883383194003045, 0.0]",92.53060150146484,None,0,"[0.9938474356371276, 0.999658493618317, 0.657187335079964]",100.0
291.815,off_vs,pioneer3at_1,1,2,0,None,1,"[39.60417235503483, 6.8901081411613125, 0.0]",92.53060150146484,None,0,"[0.9938946379933936, 0.9995824426667047, 0.6572469770580625]",100.0
292.8,on_vs,pioneer3at_1,1,2,0,None,1,"[39.60425870742487, 6.891277013576008, 0.0]",92.53060150146484,None,0,"[0.9939762107279965, 0.9996279573790984, 0.6569909213886639]",100.0
296.48,st_app,pioneer3at_1,1,2,0,approach,1,"[39.691073993683275, 6.921056946197822, 0.0]",92.53060150146484,None,0,"[0.9939500302850688, 0.9998374462815282, 0.6571728025683825]",100.0
297.145,,,1,2,0,approach,1,"[39.86542219894103, 6.949747669443226, 0.0]",92.53060150146484,None,0,"[0.9940440810624636, 0.9998307222126699, 0.6572447972018404]",100.0
298.95,sus_app,pioneer3at_1,1,2,0,None,1,"[40.075501893146814, 6.979323385143356, 0.0]",92.53060150146484,None,0,"[0.9940569334161603, 0.9999745224424521, 0.6572544917595733]",100.0
299.415,abort_app,pioneer3at_1,1,2,0,None,1,"[40.07534785365935, 6.979675196534879, 0.0]",92.53060150146484,None,0,"[0.9940493182577662, 0.9998979684761743, 0.6572450750475836]",100.0
304.17,st_exp,pioneer3at_1,1,2,0,exploration,1,"[40.23994848439657, 6.913660385491141, 0.0]",92.01789855957031,None,0,"[0.9940862919883982, 1.000134429224402, 0.6571978156831294]",100.0
314.83,,,1,2,0,exploration,1,"[36.754899837643585, 6.4508779997578, 0.0]",91.22789764404297,None,0,"[0.9942801004964236, 1.0005077116217902, 0.6572417787414303]",100.0
324.7,,,1,2,0,exploration,1,"[32.83763789730787, 7.009476037539277, 0.0]",90.43789672851562,None,0,"[0.9949081799809102, 1.0005476106449718, 0.657180941488985]",100.0
335.075,,,1,2,0,exploration,1,"[28.559768116616706, 6.857397560410698, 0.0]",89.64790344238281,None,0,"[0.9952785017489115, 1.0006558149208444, 0.6572409122695307]",100.0
345.835,,,1,2,0,exploration,1,"[24.188724382401574, 6.43846827258676, 0.0]",88.85790252685547,None,0,"[0.9949249965757158, 1.0004049077631139, 0.6572519909589216]",100.0
356.84,,,1,2,0,exploration,1,"[19.770041159514832, 5.893510757747239, 0.0]",88.06790161132812,None,0,"[0.994838565164404, 1.0005942551727176, 0.6572346611664263]",100.0
367.545,,,1,2,0,exploration,1,"[15.386973500682492, 5.503019588287752, 0.0]",87.27790069580078,None,0,"[0.9948036751498143, 1.0007165554774662, 0.6572343623523113]",100.0
379.065,,,1,2,0,exploration,1,"[10.819052570166544, 6.060074776528508, 0.0]",86.48789978027344,None,0,"[0.994690838668337, 1.000903737601846, 0.6571715965106574]",100.0
391.63,,,1,2,0,exploration,1,"[9.833612269072738, 7.656336651292796, 0.0]",85.0509033203125,None,0,"[0.9948188715735925, 1.0011047816419365, 0.6572598282725921]",100.0
406.325,,,1,2,0,exploration,1,"[9.835862396258891, 7.637956121504772, 0.0]",84.91089630126953,None,0,"[0.9949099314526614, 1.0013308679634918, 0.6571783967364584]",100.0
419.18,,,1,2,0,exploration,1,"[10.213006406224048, 7.121443046323162, 0.0]",84.7708969116211,None,0,"[0.9948832377747361, 1.0016307861406295, 0.6572330186679963]",100.0
419.595,,,1,2,0,exploration,1,"[10.222330056333535, 6.935087448127738, 0.0]",84.7708969116211,None,0,"[0.9948135860003797, 1.0016028815533002, 0.6571721166880308]",100.0
421.755,sus_exp,pioneer3at_1,1,2,0,None,1,"[10.130256615224575, 6.508149014718356, 0.0]",84.30590057373047,None,0,"[0.9949181315212836, 1.001654152682264, 0.6571698640661058]",100.0
422.21,abort_exp,pioneer3at_1,1,2,0,None,1,"[10.13053057322075, 6.503244115811469, 0.0]",84.30590057373047,None,0,"[0.9947589788533265, 1.0017513190368692, 0.6571510481352267]",100.0
424.995,st_rb,pioneer3at_1,1,2,0,return to base,1,"[9.721653560421203, 5.87155675384742, 0.0]",84.30590057373047,None,0,"[0.9949175661190611, 1.0016266953500639, 0.6571779454620836]",100.0
436.18,,,0,2,0,return to base,1,"[6.74120372727314, 2.421272966010665, 0.0]",83.60690307617188,None,0,"[0.9948572873607828, 1.001970124340143, 0.6571931889317837]",100.0
436.355,,,1,2,0,return to base,1,"[6.689770123686983, 2.3784002892034413, 0.0]",83.60690307617188,None,0,"[0.9948533060897112, 1.0020040171691065, 0.6571931228150009]",100.0
437.04,sus_rb,pioneer3at_1,1,2,0,None,1,"[6.691011685175077, 2.3794640932613165, 0.0]",83.60690307617188,None,0,"[0.9949437364148201, 1.0020864240185703, 0.6572003881790967]",100.0
437.435,abort_rb,pioneer3at_1,1,2,0,None,1,"[6.690685111636994, 2.3793763275111424, 0.0]",83.60690307617188,None,0,"[0.9949686989371689, 1.0020376062637815, 0.6572332548929579]",100.0
442.185,st_exp,pioneer3at_1,1,2,0,exploration,1,"[6.600846478107313, 2.331638087818229, 0.0]",83.01840209960938,None,0,"[0.994925321679958, 1.0021001557145945, 0.6572329663001724]",100.0
453.705,,,1,2,0,exploration,1,"[6.580744760953838, 6.350631203341855, 0.0]",82.22840118408203,None,0,"[0.994928434401603, 1.0024386489106798, 0.6572319572275437]",100.0
464.71,,,1,2,0,exploration,1,"[7.007302123818354, 10.702208055994948, 0.0]",81.43840026855469,None,0,"[0.9948741191880617, 1.0027987136182568, 0.657198981042935]",100.0
470.215,,,0,2,0,exploration,1,"[5.985398426448332, 12.310897382609397, 0.0]",81.43840026855469,None,0,"[0.9948914537842033, 1.0030328746231885, 0.6572327937112064]",100.0
470.46,,,0,2,0,exploration,1,"[5.945629770182494, 12.341321997320858, 0.0]",81.43840026855469,None,0,"[0.99482765118558, 1.003070023018158, 0.6571714215940131]",100.0
