,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
82.335,on_gs,2,4,0,None,0,"[3.0477904779115756, 1.0898072375929555, 0.0]",100.0,None,0,"[2.973311677981299, 2.899424454407608, 0.0]",100.0,None,0,"[0.9896991762293147, 0.9949978812510474, 0.6572103980822354]",100.0,assessment,0,"[8.96115443234595, 3.304575378420176, 2.7095055679528075]",97.85600280761719
83.03,on_vs,2,4,0,None,0,"[3.0482043854586616, 1.0903213282082882, 0.0]",100.0,None,0,"[2.972461826694926, 2.8990123606745697, 0.0]",100.0,None,0,"[0.9896693620470052, 0.9950849450907604, 0.6571720237506176]",100.0,assessment,0,"[8.89554709219818, 3.3018949581924693, 2.709767024458006]",97.85600280761719
86.84,st_app,2,4,0,None,0,"[3.0509316944692633, 1.0936562953040079, 0.0]",100.0,approach,0,"[3.007808598107413, 2.8558145166448874, 0.0]",100.0,None,0,"[0.9898203534758427, 0.9950313198277636, 0.6571721268549663]",100.0,assessment,0,"[9.743996246396687, 3.3365163398126905, 2.862256620842423]",97.85600280761719
100.7,,2,4,0,None,0,"[3.0611156353874387, 1.105417486776286, 0.0]",100.0,approach,0,"[7.493145798255739, 3.172560862112769, 0.0]",98.61900329589844,None,0,"[0.9902663217601151, 0.9954493255267393, 0.6571760217510113]",100.0,assessment,0,"[10.653609897984987, 3.3736375420148517, 3.008747519426676]",96.91999816894531
115.465,,2,4,0,None,0,"[3.076409207997847, 1.1228540590242815, 0.0]",100.0,approach,0,"[13.501518174439145, 3.706203340278918, 0.0]",97.8290023803711,None,0,"[0.990792770905248, 0.9955043188111449, 0.6571885291331964]",100.0,assessment,0,"[11.91159541554182, 5.386099937709442, 3.0501577278843777]",96.16799926757812
127.84,,2,4,0,None,0,"[3.0933254934057643, 1.14132746612016, 0.0]",100.0,approach,0,"[18.510457469456096, 4.44813255867438, 0.0]",97.03900146484375,None,0,"[0.9907452578068148, 0.9949604336746192, 0.6571057065838749]",100.0,assessment,0,"[11.117593482792943, 5.643695221593377, 3.0084484392759996]",95.7040023803711
139.615,,2,4,0,None,0,"[3.1104061253220125, 1.1601823527916706, 0.0]",100.0,approach,0,"[23.121069968526196, 4.932811466373371, 0.0]",96.2490005493164,None,0,"[0.9907545315152803, 0.9936029415337273, 0.6572299143757221]",100.0,assessment,0,"[9.601814582562673, 6.110801164927859, 2.909526392295313]",95.2959976196289
151.185,,2,4,0,None,0,"[3.1219998599648386, 1.1732768620383225, 0.0]",100.0,approach,0,"[27.844621644346425, 5.0782434986221014, 0.0]",94.66899871826172,None,0,"[0.9906190166403775, 0.9932973492122514, 0.6571382043577126]",100.0,assessment,0,"[9.556622438301963, 6.123908451436758, 2.907061009308316]",94.30400085449219
164.39,,2,4,0,None,0,"[3.1282215122504184, 1.1817894010984868, 0.0]",100.0,approach,0,"[31.91701311299928, 5.448231406677803, 0.0]",93.87899780273438,None,0,"[0.9907726345580825, 0.9929619069563738, 0.6572328702609574]",100.0,assessment,0,"[9.307233605356062, 8.902992561818332, 2.3449617262619045]",93.59200286865234
176.98,,2,4,0,None,0,"[3.132196062532558, 1.1849913008782984, 0.0]",100.0,approach,0,"[36.903576227147475, 6.750399798236042, 0.0]",93.08899688720703,None,0,"[0.9911298498703983, 0.9928761807859849, 0.6572213734460901]",100.0,assessment,0,"[9.202701489652233, 10.035316151846619, 2.1756225676821512]",92.80000305175781
187.65,end_app,2,4,0,None,0,"[3.1380833754184287, 1.1885924648301933, 0.0]",100.0,None,0,"[39.68817589341549, 6.988771271240891, 0.0]",92.29900360107422,None,0,"[0.9908545600731067, 0.9918373724909044, 0.6572214913804071]",100.0,assessment,0,"[10.478953038685905, 10.263850539239964, 2.816569108893669]",92.54399871826172
188.365,off_gs,2,4,0,None,0,"[3.1380498389386893, 1.1886070194545613, 0.0]",100.0,None,0,"[39.688084014253064, 6.989319412503308, 0.0]",92.29900360107422,None,0,"[0.9908520978668081, 0.9917141959858039, 0.6572217092594869]",100.0,assessment,0,"[10.383478926326093, 10.245703668459738, 2.816796399685998]",92.54399871826172
189.29,,2,4,0,None,0,"[3.138332122799754, 1.1890115444978209, 0.0]",100.0,None,0,"[39.687901097164364, 6.990079040789499, 0.0]",92.29900360107422,None,0,"[0.9909154580202882, 0.9915611934160335, 0.657159492538799]",100.0,assessment,0,"[10.71127328239771, 10.301588614385674, 3.038112442784961]",92.54399871826172
189.44,off_vs,2,4,0,None,0,"[3.138342282217741, 1.188917958051594, 0.0]",100.0,None,1,"[39.6878220634726, 6.990198092832063, 0.0]",92.29900360107422,None,0,"[0.9909127584633701, 0.9915487242317984, 0.6571595018089564]",100.0,assessment,0,"[10.815906760244191, 10.319766405863286, 3.074701314747858]",92.54399871826172
190.27,on_gs,2,4,0,None,0,"[3.137956309434033, 1.1885256959873878, 0.0]",100.0,None,1,"[39.68776973616031, 6.990828083868793, 0.0]",92.29900360107422,None,0,"[0.9908313489479942, 0.9915079897409254, 0.657223282718518]",100.0,assessment,0,"[11.19655969001147, 10.385852498415787, 3.140281831033332]",91.75199890136719
190.915,on_vs,2,4,0,None,0,"[3.1376739334847774, 1.1882309621901066, 0.0]",100.0,None,1,"[39.687547270162156, 6.991340082772576, 0.0]",91.78170013427734,None,0,"[0.990836884657757, 0.991393834576764, 0.6572223017560096]",100.0,assessment,0,"[11.116863746391894, 10.371544391211888, 3.136924458105075]",91.75199890136719
194.06,st_app,2,4,0,None,0,"[3.136331875391563, 1.1864550741558861, 0.0]",100.0,approach,1,"[40.51484233303608, 7.013250309040308, 0.0]",91.78170013427734,None,0,"[0.9907603691293955, 0.9910818845032763, 0.6571133406218118]",100.0,assessment,0,"[11.719646388176828, 10.476299914666276, 3.45724275047848]",91.75199890136719
208.105,,2,4,0,None,0,"[3.132895368618087, 1.1798054172145684, 0.0]",100.0,approach,1,"[44.16826039557669, 8.037058073890524, 0.0]",91.00469970703125,None,0,"[0.9906555758355419, 0.9904456954012996, 0.6571046915908019]",100.0,assessment,0,"[11.707465894259693, 10.446720122897078, 3.4575598025124052]",91.2959976196289
214.1,gas_found,2,4,0,None,0,"[3.1288870190178986, 1.1776492996083365, 0.0]",100.0,approach,1,"[46.21814296509111, 9.38093997483507, 0.0]",90.2146987915039,None,0,"[0.9907133980875207, 0.9892260693084547, 0.657225245316889]",100.0,assessment,0,"[13.344301272471121, 10.606981306090976, 3.4947771867279935]",90.8239974975586
214.185,rep_gas,2,4,0,None,0,"[3.128811593101391, 1.177632781850117, 0.0]",100.0,approach,1,"[46.25185752226201, 9.403596317350317, 0.0]",90.2146987915039,None,0,"[0.9906209848320353, 0.9892901731387237, 0.6571460433258972]",100.0,assessment,0,"[13.322933989789409, 10.605524000947362, 3.4951124031146614]",90.8239974975586
226.66,,2,4,0,None,0,"[3.123840549829241, 1.1762724120379935, 0.0]",100.0,approach,1,"[48.80082848321343, 11.03376563173893, 0.0]",89.42469787597656,None,0,"[0.9911309872654211, 0.9890165420167772, 0.6571810292973418]",100.0,assessment,0,"[15.015936718673595, 10.745446729028522, 3.5287431184085856]",90.03199768066406
231.23,gas_found,2,4,0,None,0,"[3.1255382769519495, 1.1753176228338922, 0.0]",100.0,approach,1,"[50.52808150081095, 11.314623300370519, 0.0]",88.63469696044922,None,0,"[0.9912868651882006, 0.9887231086071991, 0.6571671476217305]",100.0,assessment,0,"[14.991346833793575, 10.767223642182188, 3.5301045417133126]",89.81600189208984
231.985,,2,4,0,None,0,"[3.1259838273406158, 1.174734049268836, 0.0]",100.0,approach,1,"[50.6576403664391, 11.31724114385669, 0.0]",88.63469696044922,None,0,"[0.9912609737737209, 0.9886859817441168, 0.6571659970648751]",100.0,assessment,0,"[14.954023966662685, 10.772591400489723, 3.5300347671741066]",89.81600189208984
245.3,rep_gas,2,4,0,None,0,"[3.121356162999905, 1.1541426372977623, 0.0]",100.0,approach,1,"[53.40968199607579, 12.184398547443998, 0.0]",87.8447036743164,None,0,"[0.9913906244352947, 0.9882616985392004, 0.6571950746270334]",100.0,assessment,0,"[16.928283433589698, 9.425160757828234, 3.621148866515165]",89.01599884033203
258.365,,2,4,0,None,0,"[3.1171039053357186, 1.1344267638290786, 0.0]",100.0,approach,1,"[57.437940351025574, 15.041808705988448, 0.0]",87.05470275878906,None,0,"[0.9911932142589043, 0.9882599756359151, 0.6571691746289523]",100.0,assessment,0,"[17.043866750461934, 9.346026500016315, 3.626739429396837]",88.23200225830078
270.56,,2,4,0,None,0,"[3.115388829722125, 1.1180720831299258, 0.0]",100.0,approach,1,"[58.09251462994256, 15.563996326608406, 0.0]",86.26470184326172,None,0,"[0.9914379839173287, 0.9883780991022018, 0.6571996757321812]",100.0,assessment,0,"[19.36584466199207, 9.508040968604131, 3.52583608942497]",87.30400085449219
273.935,gas_found,2,4,0,None,0,"[3.1148922272176818, 1.1132898068566257, 0.0]",100.0,approach,1,"[59.05960395199036, 16.35076054476428, 0.0]",85.47470092773438,None,0,"[0.9915050088262751, 0.9881743266595808, 0.657145465304001]",100.0,assessment,0,"[20.13687225308601, 9.561337984651047, 3.4914481810086686]",87.30400085449219
274.19,,2,4,0,None,0,"[3.114863100815461, 1.1128529276705774, 0.0]",100.0,approach,1,"[59.06130470411294, 16.35457268946652, 0.0]",85.47470092773438,None,0,"[0.9914366666465713, 0.9882980912062144, 0.6572432941035671]",100.0,assessment,0,"[20.076871501357473, 9.557253503308043, 3.4928909917676076]",87.30400085449219
286.735,rep_gas,2,4,0,None,0,"[3.1117620620318815, 1.1023298483364266, 0.0]",100.0,approach,1,"[62.71563364543708, 17.463719691364965, 0.0]",84.68470001220703,None,0,"[0.9913039808908732, 0.9880801617388482, 0.657263389591038]",100.0,assessment,0,"[20.02505238478984, 9.585186711527408, 3.4902846755213286]",86.85600280761719
291.625,gas_found,2,4,0,None,0,"[3.1092211251199258, 1.1030186035425862, 0.0]",100.0,approach,1,"[63.89830099149395, 17.846567324055247, 0.0]",83.89469909667969,None,0,"[0.9913214895477955, 0.9880319770985388, 0.657241708191567]",100.0,assessment,0,"[21.042829288786827, 10.502334179368924, 3.4776570128217017]",86.28800201416016
291.98,,2,4,0,None,0,"[3.1089805528985575, 1.1030645840277293, 0.0]",100.0,approach,1,"[64.01928643946775, 17.9281888247153, 0.0]",83.89469909667969,None,0,"[0.9913812417670997, 0.9879743731967469, 0.6571509550394931]",100.0,assessment,0,"[21.089311525117683, 10.546570724266905, 3.4771700316446954]",86.28800201416016
302.635,end_app,2,4,0,None,0,"[3.1034899720744646, 1.1048706281211402, 0.0]",100.0,None,1,"[64.34053791523553, 19.98057731164376, 0.0]",83.10469818115234,None,0,"[0.9912502216518888, 0.9879925589413763, 0.6571976018290072]",100.0,assessment,0,"[21.877773850641432, 11.306521436677832, 3.468573389543752]",85.51200103759766
303.45,off_gs,2,4,0,None,0,"[3.1030021736053537, 1.1050284418421026, 0.0]",100.0,None,1,"[64.34448035069332, 19.980732188860653, 0.0]",83.10469818115234,None,0,"[0.9913285914203936, 0.9878645122225611, 0.6571518098480219]",100.0,assessment,0,"[21.872536682377863, 11.301536413425907, 3.468298695701205]",85.51200103759766
304.1,,1,4,0,None,0,"[3.102697047712687, 1.1051423346265419, 0.0]",100.0,None,2,"[64.34726546416354, 19.980836690319492, 0.0]",83.10469818115234,None,0,"[0.9912411722661945, 0.9879363844450305, 0.657243354879827]",100.0,assessment,0,"[21.873550823414128, 11.302546591907282, 3.468124095803303]",85.51200103759766
304.56,off_vs,2,4,0,None,0,"[3.102443302790246, 1.1052380345073582, 0.0]",100.0,None,2,"[64.34958774694434, 19.980920729845348, 0.0]",83.10469818115234,None,0,"[0.9912424051136504, 0.9879442781447917, 0.6572436064297645]",100.0,assessment,0,"[21.874739927196593, 11.303701543941157, 3.468017541145314]",85.51200103759766
305.635,on_gs,2,4,0,None,0,"[3.101966064691155, 1.1054420514276648, 0.0]",100.0,None,2,"[64.35470107348934, 19.98109583380157, 0.0]",83.10469818115234,None,0,"[0.9912392285450551, 0.9879282259051778, 0.6572290073303738]",100.0,assessment,0,"[21.87540996388528, 11.304354733197835, 3.4677648167989013]",85.51200103759766
306.22,on_vs,2,4,0,None,0,"[3.1016636523878636, 1.1055597108278636, 0.0]",100.0,None,2,"[64.35749263723858, 19.981185652911588, 0.0]",83.10469818115234,None,0,"[0.9912227715384809, 0.9879928824529703, 0.6572632109329545]",100.0,assessment,0,"[21.87507948592355, 11.30404195565124, 3.4676610124195983]",85.51200103759766
310.0,st_app,2,4,0,None,0,"[3.1014265948748827, 1.1050063539185453, 0.0]",100.0,approach,2,"[64.37474519978109, 19.98164988835224, 0.0]",83.10469818115234,None,0,"[0.9912335278332304, 0.987948036132727, 0.6572434829376479]",100.0,assessment,0,"[21.875197054157496, 11.304172889681682, 3.467194615761944]",85.51200103759766
324.405,,2,4,0,None,0,"[3.09234592992796, 1.108350624269104, 0.0]",100.0,approach,2,"[64.53679876441815, 19.901001475291523, 0.0]",81.85299682617188,None,0,"[0.9912392150625878, 0.9879294581842608, 0.6572294919563751]",100.0,assessment,0,"[24.22937676384333, 10.991487373156424, 3.389374579027632]",84.68800354003906
336.24,gas_found,2,4,0,None,0,"[3.0832910055427782, 1.1054520184388528, 0.0]",100.0,approach,2,"[61.17324717162017, 21.937499417389212, 0.0]",81.06300354003906,None,0,"[0.9912464270804868, 0.9879064655575379, 0.6572461591713831]",100.0,assessment,0,"[25.020958700530674, 10.887906990888741, 3.359547714000533]",83.91200256347656
336.915,rep_gas,2,4,0,None,0,"[3.0829473368624862, 1.1050592603602818, 0.0]",100.0,approach,2,"[60.98661484484089, 22.092363017421786, 0.0]",81.06300354003906,None,0,"[0.9912428969379713, 0.9879065125497484, 0.6572410823857316]",100.0,assessment,0,"[25.02194186428001, 10.886851721779715, 3.359437986215426]",83.91200256347656
343.805,,2,3,0,None,0,"[3.079631597034984, 1.0991593330326581, 0.0]",100.0,approach,2,"[59.64375988753228, 23.964642188121722, 0.0]",80.27300262451172,None,0,"[0.99123400964588, 0.9879672383309819, 0.6571976185850049]",100.0,assessment,0,"[25.02509665727168, 10.885103787334243, 3.358822518026761]",83.79199981689453
357.575,fail,2,3,0,None,0,"[3.074125145440793, 1.0889367992603687, 0.0]",100.0,approach,2,"[57.320411047502894, 28.5158304952282, 0.0]",79.48300170898438,None,0,"[0.9911924670680203, 0.9878225693284375, 0.657194360083114]",100.0,assessment,0,"[26.440812529207843, 8.790056622559021, 3.223085416950295]",83.31999969482422
371.465,,2,3,0,None,0,"[3.0702427158026504, 1.0804824336607268, 0.0]",100.0,approach,2,"[56.13622434980222, 30.558373212558646, 0.0]",77.90299987792969,None,0,"[0.9892699128843463, 0.987788393973878, 0.6572155724307188]",100.0,assessment,0,"[26.421518133429725, 8.785585302571116, 3.2204999057904744]",82.60800170898438
386.21,end_app,2,3,0,None,0,"[3.06646249753501, 1.0736960640944435, 0.0]",100.0,None,2,"[56.25220285969288, 31.080223882259876, 0.0]",77.11299896240234,None,0,"[0.9854240794510174, 0.9879921103126115, 0.6571864531315355]",100.0,assessment,0,"[30.06578955116505, 8.645545431034035, 3.0616199164553355]",81.8479995727539
387.275,off_gs,2,3,0,None,0,"[3.06600465919493, 1.073121009788589, 0.0]",100.0,None,2,"[56.25238497451231, 31.07840070256998, 0.0]",77.11299896240234,None,0,"[0.9851579496631392, 0.9880062858344916, 0.6571844379883163]",100.0,assessment,0,"[30.016748198791902, 8.647424939182335, 3.0616971013658305]",81.8479995727539
388.35,off_vs,2,3,0,None,0,"[3.0655827784261063, 1.0726194342652042, 0.0]",100.0,None,2,"[56.25238607237136, 31.078329242033064, 0.0]",77.11299896240234,None,0,"[0.9848761664168023, 0.9880214708456072, 0.6571821177077245]",100.0,assessment,0,"[30.069178789469778, 8.666614688601443, 3.061046922186835]",81.8479995727539
388.755,,2,3,0,None,0,"[3.06548390352624, 1.0724950971871416, 0.0]",100.0,None,3,"[56.25239569545503, 31.078285608325597, 0.0]",77.11299896240234,None,0,"[0.984766583562711, 0.988027315288504, 0.6571812878567426]",100.0,assessment,0,"[30.044130744070728, 8.676213432769234, 3.060748644553771]",81.8479995727539
389.265,on_gs,2,3,0,None,0,"[3.065366423390313, 1.0722756646562097, 0.0]",100.0,None,3,"[56.25221649829299, 31.078291908589883, 0.0]",77.11299896240234,None,0,"[0.9846361265701862, 0.9880341105792307, 0.6571804866226201]",100.0,assessment,0,"[30.002652936106198, 8.67096881160617, 3.060453059735857]",81.8479995727539
390.02,on_vs,2,3,0,None,0,"[3.065076606624543, 1.071763714211845, 0.0]",100.0,None,3,"[56.25191708854319, 31.078278069409112, 0.0]",77.11299896240234,None,0,"[0.9844534884731607, 0.9880438585097261, 0.6571791036238043]",100.0,assessment,0,"[29.9992183156635, 8.642748396974644, 3.0600428001545703]",81.8479995727539
390.28,st_rb,2,3,0,None,0,"[3.0651014367376366, 1.07169066524753, 0.0]",100.0,return to base,3,"[56.25179409039832, 31.07826900666893, 0.0]",77.11299896240234,None,0,"[0.9843699967701826, 0.9880483163049155, 0.6571784713916782]",100.0,assessment,0,"[30.010764061800998, 8.633655808686088, 3.0599125705026844]",81.8479995727539
392.965,st_app,2,3,0,approach,0,"[3.1855981427276716, 0.8155586173530709, 0.0]",99.96910095214844,return to base,3,"[56.25055572780027, 31.078240450104275, 0.0]",76.60449981689453,None,0,"[0.9836655354287349, 0.9880859689290422, 0.6571731368646733]",100.0,assessment,0,"[30.051982204900447, 8.64379029099913, 3.0588663436684045]",81.10399627685547
406.53,,2,3,0,approach,0,"[7.640877919447456, 3.0032098935888483, 0.0]",99.1791000366211,return to base,3,"[56.28129555943148, 30.96715649554069, 0.0]",75.95449829101562,None,0,"[0.9794560599391731, 0.9882947743614268, 0.6571412401652797]",100.0,assessment,0,"[30.71480655441234, 9.154900391220236, 3.035486025346049]",81.10399627685547
416.735,er_rb,2,3,0,approach,0,"[10.43570287954977, 4.835449035376304, 0.0]",98.38909912109375,None,3,"[55.948285989389326, 30.00931658920771, 0.0]",75.30449676513672,None,0,"[0.9759187978730985, 0.9885055382436474, 0.6571142767967666]",100.0,assessment,0,"[32.15287303304784, 10.212282486120365, 2.9797309832832686]",80.50399780273438
417.0,req_assist,2,3,0,approach,0,"[10.528002420772577, 4.87709625751269, 0.0]",98.38909912109375,None,3,"[55.94950060024296, 30.008168518564062, 0.0]",75.30449676513672,None,0,"[0.9758417088766418, 0.9885099080827496, 0.657113827171085]",100.0,assessment,0,"[32.13435352410783, 10.198355385809466, 2.980427933530132]",80.50399780273438
430.785,,2,3,0,approach,0,"[15.491285346147071, 7.446639384782987, 0.0]",96.80909729003906,None,3,"[56.028369499440615, 29.928328400850805, 0.0]",74.97949981689453,None,0,"[0.9711133577165495, 0.9887942088071904, 0.656833119725416]",100.0,assessment,0,"[32.024091019218524, 10.115952396511267, 2.9814202184593235]",79.80799865722656
438.105,call_tele,2,3,0,approach,0,"[17.952126041654594, 9.065498749225325, 0.0]",96.80909729003906,None,3,"[56.06165794782973, 29.874581394170722, 0.0]",74.97949981689453,None,0,"[0.968628481412656, 0.9889455804986318, 0.657058974624437]",100.0,assessment,0,"[31.83646425968157, 9.298893358198319, 2.909612787645812]",79.80799865722656
441.385,st_tele,2,3,1,approach,0,"[19.076288213762325, 9.7876690407464, 0.0]",96.01909637451172,teleoperation,3,"[56.0731451388972, 29.85744468948541, 0.0]",74.97949981689453,None,0,"[0.9674937824005729, 0.9890145905354141, 0.6570504984398302]",100.0,assessment,0,"[31.613111762613215, 8.405669999508827, 2.83456923213753]",79.12799835205078
454.305,,2,3,1,approach,0,"[23.559744406967873, 12.640214729109282, 0.0]",95.2291030883789,teleoperation,3,"[55.62501276694605, 30.157031233038996, 0.0]",74.97949981689453,None,0,"[0.9630631924141918, 0.9892871820809115, 0.6570167475622537]",100.0,assessment,0,"[31.583430581223666, 5.760794983456555, 2.884185047214533]",78.3759994506836
466.97,,2,3,1,approach,0,"[27.893384257656674, 15.382712011604776, 0.0]",94.43910217285156,teleoperation,3,"[56.07661809627709, 30.292959130767063, 0.0]",74.97949981689453,None,0,"[0.9587300678623448, 0.9895566245265464, 0.6569838632662809]",100.0,assessment,0,"[31.814682151567236, 4.935854985545881, 3.0049068824183265]",77.60800170898438
478.605,,2,3,1,approach,0,"[31.387502370898186, 17.561577126877555, 0.0]",93.64910125732422,teleoperation,3,"[57.29452076917969, 30.620553996536117, 0.0]",74.97949981689453,None,0,"[0.9547460626003829, 0.989806649517473, 0.6567089098271043]",100.0,assessment,0,"[31.841220798252596, 4.8198191272510185, 3.2974832567908963]",77.5199966430664
492.38,,2,3,1,approach,0,"[31.242820985374372, 18.124701567884394, 0.0]",92.06909942626953,teleoperation,3,"[58.10936189439802, 29.358056006649154, 0.0]",74.97949981689453,None,0,"[0.9500330147622003, 0.9901063605478748, 0.6566731285803188]",100.0,assessment,0,"[29.9354709628833, 4.8729734176564, 3.221074689947876]",76.27999877929688
495.02,end_tele,2,3,1,approach,0,"[31.612256018233445, 18.31229444980003, 0.0]",92.06909942626953,None,3,"[58.111557521113376, 29.340118619462856, 0.0]",74.97949981689453,None,0,"[0.9491294165548688, 0.9901646794525598, 0.6569109831216416]",100.0,assessment,0,"[29.23764866931527, 4.950183063698785, 3.018125525145562]",76.27999877929688
495.745,rst_rb,2,3,1,approach,0,"[31.693444097999517, 18.295681434530835, 0.0]",92.06909942626953,None,3,"[58.112040990602715, 29.331769505766097, 0.0]",74.97949981689453,None,0,"[0.9488932506723381, 0.9901798322035593, 0.6569091899884115]",100.0,assessment,0,"[29.754863978033573, 4.892435644950152, 3.187373722273468]",76.27999877929688
498.44,st_rb,2,3,1,approach,0,"[31.860616851058197, 18.233336871953785, 0.0]",92.06909942626953,return to base,3,"[58.16167037496809, 29.217769264983936, 0.0]",74.97949981689453,None,0,"[0.947958862230774, 0.9902394478144128, 0.6566573796192399]",100.0,assessment,0,"[29.9281089712504, 4.872998682402554, 3.2229649496794073]",76.27999877929688
498.895,end_app,2,3,1,None,0,"[31.85990743580179, 18.232831762734044, 0.0]",92.06909942626953,return to base,3,"[58.25142369261417, 29.07812075391984, 0.0]",74.97949981689453,None,0,"[0.9478253700883531, 0.9902484674551125, 0.6569010816895656]",100.0,assessment,0,"[29.957908634894473, 4.869664112047017, 3.2228142363719923]",76.27999877929688
499.735,off_gs,2,3,1,None,0,"[31.858280749604337, 18.231594963544218, 0.0]",92.06909942626953,return to base,3,"[58.4910276722327, 28.784526806987813, 0.0]",74.97949981689453,None,0,"[0.9475121149464026, 0.9902684090146534, 0.6568988319591107]",100.0,assessment,0,"[29.99026815860133, 4.866043149752229, 3.2223637536839265]",76.27999877929688
500.89,off_vs,2,3,1,None,0,"[31.85624576409025, 18.22993496979291, 0.0]",91.47350311279297,return to base,3,"[58.77827406043195, 28.45560863744201, 0.0]",74.97949981689453,None,0,"[0.9471168723293404, 0.9902941116090752, 0.6568957019475438]",100.0,assessment,0,"[29.977272510963452, 4.867480359676201, 3.2217831644417596]",75.7040023803711
501.13,,1,3,1,None,1,"[31.855943384957314, 18.229670808241973, 0.0]",91.47350311279297,return to base,3,"[58.82733233455782, 28.394978834511512, 0.0]",74.6415023803711,None,0,"[0.947034727658376, 0.9902994092337019, 0.6568950781991209]",100.0,assessment,0,"[29.974892251962174, 4.867743188581479, 3.2216455205010344]",75.7040023803711
501.84,on_gs,2,3,1,None,1,"[31.854742495373298, 18.228611746727566, 0.0]",91.47350311279297,return to base,3,"[59.021737451936474, 28.15211569967691, 0.0]",74.6415023803711,None,0,"[0.9467933490817338, 0.990314753939735, 0.6568933740891587]",100.0,assessment,0,"[29.97548507788794, 4.867672197557566, 3.221338572971226]",75.7040023803711
502.575,on_vs,2,3,1,None,1,"[31.85353009123833, 18.227476444320722, 0.0]",91.47350311279297,return to base,3,"[59.2132506516021, 27.908659969180707, 0.0]",74.6415023803711,None,0,"[0.946546915059166, 0.9903306639739841, 0.6568915027828003]",100.0,assessment,0,"[29.978679796802165, 4.867312592295781, 3.221057900194736]",75.7040023803711
