,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
116.125,end_app,pioneer3at_1,1,1,0,None,1,"[15.755418363857741, 15.662827908212806, 0.0]",96.36830139160156,return to base,0,"[0.9973816357458887, 0.9975690940265504, 0.6572607213400211]",98.03199768066406
117.075,off_vs,pioneer3at_1,1,1,0,None,1,"[15.75674800332786, 15.663666334902395, 0.0]",96.36830139160156,return to base,0,"[0.9973221541303898, 0.9975500384298115, 0.6572576636924031]",98.03199768066406
118.445,on_vs,pioneer3at_1,1,1,0,None,1,"[15.758537055824078, 15.664740893443893, 0.0]",96.36830139160156,return to base,0,"[0.9973533819692225, 0.9975425621812484, 0.6572216681853797]",98.03199768066406
121.755,st_app,pioneer3at_1,1,1,0,approach,1,"[16.300337838650645, 16.203202349554257, 0.0]",95.87870025634766,return to base,0,"[0.9974386303453816, 0.997671885169129, 0.6571926085608641]",97.23200225830078
133.23,,,1,1,0,approach,1,"[20.893857521714434, 16.84746155666503, 0.0]",95.13870239257812,return to base,0,"[0.9972515189514997, 0.997742601513848, 0.6572182890274638]",96.43199920654297
141.42,,,1,0,0,approach,1,"[23.477234469435654, 16.71197148950821, 0.0]",23.833999633789062,return to base,0,"[0.9970885291566345, 0.9978440427764487, 0.6571917955819968]",95.63200378417969
152.76,bat_L,pioneer3at_1,1,0,0,approach,1,"[23.50956105562791, 16.702527014267744, 0.0]",23.0939998626709,return to base,0,"[0.9971453236972402, 0.9979907278328182, 0.6572044226668333]",94.83999633789062
157.865,er_app,pioneer3at_1,1,0,0,None,1,"[23.523830713161708, 16.69744524170553, 0.0]",23.0939998626709,return to base,0,"[0.9973006428960038, 0.9981213143731481, 0.6572597157723712]",94.83999633789062
158.455,req_assist,pioneer3at_1,1,0,0,None,1,"[23.52505220305641, 16.696925065439853, 0.0]",23.0939998626709,return to base,0,"[0.9972134399943606, 0.9981231664126307, 0.6572164854323252]",94.83999633789062
159.455,off_vs,pioneer3at_1,1,0,0,None,1,"[23.52825901040358, 16.695737736768507, 0.0]",23.0939998626709,return to base,0,"[0.9971635772411591, 0.9981695227543078, 0.6571970284107791]",94.83999633789062
173.495,,,1,0,0,None,1,"[23.57144624975603, 16.679782056867495, 0.0]",22.609800338745117,return to base,0,"[0.9971052516496043, 0.9982395500497951, 0.6572575818888853]",93.23999786376953
187.975,,,1,0,0,None,1,"[23.62184253291911, 16.671749276689148, 0.0]",22.609800338745117,return to base,0,"[0.9967169542435774, 0.997888403916776, 0.6571687124695942]",92.447998046875
202.4,,,1,0,0,None,1,"[23.74029050068953, 16.673655347695398, 0.0]",22.609800338745117,return to base,0,"[0.9962806380756319, 0.9975179055930763, 0.6572149969740392]",90.8479995727539
215.81,,,1,0,0,None,1,"[23.860654402734692, 16.685209210366278, 0.0]",22.609800338745117,return to base,0,"[0.9959179795048899, 0.9975719716630554, 0.6572568763897009]",90.05599975585938
229.08,,,1,0,0,None,1,"[23.934459770000835, 16.67066689329469, 0.0]",22.609800338745117,return to base,0,"[0.995766302960935, 0.9979063625198835, 0.6572178441976735]",89.25599670410156
238.725,call_tele,pioneer3at_1,1,0,0,None,1,"[23.96982893335318, 16.65466598866183, 0.0]",22.609800338745117,return to base,0,"[0.995672379807173, 0.9979895975564343, 0.6571722347488388]",88.45600128173828
240.385,st_tele,pioneer3at_1,1,0,1,teleoperation,1,"[23.975573731127138, 16.65101412210456, 0.0]",22.609800338745117,return to base,0,"[0.9956382757428468, 0.9980804869160453, 0.6572068425061534]",88.45600128173828
254.115,,,1,0,1,teleoperation,1,"[24.02618040834722, 16.619929299028406, 0.0]",22.609800338745117,return to base,0,"[0.995254342050936, 0.998730103035163, 0.6571800070562255]",86.86399841308594
263.445,end_tele,pioneer3at_1,1,0,1,None,1,"[24.26494922104474, 16.23735925460211, 0.0]",22.34980010986328,return to base,0,"[0.9947725191744992, 0.9989004243015723, 0.6571972150484992]",86.06400299072266
278.31,,,1,0,1,None,1,"[24.30406333965188, 16.213525551999776, 0.0]",22.245800018310547,return to base,0,"[0.9941191255453332, 0.9991839127896295, 0.6572261173283938]",85.26399993896484
290.205,,,1,0,1,None,1,"[24.35713497267142, 16.192655159434995, 0.0]",22.245800018310547,return to base,0,"[0.9938503023048922, 0.9994958335411136, 0.6572004657133426]",84.46399688720703
302.125,,,1,0,1,None,1,"[24.401858655646755, 16.167080574766313, 0.0]",22.245800018310547,return to base,0,"[0.9940658164927388, 1.0000087880703925, 0.6572305195415746]",82.87200164794922
314.905,,,1,0,1,None,1,"[24.451369935216935, 16.135359568808962, 0.0]",22.245800018310547,return to base,0,"[0.994283377449491, 1.0005896991970038, 0.6572597797784172]",82.0719985961914
328.625,,,1,0,1,None,1,"[24.567441939490013, 16.082848840737487, 0.0]",22.245800018310547,return to base,0,"[0.9952049032721524, 1.0007363417602169, 0.6571964348405132]",81.27200317382812
335.41,,,1,0,1,None,1,"[24.585414542217865, 16.06801084485989, 0.0]",22.245800018310547,return to base,0,"[0.9952044851122719, 1.0007091931413439, 0.657182462409003]",80.4800033569336
