,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.07,,pioneer3at_1,0,2,0,None,0,[],100,None,0,[],100
0.835,,UAV_1,0,2,0,None,0,[],100,None,0,[],100
12.11,,,0,2,0,None,0,"[3.0084807960092754, 1.0246599654467754, 0.0]",100.0,None,0,"[0.998515465334539, 0.9993567852491727, 0.6572825874228937]",100.0
30.545,,,0,2,0,None,0,"[3.0184454078006757, 1.0450461588526239, 0.0]",100.0,None,0,"[0.9979136316428896, 0.9990701364841162, 0.6572621562577794]",100.0
46.13,,,0,2,0,None,0,"[3.0266622047883662, 1.0597009737302563, 0.0]",100.0,None,0,"[0.9975014345225302, 0.9988095806193695, 0.657178217385595]",100.0
62.075,,,0,2,0,None,0,"[3.03593959417455, 1.0739457609058818, 0.0]",100.0,None,0,"[0.9975446518412379, 0.9983403314956771, 0.6572605441893069]",100.0
76.91,,,0,2,0,None,0,"[3.0455231865018924, 1.086901774507423, 0.0]",100.0,None,0,"[0.9974986884427106, 0.9980361560964072, 0.657260461713143]",100.0
79.845,,,0,2,0,None,0,"[3.0474944904741896, 1.0893930910925103, 0.0]",100.0,None,0,"[0.9974548579012061, 0.997849228713927, 0.6572068637623939]",100.0
80.975,on_vs,pioneer3at_1,1,2,0,None,0,"[3.0482901635695017, 1.0904099276581265, 0.0]",99.99459838867188,None,0,"[0.9974502799690521, 0.9979158604719546, 0.6572622616250328]",100.0
84.74,st_app,pioneer3at_1,1,2,0,approach,0,"[3.938178097384912, 1.1164503250001525, 0.0]",99.99459838867188,None,0,"[0.9974353843176442, 0.9978083410363053, 0.6572611281389411]",100.0
95.88,,,1,2,0,approach,0,"[7.789405791441574, 3.377150400981221, 0.0]",99.28710174560547,None,0,"[0.997171926412405, 0.9978124118549092, 0.657259115194367]",100.0
106.7,,,1,2,0,approach,0,"[10.10959097346217, 7.087345573219517, 0.0]",98.5470962524414,None,0,"[0.9972926779543161, 0.997660650715694, 0.657193962489015]",100.0
118.41,,,1,2,0,approach,0,"[12.586997099122497, 11.091649904835892, 0.0]",97.80709838867188,None,0,"[0.9972224997781902, 0.9975578117548618, 0.6571985642336804]",100.0
129.96,,,1,2,0,approach,0,"[15.204896106758984, 14.780924625038427, 0.0]",97.06710052490234,None,0,"[0.9973455596590647, 0.9976732591979598, 0.6572573265148514]",100.0
136.32,,,0,2,0,approach,1,"[15.766934993945123, 15.675965916165497, 0.0]",96.32710266113281,None,0,"[0.9973654271969311, 0.9977921452847852, 0.6572795131073577]",100.0
136.84,end_app,pioneer3at_1,1,2,0,None,1,"[15.767676611367209, 15.676457157430539, 0.0]",96.32710266113281,None,0,"[0.9973351955509648, 0.9978258025399931, 0.6572603369024445]",100.0
138.03,off_vs,pioneer3at_1,1,2,0,None,1,"[15.76920977464539, 15.677412097533034, 0.0]",96.32710266113281,None,0,"[0.9973856650951772, 0.9977848617967312, 0.6571865592939911]",100.0
138.755,on_vs,pioneer3at_1,1,2,0,None,1,"[15.770274030587723, 15.67808359259948, 0.0]",96.32710266113281,None,0,"[0.9973192908860211, 0.9978209876191281, 0.6572208451941364]",100.0
142.895,st_app,pioneer3at_1,1,2,0,approach,1,"[16.39593218597656, 16.24571165971118, 0.0]",95.88189697265625,None,0,"[0.9971831213568058, 0.9977741499671484, 0.6572205428554142]",100.0
153.18,,,1,1,0,approach,1,"[20.52519502988854, 16.89249821683013, 0.0]",95.14189910888672,None,0,"[0.9971482661049772, 0.9980999848496845, 0.6572771776277551]",100.0
156.5,uav_st_rb,UAV_1,1,1,0,approach,1,"[21.811731123833656, 16.739609326394856, 0.0]",95.14189910888672,return to base,0,"[0.9972986386750197, 0.9979634420008893, 0.6572890354698668]",100.0
167.795,,,1,1,0,approach,1,"[26.442811484675694, 16.293736038259045, 0.0]",94.40190124511719,return to base,0,"[0.997037549613311, 0.9980716456286691, 0.6572740063054809]",99.42400360107422
180.28,,,1,1,0,approach,1,"[31.21188077328521, 15.956881237542834, 0.0]",93.66190338134766,return to base,0,"[0.9970585403726967, 0.9981910488127775, 0.6571953228358521]",98.6240005493164
193.855,,,1,1,0,approach,1,"[31.42146199195152, 15.841049796377597, 0.0]",92.18190002441406,return to base,0,"[0.9966164640059243, 0.9976716521180837, 0.6572576645876242]",97.04000091552734
207.13,,,1,1,0,approach,1,"[31.344439376080317, 15.754552076094495, 0.0]",91.44190216064453,return to base,0,"[0.9962509542203186, 0.9974650212662612, 0.657255639408531]",96.23999786376953
219.99,,,1,1,0,approach,1,"[31.490880160610384, 15.92387326072758, 0.0]",90.70189666748047,return to base,0,"[0.9958334309897414, 0.9977724144214627, 0.6572503257810784]",95.44000244140625
231.395,,,1,1,0,approach,1,"[32.59648836446723, 15.773926846674252, 0.0]",89.2219009399414,return to base,0,"[0.995745957609574, 0.9979195019720788, 0.657249451563384]",93.8479995727539
235.02,end_app,pioneer3at_1,1,1,0,None,1,"[32.35781857729825, 16.00257921996723, 0.0]",89.2219009399414,return to base,0,"[0.9957522763481133, 0.9979217365877378, 0.6572497579539849]",93.8479995727539
235.12,,,0,1,0,None,2,"[32.35755330206784, 16.002415873383786, 0.0]",89.2219009399414,return to base,0,"[0.9957350270480534, 0.9979003870897596, 0.6572494689157768]",93.8479995727539
236.33,off_vs,pioneer3at_1,1,1,0,None,2,"[32.35434848773563, 16.000429868882005, 0.0]",89.2219009399414,return to base,0,"[0.995735419638647, 0.9979652670172465, 0.657217264409838]",93.8479995727539
237.605,on_vs,pioneer3at_1,1,1,0,None,2,"[32.35069934125096, 15.998523046946097, 0.0]",89.2219009399414,return to base,0,"[0.99575385547686, 0.9979202003568975, 0.6572498027542032]",93.8479995727539
241.155,st_app,pioneer3at_1,1,1,0,approach,2,"[31.670910875439585, 16.48751431735711, 0.0]",88.74710083007812,return to base,0,"[0.9957078203886229, 0.9980529409632871, 0.6572405589059067]",93.0479965209961
251.005,,,1,1,0,approach,2,"[29.459455414926094, 19.670873160194347, 0.0]",24.16699981689453,return to base,0,"[0.9954089842658272, 0.9987464913759415, 0.657049725725565]",92.24800109863281
251.555,bat_L,pioneer3at_1,1,0,0,approach,2,"[29.426470569009535, 19.8705218983972, 0.0]",24.16699981689453,return to base,0,"[0.9953749114420777, 0.9987519251834934, 0.6570495009404348]",92.24800109863281
262.125,,,1,0,0,approach,2,"[30.171803433767966, 23.81277285362343, 0.0]",23.427000045776367,return to base,0,"[0.9947693665762581, 0.9988692695424773, 0.6570450536431428]",91.447998046875
273.585,,,1,0,0,approach,2,"[31.199577716799045, 28.04437876998836, 0.0]",22.687000274658203,return to base,0,"[0.9943672990507191, 0.9989870053219453, 0.6571727360788755]",90.64800262451172
285.385,,,1,0,0,approach,2,"[31.959255063421267, 32.51282887291757, 0.0]",21.94700050354004,return to base,0,"[0.9939211060734551, 0.9993262943972334, 0.657231899640666]",89.8479995727539
295.915,,,1,0,0,approach,2,"[32.205765170843506, 33.52277818916322, 0.0]",21.207000732421875,return to base,0,"[0.9940169930667275, 0.9997280946271514, 0.6572312904843922]",89.0479965209961
296.005,end_app,pioneer3at_1,1,0,0,None,2,"[32.20509908876055, 33.5233870849892, 0.0]",21.207000732421875,return to base,0,"[0.9940197940722206, 0.9997335216167105, 0.6572314253994446]",89.0479965209961
299.22,st_rb,pioneer3at_1,0,0,0,return to base,3,"[31.569991781813776, 33.132165741777065, 0.0]",21.207000732421875,return to base,0,"[0.994045515213655, 0.9999620486937751, 0.6571982485774464]",89.0479965209961
310.905,,,0,0,0,return to base,3,"[31.163215295975313, 28.510631223906277, 0.0]",19.80500030517578,return to base,0,"[0.994216216974738, 1.0001777639501035, 0.6571773668835545]",87.47200012207031
322.05,,,0,0,0,return to base,3,"[30.48091409337113, 24.04739197182514, 0.0]",19.065000534057617,return to base,0,"[0.9946924233471629, 1.0005863546764953, 0.6572641055260376]",86.6719970703125
332.805,,,0,0,0,return to base,3,"[29.354113242796938, 19.876246959095184, 0.0]",18.325000762939453,return to base,0,"[0.9953113144481471, 1.00067687671673, 0.6571569842861049]",85.87200164794922
343.415,,,0,0,0,return to base,3,"[27.654978145504355, 16.041409937028167, 0.0]",17.584999084472656,return to base,0,"[0.995029569344477, 1.0004008968604654, 0.6572379002213842]",85.08000183105469
354.69,,,0,0,0,return to base,3,"[23.233117593232723, 15.674948097964673, 0.0]",16.844999313354492,return to base,0,"[0.9948903422341487, 1.0005550297595331, 0.6572354768180277]",84.27999877929688
367.08,,,0,0,0,return to base,3,"[18.382367018934104, 16.088507305917876, 0.0]",16.104999542236328,return to base,0,"[0.9947008709119419, 1.0007109018579399, 0.6571937938512782]",83.4800033569336
378.225,,,0,0,0,return to base,3,"[14.627634912124384, 13.576865930144978, 0.0]",15.364999771118164,return to base,0,"[0.9947950422953953, 1.0008437921302162, 0.6572196039393098]",82.69599914550781
389.12,,,0,0,0,return to base,3,"[11.965344529757326, 9.984094455891006, 0.0]",14.625,return to base,0,"[0.9947669779722235, 1.0010112091466525, 0.6571935226992226]",81.89600372314453
401.075,,,0,0,0,return to base,3,"[8.825716726605517, 6.235388138947934, 0.0]",13.145000457763672,return to base,0,"[0.9947815851388904, 1.0013154137710378, 0.6572308744302088]",80.30400085449219
413.995,,,0,0,0,return to base,3,"[5.196519248589339, 2.398021462327484, 0.0]",12.404999732971191,return to base,0,"[0.9948357259631209, 1.0014128169148893, 0.6571803256551633]",79.50399780273438
426.955,,,0,0,0,return to base,3,"[3.0491761832138176, 1.358456209694444, 0.0]",11.664999961853027,return to base,0,"[0.9949516681242394, 1.0017603612804518, 0.6572322678680347]",78.7040023803711
427.26,end_rb,pioneer3at_1,0,0,0,None,3,"[3.0492534699156653, 1.358269198833688, 0.0]",11.664999961853027,return to base,0,"[0.9949601909136527, 1.001761258484979, 0.6572334816846797]",78.7040023803711
430.655,st_rb,pioneer3at_1,0,0,0,return to base,3,"[3.049823091101801, 1.3570414195692497, 0.0]",11.664999961853027,return to base,0,"[0.9949779992397837, 1.0018110943938627, 0.6572338456195936]",78.7040023803711
431.45,end_rb,pioneer3at_1,0,0,0,None,3,"[3.0499494743565094, 1.3570543016453742, 0.0]",11.243499755859375,return to base,0,"[0.9949741516893457, 1.0018764811942742, 0.6572014179021777]",77.9280014038086
434.115,st_rb,pioneer3at_1,0,0,0,return to base,3,"[3.050254027657946, 1.3570011171926286, 0.0]",11.243499755859375,return to base,0,"[0.9950267481682442, 1.0017874713399237, 0.6571639806464755]",77.9280014038086
435.31,end_rb,pioneer3at_1,0,0,0,None,3,"[3.0504837517698986, 1.3567382370786645, 0.0]",11.243499755859375,return to base,0,"[0.9948921423856876, 1.0018177084432998, 0.6571716373134608]",77.9280014038086
438.58,st_rb,pioneer3at_1,0,0,0,return to base,3,"[3.053343309249284, 1.357708724103436, 0.0]",11.243499755859375,return to base,0,"[0.994971846018728, 1.002033491429874, 0.6572331999117353]",77.9280014038086
439.35,end_rb,pioneer3at_1,0,0,0,None,3,"[3.0529112649255588, 1.357667109359274, 0.0]",11.243499755859375,return to base,0,"[0.9950444654116116, 1.0019905427864144, 0.657169178467896]",77.9280014038086
442.77,st_rb,pioneer3at_1,0,0,0,return to base,3,"[3.055421065771718, 1.3586552204088687, 0.0]",11.055999755859375,return to base,0,"[0.9949261493706968, 1.0020994902066438, 0.6572328296417396]",77.12799835205078
443.545,end_rb,pioneer3at_1,0,0,0,None,3,"[3.0555370648438602, 1.358271519928666, 0.0]",11.055999755859375,return to base,0,"[0.9949416683141175, 1.0019977302225789, 0.6571778658399102]",77.12799835205078
447.275,st_rb,pioneer3at_1,0,0,0,return to base,3,"[3.059968140333589, 1.358839966526151, 0.0]",11.055999755859375,return to base,0,"[0.9948961492764279, 1.0022099655238765, 0.6571928215653193]",77.12799835205078
447.805,end_rb,pioneer3at_1,0,0,0,None,3,"[3.0597471184616953, 1.3588599288751666, 0.0]",11.055999755859375,return to base,0,"[0.9949736238190727, 1.0022806387759793, 0.6572006482722146]",77.12799835205078
451.37,st_rb,pioneer3at_1,0,0,0,return to base,3,"[3.056861031310849, 1.3594531600117965, 0.0]",10.901000022888184,return to base,0,"[0.9948812251081949, 1.0023244241455909, 0.6571716739249918]",76.3280029296875
452.045,end_rb,pioneer3at_1,0,0,0,None,3,"[3.0563989551039756, 1.3596271594532956, 0.0]",10.901000022888184,return to base,0,"[0.9948454232221647, 1.0022908571798737, 0.6571828870049143]",76.3280029296875
454.535,st_rb,pioneer3at_1,0,0,0,return to base,3,"[3.0566244091219223, 1.3590343045357165, 0.0]",10.901000022888184,return to base,0,"[0.9948701206335913, 1.0023986965057003, 0.657173626348763]",76.3280029296875
455.17,,,0,0,0,return to base,3,"[3.056437061661744, 1.3584912490356997, 0.0]",10.901000022888184,return to base,0,"[0.9949211380812008, 1.0024500109783032, 0.6572343055820465]",76.3280029296875
