,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.68,,pioneer3at_1,0,2,0,None,0,[],100,None,0,[],100
37.895,,,0,2,0,None,0,"[3.02217760520583, 1.0520071927390884, 0.0]",100.0,None,0,"[0.9978288135082539, 0.9988873358347247, 0.6572232527070448]",100.0
69.18,,,0,2,0,None,0,"[3.0403662792259563, 1.08014415201827, 0.0]",100.0,None,0,"[0.9976122759227046, 0.9980929883732822, 0.6572074946314761]",100.0
84.26,,,0,2,0,None,0,"[3.05055312711448, 1.0931594919441152, 0.0]",100.0,None,0,"[0.997447569122096, 0.9978225762248749, 0.6572587619452723]",100.0
99.79,,,0,2,0,None,0,"[3.0620273112095457, 1.1064139766010315, 0.0]",100.0,None,0,"[0.9972603197022422, 0.9978078762646321, 0.6572266207327387]",100.0
108.655,,,1,2,0,None,0,"[3.069698026451052, 1.1152468896071315, 0.0]",100.0,None,0,"[0.997362665024791, 0.9975882343321311, 0.6571946806716651]",100.0
123.285,,,1,2,0,None,0,"[3.0901398764678367, 1.1373676399618802, 0.0]",100.0,None,0,"[0.9972895514401355, 0.9976789174125753, 0.6572186189594551]",100.0
138.345,,,1,2,0,None,0,"[3.113383442683389, 1.1583002605130153, 0.0]",100.0,None,0,"[0.9971924717387032, 0.9978403932343587, 0.6571968824736244]",100.0
153.845,,,1,2,0,None,0,"[3.126959054842817, 1.1738914772985738, 0.0]",100.0,None,0,"[0.9972475460210714, 0.9980447906336771, 0.6571751724109867]",100.0
169.555,,,1,2,0,None,0,"[3.1318619893194093, 1.1830428465524636, 0.0]",100.0,None,0,"[0.9969839229018415, 0.9980975008264781, 0.6572586862998839]",100.0
185.865,,,1,2,0,None,0,"[3.137363389669058, 1.18865981694143, 0.0]",100.0,None,0,"[0.9967148816889533, 0.9980954552945227, 0.6572553640956803]",100.0
201.35,,,1,2,0,None,0,"[3.133557650389004, 1.1814335353703591, 0.0]",100.0,None,0,"[0.9964102058082432, 0.9975908937268284, 0.6572565794412651]",100.0
215.975,,,1,2,0,None,0,"[3.126135154213054, 1.176337126430228, 0.0]",100.0,None,0,"[0.9959588839168234, 0.9975509151605376, 0.6572539324154733]",100.0
230.205,,,1,2,0,None,0,"[3.125376312825413, 1.1745474494315493, 0.0]",100.0,None,0,"[0.9957888536871125, 0.997868204194936, 0.6572497943303666]",100.0
245.015,,,1,2,0,None,0,"[3.1208041451930604, 1.1520906465121288, 0.0]",100.0,None,0,"[0.9956729830541584, 0.9982832631323841, 0.6572268174837547]",100.0
259.655,,,1,2,0,None,0,"[3.116564362227492, 1.1302919253953558, 0.0]",100.0,None,0,"[0.9948980915711485, 0.9988490227631964, 0.6570459130853131]",100.0
273.995,,,1,2,0,None,0,"[3.1147183428055625, 1.1108458899542741, 0.0]",100.0,None,0,"[0.99433869093811, 0.9989932803374839, 0.6571725112149831]",100.0
289.885,,,1,2,0,None,0,"[3.109190895026358, 1.1031300123282672, 0.0]",100.0,None,0,"[0.9938702819825548, 0.9993923598410682, 0.6572255269407722]",100.0
305.545,,,1,2,0,None,0,"[3.1012496753680208, 1.1058324524833527, 0.0]",100.0,None,0,"[0.9940946111798589, 0.9999793252306768, 0.6571767766665377]",100.0
321.005,,,1,2,0,None,0,"[3.0935668798838183, 1.1083087152156856, 0.0]",100.0,None,0,"[0.9943465417695293, 1.000693198496182, 0.6571663469304581]",100.0
336.3,,,1,2,0,None,0,"[3.082185865918831, 1.104278285351342, 0.0]",100.0,None,0,"[0.995209725907175, 1.0005682390937243, 0.6571513739877575]",100.0
349.965,,,1,2,0,None,0,"[3.0766840265089326, 1.093376652540851, 0.0]",100.0,None,0,"[0.9948613077820033, 1.0005135247024368, 0.657195854189832]",100.0
362.905,,,1,2,0,None,0,"[3.0731458048959004, 1.0857957199011155, 0.0]",100.0,None,0,"[0.9947227868338205, 1.0006062411892473, 0.6571785576831746]",100.0
377.985,,,1,2,0,None,0,"[3.068958665657785, 1.0773124033114352, 0.0]",100.0,None,0,"[0.9947941914898125, 1.00080601505976, 0.6572024600705965]",100.0
392.61,,,1,2,0,None,0,"[3.0648610178791498, 1.0708145936157285, 0.0]",100.0,None,0,"[0.9948181685702892, 1.001106356132786, 0.6572597134922759]",100.0
408.935,,,1,2,0,None,0,"[3.0597050085104915, 1.063462312926825, 0.0]",100.0,None,0,"[0.9948479996955536, 1.0014148910747556, 0.6572449842865912]",100.0
422.31,,,1,2,0,None,0,"[3.053479920311306, 1.05584075685089, 0.0]",100.0,None,0,"[0.9948765728139312, 1.0016932649055446, 0.6572305085434186]",100.0
435.54,,,1,2,0,None,0,"[3.0506983933364276, 1.0493742603565064, 0.0]",100.0,None,0,"[0.9948852525392119, 1.0018640621996382, 0.6571931557260977]",100.0
449.225,,,1,2,0,None,0,"[3.0478336744877064, 1.0435034121916673, 0.0]",100.0,None,0,"[0.9949309567691453, 1.0022357005384726, 0.6572328027461478]",100.0
460.31,,,1,2,0,None,0,"[3.0454401867421326, 1.038517213062372, 0.0]",100.0,None,0,"[0.9948647071114015, 1.002595299072144, 0.6572286724977756]",100.0
470.53,,,1,2,0,None,0,"[3.0425096686998185, 1.0334271459904767, 0.0]",100.0,None,0,"[0.9949211186910278, 1.002964075598673, 0.6572310037314211]",100.0
