,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.14,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
6.73,,pioneer3at_1,0,4,0,None,0,"[3.003691008245826, 1.0146279818366164, 0.0]",100,None,0,"[2.9993450979238325, 2.9861161719269558, 0.0]",100,None,0,"[0.997528864436311, 0.9992132579970419, 0.6572214700898351]",100,None,0,"[0.9759873521568506, 2.976680914858215, 0.682135031360107]",100
20.195,,,0,4,0,None,0,"[3.013392843069161, 1.0348724283263209, 0.0]",100.0,None,0,"[2.9954387420859168, 2.9705138214774705, 0.0]",100.0,None,0,"[0.9971619375225494, 0.9991314477527246, 0.6572027877574421]",100.0,None,0,"[0.9767802065630559, 2.9757223154874293, 0.6820483550894194]",100.0
34.33,,,0,4,0,None,0,"[3.0202882891699785, 1.048729116473352, 0.0]",100.0,None,0,"[2.9920121241807265, 2.9540596923817244, 0.0]",100.0,None,0,"[0.9973254578284069, 0.9988027171054433, 0.6572173247140067]",100.0,None,0,"[0.97849796424463, 2.9754473934225802, 0.6820852354093798]",100.0
48.315,,,0,4,0,None,0,"[3.027769187082429, 1.0616418520991078, 0.0]",100.0,None,0,"[2.9898362123487243, 2.9370069241748307, 0.0]",100.0,None,0,"[0.9971934056299613, 0.9981932170945795, 0.6572595655245415]",100.0,None,0,"[0.980075968516804, 2.975044425910456, 0.6821058122358533]",100.0
63.015,,,0,4,0,None,0,"[3.036437593555659, 1.0747563876462314, 0.0]",100.0,None,0,"[2.9852537872654783, 2.9183033837258865, 0.0]",100.0,None,0,"[0.9970550534704226, 0.9977331572318135, 0.6572577325823711]",100.0,None,0,"[0.9814503819773325, 2.9752616834551464, 0.6822325648772392]",100.0
70.86,,,1,4,0,None,0,"[3.041440461002273, 1.0816487281471103, 0.0]",100.0,None,0,"[2.9815651558066327, 2.910364227983524, 0.0]",100.0,None,0,"[0.9969696259400573, 0.9973883272153113, 0.6572060469247162]",100.0,None,0,"[0.9821798951438515, 2.9752204083287452, 0.6822492298344626]",100.0
71.67,on_vs,pioneer3at_2,1,4,0,None,0,"[3.042023838443985, 1.082400537904928, 0.0]",100.0,None,0,"[2.9811253529877098, 2.909444775984062, 0.0]",100.0,None,0,"[0.9969304223411679, 0.9974882978195754, 0.6572598102515861]",100.0,None,0,"[0.9824134891667055, 2.9750170714219983, 0.6822496010727408]",100.0
75.32,st_app,pioneer3at_2,1,4,0,None,0,"[3.044403212797024, 1.0855384874644363, 0.0]",100.0,approach,0,"[3.3227317291958527, 2.760515982345993, 0.0]",100.0,None,0,"[0.9968792297025296, 0.9974848949346787, 0.6572594632078151]",100.0,None,0,"[0.982680253777933, 2.9750526508245976, 0.6822565972239831]",100.0
88.8,,,1,4,0,None,0,"[3.0537277663833318, 1.0970091619647984, 0.0]",100.0,approach,0,"[7.730672163170664, 5.5588077944422825, 0.0]",99.37860107421875,None,0,"[0.9975417081530504, 0.9976964381764396, 0.6572230857274454]",100.0,None,0,"[0.9837315315321142, 2.9750821702665227, 0.6822830290694852]",100.0
103.215,,,1,4,0,None,0,"[3.0645296974780765, 1.1092504246821184, 0.0]",100.0,approach,0,"[11.305068566963412, 10.13785662253925, 0.0]",97.89859771728516,None,0,"[0.997196713448993, 0.9972755612018163, 0.6572528010554606]",100.0,None,0,"[0.9845602433718394, 2.975302357637333, 0.6823090827352326]",100.0
116.055,,,1,4,0,None,0,"[3.079896085857377, 1.1268056839594935, 0.0]",100.0,approach,0,"[14.515598374116676, 14.074265700449056, 0.0]",97.15859985351562,None,0,"[0.9971528867018394, 0.9972863642482687, 0.6571760157489545]",100.0,None,0,"[0.9853352900308862, 2.9754264589718256, 0.682331111036835]",100.0
125.055,,,0,4,0,None,0,"[3.092303980203969, 1.1401624751236554, 0.0]",100.0,approach,1,"[15.75043911011978, 15.687552639261696, 0.0]",96.4186019897461,None,0,"[0.9968611896014202, 0.9969150761474412, 0.6572600126093006]",100.0,None,0,"[0.9858105207523936, 2.9755390785005367, 0.6823456694496405]",100.0
125.155,end_app,pioneer3at_2,1,4,0,None,0,"[3.0924491205591735, 1.1403270454798677, 0.0]",100.0,None,1,"[15.750562220670753, 15.687657930874979, 0.0]",96.4186019897461,None,0,"[0.9968554177518827, 0.9968943376530484, 0.6572606908414739]",100.0,None,0,"[0.9858881898261936, 2.9754668421884816, 0.6823456395095151]",100.0
125.62,off_vs,pioneer3at_2,1,4,0,None,0,"[3.093104845872716, 1.1410717821326586, 0.0]",100.0,None,1,"[15.751237692059474, 15.688067171675476, 0.0]",96.4186019897461,None,0,"[0.9968290736036457, 0.9969530528721527, 0.6572278268353428]",100.0,None,0,"[0.9859459846481821, 2.9754722111648015, 0.6823470749029208]",100.0
126.3,on_vs,pioneer3at_2,1,4,0,None,0,"[3.0941576417890557, 1.1422748681259212, 0.0]",100.0,None,1,"[15.752334896687948, 15.68877273719039, 0.0]",96.4186019897461,None,0,"[0.9968812726513281, 0.9968454614728604, 0.6571733519859918]",100.0,None,0,"[0.9860624011088641, 2.9754006966539253, 0.6823479251464557]",100.0
129.7,st_app,pioneer3at_2,1,4,0,None,0,"[3.098941039955593, 1.1475659262309212, 0.0]",100.0,approach,1,"[16.167628078459945, 16.13993922212179, 0.0]",96.4186019897461,None,0,"[0.9968179426391339, 0.9966998706578035, 0.6572610819706514]",100.0,None,0,"[0.986325368691064, 2.9753655028657295, 0.6823532734131487]",100.0
143.2,,,1,4,0,None,0,"[3.117983822785176, 1.1686139060170568, 0.0]",100.0,approach,1,"[18.985835498179572, 16.881657321925996, 0.0]",95.13249969482422,None,0,"[0.996144629366459, 0.9962265221804842, 0.6572092581108586]",100.0,None,0,"[0.9868511864171893, 2.97576068892723, 0.6823765677873365]",100.0
157.165,,,1,4,0,None,0,"[3.1263075737979857, 1.178588697378484, 0.0]",100.0,approach,1,"[23.82418410432348, 16.52175251445556, 0.0]",94.39250183105469,None,0,"[0.9960025762986123, 0.9960815316525116, 0.6571982611576908]",100.0,None,0,"[0.9877887303786622, 2.9757736257453637, 0.6823994786251535]",100.0
170.04,,,1,4,0,None,0,"[3.1308240706333987, 1.1845162896549235, 0.0]",100.0,approach,1,"[28.70521675757801, 15.785961692566909, 0.0]",92.9124984741211,None,0,"[0.9953784944622274, 0.9958374858958594, 0.6570580551592705]",100.0,None,0,"[0.9882644760546334, 2.9761827465238517, 0.6824218587339451]",100.0
