,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.195,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,"[0.9964142515547801, 2.996999961165567, 0.6851960266093525]",100
6.38,,0,4,0,None,0,"[3.002056254315444, 1.010667795495658, 0.0]",100,None,0,"[2.9992231920083285, 2.9858526346944796, 0.0]",100,None,0,"[0.9957427405850856, 0.9975629322325792, 0.6572516884448544]",100,None,0,"[0.9746721054618699, 2.979114444860146, 0.6821205938408261]",100
18.945,,0,4,0,None,0,"[3.012076603545892, 1.03194583893435, 0.0]",100.0,None,0,"[2.995613325421914, 2.9711211415451335, 0.0]",100.0,None,0,"[0.9953126553527657, 0.9974774105412046, 0.6571642267171286]",100.0,None,0,"[0.9754823560312786, 2.978920646699909, 0.6820954940526706]",100.0
30.985,,0,4,0,None,0,"[3.0177691334157677, 1.0439220066395192, 0.0]",100.0,None,0,"[2.9926021491271735, 2.9572991240230118, 0.0]",100.0,None,0,"[0.993611597852751, 0.9975970576461355, 0.6572417225523434]",100.0,None,0,"[0.9762807209796168, 2.9787945334541375, 0.6821122993371723]",100.0
43.085,,0,4,0,None,0,"[3.024020701125106, 1.0554020022687147, 0.0]",100.0,None,0,"[2.9903847590315586, 2.9427951756091892, 0.0]",100.0,None,0,"[0.993134703852824, 0.9979964077777069, 0.6571799744835499]",100.0,None,0,"[0.9773217233124344, 2.978907438551986, 0.6821476222070626]",100.0
54.73,,0,4,0,None,0,"[3.030569550058306, 1.066035496801713, 0.0]",100.0,None,0,"[2.989253435059236, 2.927043483046473, 0.0]",100.0,None,0,"[0.9929431959160411, 0.9977406789015637, 0.6572316228414653]",100.0,None,0,"[0.9782847115365442, 2.9787298145262615, 0.6821602713958073]",100.0
66.985,,0,4,0,None,0,"[3.0379312383154438, 1.0768596469630225, 0.0]",100.0,None,0,"[2.983112561484774, 2.9136604309543084, 0.0]",100.0,None,0,"[0.9931289887720582, 0.997131068312885, 0.6572348981549994]",100.0,None,0,"[0.979405522641747, 2.979001780980315, 0.6822004250301196]",100.0
79.195,,0,4,0,None,0,"[3.0459467239643594, 1.087489948789135, 0.0]",100.0,None,0,"[2.976552836386071, 2.901370750865112, 0.0]",100.0,None,0,"[0.9933240311547454, 0.9965371575217565, 0.6572357550482495]",100.0,None,0,"[0.98012639726688, 2.979025183823221, 0.682212400476237]",100.0
90.655,,0,4,0,None,0,"[3.0539453057039094, 1.097264583602278, 0.0]",100.0,None,0,"[2.951225838376379, 2.8676868798858894, 0.0]",100.0,None,0,"[0.9935096301636114, 0.9960195357172807, 0.6572414075931917]",100.0,None,0,"[0.9810909932135514, 2.9793193832866525, 0.682249516141387]",100.0
103.015,,0,4,0,None,0,"[3.0631680755087234, 1.1077144273331068, 0.0]",100.0,None,0,"[2.9127253829830795, 2.8088152287848387, 0.0]",100.0,None,0,"[0.9937117796207794, 0.995480212060389, 0.6572446793230402]",100.0,None,0,"[0.9813321280768387, 2.9803443653019466, 0.6822824513314167]",100.0
114.16,,0,4,0,None,0,"[3.075268874785491, 1.121526736199327, 0.0]",100.0,None,0,"[2.9081424739653032, 2.7839946091554437, 0.0]",100.0,None,0,"[0.9939016777876927, 0.9950015453062535, 0.657244422700089]",100.0,None,0,"[0.9822971982841374, 2.9802001628675576, 0.6822951540119068]",100.0
125.065,,0,4,0,None,0,"[3.0899766444362604, 1.1377139636374987, 0.0]",100.0,None,0,"[2.9139128630178077, 2.7724478994570183, 0.0]",100.0,None,0,"[0.9935899354321585, 0.993869521836474, 0.6572496914174998]",100.0,None,0,"[0.9831175087338279, 2.980343236816559, 0.6823188689891208]",100.0
136.64,,0,4,0,None,0,"[3.1067391568758045, 1.1561546769121902, 0.0]",100.0,None,0,"[2.921417757256721, 2.7577498195345336, 0.0]",100.0,None,0,"[0.9929978825730393, 0.9917351319087783, 0.6572487056629459]",100.0,None,0,"[0.984153533329188, 2.9805885312348526, 0.6823567568829131]",100.0
147.795,,0,4,0,None,0,"[3.1205669889608756, 1.1713625964994905, 0.0]",100.0,None,0,"[2.928312836209433, 2.737735212619952, 0.0]",100.0,None,0,"[0.9913955295395424, 0.9910623989659775, 0.6572306820757469]",100.0,None,0,"[0.9847564465001928, 2.980618490894101, 0.6823657315690238]",100.0
154.6,,0,4,0,None,0,"[3.1243208713197825, 1.1762688545313733, 0.0]",100.0,None,0,"[2.9316403151279338, 2.7252678344480907, 0.0]",100.0,None,0,"[0.9902320182623195, 0.9905777121261335, 0.6572280751565277]",100.0,None,0,"[0.9852441608875924, 2.981000082016742, 0.6823944683345139]",100.0
