,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.13,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.9987071895800643, 0.9956538102817695, 0.6550335834224171]",100
32.94,,pioneer3at_1,0,2,0,None,0,"[3.019348354719288, 1.046780646255535, 0.0]",100.0,None,0,"[0.997831549620151, 0.9990328217399397, 0.6572617775100824]",100.0
52.835,,,0,2,0,None,0,"[3.03016946219222, 1.065321863614342, 0.0]",100.0,None,0,"[0.9975037460035252, 0.9985721325973081, 0.6572706590661833]",100.0
67.645,,,0,2,0,None,0,"[3.03911922175225, 1.0784139160343749, 0.0]",100.0,None,0,"[0.9975441252729206, 0.998179079721322, 0.6572037793358773]",100.0
83.09,,,0,2,0,None,0,"[3.0494006551169615, 1.0917796481037934, 0.0]",100.0,None,0,"[0.9975272671446246, 0.997786966571689, 0.6571745126059716]",100.0
98.655,,,0,2,0,None,0,"[3.060731611882093, 1.1049704056425267, 0.0]",100.0,None,0,"[0.9972928299067926, 0.9977990174302886, 0.6572600439185707]",100.0
113.15,,,0,2,0,None,0,"[3.0751072555292933, 1.121021182528157, 0.0]",100.0,None,0,"[0.997208591754571, 0.9974486411672231, 0.6571984582176714]",100.0
128.75,,,0,2,0,None,0,"[3.0973917968288234, 1.1438521031803546, 0.0]",100.0,None,0,"[0.9973027119342539, 0.9975956905961404, 0.6572898933909499]",100.0
139.62,,,1,2,0,None,0,"[3.1142983392872923, 1.1591625659551439, 0.0]",100.0,None,0,"[0.9971585396798017, 0.9978510147787552, 0.6571924369069515]",100.0
145.01,on_gs,pioneer3at_1,1,2,0,None,0,"[3.12173738623157, 1.1664438122373102, 0.0]",99.99449920654297,None,0,"[0.9969809593118345, 0.9977720846918451, 0.6570129594421521]",100.0
145.715,on_vs,pioneer3at_1,1,2,0,None,0,"[3.122074321903829, 1.1668620687984999, 0.0]",99.99449920654297,None,0,"[0.9969699040602569, 0.9978008590667526, 0.6572573423101145]",100.0
151.315,st_exp,pioneer3at_1,1,2,0,exploration,0,"[4.982723314326083, 1.2647523418279127, 0.0]",99.57469940185547,None,0,"[0.9970191926100109, 0.9980615537840698, 0.6572144596355232]",100.0
163.325,,,1,2,0,exploration,0,"[8.571601016147293, 4.348847581498273, 0.0]",98.78469848632812,None,0,"[0.9971461078274085, 0.9980986870251377, 0.6572581478824482]",100.0
175.505,,,1,2,0,exploration,0,"[9.95899914095433, 8.513672066341721, 0.0]",97.99469757080078,None,0,"[0.9970792129652081, 0.9982231711032314, 0.6572581049437005]",100.0
190.755,,,1,2,0,exploration,0,"[10.113962488613051, 8.829382922945317, 0.0]",97.18170166015625,None,0,"[0.9965564846652982, 0.9977432998630695, 0.657218813033311]",100.0
204.5,,,1,2,0,exploration,0,"[12.35560852695396, 7.354241469146485, 0.0]",96.3917007446289,None,0,"[0.9964045250564929, 0.9974432771380611, 0.6571684811840601]",100.0
219.175,,,1,2,0,exploration,0,"[11.267635089713304, 7.506881526818017, 0.0]",95.95919799804688,None,0,"[0.9958334613387799, 0.9977725058495963, 0.6572503285595007]",100.0
232.97,,,1,2,0,exploration,0,"[8.195888806961738, 7.3474742974617655, 0.0]",94.77570343017578,None,0,"[0.9956876458995885, 0.9979104817805042, 0.6572094582416435]",100.0
246.905,,,1,2,0,exploration,0,"[7.133537341678652, 8.100923289099189, 0.0]",94.63569641113281,None,0,"[0.9956004392070421, 0.9987041030441669, 0.6570623933357933]",100.0
261.955,,,1,2,0,exploration,0,"[7.54737636320738, 9.646448084548584, 0.0]",93.3936996459961,None,0,"[0.9947533561522207, 0.9988249487829125, 0.657210861965778]",100.0
276.115,,,1,2,0,exploration,0,"[6.039714963214958, 9.615007240130534, 0.0]",93.05220031738281,None,0,"[0.9941466634148711, 0.9991607099462756, 0.6572345386288915]",100.0
281.83,bat_L,pioneer3at_1,1,2,0,exploration,0,"[5.823916444756257, 11.458691111301983, 0.0]",24.286699295043945,None,0,"[0.9940872989469524, 0.999249368415291, 0.6572126901600707]",100.0
