,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.035,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
7.175,,UAV_2,0,4,0,None,0,"[3.003362421862814, 1.0138445167672214, 0.0]",100,None,0,"[2.998734118206926, 2.9839064256778283, 0.0]",100,None,0,"[0.9953081651163863, 0.9993066893045884, 0.6572442471671289]",100,None,0,"[0.9770383796121086, 2.9724261550788027, 0.6820384346225591]",100
20.595,,,0,4,0,None,0,"[3.0131526654536853, 1.0343949664822973, 0.0]",100.0,None,0,"[2.995108249885273, 2.96835205214644, 0.0]",100.0,None,0,"[0.9953981308429743, 0.9990706858963213, 0.6572427311001663]",100.0,None,0,"[0.9774800591841055, 2.9721923823204937, 0.6819691773008515]",100.0
36.655,,,0,4,0,None,0,"[3.021064620407437, 1.0501243782751266, 0.0]",100.0,None,0,"[2.991289515137046, 2.949612385305459, 0.0]",100.0,None,0,"[0.9953935016521366, 0.9981890753510776, 0.6572587323046171]",100.0,None,0,"[0.9786894400773538, 2.9724379025744856, 0.6820107108107119]",100.0
41.345,,,0,4,0,None,0,"[3.023538694199255, 1.0545367724052335, 0.0]",100.0,None,0,"[2.9906331153304975, 2.943881842804324, 0.0]",100.0,None,0,"[0.9956297467923108, 0.9979484797679767, 0.6572448832025075]",100.0,None,0,"[0.9787474583566534, 2.9727059131550635, 0.6820195248923521]",100.0
42.09,on_gs,pioneer3at_2,1,4,0,None,0,"[3.023912807973697, 1.0552164062443892, 0.0]",100.0,None,0,"[2.9905083891251776, 2.942973132069549, 0.0]",100.0,None,0,"[0.9956443003385439, 0.9978338913444177, 0.6572452039505919]",100.0,None,0,"[0.9788180737181579, 2.9723737661473364, 0.682005759959429]",100.0
42.805,on_vs,pioneer3at_2,1,4,0,None,0,"[3.0243473169119253, 1.055929025792545, 0.0]",100.0,None,0,"[2.990466183381514, 2.9420217967795055, 0.0]",100.0,None,0,"[0.9956625035272867, 0.9977522342366135, 0.6572479263398741]",100.0,None,0,"[0.9787426391499356, 2.972503574118479, 0.6820075387595845]",100.0
45.98,st_exp,pioneer3at_2,1,4,0,None,0,"[3.0260411054291114, 1.0588131586405245, 0.0]",100.0,exploration,0,"[2.994453117806367, 2.935956926712888, 0.0]",100.0,None,0,"[0.995558754942502, 0.9974802360984631, 0.6572473669910815]",100.0,None,0,"[0.9788423281016652, 2.9726171880588814, 0.6820130243348816]",100.0
61.41,,,1,4,0,None,0,"[3.0349663323432106, 1.0726438204788675, 0.0]",100.0,exploration,0,"[7.434561323741045, 5.409428478356824, 0.0]",98.61720275878906,None,0,"[0.9952688638619192, 0.9958179778769363, 0.6571848360749649]",100.0,None,0,"[0.9799774644304096, 2.9727887286838204, 0.682051327004746]",100.0
70.74,er_gs,pioneer3at_2,0,4,0,None,0,"[3.040790972296636, 1.0807528291522237, 0.0]",100.0,exploration,0,"[8.120548485832893, 8.832509741722905, 0.0]",97.82720184326172,None,0,"[0.9948931379764102, 0.995856856465534, 0.6571937677916947]",100.0,None,0,"[0.9802321547228371, 2.9731768208142326, 0.6821483101376558]",100.0
72.01,sus_exp,pioneer3at_2,0,4,0,None,0,"[3.041635402902867, 1.0819088084577393, 0.0]",100.0,None,0,"[8.113124103126614, 8.878832780849194, 0.0]",97.82720184326172,None,0,"[0.9947286439643274, 0.9957000055028504, 0.6571814339757879]",100.0,None,0,"[0.9800719170295882, 2.9733207496548824, 0.6820611824420945]",100.0
87.2,,,0,4,0,None,0,"[3.051930158425622, 1.094878775342052, 0.0]",100.0,None,0,"[8.11450413390542, 8.832410646430759, 0.0]",97.64820098876953,None,0,"[0.9939444593679782, 0.9962752127241097, 0.6571984290324959]",100.0,None,0,"[0.9809273428935329, 2.974273304310426, 0.68211342331834]",100.0
101.82,,,0,4,0,None,0,"[3.0629375623564887, 1.1074306866138641, 0.0]",100.0,None,0,"[8.130157298274138, 8.780389639377285, 0.0]",97.36820220947266,None,0,"[0.9931928730522205, 0.9959115168135655, 0.6572342877777017]",100.0,None,0,"[0.9818134299218976, 2.9741378852539446, 0.6821246873039734]",100.0
117.785,,,0,4,0,None,0,"[3.081040548980851, 1.1281251163637611, 0.0]",100.0,None,0,"[8.15818604737893, 8.719557356198488, 0.0]",97.22820281982422,None,0,"[0.9925777954040537, 0.99643629403938, 0.6571496176737716]",100.0,None,0,"[0.9829210305771684, 2.974408703577608, 0.6821651627063651]",100.0
125.74,,,0,4,0,None,0,"[3.0920135319323743, 1.1398319698463106, 0.0]",100.0,None,0,"[8.17294016690726, 8.682727190636294, 0.0]",97.08820343017578,None,0,"[0.9918311363510385, 0.9963553727592225, 0.6571644671577997]",100.0,None,0,"[0.9833394187109316, 2.974505093237066, 0.6821783011606207]",100.0
