,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.125,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
5.3,,0,4,0,None,0,"[3.0018892784878015, 1.0102703253935814, 0.0]",100,None,0,"[2.9993450979238325, 2.9861161719269558, 0.0]",100,None,0,"[0.9954817809765125, 0.997724828784519, 0.6572453645746585]",100,None,0,"[0.9768413998515793, 2.978710371645876, 0.6821754449159656]",100
17.59,,0,4,0,None,0,"[3.0118707172033012, 1.031402739163517, 0.0]",100.0,None,0,"[2.9957217196736954, 2.97177715576037, 0.0]",100.0,None,0,"[0.9939583853428849, 0.9974924959591674, 0.6570403784720421]",100.0,None,0,"[0.9772550633013767, 2.9789640600649707, 0.6821408285020264]",100.0
30.195,,0,4,0,None,0,"[3.0178734429846736, 1.0440869343995025, 0.0]",100.0,None,0,"[2.9925963725327316, 2.9572233731098763, 0.0]",100.0,None,0,"[0.9930432592884535, 0.9969824752922921, 0.6572320653653029]",100.0,None,0,"[0.978198055573216, 2.9790456053221095, 0.6821656880657457]",100.0
42.98,,0,4,0,None,0,"[3.024453660862817, 1.056142998199842, 0.0]",100.0,None,0,"[2.990456546596339, 2.9417893323782254, 0.0]",100.0,None,0,"[0.9932404065271455, 0.9963612325627671, 0.6572352305934087]",100.0,None,0,"[0.979133588186652, 2.9794381586482395, 0.6822055642948313]",100.0
55.44,,0,4,0,None,0,"[3.03150280576972, 1.0674960247577565, 0.0]",100.0,None,0,"[2.9887008648919573, 2.9250693741369407, 0.0]",100.0,None,0,"[0.9934364597682627, 0.9957890818687255, 0.6572409421223263]",100.0,None,0,"[0.9798914120084974, 2.9796683850459815, 0.6822299159955799]",100.0
67.01,,0,4,0,None,0,"[3.0385583192653414, 1.0777052363293698, 0.0]",100.0,None,0,"[2.982683768679543, 2.9128302745279426, 0.0]",100.0,None,0,"[0.9936257037173083, 0.995272441132792, 0.6572440569497868]",100.0,None,0,"[0.980568090962802, 2.979592292911424, 0.6822382620268909]",100.0
80.455,,0,4,0,None,0,"[3.0473127517198293, 1.0892350246871816, 0.0]",100.0,None,0,"[2.9743958007223394, 2.899994170973778, 0.0]",100.0,None,0,"[0.9938507602122357, 0.9946907633848486, 0.6572444805241892]",100.0,None,0,"[0.9811244707054062, 2.980313964620604, 0.6823570687482259]",100.0
93.05,,0,4,0,None,0,"[3.056360487308454, 1.1000433105890275, 0.0]",100.0,None,0,"[2.9416625363658033, 2.8538026846870777, 0.0]",100.0,None,0,"[0.9938920030409887, 0.9939057669494497, 0.6571839838048881]",100.0,None,0,"[0.9820167148361837, 2.9808294886210405, 0.682392192726987]",100.0
105.435,,0,4,0,None,0,"[3.065734047388006, 1.1105903802465706, 0.0]",100.0,None,0,"[2.906649123450987, 2.7968185433219115, 0.0]",100.0,None,0,"[0.9909547852949155, 0.9938986185512448, 0.6572224521172476]",100.0,None,0,"[0.983136326266128, 2.9808220772195537, 0.682419103251521]",100.0
119.285,,0,4,0,None,0,"[3.0830710628264675, 1.1301256060752125, 0.0]",100.0,None,0,"[2.910802284634767, 2.778001676244491, 0.0]",100.0,None,0,"[0.9885051851706627, 0.992971577041424, 0.6571374983833403]",100.0,None,0,"[0.984234509926952, 2.9808869077121463, 0.68244727342288]",100.0
131.74,,0,4,0,None,0,"[3.100877466766291, 1.1496781885310865, 0.0]",100.0,None,0,"[2.9175294074338205, 2.7617328123442, 0.0]",100.0,None,0,"[0.9860670258035189, 0.9918023179148117, 0.6571233505848925]",100.0,None,0,"[0.9850437308534639, 2.9811263048328445, 0.6824734005082563]",100.0
143.765,,0,4,0,None,0,"[3.1178400142670717, 1.168485788637783, 0.0]",100.0,None,0,"[2.9268656871719916, 2.7437628201445676, 0.0]",100.0,None,0,"[0.985175150919442, 0.9916150626062774, 0.6571460034803601]",100.0,None,0,"[0.98600825275445, 2.9811556820049105, 0.6824972223158]",100.0
157.085,,0,4,0,None,0,"[3.1261385138479283, 1.1784657120044693, 0.0]",100.0,None,0,"[2.93579500729162, 2.718688473516777, 0.0]",100.0,None,0,"[0.9856805309037976, 0.9918400291046526, 0.6571493648607439]",100.0,None,0,"[0.9868091798582053, 2.9814542691233448, 0.6825247566263634]",100.0
169.385,,0,4,0,None,0,"[3.1298268065520243, 1.1847213315343261, 0.0]",100.0,None,0,"[2.9562644497583923, 2.6953142418044838, 0.0]",100.0,None,0,"[0.9861504571849933, 0.992048349417997, 0.6571524909015094]",100.0,None,0,"[0.9876275796052547, 2.9816574558648496, 0.6825498908114997]",100.0
179.55,,0,4,0,None,0,"[3.1348061798416, 1.1870554027354057, 0.0]",100.0,None,0,"[2.970394589287661, 2.6817201232311185, 0.0]",100.0,None,0,"[0.9865375690260475, 0.9922193740825247, 0.6571550664369242]",100.0,None,0,"[0.9883977241976399, 2.9817277094758, 0.6825700560463419]",100.0
