,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.15,,UAV_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,"[0.9947831433378492, 2.9944290273605008, 0.6829657003451356]",100
7.61,,,0,4,0,None,0,"[3.0038497326556377, 1.014966924701982, 0.0]",100,None,0,"[2.9992084095719505, 2.9857873543315447, 0.0]",100,None,0,"[0.9957301562816215, 0.9999803875466493, 0.657204087391134]",100,None,0,"[0.9748276925728242, 2.9697379637525407, 0.6818757001336931]",100
20.645,,,0,4,0,None,0,"[3.0132453637705434, 1.0345978998148466, 0.0]",100.0,None,0,"[2.9954445095450772, 2.9706940993137883, 0.0]",100.0,None,0,"[0.9957563413886824, 0.9993244674765241, 0.6572487978416963]",100.0,None,0,"[0.9752307931994335, 2.9700076771205324, 0.6818570715407658]",100.0
35.945,,,0,4,0,None,0,"[3.0207546948240758, 1.0495556192532038, 0.0]",100.0,None,0,"[2.9918444018588604, 2.9529172298091986, 0.0]",100.0,None,0,"[0.9955883301962353, 0.99830986241122, 0.6572434994752966]",100.0,None,0,"[0.9762799619180249, 2.970198436263472, 0.6818937996549725]",100.0
50.53,,,0,4,0,None,0,"[3.0286747661896296, 1.0630634891206976, 0.0]",100.0,None,0,"[2.9898982109585117, 2.934601700176038, 0.0]",100.0,None,0,"[0.9953585114837183, 0.9975485875694446, 0.6572465794883663]",100.0,None,0,"[0.9769118394744745, 2.9704455708710595, 0.6819157008070174]",100.0
65.73,,,0,4,0,None,0,"[3.0377415350858494, 1.07656898892482, 0.0]",100.0,None,0,"[2.9841187745911695, 2.9158226789969297, 0.0]",100.0,None,0,"[0.9954995680617759, 0.9960935074957478, 0.6572516717522201]",100.0,None,0,"[0.977556696370909, 2.9707029707001658, 0.6819381770755164]",100.0
80.505,,,0,4,0,None,0,"[3.047381343675591, 1.0893207852572107, 0.0]",100.0,None,0,"[2.976444485782328, 2.9013038093907055, 0.0]",100.0,None,0,"[0.9956570589080084, 0.9958912344190364, 0.6572512563511057]",100.0,None,0,"[0.9782027026857977, 2.9709330157316285, 0.6819598741953944]",100.0
94.49,,,0,4,0,None,0,"[3.05747603819404, 1.1013173420133076, 0.0]",100.0,None,0,"[2.943763159843327, 2.8569998795687157, 0.0]",100.0,None,0,"[0.9952600904628456, 0.9949030069532372, 0.6572513717720823]",100.0,None,0,"[0.9788913339066283, 2.9710702702045704, 0.6819801120984756]",100.0
109.445,,,0,4,0,None,0,"[3.070335384817636, 1.1159057195724364, 0.0]",100.0,None,0,"[2.9062522436294977, 2.792854732370079, 0.0]",100.0,None,0,"[0.9954146745707708, 0.994205480653956, 0.6572527608026426]",100.0,None,0,"[0.9795489839213369, 2.971307244207622, 0.6820022660209636]",100.0
124.58,,,0,4,0,None,0,"[3.0905417965135222, 1.1383360831448905, 0.0]",100.0,None,0,"[2.9127302704955316, 2.7744757498099686, 0.0]",100.0,None,0,"[0.9954756761681428, 0.9936094756727619, 0.657185616474205]",100.0,None,0,"[0.9795658422648332, 2.9720695203213086, 0.6820157062806933]",100.0
139.91,,,0,4,0,None,0,"[3.1128045287857313, 1.162873741984441, 0.0]",100.0,None,0,"[2.9229697198648417, 2.754136764078434, 0.0]",100.0,None,0,"[0.995336679557226, 0.9927049913013768, 0.6572522783110789]",100.0,None,0,"[0.9809100200957785, 2.9723119794953505, 0.682061826424596]",100.0
151.96,,,0,4,0,None,0,"[3.1232860570242913, 1.174904006219546, 0.0]",100.0,None,0,"[2.9295101685960927, 2.7315397949707103, 0.0]",100.0,None,0,"[0.9953104804877403, 0.992176433356153, 0.6572792839851087]",100.0,None,0,"[0.9815734696624132, 2.9724548642348214, 0.6820810132925151]",100.0
167.26,,,0,4,0,None,0,"[3.1291152580064834, 1.1835978573549057, 0.0]",100.0,None,0,"[2.9449440446820763, 2.7005726796519274, 0.0]",100.0,None,0,"[0.9954703699915455, 0.9913937529603561, 0.657261517624044]",100.0,None,0,"[0.9820023414431622, 2.97271547714276, 0.6820920911694034]",100.0
180.825,,,0,4,0,None,0,"[3.1358353084361097, 1.1878703618594701, 0.0]",100.0,None,0,"[2.969432739348108, 2.682711360879812, 0.0]",100.0,None,0,"[0.9953282947386307, 0.9904353271935076, 0.6572599205096472]",100.0,None,0,"[0.9828359152611897, 2.972735055860689, 0.6821134023134187]",100.0
