,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.065,,UAV_1,0,2,0,None,0,[],100,None,0,[],100
0.36,,pioneer3at_1,0,2,0,None,0,[],100,None,0,[],100
10.05,,,0,2,0,None,0,"[3.0065839471817557, 1.0210132683534279, 0.0]",100.0,None,0,"[0.9986435120933834, 0.9992972607921444, 0.6572967943414174]",100.0
25.66,,,0,2,0,None,0,"[3.016039845774595, 1.0402586080607021, 0.0]",100.0,None,0,"[0.9979648005116831, 0.999198723943545, 0.6572023427235433]",100.0
41.91,,,0,2,0,None,0,"[3.0243071332874387, 1.0557426687012583, 0.0]",100.0,None,0,"[0.9976804848660764, 0.9987586034005226, 0.6571824696510866]",100.0
56.065,,,0,2,0,None,0,"[3.0323610671002306, 1.0687097659196065, 0.0]",100.0,None,0,"[0.9975457994643976, 0.9984789192329734, 0.6572609623854905]",100.0
70.92,,,0,2,0,None,0,"[3.041527440599827, 1.0817075098749018, 0.0]",100.0,None,0,"[0.9975182308953662, 0.9982176709797896, 0.657194969914566]",100.0
85.82,,,0,2,0,None,0,"[3.051614580778668, 1.0944403058348466, 0.0]",100.0,None,0,"[0.9973972209574349, 0.9977587394131278, 0.6572609377300114]",100.0
87.015,,,1,2,0,None,0,"[3.0525103345606786, 1.0955370159095354, 0.0]",100.0,None,0,"[0.997348618136291, 0.9977530719726814, 0.6572293339513663]",100.0
102.91,,,1,2,0,None,0,"[3.064376769714562, 1.1090555174892411, 0.0]",100.0,None,0,"[0.9974026730372358, 0.9977449769097168, 0.6572610744693824]",100.0
119.07,,,1,2,0,None,0,"[3.0842521518556656, 1.1310953790201048, 0.0]",100.0,None,0,"[0.9973672793261437, 0.9975024789315293, 0.6571974955521306]",100.0
135.375,,,1,2,0,None,0,"[3.1088760602030447, 1.154053540879957, 0.0]",100.0,None,0,"[0.9972629069548098, 0.997791684487965, 0.6572182766754752]",100.0
