,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.295,,pioneer3at_1,0,2,0,None,0,"[3.0027081873671255, 1.0010363600753591, 0.0]",100,None,0,"[0.998898138045806, 0.999133715900783, 0.657136486512711]",100
31.2,,UAV_1,0,2,0,None,0,"[3.0187185097827296, 1.045607172255661, 0.0]",100.0,None,0,"[0.9978770028124214, 0.9990566998531412, 0.6572613580188827]",100.0
47.45,,,0,2,0,None,0,"[3.0273601944219095, 1.0608736271363262, 0.0]",100.0,None,0,"[0.9975654150514689, 0.9986391372726708, 0.6572606791732063]",100.0
63.255,,,0,2,0,None,0,"[3.036678610896731, 1.0750007456517257, 0.0]",100.0,None,0,"[0.9976213458386889, 0.9982059201037546, 0.657185701285449]",100.0
77.955,,,0,2,0,None,0,"[3.0461692268277116, 1.0877499875145449, 0.0]",100.0,None,0,"[0.9974422037514145, 0.997980317434608, 0.6572609769933097]",100.0
93.755,,,0,2,0,None,0,"[3.057406845718294, 1.1012372551774248, 0.0]",100.0,None,0,"[0.9971469617398699, 0.9978773988240739, 0.6571924655926161]",100.0
109.125,,,0,2,0,None,0,"[3.0703687871358576, 1.1158679529877782, 0.0]",100.0,None,0,"[0.9973410640720376, 0.9974734960331926, 0.6572030381052192]",100.0
126.075,,,0,2,0,None,0,"[3.093979119972762, 1.1406582057809207, 0.0]",100.0,None,0,"[0.9972936591135676, 0.9976699497491588, 0.6572012038076174]",100.0
141.13,,,1,2,0,None,0,"[3.1173933976402863, 1.1621734127566175, 0.0]",100.0,None,0,"[0.9971160707245835, 0.9978434427782614, 0.6572000820458903]",100.0
144.29,on_vs,pioneer3at_1,1,2,0,None,0,"[3.1216525884823674, 1.166322458370658, 0.0]",100.0,None,0,"[0.9969584381057086, 0.9978100565158106, 0.6571990746459607]",100.0
148.55,st_app,pioneer3at_1,1,2,0,approach,0,"[4.560734047481318, 1.1831408578342884, 0.0]",100.0,None,0,"[0.9971074035161633, 0.9978794232568363, 0.6572878764308807]",100.0
161.385,,,1,2,0,approach,0,"[8.620517240283311, 4.3456417719974505, 0.0]",98.77980041503906,None,0,"[0.9971587128585824, 0.9979909265512593, 0.6572029818525453]",100.0
173.06,,,1,2,0,approach,0,"[10.85313677601576, 8.458941512691938, 0.0]",98.03980255126953,None,0,"[0.9970919646129992, 0.998229674380891, 0.657274267285081]",100.0
184.5,,,1,2,0,approach,0,"[13.431132970956819, 12.250927637770756, 0.0]",97.29979705810547,None,0,"[0.9966550375080373, 0.9981549136514045, 0.6571977648550531]",100.0
195.925,,,1,2,0,approach,0,"[15.687897840610137, 15.546377285007232, 0.0]",96.55979919433594,None,0,"[0.996565401058209, 0.9976072548463698, 0.6572571438611634]",100.0
