,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.1,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,"[1.0000000018285728, 2.0, 0.6625429507096975]",100,None,0,[],100
0.185,,UAV_1,0,4,0,None,0,[],100,None,0,[],100,None,0,"[0.9979551131666046, 1.9885042415976477, 0.6648942924606249]",100,None,0,[],100
4.9399999999999995,,,0,4,0,None,0,"[3.0030418236546366, 1.992695011260327, 0.0]",100,None,0,"[2.9985152184858226, 3.982217198141082, 0.0]",100,None,0,"[0.9953802268059846, 1.991779214757508, 0.6610980008041197]",100,None,0,"[0.931529843089279, 3.809825252182522, 0.7073527661388171]",100
16.165,,,0,4,0,None,0,"[3.0093543390096804, 1.9798657609364836, 0.0]",100.0,None,0,"[2.9962900806571913, 3.9667530159096818, 0.0]",100.0,None,0,"[0.9942386461954976, 1.9882111039700403, 0.6609521742615692]",100.0,None,0,"[0.9324306579879866, 3.8069947807520745, 0.7071334384425064]",100.0
25.335,,,0,4,0,None,0,"[3.0135906321690396, 1.9692901084636125, 0.0]",100.0,None,0,"[2.9938741668574242, 3.953641058266924, 0.0]",100.0,None,0,"[0.9943750926901872, 1.9866414187965096, 0.6609603780655071]",100.0,None,0,"[0.9328178730110607, 3.8040910198985043, 0.7069790375907584]",100.0
36.58,,,0,4,0,None,0,"[3.0203340245959724, 1.9598059338365799, 0.0]",100.0,None,0,"[2.991115168307555, 3.9440247418889545, 0.0]",100.0,None,0,"[0.9945327570779043, 1.984690475716679, 0.660962613686765]",100.0,None,0,"[0.9333913320503403, 3.8009181356497486, 0.7068177350727505]",100.0
47.125,,,0,4,0,None,0,"[3.026321105014688, 1.9510903472753156, 0.0]",100.0,None,0,"[2.9883928170289926, 3.942752444213864, 0.0]",100.0,None,0,"[0.9937101398648196, 1.9823476627739953, 0.6609142804133841]",100.0,None,0,"[0.9336843746631839, 3.797676088798628, 0.7066478196714301]",100.0
57.815,,,0,4,0,None,0,"[3.0346896933518432, 1.9449190897941424, 0.0]",100.0,None,0,"[2.986068186562438, 3.941675481069186, 0.0]",100.0,None,0,"[0.9918705657533586, 1.9782144910002617, 0.6607826946585661]",100.0,None,0,"[0.9337389597065253, 3.7944752602415486, 0.7064738651131287]",100.0
67.995,,,0,4,0,None,0,"[3.0378815277279414, 1.9405188301359888, 0.0]",100.0,None,0,"[2.9836582596567958, 3.9407098518586605, 0.0]",100.0,None,0,"[0.9908884928583765, 1.9749913903141871, 0.6606833921224146]",100.0,None,0,"[0.9342621662407494, 3.7914230100375166, 0.706395895033347]",100.0
