,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
92.915,on_gs,1,4,0,None,0,"[3.056809387276617, 1.1005808437951698, 0.0]",100.0,None,0,"[2.9454667633014537, 2.859439093880973, 0.0]",100.0,None,0,"[0.9975447193061965, 0.9958155393328112, 0.6572055930352549]",100.0,None,0,"[0.9799671697372028, 2.979187696702351, 0.6822124670036632]",100.0
93.475,on_vs,1,4,0,None,0,"[3.0571814757423597, 1.1010054984927444, 0.0]",100.0,None,0,"[2.943924336351803, 2.857248590662943, 0.0]",100.0,None,0,"[0.9974986505686771, 0.9957276545528917, 0.6572112857791386]",100.0,None,0,"[0.980103659043306, 2.9790874066523, 0.6822136783191561]",100.0
96.095,st_exp,1,4,0,None,0,"[3.0589832244221706, 1.1030424859206618, 0.0]",100.0,exploration,0,"[2.9550846432295397, 2.8298653030118928, 0.0]",100.0,None,0,"[0.9971691470595442, 0.9957112706014367, 0.657218758625035]",100.0,None,0,"[0.9803699681978169, 2.9793101095841115, 0.6822319374132334]",100.0
106.0,,1,4,0,None,0,"[3.0667872284093463, 1.1118374421726511, 0.0]",100.0,exploration,0,"[6.808185603987928, 4.774127915597809, 0.0]",99.64250183105469,None,0,"[0.9967968701407471, 0.9950143892084011, 0.6572640994486412]",100.0,None,0,"[0.9809927438346341, 2.979481579602511, 0.6822512364982318]",100.0
117.725,,1,4,0,None,0,"[3.082089298092305, 1.129214354883945, 0.0]",100.0,exploration,0,"[11.803746981566572, 7.812623421005046, 0.0]",99.10250091552734,None,0,"[0.9975012803617006, 0.9948006439449574, 0.6572602985747313]",100.0,None,0,"[0.9811289983575626, 2.9804763779485337, 0.6822800084219354]",100.0
128.695,,1,4,0,None,0,"[3.097489692392884, 1.145910746073348, 0.0]",100.0,exploration,0,"[11.763555634498593, 7.786438761181781, 0.0]",98.5625,None,0,"[0.9972465280820455, 0.9945204085581065, 0.6572672513848046]",100.0,None,0,"[0.9821125178756365, 2.980169337115212, 0.682289888329061]",100.0
138.905,,1,4,0,None,0,"[3.1123981645791314, 1.1624261156356868, 0.0]",100.0,exploration,0,"[11.756774471729104, 7.1590455315700074, 0.0]",98.02249908447266,None,0,"[0.9968309744548447, 0.9938212966848959, 0.6572666742083694]",100.0,None,0,"[0.9828124991647145, 2.9803227465743483, 0.6823109192972016]",100.0
150.58,er_exp,1,4,0,None,0,"[3.122846883125692, 1.1743556473909609, 0.0]",100.0,None,0,"[11.702411104411075, 6.966816232795027, 0.0]",96.97450256347656,None,0,"[0.9965249914035893, 0.9933757544156208, 0.6572377703920286]",100.0,None,0,"[0.9835435151021303, 2.98056111073036, 0.682335002750226]",100.0
151.395,req_assist,1,4,0,None,0,"[3.1233529913087943, 1.1750162925698777, 0.0]",100.0,None,0,"[11.704445660243309, 6.966446584903604, 0.0]",96.97450256347656,None,0,"[0.9966503034979376, 0.9934461756486495, 0.6572662850941565]",100.0,None,0,"[0.9835593042497236, 2.9806131569695165, 0.6823367920525765]",100.0
153.87,st_tele,1,4,1,None,0,"[3.124838814438653, 1.1769433171213037, 0.0]",100.0,teleoperation,0,"[11.819144360430341, 6.782291393725633, 0.0]",96.97450256347656,None,0,"[0.9970088469998819, 0.9934798216228746, 0.6572685331469449]",100.0,None,0,"[0.9838772123552239, 2.980801447675045, 0.6823561620551232]",100.0
164.14,end_tele,1,4,1,None,0,"[3.1285103497808344, 1.1829678724030603, 0.0]",100.0,None,0,"[12.53526212637146, 6.7459083640499875, 0.0]",96.83450317382812,None,0,"[0.9970985863097932, 0.9932829408077419, 0.6572354173597209]",100.0,None,0,"[0.9845995506524264, 2.9809111662036956, 0.6823764744033859]",100.0
164.61,rst_exp,1,4,1,None,0,"[3.1285917506391474, 1.1832005921618944, 0.0]",100.0,None,0,"[12.533931331514376, 6.746084226461044, 0.0]",96.83450317382812,None,0,"[0.9969870055865476, 0.9932369704040871, 0.6572203566414884]",100.0,None,0,"[0.9845703512537, 2.980984397410067, 0.6823776602770089]",100.0
167.415,st_exp,1,4,1,None,0,"[3.1294304824006245, 1.1843619141855974, 0.0]",100.0,exploration,0,"[12.52650565192439, 6.747446012735919, 0.0]",96.83450317382812,None,0,"[0.9970007680105897, 0.9931736897889883, 0.6572685055084235]",100.0,None,0,"[0.9847206874820781, 2.980752615629862, 0.6823683233670225]",100.0
178.735,,1,4,1,None,0,"[3.134722692982127, 1.1869904652843573, 0.0]",100.0,exploration,0,"[12.493059660185416, 6.751024697464003, 0.0]",96.69450378417969,None,0,"[0.996549238032469, 0.9926797298128743, 0.6572671675527489]",100.0,None,0,"[0.9854650186585863, 2.9812407238083214, 0.6824061052766065]",100.0
191.055,,1,4,1,None,0,"[3.1367609183258076, 1.187078152054662, 0.0]",100.0,exploration,0,"[12.4475601767783, 6.749927389306541, 0.0]",96.41449737548828,None,0,"[0.9958700977898258, 0.9926080290072772, 0.657204587892999]",100.0,None,0,"[0.9862821810588219, 2.981422293602378, 0.6824304739592405]",100.0
202.46,,1,4,1,None,0,"[3.1339294553684405, 1.1812987148839091, 0.0]",100.0,exploration,0,"[12.394193466657978, 6.754865335280832, 0.0]",96.27449798583984,None,0,"[0.9958844038614232, 0.9927948442528015, 0.6572606697550413]",100.0,None,0,"[0.9869495615979647, 2.981682212988528, 0.6824534981252468]",100.0
212.86,,1,4,1,None,0,"[3.128303557964881, 1.1775203511668733, 0.0]",100.0,exploration,0,"[12.353237600390681, 6.76057017026365, 0.0]",96.1344985961914,None,0,"[0.9959855080519291, 0.9927419054613553, 0.6572454908245882]",100.0,None,0,"[0.9874403407900764, 2.981734980123711, 0.6824602129242183]",100.0
224.385,,1,4,1,None,0,"[3.1238068914870825, 1.1762684482828263, 0.0]",100.0,exploration,0,"[12.33298515762323, 6.757409921767886, 0.0]",95.99449920654297,None,0,"[0.9956340853860165, 0.993106065537785, 0.6572253517383395]",100.0,None,0,"[0.9882919138805508, 2.9821324232636313, 0.6824979398630218]",100.0
235.6,,1,4,1,None,0,"[3.124632704039455, 1.1662457250419107, 0.0]",100.0,exploration,0,"[12.322474927293735, 6.7516071811658405, 0.0]",95.85449981689453,None,0,"[0.9955325763406656, 0.9931286685110741, 0.6572312554012657]",100.0,None,0,"[0.9887931954667031, 2.9822497533738592, 0.682506478700148]",100.0
246.275,,1,4,1,None,0,"[3.120172340034859, 1.1493445966943934, 0.0]",100.0,exploration,0,"[12.311998962221354, 6.744955013398715, 0.0]",95.7145004272461,None,0,"[0.9954618312878386, 0.9930697500126703, 0.6572553011758067]",100.0,None,0,"[0.9895855513725653, 2.9823373686632566, 0.6825278414278794]",100.0
257.43,,1,4,1,None,0,"[3.116809712117353, 1.1327120290226838, 0.0]",100.0,exploration,0,"[12.300676004755074, 6.736640941139467, 0.0]",95.57450103759766,None,0,"[0.9954618520151421, 0.9929203316971235, 0.6571791919988829]",100.0,None,0,"[0.9903338214601748, 2.982514770561725, 0.6825510816534425]",100.0
268.955,,1,4,1,None,0,"[3.1152833004171527, 1.1174415325748974, 0.0]",100.0,exploration,0,"[12.288591754863342, 6.726569293052341, 0.0]",95.43450164794922,None,0,"[0.9953741940830491, 0.9926813589736352, 0.6572647737703142]",100.0,None,0,"[0.9909293339213774, 2.982897924916506, 0.6825751703770087]",100.0
279.8,,1,4,1,None,0,"[3.1143016003133877, 1.101823097940212, 0.0]",100.0,exploration,0,"[12.277016479845305, 6.715712220189744, 0.0]",95.29450225830078,None,0,"[0.9951855703215473, 0.9928251438403574, 0.6572556504716962]",100.0,None,0,"[0.9918523353888197, 2.983186223359354, 0.6826115223279094]",100.0
291.665,,1,4,1,None,0,"[3.108081520335199, 1.103326761233021, 0.0]",100.0,exploration,0,"[12.265218754759664, 6.702357503644561, 0.0]",95.0145034790039,None,0,"[0.9953610799700887, 0.9925798939627851, 0.657234845464758]",100.0,None,0,"[0.9924158851401654, 2.983324797330579, 0.6826223817238558]",100.0
303.07,,1,4,1,None,0,"[3.1021394051883644, 1.1053539211558465, 0.0]",100.0,exploration,0,"[12.254378252446726, 6.6879574834293205, 0.0]",94.87449645996094,None,0,"[0.9951894305442345, 0.9926297333569554, 0.6572223294539343]",100.0,None,0,"[0.9932074074373662, 2.983820835868003, 0.6826611402901297]",100.0
315.245,,1,4,1,None,0,"[3.0984549021669636, 1.1062117973068266, 0.0]",100.0,exploration,0,"[12.243656360977297, 6.671936354042119, 0.0]",94.7344970703125,None,0,"[0.9952328442865741, 0.9925342293141786, 0.6572548315241923]",100.0,None,0,"[0.9939811595953978, 2.984083909740042, 0.682686762975525]",100.0
326.6,,1,4,1,None,0,"[3.088566858218167, 1.10924208932741, 0.0]",100.0,exploration,0,"[12.233486726655068, 6.650694671626558, 0.0]",94.59449768066406,None,0,"[0.9947048063820296, 0.9925933456286326, 0.6572510692229733]",100.0,None,0,"[0.9944441221504926, 2.9842800440488735, 0.6827822680649598]",100.0
338.09,,1,4,1,None,0,"[3.0810056154208065, 1.1025065771479552, 0.0]",100.0,exploration,0,"[12.229098658184599, 6.632902275202405, 0.0]",94.45449829101562,None,0,"[0.9947559785244896, 0.9925546444256041, 0.6572449952146391]",100.0,None,0,"[0.9943819936239832, 2.985123775897491, 0.6828039135516247]",100.0
349.47,,1,4,1,None,0,"[3.0767464735747545, 1.0934341914183208, 0.0]",100.0,exploration,0,"[12.227992622788229, 6.623824911558205, 0.0]",94.31449890136719,None,0,"[0.994762199118282, 0.9927149628101504, 0.6572645903482789]",100.0,None,0,"[0.9945808499058588, 2.985678644554534, 0.6828226396985012]",100.0
360.785,,1,4,1,None,0,"[3.072349871299774, 1.0853231914196526, 0.0]",100.0,exploration,0,"[12.226913652352009, 6.615728728857333, 0.0]",94.03450012207031,None,0,"[0.9935404659585811, 0.9928111959231166, 0.657241523807758]",100.0,None,0,"[0.9947339521393437, 2.9862631446577566, 0.6828431788579594]",100.0
371.75,,1,4,1,None,0,"[3.069413391662435, 1.0792249466437553, 0.0]",100.0,exploration,0,"[12.225003609689105, 6.605978507116114, 0.0]",93.89450073242188,None,0,"[0.9933469852075673, 0.9930295023364553, 0.6571705389770408]",100.0,None,0,"[0.9948572001997126, 2.9868940428685136, 0.6828613965700461]",100.0
382.31,,1,4,1,None,0,"[3.066588746834449, 1.0744949411232154, 0.0]",100.0,exploration,0,"[12.22234372598411, 6.5952738575339955, 0.0]",93.75450134277344,None,0,"[0.9929991365047882, 0.9931444281446395, 0.6571723441419147]",100.0,None,0,"[0.9951279414024006, 2.987310322399084, 0.6828786579426405]",100.0
393.345,,1,4,1,None,0,"[3.0636997867289884, 1.0696262382525963, 0.0]",100.0,exploration,0,"[12.219461941362141, 6.583979387220662, 0.0]",93.614501953125,None,0,"[0.9926223286363113, 0.9934936077850112, 0.657234677091062]",100.0,None,0,"[0.9950871736917424, 2.988114846932653, 0.6829004186997606]",100.0
404.1,,1,4,1,None,0,"[3.059980412719742, 1.0630174571356146, 0.0]",100.0,exploration,0,"[12.216581355473968, 6.572828109197788, 0.0]",93.47450256347656,None,0,"[0.9920162836083007, 0.9931208465611867, 0.6572321648509952]",100.0,None,0,"[0.9954410260774454, 2.988654876615908, 0.6828423264733505]",100.0
413.54,,1,4,1,None,0,"[3.0567290520294623, 1.058076919693505, 0.0]",100.0,exploration,0,"[12.213921027550313, 6.562922540384897, 0.0]",93.33450317382812,None,0,"[0.9916258597308282, 0.9943749866121261, 0.6571811864611973]",100.0,None,0,"[0.9953966965236868, 2.9890230394145747, 0.682839367669874]",100.0
424.375,,1,4,1,None,0,"[3.0523610522654625, 1.0521073204080587, 0.0]",100.0,exploration,0,"[12.210782239269287, 6.551435120193878, 0.0]",93.19450378417969,None,0,"[0.9898464130448416, 0.9953159037727562, 0.6569898301352184]",100.0,None,0,"[0.9958259860091507, 2.989635908962798, 0.6828774741600453]",100.0
434.14,,1,4,1,None,0,"[3.051960860491255, 1.0467700647234481, 0.0]",100.0,exploration,0,"[12.20791061920506, 6.541058325006689, 0.0]",93.05449676513672,None,0,"[0.9878932775066309, 0.9945979883718084, 0.6571299150870172]",100.0,None,0,"[0.9959382532306311, 2.9901814169278618, 0.6828945700194076]",100.0
444.88,,1,4,1,None,0,"[3.0520602240696815, 1.0404763438797886, 0.0]",100.0,exploration,0,"[12.204520156082214, 6.529375504482198, 0.0]",92.91449737548828,None,0,"[0.9856842871598771, 0.9936782859939282, 0.6571168431280192]",100.0,None,0,"[0.9960773146388675, 2.9904620542511284, 0.6828935686303008]",100.0
456.47,,1,4,1,None,0,"[3.0495324439590603, 1.036007823225779, 0.0]",100.0,exploration,0,"[12.20351923481314, 6.520889936870281, 0.0]",92.77449798583984,None,0,"[0.9846675588667221, 0.9931406755679675, 0.6571366669405176]",100.0,None,0,"[0.9962995470107325, 2.991345323810379, 0.682933917822239]",100.0
468.485,,1,4,1,None,0,"[3.044257675593497, 1.0356977915184415, 0.0]",100.0,exploration,0,"[12.20252107669613, 6.511854388145854, 0.0]",92.6344985961914,None,0,"[0.9851191082127875, 0.9934765611301662, 0.6571420799665837]",100.0,None,0,"[0.9963557353189151, 2.991791287254697, 0.6829353092479089]",100.0
479.95,,1,4,1,None,0,"[3.036852231951588, 1.033840715677699, 0.0]",100.0,exploration,0,"[12.201367097791875, 6.502925707904851, 0.0]",92.49449920654297,None,0,"[0.9855628515091005, 0.9935315868052743, 0.6571426485055095]",100.0,None,0,"[0.9963368344322427, 2.9926076482627995, 0.682956195203576]",100.0
491.06,,1,4,1,None,0,"[3.0283969321725075, 1.0310073186677358, 0.0]",100.0,exploration,0,"[12.200190872225079, 6.494858779182047, 0.0]",92.2145004272461,None,0,"[0.9859829581999907, 0.9938522679147126, 0.6571478413404123]",100.0,None,0,"[0.9967204738105969, 2.9930024166991163, 0.6829758985389336]",100.0
503.355,,1,4,1,None,0,"[3.0166633190662644, 1.0257500716899866, 0.0]",100.0,exploration,0,"[12.198888284887708, 6.485797672207686, 0.0]",92.07450103759766,None,0,"[0.9864558393387702, 0.993918640844304, 0.6571486226892046]",100.0,None,0,"[0.996782411120868, 2.9938054074150084, 0.6830032308988601]",100.0
514.355,,1,4,1,None,0,"[3.0026939289075134, 1.0188558328758046, 0.0]",100.0,exploration,0,"[12.197501315411255, 6.477263781183881, 0.0]",91.93450164794922,None,0,"[0.9868716784019835, 0.9942362452732854, 0.6571537698453944]",100.0,None,0,"[0.9968107597494997, 2.9945419702730267, 0.6830184449326211]",100.0
526.0,,1,4,1,None,0,"[2.9877256772413885, 1.0099820531388715, 0.0]",100.0,exploration,0,"[12.196499375729985, 6.468251801978977, 0.0]",91.79450225830078,None,0,"[0.987319497917203, 0.9942906516101498, 0.6571544079162888]",100.0,None,0,"[0.9972393739594518, 2.995198730416314, 0.6830860550365543]",100.0
537.005,,1,4,1,None,0,"[2.976986856520727, 1.0050363185906084, 0.0]",100.0,exploration,0,"[12.194163035590266, 6.45695532252795, 0.0]",91.65450286865234,None,0,"[0.9877354188788149, 0.9944690596236544, 0.6571571961006993]",100.0,None,0,"[0.9972297308532457, 2.996040396196305, 0.6830801409122016]",100.0
548.525,,1,4,1,None,0,"[2.9676168105329346, 1.0002569009897624, 0.0]",100.0,exploration,0,"[12.189695361111593, 6.442749597249357, 0.0]",91.5145034790039,None,0,"[0.9881744664924157, 0.9947950592089458, 0.6571624635148287]",100.0,None,0,"[0.9974788405045203, 2.9966171459751147, 0.6831009130356376]",100.0
559.95,,1,4,1,None,0,"[2.9608939149151525, 0.998295045264114, 0.0]",100.0,exploration,0,"[12.186064616075546, 6.426215440117664, 0.0]",91.37449645996094,None,0,"[0.9886155353016866, 0.9948451000899999, 0.6571631000104765]",100.0,None,0,"[0.9973124478426602, 2.9974512333850263, 0.6831995119263489]",100.0
570.605,,1,4,1,None,0,"[2.9558745817299967, 0.994058256704568, 0.0]",100.0,exploration,0,"[12.182521536844819, 6.412336997473014, 0.0]",91.09449768066406,None,0,"[0.9890217017350965, 0.9950179924630332, 0.6571658262346365]",100.0,None,0,"[0.9974803459293681, 2.998173310870581, 0.6831718790753366]",100.0
582.845,,1,4,1,None,0,"[2.9524945485297627, 0.9900190076848219, 0.0]",100.0,exploration,0,"[12.180817883727826, 6.401399848774387, 0.0]",90.95449829101562,None,0,"[0.9894882332637761, 0.995216096786039, 0.6571689587802202]",100.0,None,0,"[0.9972612296469076, 2.998991148306542, 0.6831461294552239]",100.0
593.91,,1,4,1,None,0,"[2.9490314152368917, 0.9864661236452137, 0.0]",100.0,exploration,0,"[12.17794179901694, 6.389342494737221, 0.0]",90.81449890136719,None,0,"[0.9899120482625914, 0.9953956256283625, 0.6571718055020251]",100.0,None,0,"[0.9975504537946847, 2.9997746780058545, 0.6831855545922246]",100.0
606.075,,1,4,1,None,0,"[2.9444281641418897, 0.9817163504161494, 0.0]",100.0,exploration,0,"[12.16988837630409, 6.365620317354041, 0.0]",90.67449951171875,None,0,"[0.9903748501853631, 0.9955912056559769, 0.6571749151197109]",100.0,None,0,"[0.9972936402846907, 3.0007677252677634, 0.6832856639280511]",100.0
617.03,,1,4,1,None,0,"[2.9397596107986335, 0.9768579771973159, 0.0]",100.0,exploration,0,"[12.16260623462102, 6.344241449784039, 0.0]",90.53450012207031,None,0,"[0.9907180866811984, 0.995934870873351, 0.6572453129480967]",100.0,None,0,"[0.9973831372161218, 3.0014842724315893, 0.6833052463360567]",100.0
628.26,,1,4,1,None,0,"[2.935459131696543, 0.9721965397838217, 0.0]",100.0,exploration,0,"[12.15526719687263, 6.322544788137678, 0.0]",90.39450073242188,None,0,"[0.9906323547666285, 0.9960457325885415, 0.6571801466300422]",100.0,None,0,"[0.99733149676121, 3.002461928917999, 0.6832521967929501]",100.0
640.18,,1,4,1,None,0,"[2.9328325065913394, 0.9688197392910821, 0.0]",100.0,exploration,0,"[12.147684036531787, 6.299955819784664, 0.0]",90.25450134277344,None,0,"[0.9909105843679393, 0.996046854301502, 0.6571782412076166]",100.0,None,0,"[0.997343594515413, 3.0029749508861463, 0.683252766271806]",100.0
651.66,,1,4,1,None,0,"[2.9311938695566737, 0.9687578433237455, 0.0]",100.0,exploration,0,"[12.140129732002025, 6.277362165949661, 0.0]",89.97450256347656,None,0,"[0.9876414054455951, 0.9964150721990426, 0.6571873943431816]",100.0,None,0,"[0.9973928878986262, 3.0037211567436404, 0.683273536408093]",100.0
663.21,,1,4,1,None,0,"[2.9158500863987604, 0.9659573414913664, 0.0]",100.0,exploration,0,"[12.13598788856921, 6.259980632520182, 0.0]",89.83450317382812,None,0,"[0.9836875398072136, 0.996738112182837, 0.656912877229109]",100.0,None,0,"[0.9977043812859145, 3.0045657033424855, 0.6833150523152274]",100.0
674.065,,1,4,1,None,0,"[2.9051946389389256, 0.9646324498473773, 0.0]",100.0,exploration,0,"[12.133600443998494, 6.244141963134999, 0.0]",89.69450378417969,None,0,"[0.9799954584444572, 0.9970435299318768, 0.6571293864131625]",100.0,None,0,"[0.9978226135082369, 3.0051857025438684, 0.6833642860766014]",100.0
686.55,,1,4,1,None,0,"[2.900357968031276, 0.9634076232419821, 0.0]",100.0,exploration,0,"[12.130578634055354, 6.226940954689613, 0.0]",89.55449676513672,None,0,"[0.9757129503409233, 0.9974011625216069, 0.6570967144122914]",100.0,None,0,"[0.9977910550164933, 3.0058707639927915, 0.6833395709004323]",100.0
697.49,,1,4,1,None,0,"[2.8948817211817888, 0.9600514882181861, 0.0]",100.0,exploration,0,"[12.128249272176577, 6.210099617199824, 0.0]",89.41449737548828,None,0,"[0.9719542026411262, 0.9977183337364336, 0.6570680321190756]",100.0,None,0,"[0.9980333021375879, 3.0066757127558, 0.6834077034104835]",100.0
709.065,,1,4,1,None,0,"[2.89120877977058, 0.9560202700489959, 0.0]",100.0,exploration,0,"[12.128016589205478, 6.200468436845068, 0.0]",89.27449798583984,None,0,"[0.9679850020838547, 0.9980568905235373, 0.6570374498897]",100.0,None,0,"[0.9981428096867154, 3.007461426995837, 0.683401707470634]",100.0
720.94,,1,4,1,None,0,"[2.886216052904725, 0.9523588407904175, 0.0]",100.0,exploration,0,"[12.127975136332672, 6.190786586170875, 0.0]",88.99449920654297,None,0,"[0.9639334889599915, 0.9984055154340244, 0.6570068080940622]",100.0,None,0,"[0.9982625432467176, 3.0081551222566354, 0.6834289094631508]",100.0
733.06,,1,4,1,None,0,"[2.8817340885567906, 0.9487247772758127, 0.0]",100.0,exploration,0,"[12.127923746728266, 6.181031204741291, 0.0]",88.85449981689453,None,0,"[0.9598153006929774, 0.9987639043223654, 0.6569753625439703]",100.0,None,0,"[0.9981050917110084, 3.008761763332895, 0.6834229839487012]",100.0
744.5,,1,4,1,None,0,"[2.8777121506129597, 0.9451932905265907, 0.0]",100.0,exploration,0,"[12.127635914569453, 6.171639073884966, 0.0]",88.7145004272461,None,0,"[0.9558717001582545, 0.9991106802378974, 0.6569452433853439]",100.0,None,0,"[0.9981055863518028, 3.0096396844421056, 0.6835368685643598]",100.0
755.66,,1,4,1,None,0,"[2.873397151725031, 0.9417355073705446, 0.0]",100.0,exploration,0,"[12.127351140036055, 6.1630847181342405, 0.0]",88.57450103759766,None,0,"[0.952046290473744, 0.9994502152479459, 0.6566713177697466]",100.0,None,0,"[0.9980887213673855, 3.010335579051273, 0.6835560631096306]",100.0
767.995,,1,4,1,None,0,"[2.870669816882788, 0.9358522256603948, 0.0]",100.0,exploration,0,"[12.12701359885069, 6.153581200904668, 0.0]",88.43450164794922,None,0,"[0.9478151293199113, 0.9998304018471316, 0.6568834251725432]",100.0,None,0,"[0.9978716657464648, 3.010649560193269, 0.6835591988104389]",100.0
778.575,,1,4,1,None,0,"[2.869173641895785, 0.9307525042838174, 0.0]",100.0,exploration,0,"[12.126166552748927, 6.146104556301516, 0.0]",88.29450225830078,None,0,"[0.944200176115725, 1.0001576320896766, 0.6566113512271688]",100.0,None,0,"[0.9975622759327166, 3.0110422942833304, 0.6835593191706029]",100.0
789.02,,1,4,1,None,0,"[2.86670571358981, 0.9251737263288199, 0.0]",100.0,exploration,0,"[12.120783324300524, 6.133931009156972, 0.0]",88.15450286865234,None,0,"[0.9406262843330454, 1.0004850683545683, 0.6568284869390704]",100.0,None,0,"[0.9972625123250218, 3.011276429420994, 0.683559311770598]",100.0
799.48,,1,4,1,None,0,"[2.86406623061967, 0.919311235779748, 0.0]",100.0,exploration,0,"[12.113411330237788, 6.11987127984917, 0.0]",88.0145034790039,None,0,"[0.9370677313848271, 1.0008133935175503, 0.6568015361363242]",100.0,None,0,"[0.9971304961534425, 3.0114538738248124, 0.6835602426845124]",100.0
809.4,,1,4,1,None,0,"[2.8628714382471485, 0.9144658328522182, 0.0]",100.0,exploration,0,"[12.106766419547125, 6.1063169643242645, 0.0]",87.87449645996094,None,0,"[0.933668438973947, 1.0011300653809359, 0.6567755407817075]",100.0,None,0,"[0.9968594645770107, 3.011715567597519, 0.6835601945827915]",100.0
821.44,,1,4,1,None,0,"[2.8605730023298888, 0.9085419690496633, 0.0]",100.0,exploration,0,"[12.099267574504351, 6.089898645753907, 0.0]",87.59449768066406,None,0,"[0.9295554875161395, 1.001516723230946, 0.6564993502345746]",100.0,None,0,"[0.9966662318015054, 3.011911458052368, 0.6835609475106471]",100.0
834.29,,1,4,1,None,0,"[2.8578622497643384, 0.9020633494619517, 0.0]",100.0,exploration,0,"[12.09199802568307, 6.073268820223848, 0.0]",87.45449829101562,None,0,"[0.9251189450028683, 1.001939032685623, 0.6567099006623497]",100.0,None,0,"[0.9964183541376332, 3.0121653776981, 0.683563804587873]",100.0
846.035,,1,4,1,None,0,"[2.8550021772262677, 0.8960132630864832, 0.0]",100.0,exploration,0,"[12.085310279098305, 6.061344494220524, 0.0]",87.31449890136719,None,0,"[0.9210982635498182, 1.0023253078099588, 0.6566793675932703]",100.0,None,0,"[0.9962634898874249, 3.0124767433019155, 0.6835668298924099]",100.0
857.315,,1,4,1,None,0,"[2.8522296853142075, 0.8901525901382081, 0.0]",100.0,exploration,0,"[12.078882514443888, 6.0497296842785655, 0.0]",87.17449951171875,None,0,"[0.9172420554475494, 1.002699954666745, 0.6566496240358302]",100.0,None,0,"[0.9961391667811169, 3.0126567621368863, 0.6835675984739776]",100.0
