,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.19,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.345,,UAV_1,0,4,0,None,0,"[3.002802850472714, 1.0002911035577822, 0.0]",100,None,0,[],100,None,0,[],100,None,0,[],100
0.46,,UAV_2,0,4,0,None,0,"[3.00098833174496, 1.001546283888678, 0.0]",100,None,0,[],100,None,0,[],100,None,0,[],100
7.595,,,0,4,0,None,0,"[3.00439175516545, 1.0162913560709161, 0.0]",100,None,0,"[2.9990282786788263, 2.9851371512505427, 0.0]",100,None,0,"[0.9961362773196091, 0.9983855364246104, 0.6572516267774843]",100,None,0,"[0.9794430342475473, 2.980202184651667, 0.6823104587123484]",100
21.01,,,0,4,0,None,0,"[3.0137682775699774, 1.0356811946783344, 0.0]",100.0,None,0,"[2.995361696791625, 2.969408567271226, 0.0]",100.0,None,0,"[0.9957277866275701, 0.9982999786982191, 0.6571807116601345]",100.0,None,0,"[0.9818675834320219, 2.979350362158371, 0.6823488988137677]",100.0
32.905,,,0,4,0,None,0,"[3.0195785747918005, 1.0473633981205663, 0.0]",100.0,None,0,"[2.9923800900144504, 2.955797461309956, 0.0]",100.0,None,0,"[0.9950751710612894, 0.9978797830189715, 0.6572467035776557]",100.0,None,0,"[0.9837914698090464, 2.97911608250191, 0.6823097099983453]",100.0
45.56,,,0,4,0,None,0,"[3.026262250143659, 1.0591795927390322, 0.0]",100.0,None,0,"[2.9902725082678963, 2.940393605193716, 0.0]",100.0,None,0,"[0.9946463875448666, 0.9976629803014513, 0.6571948887209121]",100.0,None,0,"[0.9852016193710681, 2.9789939445522666, 0.6823336048322056]",100.0
58.995,,,0,4,0,None,0,"[3.0339979885744, 1.0712300208294125, 0.0]",100.0,None,0,"[2.9876017688935224, 2.9226586230610314, 0.0]",100.0,None,0,"[0.9945421831521243, 0.9977310967171745, 0.657239970968976]",100.0,None,0,"[0.98670129840196, 2.978911658318337, 0.6823680196323483]",100.0
71.34,,,0,4,0,None,0,"[3.041765569549032, 1.082082132343248, 0.0]",100.0,None,0,"[2.981339353906803, 2.909844672237376, 0.0]",100.0,None,0,"[0.9943562675387593, 0.9978826794729831, 0.6572380845227868]",100.0,None,0,"[0.9880386133191297, 2.9790375061896195, 0.6824103879179302]",100.0
84.505,,,0,4,0,None,0,"[3.0507196129157563, 1.0934001415048138, 0.0]",100.0,None,0,"[2.9705518525676564, 2.8960693364849486, 0.0]",100.0,None,0,"[0.9944059590461788, 0.9976951097618463, 0.6572106242666992]",100.0,None,0,"[0.9887917424760793, 2.9794061174900173, 0.6824386152085996]",100.0
98.62,,,0,4,0,None,0,"[3.0611119051461255, 1.1053896120071982, 0.0]",100.0,None,0,"[2.928081474012998, 2.8324384685761834, 0.0]",100.0,None,0,"[0.9941429197861962, 0.9975742588846386, 0.6572406992952653]",100.0,None,0,"[0.9898173035884855, 2.979493260510888, 0.6824657406016489]",100.0
112.495,,,0,4,0,None,0,"[3.0752075979113456, 1.1214487186070698, 0.0]",100.0,None,0,"[2.908487747847962, 2.787831279856359, 0.0]",100.0,None,0,"[0.9938218586111193, 0.9973197223702392, 0.6572360581675395]",100.0,None,0,"[0.9904194221721091, 2.9796313315492973, 0.6824773244436539]",100.0
125.32,,,0,4,0,None,0,"[3.0927403236157374, 1.1406579824058647, 0.0]",100.0,None,0,"[2.913667406660998, 2.7728374933494533, 0.0]",100.0,None,0,"[0.9933172421933747, 0.9974292106226137, 0.6572349274607892]",100.0,None,0,"[0.9911831957144684, 2.980120813334498, 0.6825154091819439]",100.0
139.235,,,0,4,0,None,0,"[3.1128930174590725, 1.1629608650272005, 0.0]",100.0,None,0,"[2.922862128389287, 2.754319649555217, 0.0]",100.0,None,0,"[0.9927191052410054, 0.9966904933051837, 0.6572302409493185]",100.0,None,0,"[0.9918868412925934, 2.980118205284303, 0.6825255783489109]",100.0
152.715,,,0,4,0,None,0,"[3.124143741402573, 1.1760390856282874, 0.0]",100.0,None,0,"[2.9298143694755168, 2.7293351449343186, 0.0]",100.0,None,0,"[0.991755902979216, 0.997256344861787, 0.657222605611682]",100.0,None,0,"[0.9926734058216421, 2.98060183880609, 0.6825640745878628]",100.0
165.67,,,0,4,0,None,0,"[3.1287880367535528, 1.1835317824206961, 0.0]",100.0,None,0,"[2.9427114462064563, 2.7018959306802652, 0.0]",100.0,None,0,"[0.9900291866692507, 0.996535475701452, 0.6572091270484884]",100.0,None,0,"[0.9932457511840732, 2.980660352104143, 0.6825726140781819]",100.0
177.835,,,0,4,0,None,0,"[3.134013085203578, 1.18642404555823, 0.0]",100.0,None,0,"[2.9666091503605205, 2.6852919653397036, 0.0]",100.0,None,0,"[0.9902588779251243, 0.9967057769185212, 0.6572208394291781]",100.0,None,0,"[0.9937559133942908, 2.98133848889679, 0.6826096110404977]",100.0
192.04,,,0,4,0,None,0,"[3.1363151433026064, 1.1864423490921712, 0.0]",100.0,None,0,"[2.984420602962242, 2.668493989966491, 0.0]",100.0,None,0,"[0.990597143268515, 0.9967391635140985, 0.6571457834647716]",100.0,None,0,"[0.9947307519121169, 2.9813948913667008, 0.6826347156175834]",100.0
205.02,,,0,4,0,None,0,"[3.133291119777254, 1.1802324984239219, 0.0]",100.0,None,0,"[3.000027911807278, 2.654402048084315, 0.0]",100.0,None,0,"[0.9889270774439421, 0.9960887588495375, 0.6571976292619152]",100.0,None,0,"[0.9950145566348138, 2.981758358909101, 0.6826443218385065]",100.0
217.075,,,0,4,0,None,0,"[3.1252122003869203, 1.1768899717378267, 0.0]",100.0,None,0,"[3.008601622830447, 2.6480053393603016, 0.0]",100.0,None,0,"[0.988077532012074, 0.9957045991967648, 0.6571921466158155]",100.0,None,0,"[0.9958034801953887, 2.982104304124903, 0.6827076073867646]",100.0
226.33,,,0,4,0,None,0,"[3.1237942470704394, 1.1760987688255067, 0.0]",100.0,None,0,"[3.0157854649383813, 2.642535120846435, 0.0]",100.0,None,0,"[0.9873617264444972, 0.9952577408143958, 0.6571876156357301]",100.0,None,0,"[0.9959555942360073, 2.982471313803207, 0.6827728799528335]",100.0
