,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.13,,pioneer3at_1,0,2,0,None,0,[],100,None,0,[],100
10.235,,UAV_1,0,2,0,None,0,"[3.0067197816577225, 1.0212855159952396, 0.0]",100.0,None,0,"[0.9985743043010168, 0.9994122572403273, 0.6572059333980487]",100.0
27.415,,,0,2,0,None,0,"[3.016914818343381, 1.042029368001518, 0.0]",100.0,None,0,"[0.9980321241105423, 0.9990990178433179, 0.6572630415453758]",100.0
42.87,,,0,2,0,None,0,"[3.024823016149391, 1.0566530815518922, 0.0]",100.0,None,0,"[0.9975302970965801, 0.9988191864827993, 0.657259817663072]",100.0
59.035,,,0,2,0,None,0,"[3.034116633133929, 1.0712976894547022, 0.0]",100.0,None,0,"[0.9975615466774405, 0.9984491402222562, 0.6572547213100136]",100.0
73.805,,,0,2,0,None,0,"[3.0434260086459592, 1.084217596774337, 0.0]",100.0,None,0,"[0.9976731330709764, 0.9980581397142041, 0.6571937020708827]",100.0
89.9,,,0,2,0,None,0,"[3.0546054834282867, 1.0980071109006102, 0.0]",100.0,None,0,"[0.9973698266155188, 0.9978678820151453, 0.6572590857465819]",100.0
104.24,,,0,2,0,None,0,"[3.0653183997839277, 1.1100954873501856, 0.0]",100.0,None,0,"[0.9973850880239847, 0.9977427383430658, 0.6572714072040741]",100.0
106.495,,,0,2,0,None,0,"[3.067331172397078, 1.112379619986912, 0.0]",100.0,None,0,"[0.9973423071909833, 0.9976120445239773, 0.6572608218472794]",100.0
107.51,on_vs,pioneer3at_1,1,2,0,None,0,"[3.068455946542003, 1.113757784599729, 0.0]",100.0,None,0,"[0.9973961933603318, 0.9975848054462655, 0.6572628929311654]",100.0
111.69,st_app,pioneer3at_1,1,2,0,approach,0,"[4.389205374325631, 1.1772238263248593, 0.0]",99.79119873046875,None,0,"[0.9973333663367844, 0.9974929026160129, 0.6572610524483937]",100.0
124.05,,,1,2,0,approach,0,"[8.354083953031902, 4.12129323171751, 0.0]",99.05120086669922,None,0,"[0.9974113917427908, 0.9976188952795159, 0.6572597267692908]",100.0
136.115,,,1,2,0,approach,0,"[10.813995400444433, 8.378938136664422, 0.0]",98.31120300292969,None,0,"[0.9972832373573731, 0.9977944531496846, 0.6572181989143415]",100.0
147.3,,,1,2,0,approach,0,"[13.27716561657268, 12.090766198772162, 0.0]",97.57119750976562,None,0,"[0.9970890992249024, 0.9977786583373768, 0.6571756798445701]",100.0
157.5,,,1,2,0,approach,0,"[15.49344071135177, 15.215325219538046, 0.0]",96.8311996459961,None,0,"[0.9972365412278873, 0.9981347736939007, 0.6571930149292763]",100.0
162.165,,,1,2,0,approach,0,"[15.76125937044425, 15.670948538613601, 0.0]",96.09120178222656,None,0,"[0.9971762095189334, 0.9980849812168189, 0.6572558309245641]",100.0
162.365,end_app,pioneer3at_1,1,2,0,None,1,"[15.76158175804015, 15.671153741152184, 0.0]",96.09120178222656,None,0,"[0.9971019257819166, 0.9981615375214602, 0.6571862923812736]",100.0
163.185,off_vs,pioneer3at_1,1,2,0,None,1,"[15.762741909735775, 15.671819760433323, 0.0]",96.09120178222656,None,0,"[0.997158045451895, 0.9981019621156606, 0.657258231816431]",100.0
164.22,on_vs,pioneer3at_1,1,2,0,None,1,"[15.764253953028227, 15.672821825250178, 0.0]",96.09120178222656,None,0,"[0.9970879255865462, 0.998093766850356, 0.657224923474783]",100.0
168.165,st_app,pioneer3at_1,1,2,0,approach,1,"[16.394473107831352, 16.251898438554473, 0.0]",96.09120178222656,None,0,"[0.9969724674348979, 0.9980737197727039, 0.6572708280374902]",100.0
178.51,,,1,2,0,approach,1,"[20.53843323456034, 16.898865876911, 0.0]",95.60070037841797,None,0,"[0.9970395696810207, 0.9982306467395384, 0.6572574342844267]",100.0
182.04,,,1,1,0,approach,1,"[21.939113855377705, 16.7509343695045, 0.0]",23.959800720214844,None,0,"[0.996961283505921, 0.9981700807040491, 0.6571938682286268]",100.0
182.205,bat_L,pioneer3at_1,1,1,0,approach,1,"[21.98033774875079, 16.748656452205374, 0.0]",23.959800720214844,None,0,"[0.9968845744221483, 0.9982183491610089, 0.6572564079310084]",100.0
192.86,,,1,1,0,approach,1,"[23.299970840708646, 16.73320628364723, 0.0]",23.21980094909668,None,0,"[0.9965505009080243, 0.997784823749939, 0.6572090624450532]",100.0
203.74,er_app,pioneer3at_1,1,1,0,None,1,"[23.3650533664298, 16.75788318102057, 0.0]",22.479799270629883,None,0,"[0.9963333412645528, 0.997495867942997, 0.6572565322933711]",100.0
204.545,req_assist,pioneer3at_1,1,1,0,None,1,"[23.368374962071623, 16.757669163783326, 0.0]",22.479799270629883,None,0,"[0.9964355328598347, 0.9974373626288396, 0.6571685322819213]",100.0
205.24,rst_app,pioneer3at_1,1,1,0,None,1,"[23.371075302462568, 16.756963213909767, 0.0]",22.479799270629883,None,0,"[0.9963744381095039, 0.9975033133710709, 0.657249334176096]",100.0
206.375,off_vs,pioneer3at_1,1,1,0,None,1,"[23.373898242930068, 16.755092950783382, 0.0]",22.479799270629883,None,0,"[0.9962988398874068, 0.9974738041104092, 0.6572539497570469]",100.0
209.315,st_rb,pioneer3at_1,1,1,0,return to base,1,"[23.382639267325352, 16.749146841397188, 0.0]",22.479799270629883,None,0,"[0.9962035265203323, 0.9974659094096496, 0.6572550375028214]",100.0
221.185,,,1,1,0,return to base,1,"[23.398008989302898, 16.73558619169034, 0.0]",21.436500549316406,None,0,"[0.9957609697568545, 0.9977144840336077, 0.657187325654019]",100.0
