,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.055,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.7,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
5.955,,,0,4,0,None,0,"[3.0029826453487836, 1.9923232182233066, 0.0]",100,None,0,"[2.9982818727283833, 3.980419313619435, 0.0]",100,None,0,"[0.9961387996975314, 1.9927400688749084, 0.6611135424622265]",100,None,0,"[0.9547465915600981, 3.865354284621138, 0.7110198174832364]",100
16.625,,,0,4,0,None,0,"[3.008993622825737, 1.9801800063416461, 0.0]",100.0,None,0,"[2.9961367461427897, 3.9657820161858157, 0.0]",100.0,None,0,"[0.9944151997928798, 1.9894509912749465, 0.6610443302015232]",100.0,None,0,"[0.9564697475460285, 3.8632199447810924, 0.7108610020355114]",100.0
27.41,,,0,4,0,None,0,"[3.014362005322167, 1.968162335247304, 0.0]",100.0,None,0,"[2.993457882394235, 3.9502035891864384, 0.0]",100.0,None,0,"[0.9938365542112706, 1.987279835553314, 0.6610017951137283]",100.0,None,0,"[0.957956292360113, 3.861195586650572, 0.7107623959406137]",100.0
32.155,,,1,4,0,None,0,"[3.0173473563087083, 1.9642675028767744, 0.0]",100.0,None,0,"[2.9919359416465423, 3.944438476386907, 0.0]",100.0,None,0,"[0.9937229945120274, 1.9865225831434363, 0.6609875280098624]",100.0,None,0,"[0.9588099346075418, 3.8603615294619034, 0.7107320976197379]",100.0
34.65,uav_st_assess,UAV_2,1,4,0,None,0,"[3.018779934507936, 1.9621107577158432, 0.0]",100.0,None,0,"[2.9915181541719784, 3.944420243039667, 0.0]",100.0,None,0,"[0.9935742534674156, 1.9859100781947485, 0.6609747697323988]",100.0,assessment,0,"[1.0024308342172574, 3.9104658761340687, 1.5232803742518]",100.0
46.795,,,1,4,0,None,0,"[3.0256468997734385, 1.952045769343562, 0.0]",100.0,None,0,"[2.9883928170289926, 3.942752444213864, 0.0]",100.0,None,0,"[0.99354930497612, 1.984009562864017, 0.6607493944644713]",100.0,assessment,0,"[0.9575111918878403, 3.860638118496733, 4.531928240158398]",99.47200012207031
50.21,,,2,4,0,None,0,"[3.0275770972228018, 1.9492891225518512, 0.0]",100.0,None,0,"[2.987647417623312, 3.942399589963554, 0.0]",100.0,None,0,"[0.9932431568738259, 1.983107364851437, 0.660923178654055]",100.0,assessment,0,"[1.980670458144117, 3.8235798384814133, 4.529009551314496]",98.81600189208984
54.595,uav_st_assess,UAV_1,2,4,0,None,0,"[3.030556034954054, 1.9465783268435985, 0.0]",100.0,None,0,"[2.9866702635079507, 3.9419987276909816, 0.0]",100.0,assessment,0,"[1.0129746821212924, 1.9844657112198116, 1.5140600417807233]",100.0,assessment,0,"[2.915390996193507, 3.7805431209954294, 4.530937816893471]",98.81600189208984
69.425,,,2,4,0,None,0,"[3.038070260085957, 1.9402303993710894, 0.0]",100.0,None,0,"[2.983282700780976, 3.9404715556664223, 0.0]",100.0,assessment,0,"[2.0960754207057213, 2.305797573861945, 4.484718708766261]",99.38400268554688,assessment,0,"[8.291848196579007, 3.562735491018091, 4.535113580308289]",98.0479965209961
83.99,,,2,4,0,None,0,"[3.0424238732324067, 1.9345216485690118, 0.0]",100.0,None,0,"[2.977790694681266, 3.935874406618322, 0.0]",100.0,assessment,0,"[6.339719550612098, 3.5248523570420525, 4.484127683407081]",97.98400115966797,assessment,0,"[13.182978079916017, 3.363789093717309, 4.532603072856649]",96.4800033569336
100.185,,,2,4,0,None,0,"[3.046978729150212, 1.927986302124661, 0.0]",100.0,None,0,"[2.9728773993824484, 3.9317070694506517, 0.0]",100.0,assessment,0,"[12.272670852402829, 5.232564524519841, 4.488851330615088]",96.41600036621094,assessment,0,"[19.484067641001158, 3.107495741285355, 4.540489171861265]",94.91200256347656
114.135,,,2,4,0,None,0,"[3.051918578446631, 1.9225658238954488, 0.0]",100.0,None,0,"[2.9668774659923534, 3.9279229953366768, 0.0]",100.0,assessment,0,"[14.390526777231027, 5.832320266457911, 4.489665865203311]",95.79199981689453,assessment,0,"[24.46964438109128, 2.904705510153241, 4.5417999506522895]",94.12799835205078
128.49,,,2,4,0,None,0,"[3.0585964476730583, 1.9174124163157762, 0.0]",100.0,None,0,"[2.9637612299260274, 3.9300878002134847, 0.0]",100.0,assessment,0,"[15.564766119301472, 4.916577280840951, 4.651630403003683]",95.08799743652344,assessment,0,"[29.797945434226715, 2.6879776382827294, 4.543119710131119]",93.36799621582031
143.0,,,2,4,0,None,0,"[3.062367527044574, 1.9157803188576266, 0.0]",100.0,None,0,"[2.962113548879377, 3.931799752341568, 0.0]",100.0,assessment,0,"[16.48391054886131, 6.752901280952873, 4.64723691486264]",93.9520034790039,assessment,0,"[34.90602578168473, 2.4802097547182065, 4.543802439613079]",91.79199981689453
158.255,,,2,4,0,None,0,"[3.064355666047842, 1.9163621328368703, 0.0]",100.0,None,0,"[2.960571639213821, 3.933523263683267, 0.0]",100.0,assessment,0,"[20.051538330750258, 4.377173418973232, 4.747207728024072]",93.35199737548828,assessment,0,"[40.811268486577085, 2.240014633780528, 4.550040374485109]",91.0
173.68,,,2,4,0,None,0,"[3.066134463734643, 1.9163923639131306, 0.0]",100.0,None,0,"[2.9587675559936817, 3.9354013397224277, 0.0]",100.0,assessment,0,"[20.71505480488959, 5.001766177855758, 4.707571950895933]",92.35199737548828,assessment,0,"[42.45428839260831, 3.223909817055588, 4.651744436731054]",89.7040023803711
187.625,,,2,4,0,None,0,"[3.0682778182060555, 1.9171689957039038, 0.0]",100.0,None,0,"[2.95732066644357, 3.937053548452255, 0.0]",100.0,assessment,0,"[21.873623557107443, 6.193287265977881, 4.627758567823093]",91.552001953125,assessment,0,"[42.74493268901564, 4.981571156873458, 4.854817105919977]",88.91999816894531
