,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.23,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
5.5600000000000005,,UAV_1,0,4,0,None,0,"[3.002747189445247, 1.0123808035899025, 0.0]",100,None,0,"[2.9995828268331493, 2.9871751870244485, 0.0]",100,None,0,"[0.9946763862982687, 0.999639299273144, 0.6572397073699265]",100,None,0,"[0.9790916435113162, 2.9800151906034893, 0.6822955253791397]",100
16.94,,,0,4,0,None,0,"[3.0119037933973947, 1.0315351358434066, 0.0]",100.0,None,0,"[2.996077760339847, 2.973882524751331, 0.0]",100.0,None,0,"[0.9946668261780175, 1.0000717005784436, 0.6572609231577524]",100.0,None,0,"[0.979677352458922, 2.97909872990282, 0.6822086317388594]",100.0
28.385,,,0,4,0,None,0,"[3.017329801379896, 1.043017323092514, 0.0]",100.0,None,0,"[2.9932155868643293, 2.9605906359485212, 0.0]",100.0,None,0,"[0.9946354444228274, 1.0002952046470222, 0.6572203467959661]",100.0,None,0,"[0.9809545984002652, 2.9789421036757577, 0.6822364309513146]",100.0
38.49,,,0,4,0,None,0,"[3.0224751951483557, 1.0526682691395155, 0.0]",100.0,None,0,"[2.991216875079932, 2.9486857134105326, 0.0]",100.0,None,0,"[0.9945005239712416, 1.0002782592312032, 0.6571790405139273]",100.0,None,0,"[0.9821781975715936, 2.9787876599697203, 0.6823423153722015]",100.0
50.255,,,0,4,0,None,0,"[3.028901792884807, 1.0634537303039868, 0.0]",100.0,None,0,"[2.9898194861792233, 2.9337706917580717, 0.0]",100.0,None,0,"[0.9945675866818455, 1.0004255887657942, 0.6572322672098222]",100.0,None,0,"[0.9837546906489262, 2.978456555782188, 0.6823718684960911]",100.0
56.66,,,1,4,0,None,0,"[3.0326821391795376, 1.0692499980843566, 0.0]",100.0,None,0,"[2.9886460277729308, 2.9248929450919072, 0.0]",100.0,None,0,"[0.9946563280089146, 1.000480194160436, 0.6572329455611844]",100.0,None,0,"[0.9842393351463096, 2.9786073821696144, 0.682387888234852]",100.0
57.275,on_vs,pioneer3at_2,1,4,0,None,0,"[3.0330389215438522, 1.06978317701044, 0.0]",100.0,None,0,"[2.988392013674223, 2.924214371002485, 0.0]",100.0,None,0,"[0.9947207341038969, 1.00043632253473, 0.6571608609243433]",100.0,None,0,"[0.984312351272756, 2.978621285015666, 0.6823901110352126]",100.0
60.25,st_app,pioneer3at_2,1,4,0,None,0,"[3.0347840074563783, 1.0723790719904602, 0.0]",100.0,approach,0,"[3.4946400554387775, 2.7775481338420653, 0.0]",99.7947998046875,None,0,"[0.9945384179174904, 1.0004528323049797, 0.657159816325737]",100.0,None,0,"[0.9846547982908054, 2.9785217993770625, 0.68239574288527]",100.0
63.925,,,2,4,0,None,0,"[3.037055593075812, 1.075605575535921, 0.0]",100.0,approach,0,"[4.932709077581478, 3.0789848464144147, 0.0]",99.7947998046875,None,0,"[0.9947866612743405, 1.0004320802071536, 0.6572465092745475]",100.0,None,0,"[0.9849402195384421, 2.9786064922572635, 0.6824049619230231]",100.0
64.545,on_gs,pioneer3at_1,2,4,0,None,0,"[3.0374308607407317, 1.0761595491882927, 0.0]",100.0,approach,0,"[5.163238987559784, 3.215287889478097, 0.0]",99.7947998046875,None,0,"[0.9948755388665644, 1.0004304999367661, 0.6571915362252552]",100.0,None,0,"[0.9849731383866005, 2.9786016901101835, 0.6824055877182286]",100.0
65.165,on_vs,pioneer3at_1,2,4,0,None,0,"[3.037866760568965, 1.0767439576812385, 0.0]",100.0,approach,0,"[5.366925323628158, 3.351034078049696, 0.0]",99.7947998046875,None,0,"[0.9947950130837685, 1.0004331578543753, 0.6572334136461465]",100.0,None,0,"[0.9851020600729413, 2.9785559857511754, 0.6824075536486527]",100.0
68.145,st_app,pioneer3at_1,2,4,0,approach,0,"[4.023723788388348, 1.019428310771776, 0.0]",100.0,approach,0,"[6.335026495599158, 4.104106842505653, 0.0]",99.7947998046875,None,0,"[0.9948109895525112, 1.0004904073968117, 0.657248224255001]",100.0,None,0,"[0.9852948659652793, 2.9786302163518155, 0.6824141842248824]",100.0
77.86,,,2,4,0,approach,0,"[7.892812199889294, 1.848529774413679, 0.0]",99.6093978881836,approach,0,"[8.923132428245525, 7.073948867072842, 0.0]",99.05480194091797,None,0,"[0.9951121580799236, 0.9997540867224806, 0.6571570375644465]",100.0,None,0,"[0.986062078457199, 2.9786787456095527, 0.6824340592215957]",100.0
79.915,,,3,4,0,approach,0,"[8.684517306902036, 2.1157410910068815, 0.0]",98.81939697265625,approach,0,"[9.418282176071134, 7.724490149710665, 0.0]",98.3147964477539,None,0,"[0.9950908738801624, 0.9996008262898962, 0.6572416646633353]",100.0,None,0,"[0.9864431681311561, 2.978426354880444, 0.6824362303572443]",100.0
80.255,uav_on_vs,UAV_2,3,4,0,approach,0,"[8.837736462606832, 2.167994659155809, 0.0]",98.81939697265625,approach,0,"[9.521550297149078, 7.852891671734583, 0.0]",98.3147964477539,None,0,"[0.9951144133847667, 0.9995549896730896, 0.6572503400342443]",100.0,None,0,"[0.9863485784244437, 2.9785564730232963, 0.6824378167627092]",100.0
83.86,uav_st_v_search,UAV_2,3,4,0,approach,0,"[10.241804855696008, 2.6084861155559467, 0.0]",98.81939697265625,approach,0,"[10.406108864335064, 8.995888498895166, 0.0]",98.3147964477539,None,0,"[0.9951096233875274, 0.9993489941138142, 0.6572429803184042]",100.0,victim search,0,"[1.0115966302711112, 2.987686925132687, 1.5467238637603218]",100.0
95.755,,,3,4,0,approach,0,"[14.945424184683807, 3.456777782454233, 0.0]",98.02940368652344,approach,0,"[13.37576582791069, 12.727956261559386, 0.0]",97.57479858398438,None,0,"[0.9957096380083276, 0.9985670418771194, 0.6572499118566459]",100.0,victim search,0,"[2.5404830327884858, 5.864316845390448, 1.6452114051665223]",99.26200103759766
