,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.06,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
4.475,,UAV_2,0,4,0,None,0,"[3.0022793939791703, 1.9925143166904655, 0.0]",100,None,0,"[2.998467764182481, 3.982361194957464, 0.0]",100,None,0,"[0.9966995613070511, 1.993139909528336, 0.6611253972973056]",100,None,0,"[0.988998688565828, 3.9814911860858113, 0.7267274001230158]",100
15.96,,,0,4,0,None,0,"[3.0092625355187357, 1.979742225946242, 0.0]",100.0,None,0,"[2.9962640503236013, 3.966644643528109, 0.0]",100.0,None,0,"[0.9942862038994732, 1.9886464980409748, 0.6610291820860906]",100.0,None,0,"[0.9569611644954754, 3.853427672672249, 0.7103148578476979]",100.0
23.55,,,0,4,0,None,0,"[3.0131389492394174, 1.9710959842868312, 0.0]",100.0,None,0,"[2.9943905192817106, 3.95595908280201, 0.0]",100.0,None,0,"[0.993881876125558, 1.9869501868677895, 0.6609961180905826]",100.0,None,0,"[0.9581542261386312, 3.8518120019456297, 0.7102460952822937]",100.0
26.965,uav_st_assess,UAV_2,1,4,0,None,0,"[3.0148280790101443, 1.9676964611583958, 0.0]",100.0,None,0,"[2.993519930358801, 3.9507976841617194, 0.0]",100.0,None,0,"[0.9937264548473889, 1.9865897517124544, 0.6609401872201591]",100.0,assessment,0,"[0.9877188920912225, 3.894869995477605, 1.5273024488917577]",100.0
38.48,,,1,4,0,None,0,"[3.021614945799816, 1.9579473630256656, 0.0]",100.0,None,0,"[2.9902772551420895, 3.9435523520040063, 0.0]",100.0,None,0,"[0.9935174413322789, 1.9849583907816253, 0.6609322549450569]",100.0,assessment,0,"[0.9505704672216134, 3.8587141281913144, 4.527916816040992]",99.5999984741211
48.355,,,2,4,0,None,0,"[3.027141565442508, 1.9499115535383054, 0.0]",100.0,None,0,"[2.9880703295176567, 3.9425971259935917, 0.0]",100.0,None,0,"[0.9936945761232416, 1.984124947642804, 0.6609708116930688]",100.0,assessment,0,"[4.209345780600371, 3.8426446782437993, 4.532418223935332]",98.94400024414062
52.455,uav_st_assess,UAV_1,2,4,0,None,0,"[3.02949407120544, 1.9470009261058951, 0.0]",100.0,None,0,"[2.9871559252970665, 3.942194885216907, 0.0]",100.0,assessment,0,"[1.006056658489438, 1.9893510402857126, 1.4912796469287728]",99.87999725341797,assessment,0,"[5.445155186378743, 3.8386790696653734, 4.533317908552239]",98.1520004272461
66.825,,,2,4,0,None,0,"[3.037638417416939, 1.940852141146578, 0.0]",100.0,None,0,"[2.9838150362707188, 3.940770962915228, 0.0]",100.0,assessment,0,"[1.6243098336722954, 2.19632172650616, 4.481923426374304]",99.25599670410156,assessment,0,"[11.001891881592954, 3.821781202868846, 4.534816186179972]",97.36799621582031
83.345,,,2,4,0,None,0,"[3.0425070584167804, 1.9343304114645514, 0.0]",100.0,None,0,"[2.9780976365596246, 3.936077770532957, 0.0]",100.0,assessment,0,"[6.912613623784973, 3.9609912368102047, 4.488369377814578]",97.8239974975586,assessment,0,"[16.639242089885034, 3.80468553179919, 4.532064680083257]",95.81600189208984
97.975,,,2,4,0,None,0,"[3.0466995662035186, 1.9285131550852694, 0.0]",100.0,None,0,"[2.9732856036653588, 3.9318130726884015, 0.0]",100.0,assessment,0,"[11.855804470657604, 5.611156271577491, 4.488428497158856]",97.0479965209961,assessment,0,"[22.170866801030193, 3.7879108687776135, 4.5356558351660325]",95.03199768066406
112.495,,,2,4,0,None,0,"[3.0516099217126356, 1.92276698097523, 0.0]",100.0,None,0,"[2.9679633399894, 3.9288205578755533, 0.0]",100.0,assessment,0,"[16.70636906652773, 7.2303667716112745, 4.490215664751512]",95.48799896240234,assessment,0,"[27.659807834517295, 3.7712655938558695, 4.539777747146986]",93.48799896240234
126.18,,,2,4,0,None,0,"[3.0578335293916052, 1.917661984279385, 0.0]",100.0,None,0,"[2.963885220157188, 3.929923773087902, 0.0]",100.0,assessment,0,"[21.741224309325503, 8.911118844646364, 4.496078927736456]",94.71199798583984,assessment,0,"[32.68721037193789, 3.7560195469068707, 4.539356447825699]",92.69599914550781
141.635,,,2,4,0,None,0,"[3.062277828971358, 1.9157395751623707, 0.0]",100.0,None,0,"[2.962400919724913, 3.9315373829862836, 0.0]",100.0,assessment,0,"[26.989393092883468, 10.663059105148909, 4.498628248572945]",93.14399719238281,assessment,0,"[38.676693610364175, 3.7378563795783113, 4.542811186508472]",91.1760025024414
156.35,,,2,4,0,None,0,"[3.0642830196744035, 1.916283088668531, 0.0]",100.0,None,0,"[2.9606546052713636, 3.9334089889837376, 0.0]",100.0,assessment,0,"[29.009383700596207, 11.33739002579499, 4.498961662242034]",92.45600128173828,assessment,0,"[44.14958315412083, 3.7212595942870137, 4.544540755664126]",90.39199829101562
170.445,,,2,4,0,None,0,"[3.066419445528057, 1.916651411109107, 0.0]",100.0,None,0,"[2.959304742756945, 3.934871928415312, 0.0]",100.0,assessment,0,"[27.089194516773823, 10.645819847899126, 4.559562303395345]",91.76000213623047,assessment,0,"[48.976234260323025, 3.706622724824493, 4.540974903720065]",88.83200073242188
183.71,,,2,4,0,None,0,"[3.0676745702412953, 1.917112360371024, 0.0]",100.0,None,0,"[2.9577488689507936, 3.9365807121548646, 0.0]",100.0,assessment,0,"[25.241656785471857, 9.989798228459748, 4.620905669306113]",91.18399810791016,assessment,0,"[54.23393371231388, 3.6906786480839187, 4.547200484129134]",88.05599975585938
197.71,,,2,4,0,None,0,"[3.0702128858860003, 1.917750002389423, 0.0]",100.0,None,0,"[2.956375402123034, 3.9380222329386703, 0.0]",100.0,assessment,0,"[23.800847127933352, 11.499508601533025, 4.687658208440494]",90.56800079345703,assessment,0,"[56.45685404243562, 3.686120492349858, 4.5472382197350925]",87.25599670410156
211.73,,,2,4,0,None,0,"[3.0714460374066683, 1.918712217888431, 0.0]",100.0,None,0,"[2.954861025922792, 3.939718127206705, 0.0]",100.0,assessment,0,"[21.50990937116116, 11.096514797902037, 4.756618657334056]",89.43199920654297,assessment,0,"[56.26080493164564, 5.822328621120306, 4.576776955336729]",86.08000183105469
214.6,,,3,4,0,None,0,"[3.0715739525986656, 1.9187699647821592, 0.0]",100.0,None,0,"[2.954572322309767, 3.939950278604319, 0.0]",100.0,assessment,0,"[20.64528970833814, 10.937144125418218, 4.779004136025392]",89.43199920654297,assessment,0,"[56.24774983128226, 5.8371806074088175, 4.576514976405202]",86.08000183105469
215.76,on_gs,pioneer3at_2,3,4,0,None,0,"[3.07165385643137, 1.9188465303433735, 0.0]",100.0,None,0,"[2.9543231798047294, 3.940255958296069, 0.0]",100.0,assessment,0,"[20.03482978755899, 10.825283443230951, 4.788272478401856]",89.43199920654297,assessment,0,"[56.247113203081476, 5.840152907371944, 4.576443379185913]",86.08000183105469
216.91,on_vs,pioneer3at_2,3,4,0,None,0,"[3.0717329224359635, 1.9189328582309138, 0.0]",100.0,None,0,"[2.9542478222496946, 3.940349066759541, 0.0]",100.0,assessment,0,"[19.943832158378314, 10.808511702055254, 4.788230722040274]",89.43199920654297,assessment,0,"[56.249233701715035, 5.837153313651589, 4.576758725878555]",86.08000183105469
220.67,st_app,pioneer3at_2,3,4,0,None,0,"[3.0721231069324864, 1.9190162319504973, 0.0]",100.0,approach,0,"[3.01615639986908, 3.954772035289616, 0.0]",100.0,assessment,0,"[19.992600117016234, 10.817281317240013, 4.787965118615488]",89.43199920654297,assessment,0,"[55.27028862945613, 5.798369492146863, 4.543518921654074]",86.08000183105469
