,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.14,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,"[0.998133462918081, 0.9946409018783295, 0.6552283441091831]",100,None,0,[],100
7.66,,UAV_1,0,4,0,None,0,"[3.003075580147983, 1.0131551756749095, 0.0]",100,None,0,"[2.9991430535072308, 2.9856903829231345, 0.0]",100,None,0,"[0.995391804474615, 0.9994535346969413, 0.6572421950320169]",100,None,0,"[0.9599498344528185, 2.9586756626809145, 0.6812751706013618]",100
20.04,,,0,4,0,None,0,"[3.012516852829753, 1.0329694771419127, 0.0]",100.0,None,0,"[2.9956159785737686, 2.971212446926419, 0.0]",100.0,None,0,"[0.995389512902804, 0.998974750178344, 0.6572443480017992]",100.0,None,0,"[0.9616063123665154, 2.9572118879903053, 0.6812762545006498]",100.0
31.175,,,1,4,0,None,0,"[3.0178734429846736, 1.0440869343995025, 0.0]",100.0,None,0,"[2.9927731978850387, 2.958335487148544, 0.0]",100.0,None,0,"[0.9951070115608217, 0.9979086447727518, 0.6572467736853096]",100.0,None,0,"[0.9634839985128808, 2.9566136473424875, 0.6813070634695605]",100.0
32.275,on_gs,pioneer3at_2,1,4,0,None,0,"[3.018366145309377, 1.045084346944945, 0.0]",100.0,None,0,"[2.992556266849858, 2.957129876623836, 0.0]",100.0,None,0,"[0.9950909443635162, 0.997741217497629, 0.6572440815953609]",100.0,None,0,"[0.9636271552738649, 2.9566252339788823, 0.6813108636768178]",100.0
33.085,on_vs,pioneer3at_2,1,4,0,None,0,"[3.0188169095582995, 1.045952445918821, 0.0]",100.0,None,0,"[2.9923396757466176, 2.956253403742541, 0.0]",100.0,None,0,"[0.9950661152133076, 0.9976079584939339, 0.6572441412555418]",100.0,None,0,"[0.9638779285554895, 2.956418862593478, 0.681311157010919]",100.0
35.9,st_exp,pioneer3at_2,1,4,0,None,0,"[3.0202370584294784, 1.0486338758010554, 0.0]",100.0,exploration,0,"[3.612337740451111, 2.8950768806204707, 0.0]",100.0,None,0,"[0.9950080014761362, 0.9974200776418088, 0.6572442526254512]",100.0,None,0,"[0.9641894744009001, 2.9564217828218435, 0.6813192299259023]",100.0
47.88,,,1,4,0,None,0,"[3.026650543045981, 1.0598198100967873, 0.0]",100.0,exploration,0,"[7.509023502814226, 5.556523961038085, 0.0]",99.39179992675781,None,0,"[0.9946692397318957, 0.996103158165897, 0.6572445654321196]",100.0,None,0,"[0.9657489158521219, 2.9558411426199016, 0.6813418586712889]",100.0
50.405,,,0,4,0,None,0,"[3.0280510275958967, 1.0620957524238406, 0.0]",100.0,exploration,0,"[7.950510903818782, 6.466514365611096, 0.0]",99.39179992675781,None,0,"[0.994651965469811, 0.9961241500781207, 0.6572550671047516]",100.0,None,0,"[0.9660302817794627, 2.955783739834254, 0.6813473645131765]",100.0
