,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.065,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
7.78,,UAV_2,0,4,0,None,0,"[3.0045573423092264, 1.016613508213081, 0.0]",100,None,0,"[2.9991997881392596, 2.9855835264818777, 0.0]",100,None,0,"[0.9964619968110531, 0.9986853641099488, 0.6572518118686258]",100,None,0,"[0.9748197406468154, 2.978054835658569, 0.6821068741666315]",100
20.315,,,0,4,0,None,0,"[3.0134321170223224, 1.035003238119707, 0.0]",100.0,None,0,"[2.9954981731036963, 2.971025302540966, 0.0]",100.0,None,0,"[0.9959867978003276, 0.9981866223169491, 0.6572510003349996]",100.0,None,0,"[0.9759402622920995, 2.9775099318492506, 0.6820693405899094]",100.0
28.595,,,1,4,0,None,0,"[3.0174283580404206, 1.0432121542421053, 0.0]",100.0,None,0,"[2.9933873000605993, 2.961363801710324, 0.0]",100.0,None,0,"[0.995890263618774, 0.998156860246497, 0.6572506567748803]",100.0,None,0,"[0.9768366104242054, 2.977407847782167, 0.6820890806659871]",100.0
29.175,on_gs,pioneer3at_2,1,4,0,None,0,"[3.017724792689192, 1.0437956951708414, 0.0]",100.0,None,0,"[2.9932610317414463, 2.9607597647208124, 0.0]",100.0,None,0,"[0.9958636503869456, 0.9981601175612625, 0.6572554771493805]",100.0,None,0,"[0.9768835262067056, 2.9774350878655373, 0.6820909363702139]",100.0
30.12,on_vs,pioneer3at_2,1,4,0,None,0,"[3.0181666347210108, 1.0446975245181278, 0.0]",100.0,None,0,"[2.9930347727992235, 2.959597685811371, 0.0]",99.98629760742188,None,0,"[0.9957930240003137, 0.9981924116051017, 0.6572106814530766]",100.0,None,0,"[0.9771405300818409, 2.977290897924883, 0.6820933635361868]",100.0
33.02,st_exp,pioneer3at_2,1,4,0,None,0,"[3.019625063778898, 1.0474882026894319, 0.0]",100.0,exploration,0,"[3.2241716407361136, 2.9230453672308934, 0.0]",99.98629760742188,None,0,"[0.9959109315198444, 0.9981577414086094, 0.6572507838689167]",100.0,None,0,"[0.9777267657236913, 2.977360234588016, 0.6821160204014124]",100.0
46.28,,,1,4,0,None,0,"[3.0267074114043266, 1.0598823940568807, 0.0]",100.0,exploration,0,"[7.579386657908302, 5.685817904893051, 0.0]",99.20929718017578,None,0,"[0.9958271743401937, 0.9982770900339938, 0.6572175406983097]",100.0,None,0,"[0.9793011129904258, 2.977269978900377, 0.6821520791680907]",100.0
57.35,,,0,4,0,None,0,"[3.0330395778782786, 1.0698115987711017, 0.0]",100.0,exploration,0,"[8.51335932594032, 8.981044077220865, 0.0]",98.41929626464844,None,0,"[0.995833248002643, 0.9982381545121414, 0.6572241899828287]",100.0,None,0,"[0.9801628180686225, 2.9771811974661473, 0.6821644149121457]",100.0
57.355,er_gs,pioneer3at_2,0,4,0,None,0,"[3.0330395778782786, 1.0698115987711017, 0.0]",100.0,exploration,0,"[8.51335932594032, 8.981044077220865, 0.0]",98.41929626464844,None,0,"[0.9958358425314532, 0.9983014386521067, 0.6572501355485263]",100.0,None,0,"[0.9801436498764254, 2.977205074787993, 0.6821646044786628]",100.0
57.39,,,1,4,0,None,0,"[3.0330985175196203, 1.069871972466341, 0.0]",100.0,exploration,0,"[8.51643591918662, 8.986147846749892, 0.0]",98.41929626464844,None,0,"[0.9958383859511949, 0.998336170423686, 0.6572677061274239]",100.0,None,0,"[0.9803111408688762, 2.9773429678323273, 0.6821788867517855]",100.0
