,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.415,,pioneer3at_1,0,2,0,None,0,[],100,None,0,"[0.9989230154368737, 0.999398122628072, 0.6572692373661986]",100
0.835,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.9988433947912502, 0.9994761735729095, 0.6571885575810017]",100
27.2,,,0,2,0,None,0,"[3.016330416514552, 1.0408505293788057, 0.0]",100.0,None,0,"[0.9979196590143098, 0.9991140203886698, 0.6572013200173015]",100.0
45.655,,,0,2,0,None,0,"[3.0257786926329118, 1.0582342772686517, 0.0]",100.0,None,0,"[0.9976366994050222, 0.9986973233297598, 0.6572211315542318]",100.0
63.54,,,0,2,0,None,0,"[3.036281257990279, 1.0744614903329985, 0.0]",100.0,None,0,"[0.9975513501094844, 0.9982491461253317, 0.6572614323869449]",100.0
79.875,,,0,2,0,None,0,"[3.0468489612889047, 1.0886089764572884, 0.0]",100.0,None,0,"[0.9974392631977106, 0.9979098324232027, 0.6572609760945514]",100.0
97.895,,,0,2,0,None,0,"[3.0598162246720317, 1.1039527959615616, 0.0]",100.0,None,0,"[0.9972622957061662, 0.9977588130464159, 0.657218932943954]",100.0
114.8,,,0,2,0,None,0,"[3.076707019159406, 1.1228156796877133, 0.0]",100.0,None,0,"[0.9973265264122212, 0.9975223397561429, 0.6572610813820579]",100.0
132.315,,,0,2,0,None,0,"[3.1024481629613474, 1.1483302767479948, 0.0]",100.0,None,0,"[0.997195334405679, 0.9977255600024484, 0.6572308643720338]",100.0
150.425,,,0,2,0,None,0,"[3.1246641512869826, 1.1704152553113611, 0.0]",100.0,None,0,"[0.9970529033347242, 0.9979272905344805, 0.6572168461048078]",100.0
168.135,,,0,2,0,None,0,"[3.131636127915397, 1.1818971159283953, 0.0]",100.0,None,0,"[0.9969657956909304, 0.9980735246878663, 0.6572573300239462]",100.0
184.05,,,0,2,0,None,0,"[3.1364034858626013, 1.188588251338975, 0.0]",100.0,None,0,"[0.9967324740388677, 0.9981697606249985, 0.6572553901641692]",100.0
199.085,,,0,2,0,None,0,"[3.1342739916083446, 1.1826301935415162, 0.0]",100.0,None,0,"[0.9963967686727943, 0.9976289903480116, 0.6572158138015147]",100.0
207.845,,,0,2,0,None,0,"[3.132360888296286, 1.179130426799288, 0.0]",100.0,None,0,"[0.9961441079787214, 0.9975273963763635, 0.6571878731005295]",100.0
