,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.18,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
7.89,,0,4,0,None,0,"[3.0046652658467194, 1.0168826783239764, 0.0]",100,None,0,"[2.9990262548924345, 2.9850648517711083, 0.0]",100,None,0,"[0.9964642418244697, 0.9982932785462595, 0.657260811441863]",100,None,0,"[0.979352642788514, 2.9821325211927165, 0.6823277981618625]",100
20.715,,0,4,0,None,0,"[3.0136272527592762, 1.0353782825373825, 0.0]",100.0,None,0,"[2.995382878187603, 2.970213503411515, 0.0]",100.0,None,0,"[0.9958032365421353, 0.9980639806430173, 0.6572500617807041]",100.0,None,0,"[0.9802123011835069, 2.982187576017215, 0.6823037112572872]",100.0
34.815,,0,4,0,None,0,"[3.020544982493672, 1.0492047732757408, 0.0]",100.0,None,0,"[2.9919286714671625, 2.9539214121423627, 0.0]",100.0,None,0,"[0.995769980868326, 0.9982521656024016, 0.6572407691749514]",100.0,None,0,"[0.9813604229287516, 2.9822767751799297, 0.682333636442341]",100.0
48.46,,0,4,0,None,0,"[3.0279390361411975, 1.0618855728457732, 0.0]",100.0,None,0,"[2.989827048226325, 2.9371298606299305, 0.0]",100.0,None,0,"[0.9957509590323218, 0.9982993560077003, 0.6572354383934577]",100.0,None,0,"[0.9823963914998513, 2.982481453134721, 0.6824445793578358]",100.0
63.08,,0,4,0,None,0,"[3.036559688973796, 1.0749037258629628, 0.0]",100.0,None,0,"[2.9853116788562684, 2.918411480429408, 0.0]",100.0,None,0,"[0.9953519418562097, 0.9990673919469846, 0.6572431332560016]",100.0,None,0,"[0.9837094460561491, 2.982572741297518, 0.6824789504715306]",100.0
63.585,on_vs,1,4,0,None,0,"[3.036869337402851, 1.0753425009867, 0.0]",100.0,None,0,"[2.985037057730726, 2.917912294323751, 0.0]",100.0,None,0,"[0.9953438170236306, 0.9991037713530602, 0.6572569212074453]",100.0,None,0,"[0.9837737792574026, 2.9825169586763707, 0.6824788686786136]",100.0
66.27,st_app,1,4,0,None,0,"[3.038497171770901, 1.0776461270103082, 0.0]",100.0,approach,0,"[2.992637175482107, 2.9114262021826947, 0.0]",100.0,None,0,"[0.9954822917763929, 0.998973909500713, 0.6571786734852515]",100.0,None,0,"[0.9839900034520506, 2.9825742865518374, 0.682485778847168]",100.0
76.135,,2,4,0,None,0,"[3.044938657030086, 1.0862275950696716, 0.0]",100.0,approach,0,"[2.2052546068398153, 3.0126788943352563, 0.0]",99.68589782714844,None,0,"[0.995344338962897, 0.998618868738738, 0.6572414530072952]",100.0,None,0,"[0.9848438143032413, 2.982561131851721, 0.6825059102563937]",100.0
