,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.325,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.775,,UAV_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
7.395,,,0,4,0,None,0,"[3.0042725437665294, 1.01594330359976, 0.0]",100,None,0,"[2.999320952114519, 2.9859994521454336, 0.0]",100,None,0,"[0.9954404944548674, 0.998435079855164, 0.6572454030565361]",100,None,0,"[0.9752643554131891, 2.9777880969816177, 0.6821566767405367]",100
20.475,,,0,4,0,None,0,"[3.013479002117423, 1.0351044548750157, 0.0]",100.0,None,0,"[2.9954646291956113, 2.970864472506153, 0.0]",100.0,None,0,"[0.9952961730416849, 0.9987403100367437, 0.6572433250756426]",100.0,None,0,"[0.9772718094228767, 2.9766685543079134, 0.6821670967534479]",100.0
35.215,,,0,4,0,None,0,"[3.0207509823315966, 1.0495846483001154, 0.0]",100.0,None,0,"[2.9919680001437663, 2.9536951443086497, 0.0]",100.0,None,0,"[0.9954637674170073, 0.9981841681999067, 0.6571688955429463]",100.0,None,0,"[0.9799325606595554, 2.976181407361359, 0.6822193100142]",100.0
49.06,,,0,4,0,None,0,"[3.0282213083168346, 1.0623391126881125, 0.0]",100.0,None,0,"[2.989835466255624, 2.9367525395382024, 0.0]",100.0,None,0,"[0.9954907841814774, 0.9977074131990643, 0.6571832868484246]",100.0,None,0,"[0.9818450868876395, 2.9758666792204895, 0.6822576213182863]",100.0
63.96,,,0,4,0,None,0,"[3.037057218601781, 1.0756338354311086, 0.0]",100.0,None,0,"[2.9849649491181265, 2.9177635018422885, 0.0]",100.0,None,0,"[0.9954818629319682, 0.9973541338922957, 0.65718767362955]",100.0,None,0,"[0.9837360886705812, 2.975476352722731, 0.6822933069895799]",100.0
78.795,,,0,4,0,None,0,"[3.0467623551724023, 1.0885206678341477, 0.0]",100.0,None,0,"[2.978137500785733, 2.9025378325161273, 0.0]",100.0,None,0,"[0.9948141980882402, 0.9971771795310037, 0.6572272853169706]",100.0,None,0,"[0.9849649218063821, 2.975527604172239, 0.682324710352699]",100.0
94.78,,,0,4,0,None,0,"[3.058225380943297, 1.1021661914921341, 0.0]",100.0,None,0,"[2.942454001741933, 2.855015517071926, 0.0]",100.0,None,0,"[0.9947557714948312, 0.9969691331365945, 0.6572463565211455]",100.0,None,0,"[0.9862549016716766, 2.9754986626295503, 0.6823551185157755]",100.0
111.145,,,0,4,0,None,0,"[3.073507489561371, 1.1195258551990548, 0.0]",100.0,None,0,"[2.907377339986721, 2.7908288297821913, 0.0]",100.0,None,0,"[0.9944327782992265, 0.9972790455652196, 0.6572081313378414]",100.0,None,0,"[0.9871991519383664, 2.975757084705764, 0.6823849829720339]",100.0
