,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.125,,UAV_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
7.795,,pioneer3at_2,0,4,0,None,0,"[3.0039438367499667, 1.0152216837226615, 0.0]",100,None,0,"[2.9985105710211455, 2.983207045121139, 0.0]",100,None,0,"[0.9964907370233386, 0.9988328303169104, 0.657226096012394]",100,None,0,"[0.974996740694977, 2.9739472058200254, 0.6820063328005742]",100
21.905,,,0,4,0,None,0,"[3.013808038884106, 1.0358115738568696, 0.0]",100.0,None,0,"[2.9947168947611096, 2.9667968347181914, 0.0]",100.0,None,0,"[0.9960006815722853, 0.9982532378104204, 0.6571629050162097]",100.0,None,0,"[0.976442221753203, 2.9739325319194694, 0.6819953288473152]",100.0
35.06,,,0,4,0,None,0,"[3.0202922224918343, 1.0487000572943133, 0.0]",100.0,None,0,"[2.991668684948491, 2.9515781145412463, 0.0]",100.0,None,0,"[0.9956013809245984, 0.9984582765932322, 0.6572061216055917]",100.0,None,0,"[0.9777920864935049, 2.9738670218864964, 0.6820265319846048]",100.0
46.2,,,0,4,0,None,0,"[3.026263665222881, 1.0591507976182315, 0.0]",100.0,None,0,"[2.989725833960552, 2.9379426378642517, 0.0]",100.0,None,0,"[0.9959392783854343, 0.998370567270562, 0.6572502518864153]",100.0,None,0,"[0.9786051594070396, 2.974033920626004, 0.6820507573736313]",100.0
57.78,,,0,4,0,None,0,"[3.0329198439267984, 1.0696055282281287, 0.0]",100.0,None,0,"[2.9874389665581975, 2.9223710719548643, 0.0]",100.0,None,0,"[0.9959177088327709, 0.9983338487960545, 0.6572502609801611]",100.0,None,0,"[0.9794789759360083, 2.9737519586911594, 0.6820578938035752]",100.0
70.445,,,0,4,0,None,0,"[3.0407288292509893, 1.0806941146042075, 0.0]",100.0,None,0,"[2.9810354506310297, 2.9092362355927937, 0.0]",100.0,None,0,"[0.9959361629978373, 0.998383476819397, 0.6572528221488707]",100.0,None,0,"[0.9797300614407204, 2.9744654883504302, 0.6820826087400197]",100.0
83.06,,,0,4,0,None,0,"[3.049179483126064, 1.0915476700373443, 0.0]",100.0,None,0,"[2.9705518525676564, 2.8960693364849486, 0.0]",100.0,None,0,"[0.9957718771878508, 0.9985089631555318, 0.6572483105968859]",100.0,None,0,"[0.9807648320436935, 2.974946441849472, 0.6822077693672336]",100.0
95.71,,,0,4,0,None,0,"[3.0583045081155102, 1.1022788549302, 0.0]",100.0,None,0,"[2.9331059455738493, 2.840242949772126, 0.0]",100.0,None,0,"[0.9959594331873908, 0.9984520259105504, 0.657162386130289]",100.0,None,0,"[0.9818090362483445, 2.9748899817242735, 0.682231680357918]",100.0
