,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
99.505,,0,4,0,None,0,"[3.0611881988551697, 1.1054745073363221, 0.0]",100.0,None,0,"[2.924632086155174, 2.8270866627164994, 0.0]",100.0,None,0,"[0.9959687159766474, 0.9977929858814765, 0.6572446436534727]",100.0,None,0,"[0.9704871387928657, 2.972375318060115, 0.6818040908016825]",100.0
111.425,,0,4,0,None,0,"[3.0727729993168857, 1.1187018860976425, 0.0]",100.0,None,0,"[2.907971970924902, 2.7892237300655207, 0.0]",100.0,None,0,"[0.9960044531500409, 0.9973777613381304, 0.6572552113974643]",100.0,None,0,"[0.971443133175806, 2.972532591441464, 0.6818378252196787]",100.0
122.965,,0,4,0,None,0,"[3.087895300178332, 1.135350760895531, 0.0]",100.0,None,0,"[2.9121553093408146, 2.775462062534893, 0.0]",100.0,None,0,"[0.9959641490608481, 0.9970048188365624, 0.6572460933651012]",100.0,None,0,"[0.971958918434421, 2.9728128303376087, 0.6818576521221801]",100.0
133.955,,0,4,0,None,0,"[3.1040392830355272, 1.1531713965822177, 0.0]",100.0,None,0,"[2.918097407779558, 2.760352824805674, 0.0]",100.0,None,0,"[0.9959727884557881, 0.996799630014254, 0.6572514654053582]",100.0,None,0,"[0.9726472462986685, 2.9728891097446746, 0.6818763733458183]",100.0
145.98,,0,4,0,None,0,"[3.1198758844280277, 1.1705521941385897, 0.0]",100.0,None,0,"[2.9273771723156146, 2.742009997213385, 0.0]",100.0,None,0,"[0.9960106543581952, 0.9967338180118489, 0.657256127752062]",100.0,None,0,"[0.9732755722136168, 2.972792012866715, 0.6818832827083855]",100.0
158.115,,0,4,0,None,0,"[3.1263409137254783, 1.1786323399265912, 0.0]",100.0,None,0,"[2.9353364328707, 2.71910931349431, 0.0]",100.0,None,0,"[0.9957208629515262, 0.9960570249522236, 0.65719875547509]",100.0,None,0,"[0.9739836656923843, 2.9732368871625936, 0.6819178491748534]",100.0
169.47,,0,4,0,None,0,"[3.1298268065520243, 1.1847213315343261, 0.0]",100.0,None,0,"[2.9532540789847377, 2.696838562620369, 0.0]",100.0,None,0,"[0.9959580355277239, 0.995973348682151, 0.6572387208804479]",100.0,None,0,"[0.9745873532187903, 2.973126855503346, 0.6819229113129763]",100.0
181.02,,0,4,0,None,0,"[3.135915977013084, 1.1879323194923292, 0.0]",100.0,None,0,"[2.970639845756398, 2.681411368914999, 0.0]",100.0,None,0,"[0.9960170716194524, 0.9957116699074934, 0.6571899418479855]",100.0,None,0,"[0.9754421061893368, 2.973388240690355, 0.6819568616816621]",100.0
192.76,,0,4,0,None,0,"[3.1364009780519564, 1.1865817141606174, 0.0]",100.0,None,0,"[2.9854756310094173, 2.667326097945958, 0.0]",100.0,None,0,"[0.995956279261162, 0.9955935838166644, 0.6572485760170762]",100.0,None,0,"[0.9759981051732262, 2.973670472814024, 0.6819779156289171]",100.0
204.3,,0,4,0,None,0,"[3.133803381066888, 1.1807581933353029, 0.0]",100.0,None,0,"[2.9996166060935483, 2.654583667011426, 0.0]",100.0,None,0,"[0.9959127621575962, 0.9952454719922563, 0.6572111773177265]",100.0,None,0,"[0.9764816149539289, 2.973706768255539, 0.6819842189108783]",100.0
216.08,,0,4,0,None,0,"[3.1264075706698478, 1.1772281592066725, 0.0]",100.0,None,0,"[3.0080063513574875, 2.6484061217879775, 0.0]",100.0,None,0,"[0.9959404027595459, 0.9950345946612639, 0.6572109735805008]",100.0,None,0,"[0.9773314670392081, 2.974007722201555, 0.6820191833766184]",100.0
228.235,,0,4,0,None,0,"[3.1237309783691805, 1.1758728432849577, 0.0]",100.0,None,0,"[3.0174492332268623, 2.641316538751092, 0.0]",100.0,None,0,"[0.9958891700831758, 0.9943780514468252, 0.6572681805722395]",100.0,None,0,"[0.9778983113079146, 2.974012491730877, 0.6820265068420232]",100.0
239.765,,0,4,0,None,0,"[3.123116843959379, 1.1608518854256067, 0.0]",100.0,None,0,"[3.028465265563698, 2.632930150313891, 0.0]",100.0,None,0,"[0.995809929216269, 0.9938965703084166, 0.6572168778562698]",100.0,None,0,"[0.9786891081930498, 2.9743659586884736, 0.6820614098901799]",100.0
241.605,,0,4,0,None,0,"[3.122331950704155, 1.1579127263719804, 0.0]",100.0,None,0,"[3.0303493836310906, 2.6313116609958853, 0.0]",100.0,None,0,"[0.995839687547235, 0.9938783657611346, 0.6572530219866332]",100.0,None,0,"[0.9789310908895775, 2.97425308520497, 0.6820637919554844]",100.0
