,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.105,,UAV_2,0,4,0,None,0,[],100,None,0,[],100,None,0,"[1.0000000018285728, 1.0, 0.6625429507096975]",100,None,0,[],100
6.08,,pioneer3at_2,0,4,0,None,0,"[3.002819487164759, 1.0125746812681484, 0.0]",100,None,0,"[2.999315264381269, 2.986211728350488, 0.0]",100,None,0,"[0.9966733774307471, 0.9989699407048288, 0.6572144931030699]",100,None,0,"[0.9785044849478786, 2.9847167106373913, 0.6824086920108929]",100
17.805,,,0,4,0,None,0,"[3.0121295161622283, 1.0320188002409736, 0.0]",100.0,None,0,"[2.9957667742963565, 2.97254155218843, 0.0]",100.0,None,0,"[0.99654134513547, 0.9992140793611063, 0.6572189118282913]",100.0,None,0,"[0.9795179387802019, 2.984197914490993, 0.6823305915675857]",100.0
29.67,,,0,4,0,None,0,"[3.017719590230647, 1.0438248899783407, 0.0]",100.0,None,0,"[2.9928824334158266, 2.9588940715412324, 0.0]",100.0,None,0,"[0.9962808949268767, 0.9990281687411829, 0.6572509749700339]",100.0,None,0,"[0.9807423408684964, 2.9838002961504615, 0.6823512389377603]",100.0
39.735,,,0,4,0,None,0,"[3.022895427174229, 1.053446180635694, 0.0]",100.0,None,0,"[2.990935131563612, 2.947012348370648, 0.0]",100.0,None,0,"[0.9959399079108866, 0.9984763643141846, 0.6572500636095625]",100.0,None,0,"[0.9821823477546971, 2.983744175574531, 0.6824726095309427]",100.0
51.455,,,0,4,0,None,0,"[3.0293587773792043, 1.0641757709532462, 0.0]",100.0,None,0,"[2.989680506331745, 2.9315759294398847, 0.0]",100.0,None,0,"[0.9957123471910152, 0.9986349351628484, 0.657220752358676]",100.0,None,0,"[0.983767625233069, 2.9835408750624515, 0.6825059580147982]",100.0
62.92,,,0,4,0,None,0,"[3.0361292340986274, 1.0743170580965966, 0.0]",100.0,None,0,"[2.9849649491181265, 2.9177635018422885, 0.0]",100.0,None,0,"[0.9950950125100394, 0.999007849593398, 0.6572001146285257]",100.0,None,0,"[0.985183957971272, 2.9833223614565862, 0.6825345580047705]",100.0
73.87,,,0,4,0,None,0,"[3.0432054377530853, 1.0839573869163757, 0.0]",100.0,None,0,"[2.9799432905506777, 2.9065931694021696, 0.0]",100.0,None,0,"[0.9950670896677153, 0.9990718134238061, 0.657236067716277]",100.0,None,0,"[0.9860163063050399, 2.983516849147464, 0.6825599600141417]",100.0
84.1,,,0,4,0,None,0,"[3.0501559412732195, 1.0927167640669135, 0.0]",100.0,None,0,"[2.970423766603144, 2.8958492766416835, 0.0]",100.0,None,0,"[0.9949574882758718, 0.9987464702849101, 0.6572392169494918]",100.0,None,0,"[0.9868431826787766, 2.983593215609563, 0.6825820515788288]",100.0
95.93,,,0,4,0,None,0,"[3.0587565750520294, 1.1027879694304412, 0.0]",100.0,None,0,"[2.935265387334196, 2.843616855711695, 0.0]",100.0,None,0,"[0.9947659047381413, 0.998819050503202, 0.6572227753321884]",100.0,None,0,"[0.9879061549919498, 2.983512944046634, 0.6826053846810017]",100.0
99.265,,,1,4,0,None,0,"[3.061268143948438, 1.105587308435005, 0.0]",100.0,None,0,"[2.924136104803694, 2.8262548278861925, 0.0]",100.0,None,0,"[0.9947298510991766, 0.998962708654076, 0.6572370654755008]",100.0,None,0,"[0.9880669299596002, 2.9836239067646244, 0.6826124859646814]",100.0
99.925,on_vs,pioneer3at_2,1,4,0,None,0,"[3.0617977484749614, 1.106154130068653, 0.0]",100.0,None,0,"[2.9220242083511274, 2.8228850927815516, 0.0]",99.99369812011719,None,0,"[0.9946920375822157, 0.9990454712855692, 0.6571909591608268]",100.0,None,0,"[0.988064230860888, 2.9837089754960173, 0.6826146487375284]",100.0
102.17,st_app,pioneer3at_2,1,4,0,None,0,"[3.0635438464012377, 1.1081125471399509, 0.0]",100.0,approach,0,"[3.2595460663791145, 2.63886342951693, 0.0]",99.99369812011719,None,0,"[0.9946031356550746, 0.9989779644650219, 0.657195415679902]",100.0,None,0,"[0.9883528971010574, 2.9835676299343774, 0.6826175123039779]",100.0
110.695,,,2,4,0,None,0,"[3.0724015747753013, 1.1182633405358628, 0.0]",100.0,approach,0,"[6.291333412537854, 3.943264773516172, 0.0]",99.26020050048828,None,0,"[0.9945848815020099, 0.9992086989166463, 0.6572341042084511]",100.0,None,0,"[0.9886243146064421, 2.9839666669378455, 0.6826350421573507]",100.0
111.06,on_gs,pioneer3at_1,2,4,0,None,0,"[3.072855872096883, 1.1187832442109513, 0.0]",100.0,approach,0,"[6.3928021699954, 4.046500743834938, 0.0]",99.26020050048828,None,0,"[0.9945899799376908, 0.9991838500302193, 0.6572346703214751]",100.0,None,0,"[0.988705386009889, 2.9839091861016747, 0.6826355080462659]",100.0
111.935,on_vs,pioneer3at_1,2,4,0,None,0,"[3.074005708066987, 1.1200967191541729, 0.0]",100.0,approach,0,"[6.623319384167248, 4.280052903675528, 0.0]",99.26020050048828,None,0,"[0.9946340148643275, 0.9991618157968668, 0.6572351028517823]",100.0,None,0,"[0.9888827302365121, 2.983798314534045, 0.682636873573885]",100.0
114.865,st_app,pioneer3at_1,2,4,0,approach,0,"[3.766756046424731, 1.0094198736332938, 0.0]",100.0,approach,0,"[7.43151168175542, 5.200392336445402, 0.0]",99.26020050048828,None,0,"[0.9946813800332995, 0.9991192784883125, 0.6572350735976213]",100.0,None,0,"[0.9889064238425469, 2.9840369725652387, 0.6826436155736577]",100.0
125.915,,,2,4,0,approach,0,"[8.156994512345307, 1.9414730828672553, 0.0]",99.35430145263672,approach,0,"[10.176253624118814, 8.722273724283786, 0.0]",98.52020263671875,None,0,"[0.9949673134901554, 0.9989763932382643, 0.6571630470027409]",100.0,None,0,"[0.9894880268473388, 2.98426871698076, 0.6826638709768785]",100.0
126.865,,,3,4,0,approach,0,"[8.50480681357749, 2.0539173144936718, 0.0]",99.35430145263672,approach,0,"[10.390798340414108, 9.004489991610605, 0.0]",98.52020263671875,None,0,"[0.9948179575908161, 0.9990142229480069, 0.6571960965638496]",100.0,None,0,"[0.9896683427869837, 2.9841527066965616, 0.6826652392501438]",100.0
127.15,uav_on_vs,UAV_2,3,4,0,approach,0,"[8.64168260362496, 2.096325167112094, 0.0]",99.35430145263672,approach,0,"[10.477526591628418, 9.111555626135837, 0.0]",98.52020263671875,None,0,"[0.9948692331125226, 0.9990146143496889, 0.6572398399881194]",100.0,None,0,"[0.9896874685727174, 2.9841609634917705, 0.6826659190437772]",100.0
131.33,uav_st_v_search,UAV_2,3,4,0,approach,0,"[10.27663870390099, 2.54231283400136, 0.0]",98.56430053710938,approach,0,"[11.522267236109492, 10.42826738506729, 0.0]",97.78019714355469,None,0,"[0.9950125319851026, 0.9988944168159959, 0.6571742541055938]",100.0,victim search,0,"[1.0059173470467744, 2.98899770504958, 1.575902196618584]",99.74810028076172
142.27,,,3,4,0,approach,0,"[14.335459018967791, 3.1716919681563973, 0.0]",97.77429962158203,approach,0,"[14.23275559913395, 13.73736834425838, 0.0]",97.04019927978516,None,0,"[0.9953214311979246, 0.9979745600606525, 0.6572468922475293]",100.0,victim search,0,"[2.358623487385035, 5.561174900392026, 1.8172473871618444]",99.11409759521484
152.77,end_app,pioneer3at_2,3,4,0,approach,0,"[18.653969202910094, 3.7527011752997965, 0.0]",96.98429870605469,None,0,"[15.735952294140485, 15.689804898551742, 0.0]",96.30020141601562,None,0,"[0.9958331358175718, 0.9971612370966556, 0.6572499867079215]",100.0,victim search,0,"[4.020832699904826, 8.698253921840271, 2.0538646628181763]",98.24810028076172
153.215,,,3,4,0,approach,0,"[18.814884266728296, 3.7762050729302357, 0.0]",96.98429870605469,None,1,"[15.736610374181861, 15.690199465906732, 0.0]",96.30020141601562,None,0,"[0.9957534525720502, 0.9971502726723558, 0.6572092715413714]",100.0,victim search,0,"[4.078468323153053, 8.807232964792776, 2.0903354839733126]",98.24810028076172
153.425,off_vs,pioneer3at_2,3,4,0,approach,0,"[18.895444491553956, 3.788192775547292, 0.0]",96.98429870605469,None,1,"[15.736932931673756, 15.690378247892765, 0.0]",96.30020141601562,None,0,"[0.9958808094024182, 0.9971052084186509, 0.6571893608641023]",100.0,victim search,0,"[4.150093901969151, 8.942621971870516, 2.110138700842089]",98.24810028076172
153.97,on_vs,pioneer3at_2,3,4,0,approach,0,"[19.117347425258526, 3.821287697815353, 0.0]",96.98429870605469,None,1,"[15.737704564570137, 15.690855945427751, 0.0]",96.30020141601562,None,0,"[0.9958642392272194, 0.9970703352670895, 0.6571744578078687]",100.0,victim search,0,"[4.323141014948212, 9.269779483088135, 2.1311768880546627]",98.24810028076172
