,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
116.07,,0,4,0,None,0,"[3.0794387885005903, 1.1262872219490474, 0.0]",100.0,None,0,"[2.909325060663063, 2.781325192048538, 0.0]",100.0,None,0,"[0.9959344998547863, 0.9955413121072636, 0.6572536736914514]",100.0,None,0,"[0.9826583858958247, 2.980295370674925, 0.6823066686551731]",100.0
127.75,,0,4,0,None,0,"[3.0955397148106, 1.1437305605899082, 0.0]",100.0,None,0,"[2.916164889975526, 2.7680501878090986, 0.0]",100.0,None,0,"[0.9960732793766125, 0.9954065775141577, 0.6571713415853181]",100.0,None,0,"[0.9833791383015484, 2.980509707896355, 0.6823297753287858]",100.0
138.86,,0,4,0,None,0,"[3.1117844044811327, 1.1617706429419865, 0.0]",100.0,None,0,"[2.9238336143184323, 2.7524558767723226, 0.0]",100.0,None,0,"[0.9958853902847848, 0.9953199877910831, 0.6572148044408288]",100.0,None,0,"[0.9842740604503544, 2.9808073448465127, 0.6823657525631871]",100.0
149.875,,0,4,0,None,0,"[3.1221908952509856, 1.1734675424554541, 0.0]",100.0,None,0,"[2.9294910689955342, 2.731635116662505, 0.0]",100.0,None,0,"[0.9959664230321802, 0.9952116685898712, 0.6572219059182139]",100.0,None,0,"[0.9849691038123544, 2.9809939707431266, 0.6823874604533122]",100.0
160.055,,0,4,0,None,0,"[3.1273915909322834, 1.1800611620639736, 0.0]",100.0,None,0,"[2.9380678151865713, 2.71257267234902, 0.0]",100.0,None,0,"[0.9960044890658284, 0.9948524553133425, 0.6572658789989879]",100.0,None,0,"[0.9856697704910882, 2.9811095659949416, 0.6824073378595013]",100.0
170.005,,0,4,0,None,0,"[3.1305274377841643, 1.1845420228952679, 0.0]",100.0,None,0,"[2.9572856682309925, 2.6945175438651505, 0.0]",100.0,None,0,"[0.9958774673620642, 0.9945510912337722, 0.6572549782940253]",100.0,None,0,"[0.986162856106651, 2.9811193181386053, 0.6824138742048439]",100.0
177.58,,0,4,0,None,0,"[3.133559502872581, 1.1860812673088343, 0.0]",100.0,None,0,"[2.967966505352026, 2.6839403081195154, 0.0]",100.0,None,0,"[0.9957870443058722, 0.9944458675617206, 0.6571918683243265]",100.0,None,0,"[0.9866223105146184, 2.9815793727726505, 0.6824429354266837]",100.0
178.49,uav_on_vs,1,4,0,None,0,"[3.1341937240501325, 1.1865804302675889, 0.0]",100.0,None,0,"[2.968992516479835, 2.6829707684147057, 0.0]",100.0,None,0,"[0.995926635542679, 0.9943102929782341, 0.6571943159024295]",100.0,None,0,"[0.9866881382345393, 2.9812773168715445, 0.6824308758286265]",100.0
181.465,uav_st_app,1,4,0,None,0,"[3.1362898617306243, 1.18821859315313, 0.0]",100.0,None,0,"[2.972520527773293, 2.6797332697721545, 0.0]",100.0,approach,0,"[1.0129079353033517, 1.0012870393061246, 1.5287287722735794]",99.82569885253906,None,0,"[0.9868874755000071, 2.9816162787165466, 0.6824502723881927]",100.0
191.925,,1,4,0,None,0,"[3.1365399870459583, 1.186781132294133, 0.0]",100.0,None,0,"[2.9860771187034865, 2.66671140751185, 0.0]",100.0,approach,0,"[4.225803573805742, 2.426131869979511, 1.7944787924013923]",98.8656997680664,None,0,"[0.9874804675496984, 2.981881372470848, 0.6824716398733379]",100.0
205.51,,1,4,0,None,0,"[3.1332697422765112, 1.180159871542656, 0.0]",100.0,None,0,"[3.0015614264255883, 2.6531953365759575, 0.0]",100.0,approach,0,"[7.681512012492809, 3.9524467056770707, 2.1109925649760384]",97.77570343017578,None,0,"[0.9882622197781766, 2.981901426357352, 0.6824844002553488]",100.0
218.145,,1,4,0,None,0,"[3.1247562920836445, 1.176752744064022, 0.0]",100.0,None,0,"[3.010430933611455, 2.646542367273555, 0.0]",100.0,approach,0,"[10.750144690437258, 5.308409412335186, 2.3766124972818714]",96.70570373535156,None,0,"[0.9890805230905566, 2.982118483441524, 0.6825098935108855]",100.0
230.995,,1,4,0,None,0,"[3.1261564381689024, 1.1739085062529653, 0.0]",100.0,None,0,"[3.02098168773215, 2.6386869379900877, 0.0]",100.0,approach,0,"[14.589093842442686, 7.004754099727639, 2.690905665115112]",94.57569885253906,None,0,"[0.9900344711322189, 2.9825280566234134, 0.6825501931745512]",100.0
241.495,,1,4,0,None,0,"[3.1222074362541097, 1.1574388016143167, 0.0]",100.0,None,0,"[3.0316739343113026, 2.6298152066333373, 0.0]",100.0,approach,0,"[17.510469669798635, 8.295679366088956, 2.9366864236236623]",93.50569915771484,None,0,"[0.9907237665230425, 2.9827162083265466, 0.6825718403817749]",100.0
252.415,,1,4,0,None,0,"[3.1182751262733714, 1.1407423064876299, 0.0]",100.0,None,0,"[3.0422172586294596, 2.6160256210985695, 0.0]",100.0,approach,0,"[20.76486549066257, 9.733784307755336, 3.1922648039925337]",92.41570281982422,None,0,"[0.9911465068208601, 2.982913535598052, 0.6825808244091439]",100.0
263.505,,1,4,0,None,0,"[3.116397722415711, 1.1252413564854409, 0.0]",100.0,None,0,"[3.0534549216482914, 2.6030628354071297, 0.0]",100.0,approach,0,"[23.739719904973356, 11.048323146974818, 3.4379662323390834]",91.33570098876953,None,0,"[0.9917857463593379, 2.983212933569776, 0.6826041697332941]",100.0
275.64,,1,4,0,None,0,"[3.1146354805666285, 1.1084267717834844, 0.0]",100.0,None,0,"[3.062025193218538, 2.589046960244428, 0.0]",100.0,approach,0,"[26.563322630541347, 12.296008913851086, 3.687619687505369]",90.27570343017578,None,0,"[0.9927172631602024, 2.9835978149151514, 0.6826435187388784]",100.0
287.325,,1,4,0,None,0,"[3.1106076367916837, 1.1026428960631136, 0.0]",100.0,None,0,"[3.0656853127269743, 2.5740210183781564, 0.0]",100.0,approach,0,"[29.296851875399124, 13.503821468617648, 3.9399257857391907]",89.23570251464844,None,0,"[0.9933404062915842, 2.983685884141381, 0.6826541689247171]",100.0
298.56,,1,4,0,None,0,"[3.1046410569544958, 1.1044388228066488, 0.0]",100.0,None,0,"[3.069930992181416, 2.5587218989636122, 0.0]",100.0,approach,0,"[32.20733098257231, 14.78989342492749, 4.18673618228014]",88.15570068359375,None,0,"[0.9940734468801816, 2.9839138082136443, 0.6826778470131319]",100.0
310.62,,1,4,0,None,0,"[3.101030013723865, 1.1046328666858265, 0.0]",100.0,None,0,"[3.0789554210697414, 2.5402325315741425, 0.0]",100.0,approach,0,"[35.50654659443048, 16.170429261775457, 4.518760005261605]",87.10569763183594,None,0,"[0.9944620115028484, 2.9844973223520004, 0.682788125695319]",100.0
320.225,,1,4,0,None,0,"[3.094351206857485, 1.1076586560088872, 0.0]",100.0,None,0,"[3.088500182009108, 2.532711173817495, 0.0]",100.0,approach,0,"[35.50817769347246, 16.171614157575583, 4.4883739888873055]",86.04570007324219,None,0,"[0.994529288845574, 2.9850505907931764, 0.6828062858231667]",100.0
330.57,,1,4,0,None,0,"[3.085824335449149, 1.1079168131079074, 0.0]",100.0,None,0,"[3.092239732009652, 2.5298440724298787, 0.0]",100.0,approach,0,"[35.507823224995825, 16.172375508130166, 4.487608283513408]",84.95570373535156,None,0,"[0.9947046518038348, 2.985559025145654, 0.6828238819874012]",100.0
331.41,,1,4,0,None,0,"[3.085194134730187, 1.1075980282220388, 0.0]",100.0,None,0,"[3.0928375514499256, 2.5291121511729586, 0.0]",100.0,approach,0,"[35.50774784589604, 16.17250048745729, 4.487506917072409]",83.8656997680664,None,0,"[0.9945766410096184, 2.9857614483080015, 0.6828245944578009]",100.0
