,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.18,,UAV_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
7.885,,pioneer3at_2,0,4,0,None,0,"[3.0028627261912417, 1.0127263197125835, 0.0]",100,None,0,"[2.998510518638539, 2.98310361956488, 0.0]",100,None,0,"[0.9953508115359156, 0.9992781197836573, 0.65725512696952]",100,None,0,"[0.9716509329896691, 2.9751910374037904, 0.6819474070286053]",100
22.51,,,0,4,0,None,0,"[3.0134865027084627, 1.0350749219617357, 0.0]",100.0,None,0,"[2.9945111358922447, 2.966046135645156, 0.0]",100.0,None,0,"[0.995454776467072, 0.9991451293975944, 0.6572581475176275]",100.0,None,0,"[0.973266287440351, 2.9746838500356563, 0.6819375767880038]",100.0
37.84,,,0,4,0,None,0,"[3.0210092846218237, 1.0500586859241259, 0.0]",100.0,None,0,"[2.9912020808707913, 2.9481522081498457, 0.0]",100.0,None,0,"[0.9954382305934947, 0.9981160905668426, 0.657048675848545]",100.0,None,0,"[0.9748871130486566, 2.974289511164655, 0.681960197205965]",100.0
53.92,,,0,4,0,None,0,"[3.029818365511469, 1.0648677343572517, 0.0]",100.0,None,0,"[2.989253435059236, 2.927043483046473, 0.0]",100.0,None,0,"[0.9948673405594349, 0.9983829569885597, 0.6572405446563778]",100.0,None,0,"[0.9768357302243271, 2.974267654289403, 0.6820136685967015]",100.0
69.67,,,0,4,0,None,0,"[3.0393182244033743, 1.0787519499406037, 0.0]",100.0,None,0,"[2.981474694472971, 2.9101565943037557, 0.0]",100.0,None,0,"[0.9953447502969938, 0.9984031605171271, 0.6572384421638119]",100.0,None,0,"[0.9781157678918793, 2.9743500141836687, 0.6820471714322318]",100.0
86.055,,,0,4,0,None,0,"[3.050300130245867, 1.0929155375590789, 0.0]",100.0,None,0,"[2.9627038199882874, 2.8840241953342844, 0.0]",100.0,None,0,"[0.9954990509012036, 0.997096840384212, 0.6572491736807057]",100.0,None,0,"[0.9791705024653545, 2.9745213037211156, 0.6820773704565628]",100.0
100.91,,,0,4,0,None,0,"[3.0611919009504196, 1.1055023910835284, 0.0]",100.0,None,0,"[2.916231325354255, 2.814015108219085, 0.0]",100.0,None,0,"[0.9955533607845223, 0.996705992518909, 0.6572527548443791]",100.0,None,0,"[0.9798031287529967, 2.9746209065647555, 0.6820888845754016]",100.0
116.52,,,0,4,0,None,0,"[3.0777781948643193, 1.124414063462716, 0.0]",100.0,None,0,"[2.909540769902811, 2.7809198277765446, 0.0]",100.0,None,0,"[0.9955486962992095, 0.9957372779830227, 0.6571903459017012]",100.0,None,0,"[0.9804574167403949, 2.9755375105270696, 0.6821286336690637]",100.0
131.71,,,0,4,0,None,0,"[3.098794011911906, 1.1473967936853138, 0.0]",100.0,None,0,"[2.9175299978290856, 2.761886278859096, 0.0]",100.0,None,0,"[0.9953597498005725, 0.995583412520386, 0.6572605187999826]",100.0,None,0,"[0.981413797883058, 2.9756944471499365, 0.6821560099858155]",100.0
147.8,,,0,4,0,None,0,"[3.120325629215208, 1.1710991743342634, 0.0]",100.0,None,0,"[2.928861327234061, 2.7358660472283023, 0.0]",100.0,None,0,"[0.9954582027437527, 0.994839003118011, 0.6572520833063117]",100.0,None,0,"[0.982250132465419, 2.9759667786119346, 0.6821834401529219]",100.0
163.56,,,0,4,0,None,0,"[3.1280004874048335, 1.1812811286944764, 0.0]",100.0,None,0,"[2.94153088855649, 2.7032048984394184, 0.0]",100.0,None,0,"[0.9953113602810932, 0.9946968843915139, 0.6570579008415578]",100.0,None,0,"[0.983208943191477, 2.9760495844787154, 0.6822094724992749]",100.0
180.215,,,0,4,0,None,0,"[3.134125419921215, 1.1865241096182733, 0.0]",100.0,None,0,"[2.9713498497470976, 2.680874668102937, 0.0]",100.0,None,0,"[0.9954398676348839, 0.9941787176231054, 0.6572566078566026]",100.0,None,0,"[0.9838444117923376, 2.9765103149370598, 0.6822363109383247]",100.0
196.615,,,0,4,0,None,0,"[3.1353722216649205, 1.184805498073643, 0.0]",100.0,None,0,"[2.991830023305049, 2.661017955426425, 0.0]",100.0,None,0,"[0.9948663656888729, 0.9919728306163431, 0.6571713977607113]",100.0,None,0,"[0.9846808432086726, 2.9770486235493707, 0.6822773446177556]",100.0
212.5,,,0,4,0,None,0,"[3.130153030778263, 1.1779616688008179, 0.0]",100.0,None,0,"[3.00633775555268, 2.6497609507192244, 0.0]",100.0,None,0,"[0.9950519066366926, 0.9905838112755493, 0.6572733436504715]",100.0,None,0,"[0.9855045813566554, 2.9769626872061177, 0.6822885935650133]",100.0
229.095,,,0,4,0,None,0,"[3.123687519964323, 1.1759580155003952, 0.0]",100.0,None,0,"[3.019314310689628, 2.639900165346594, 0.0]",100.0,None,0,"[0.9951465200679055, 0.9895284123283538, 0.6572388385537198]",100.0,None,0,"[0.9864353172048069, 2.9774304017012887, 0.6823301045967891]",100.0
244.455,,,0,4,0,None,0,"[3.121696808213496, 1.1554722699031974, 0.0]",100.0,None,0,"[3.0346755235691947, 2.6257417662985243, 0.0]",100.0,None,0,"[0.9942770580928683, 0.9895262011566003, 0.6572459849988367]",100.0,None,0,"[0.987036737615425, 2.9778603249853566, 0.6823556110929933]",100.0
260.78,,,0,4,0,None,0,"[3.116643428315111, 1.1310791764052388, 0.0]",100.0,None,0,"[3.051637365099382, 2.6063497065487473, 0.0]",100.0,None,0,"[0.9941716696912979, 0.9893567009258103, 0.6572452984443112]",100.0,None,0,"[0.9876372513460929, 2.978365092593784, 0.6823834945037309]",100.0
275.94,,,0,4,0,None,0,"[3.114723138025591, 1.1104305051858618, 0.0]",100.0,None,0,"[3.0626074963446763, 2.5884704635367672, 0.0]",100.0,None,0,"[0.9940069166348573, 0.989325156469837, 0.6572531939567624]",100.0,None,0,"[0.9884161302581839, 2.9786210665766655, 0.682409071888259]",100.0
293.01,,,0,4,0,None,0,"[3.1084510847200475, 1.1032175476911954, 0.0]",100.0,None,0,"[3.0661182040649892, 2.568564049702917, 0.0]",100.0,None,0,"[0.9938058652602758, 0.9893914171497813, 0.6572501769454422]",100.0,None,0,"[0.9893663669000685, 2.9788208707648414, 0.6824371852021989]",100.0
308.125,,,0,4,0,None,0,"[3.1011377262891178, 1.105781095253166, 0.0]",100.0,None,0,"[3.077225358154775, 2.542598644326758, 0.0]",100.0,None,0,"[0.9919461553385894, 0.9892207577463265, 0.6572402481671393]",100.0,None,0,"[0.989692205073053, 2.979239155318648, 0.6824494430204263]",100.0
323.335,,,0,4,0,None,0,"[3.0931728921405823, 1.108063082494944, 0.0]",100.0,None,0,"[3.0889987370668215, 2.5324886994533378, 0.0]",100.0,None,0,"[0.9908030411778097, 0.9889179855435937, 0.6571746151919161]",100.0,None,0,"[0.9906816137040011, 2.9796097293174157, 0.6824898541694887]",100.0
