,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.105,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.475,,UAV_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
6.985,,pioneer3at_1,0,4,0,None,0,"[3.003897199318924, 1.015127459992525, 0.0]",100,None,0,"[2.9994308521039046, 2.986561426917379, 0.0]",100,None,0,"[0.9966694679870616, 0.9987958706240414, 0.6572160255856023]",100,None,0,"[0.9664778179807152, 2.9645525445417706, 0.6815763937409026]",100
19.87,,,0,4,0,None,0,"[3.013198957396641, 1.0344964551980422, 0.0]",100.0,None,0,"[2.995445328139819, 2.9717588048572026, 0.0]",100.0,None,0,"[0.9960789462815143, 0.9983995157539294, 0.6572097769664249]",100.0,None,0,"[0.9671371034333143, 2.963467900142561, 0.6814871070198824]",100.0
34.185,,,0,4,0,None,0,"[3.0202410166063953, 1.0486048138359638, 0.0]",100.0,None,0,"[2.9922006779889583, 2.9549353529992946, 0.0]",100.0,None,0,"[0.9959724546284364, 0.99952739110474, 0.6571973066652095]",100.0,None,0,"[0.968672217512682, 2.963045202468097, 0.6815142176210328]",100.0
48.995,,,0,4,0,None,0,"[3.0282213083168346, 1.0623391126881125, 0.0]",100.0,None,0,"[2.9898444390102212, 2.9368301866081485, 0.0]",100.0,None,0,"[0.9960961622006825, 0.9990923953509742, 0.6570575150453116]",100.0,None,0,"[0.9703854691179455, 2.9630469958731918, 0.6815628464153805]",100.0
63.16,,,0,4,0,None,0,"[3.0365612081704114, 1.0749320052689226, 0.0]",100.0,None,0,"[2.9854856009535777, 2.9187360115751706, 0.0]",100.0,None,0,"[0.9961005826608433, 0.9983877384948104, 0.657205453997531]",100.0,None,0,"[0.9715642028058175, 2.9629988520553745, 0.6815902088870655]",100.0
76.945,,,0,4,0,None,0,"[3.045476773793272, 1.086916047462129, 0.0]",100.0,None,0,"[2.9790620247913653, 2.904580364684891, 0.0]",100.0,None,0,"[0.9961051544062796, 0.9976772826479922, 0.657250352623848]",100.0,None,0,"[0.9724408492957227, 2.962748379347958, 0.6815986751182096]",100.0
91.155,,,0,4,0,None,0,"[3.0554791539591806, 1.0990512022959427, 0.0]",100.0,None,0,"[2.954010345451196, 2.870947258985981, 0.0]",100.0,None,0,"[0.9960225359167333, 0.9970352218009575, 0.6572634601079201]",100.0,None,0,"[0.9732890300839738, 2.9630884503323482, 0.6816346612413974]",100.0
105.3,,,0,4,0,None,0,"[3.066185785709125, 1.111104152583694, 0.0]",100.0,None,0,"[2.9098459665499354, 2.8044198818232857, 0.0]",100.0,None,0,"[0.9961689589741293, 0.9967383683822589, 0.6572570118318821]",100.0,None,0,"[0.9741483577334925, 2.9630461388992333, 0.6816541918362471]",100.0
