,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.145,,pioneer3at_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.525,,UAV_2,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
6.42,,pioneer3at_1,0,4,0,None,0,"[3.003382869805643, 1.0139228722838265, 0.0]",100,None,0,"[2.9994308521039046, 2.986561426917379, 0.0]",100,None,0,"[0.9960239680458317, 0.9984664285842854, 0.657243771241397]",100,None,0,"[0.978500748248246, 2.9817718228859764, 0.6823361004172602]",100
18.31,,,0,4,0,None,0,"[3.0125256739606527, 1.0329398899236972, 0.0]",100.0,None,0,"[2.995867490763635, 2.972620351593869, 0.0]",100.0,None,0,"[0.9952820647540971, 0.998887469882307, 0.6571686961871586]",100.0,None,0,"[0.9799915233891587, 2.9802524109386708, 0.6823265538826996]",100.0
30.37,,,0,4,0,None,0,"[3.0183211249498396, 1.0449585353341688, 0.0]",100.0,None,0,"[2.9927751042629938, 2.958731828229254, 0.0]",100.0,None,0,"[0.9956258624380886, 0.9989409151161978, 0.6572498850975983]",100.0,None,0,"[0.9823922930533114, 2.9797303469697427, 0.6823722738514495]",100.0
42.555,,,0,4,0,None,0,"[3.024616579073925, 1.056420359322193, 0.0]",100.0,None,0,"[2.9905061175632683, 2.9442563608967225, 0.0]",100.0,None,0,"[0.9954846215897153, 0.9981460007678227, 0.6572471463947369]",100.0,None,0,"[0.9843241825201731, 2.9794888737342182, 0.6823324302520132]",100.0
42.865,,,1,4,0,None,0,"[3.024781737839117, 1.0566685602532013, 0.0]",100.0,None,0,"[2.9906331153304975, 2.943881842804324, 0.0]",100.0,None,0,"[0.9955120371452976, 0.9981096176403262, 0.6572515002543462]",100.0,None,0,"[0.9843577136128345, 2.9794885484398823, 0.6823330926064574]",100.0
46.65,uav_st_assess,UAV_2,1,4,0,None,0,"[3.026873165563615, 1.060185058943284, 0.0]",100.0,None,0,"[2.9900103749528983, 2.9390412666258126, 0.0]",100.0,None,0,"[0.9954822957163583, 0.9976154924910792, 0.6572612476105149]",100.0,assessment,0,"[1.0089522862889526, 2.992295550673322, 1.5222046194860996]",100.0
59.47,,,1,4,0,None,0,"[3.034358948861097, 1.0717323563733516, 0.0]",100.0,None,0,"[2.987260771184077, 2.9220426469685195, 0.0]",100.0,None,0,"[0.9955453088687887, 0.9963542417955379, 0.6572496286498362]",100.0,assessment,0,"[0.9845764537762216, 2.9939090236394286, 4.506141191352714]",99.55999755859375
