,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.22,,UAV_1,0,4,0,None,0,[],100,None,0,[],100,None,0,"[1.0000000018285728, 2.0, 0.6625429507096975]",100,None,0,[],100
6.115,,pioneer3at_2,0,4,0,None,0,"[3.0025498744527965, 1.990520404896902, 0.0]",100,None,0,"[2.9990698956292428, 3.983051557314552, 0.0]",100,None,0,"[0.9957735366878167, 1.991438518742839, 0.6610905782967023]",100,None,0,"[0.915168385952425, 3.7940336862969257, 0.7063959164986297]",100
18.41,,,0,4,0,None,0,"[3.0099086283409076, 1.976725929158351, 0.0]",100.0,None,0,"[2.996328581309608, 3.9661003157653516, 0.0]",100.0,None,0,"[0.9938569054670476, 1.9874275074178973, 0.6609227966927828]",100.0,None,0,"[0.9169586929153745, 3.791294509219521, 0.7062569264103855]",100.0
32.0,,,0,4,0,None,0,"[3.0177383983164296, 1.9636630368382626, 0.0]",100.0,None,0,"[2.9925787723284194, 3.946135760936617, 0.0]",100.0,None,0,"[0.9935832544177489, 1.9859566130955635, 0.6609785886132793]",100.0,None,0,"[0.9194170592907034, 3.78749224650485, 0.7060905440067121]",100.0
44.47,,,0,4,0,None,0,"[3.024872712535995, 1.9531700672642678, 0.0]",100.0,None,0,"[2.989344085629195, 3.943177256255946, 0.0]",100.0,None,0,"[0.9932922073929208, 1.9844465463077228, 0.6609473581080453]",100.0,None,0,"[0.9216129300959187, 3.7841554723614563, 0.705955634371779]",100.0
56.885,,,0,4,0,None,0,"[3.033888423990036, 1.9452551526578783, 0.0]",100.0,None,0,"[2.9866266516649342, 3.941912290510872, 0.0]",100.0,None,0,"[0.9932934122599042, 1.9824316780751703, 0.660917064792818]",100.0,None,0,"[0.9240484587523461, 3.780636542563754, 0.7058262813068988]",100.0
68.915,,,0,4,0,None,0,"[3.038171245519008, 1.9401298045814785, 0.0]",100.0,None,0,"[2.983789298077515, 3.940789138171392, 0.0]",100.0,None,0,"[0.993456121122602, 1.9813695295699252, 0.6608950850721257]",100.0,None,0,"[0.9263942070681924, 3.7773657428539082, 0.7057110543439392]",100.0
82.57,,,0,4,0,None,0,"[3.0422745343699473, 1.9347524597549806, 0.0]",100.0,None,0,"[2.9789329819134442, 3.937038764523668, 0.0]",100.0,None,0,"[0.9928011962977203, 1.9781215391770597, 0.6608349284292415]",100.0,None,0,"[0.9291213210310006, 3.773620521661113, 0.7055837062680409]",100.0
84.975,,,0,4,0,None,0,"[3.0428916424881773, 1.9337995044536402, 0.0]",100.0,None,0,"[2.9780840652398166, 3.936262465994606, 0.0]",100.0,None,0,"[0.992568616815663, 1.9774664305945564, 0.6608193087584319]",100.0,None,0,"[0.9295690076032136, 3.7729958562764945, 0.7055620482209248]",100.0
