,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
2.96,,pioneer3at_1,0,2,0,None,0,"[3.0009766465176426, 1.0058964917567308, 0.0]",100,None,0,"[0.9988804328283905, 0.9993188446835999, 0.6572064865135536]",100
34.32,,UAV_1,0,2,0,None,0,"[3.020082819513005, 1.0481992176650268, 0.0]",100.0,None,0,"[0.9978047277009878, 0.999044405925761, 0.6572290932197987]",100.0
48.655,,,0,2,0,None,0,"[3.027778815164939, 1.0615246887314267, 0.0]",100.0,None,0,"[0.9976206069859536, 0.998615320027972, 0.6571976564098132]",100.0
64.405,,,0,2,0,None,0,"[3.036988182170866, 1.0754396300221865, 0.0]",100.0,None,0,"[0.9974488339429983, 0.9983187125512033, 0.6571976655822832]",100.0
76.815,,,1,2,0,None,0,"[3.045052648044341, 1.086299204943256, 0.0]",100.0,None,0,"[0.99739462792198, 0.9980255251229397, 0.6572237358512176]",100.0
77.93,on_vs,pioneer3at_1,1,2,0,None,0,"[3.0458605405917254, 1.0873318804407308, 0.0]",99.99189758300781,None,0,"[0.997456880619527, 0.9979746750924513, 0.6572604871936448]",100.0
81.34,st_app,pioneer3at_1,1,2,0,approach,0,"[3.2186319027416785, 1.0735870541927397, 0.0]",99.99189758300781,None,0,"[0.9974510204675993, 0.9978634481339376, 0.6572763064211771]",100.0
93.265,,,1,2,0,approach,0,"[7.533018453214994, 2.970597828954004, 0.0]",99.27140045166016,None,0,"[0.9971348579873065, 0.997839458759018, 0.6571983019552187]",100.0
105.61,,,1,2,0,approach,0,"[10.221471614926667, 7.151693692330731, 0.0]",98.53140258789062,None,0,"[0.9973445550412978, 0.9976076128058184, 0.6572608588712395]",100.0
117.08,,,1,2,0,approach,0,"[12.660078121821671, 11.077368882664267, 0.0]",97.79139709472656,None,0,"[0.9973349154699642, 0.9975562507601512, 0.657260335034183]",100.0
127.7,,,1,2,0,approach,0,"[15.013371861037719, 14.471242650084552, 0.0]",97.05139923095703,None,0,"[0.9973062207373545, 0.9976344062114378, 0.657260294056288]",100.0
134.94,,,1,2,0,approach,0,"[15.763105601953278, 15.680202671353904, 0.0]",96.3114013671875,None,0,"[0.997375161863249, 0.9977608218265233, 0.6572568303601235]",100.0
135.07,end_app,pioneer3at_1,1,2,0,None,1,"[15.7632181125104, 15.680262264681078, 0.0]",96.3114013671875,None,0,"[0.9973870312493027, 0.9977856951355941, 0.6572795743522181]",100.0
135.95,off_vs,pioneer3at_1,1,2,0,None,1,"[15.764452732302061, 15.681046632844652, 0.0]",96.3114013671875,None,0,"[0.997352796762142, 0.9978272046814595, 0.657259175017449]",100.0
137.325,on_vs,pioneer3at_1,1,2,0,None,1,"[15.766370873188455, 15.682212539011433, 0.0]",96.3114013671875,None,0,"[0.9973592421122401, 0.9978303557321707, 0.6572212263628454]",100.0
141.065,st_app,pioneer3at_1,1,2,0,approach,1,"[16.129988475047497, 16.11212713560738, 0.0]",95.83390045166016,None,0,"[0.9971128236530771, 0.9978426006782194, 0.6572000724201232]",100.0
151.265,,,1,2,0,approach,1,"[20.13169427094428, 16.954712330158596, 0.0]",95.09390258789062,None,0,"[0.9970788534155337, 0.9980407620792763, 0.6572577777874223]",100.0
162.07,,,1,2,0,approach,1,"[24.531616070379364, 16.56926961143861, 0.0]",94.35389709472656,None,0,"[0.9972305628747119, 0.9980557098629451, 0.657196137661515]",100.0
173.49,,,1,2,0,approach,1,"[29.073598553603162, 15.972291608542804, 0.0]",93.61389923095703,None,0,"[0.9970408417672127, 0.998233677355767, 0.6572251709717771]",100.0
185.705,,,1,2,0,approach,1,"[31.545925036953975, 15.869554722750777, 0.0]",92.8739013671875,None,0,"[0.9967593911249361, 0.9981175742508824, 0.6571918714428128]",100.0
197.785,,,1,2,0,approach,1,"[31.21466599924269, 15.742896654125245, 0.0]",92.13390350341797,None,0,"[0.9964853323380954, 0.9975781384606233, 0.6572560178082484]",100.0
208.615,end_app,pioneer3at_1,1,2,0,None,1,"[32.365573986707616, 15.902315665254417, 0.0]",90.70590209960938,None,0,"[0.9962516645836856, 0.9974038702703798, 0.6571912229271192]",100.0
208.66,,,0,2,0,None,2,"[32.365573986707616, 15.902315665254417, 0.0]",90.70590209960938,None,0,"[0.996126493997011, 0.9974966155088588, 0.6571970440176722]",100.0
208.71,,,1,2,0,None,2,"[32.36547924170788, 15.902061519403343, 0.0]",90.70590209960938,None,0,"[0.9961533249512441, 0.9974511174148161, 0.657235431694281]",100.0
210.26,off_vs,pioneer3at_1,1,2,0,None,2,"[32.36430423432539, 15.899203985812298, 0.0]",90.70590209960938,None,0,"[0.9961015723744397, 0.9974277504680095, 0.657236936977225]",100.0
211.265,on_vs,pioneer3at_1,1,2,0,None,2,"[32.36300028829258, 15.896903612472668, 0.0]",90.70590209960938,None,0,"[0.995999535264584, 0.9974801779235072, 0.6571844803002218]",100.0
214.17,st_app,pioneer3at_1,1,2,0,approach,2,"[31.710827818812305, 16.460166826608397, 0.0]",90.70590209960938,None,0,"[0.9958981835104534, 0.9975429981112169, 0.6571787539782616]",100.0
226.155,,,1,2,0,approach,2,"[28.53635283404058, 19.710602334252222, 0.0]",90.17350006103516,None,0,"[0.9958035800312928, 0.9978634285183519, 0.6572498215579764]",100.0
230.635,uav_fail,UAV_1,1,2,0,approach,2,"[28.28530591728876, 21.371927108475887, 0.0]",89.43350219726562,None,0,"[0.995689594156786, 0.997860365655825, 0.6571868924738217]",100.0
233.62,uav_st_rb,UAV_1,1,1,0,approach,2,"[28.505612933388615, 22.457609935613643, 0.0]",89.43350219726562,return to base,0,"[0.9957634033858971, 0.997922098424761, 0.657249303163402]",100.0
244.905,,,1,1,0,approach,2,"[29.8381185050415, 26.61433501133806, 0.0]",88.69349670410156,return to base,0,"[0.9956489763973618, 0.9983518341289344, 0.6572472948292596]",99.33599853515625
256.9,,,1,1,0,approach,2,"[30.971600313513353, 30.93085782628152, 0.0]",87.95349884033203,return to base,0,"[0.9950777633825802, 0.9987692628206785, 0.6571785959519262]",98.53600311279297
268.84,,,1,1,0,approach,2,"[31.574445994366126, 33.454723833773116, 0.0]",86.47350311279297,return to base,0,"[0.9945343323380884, 0.9989898909044544, 0.6570427644299408]",97.73600006103516
269.97,end_app,pioneer3at_1,1,1,0,None,2,"[31.585392198262102, 33.45469239227707, 0.0]",86.47350311279297,return to base,0,"[0.994533954878151, 0.9989503793915859, 0.6571740459587332]",96.94400024414062
270.08,,,1,1,0,None,3,"[31.5862670685199, 33.454579550100455, 0.0]",86.47350311279297,return to base,0,"[0.9945240046924846, 0.9989525669169541, 0.6571739675742501]",96.94400024414062
271.135,off_vs,pioneer3at_1,1,1,0,None,3,"[31.595047869053452, 33.45373315890696, 0.0]",86.47350311279297,return to base,0,"[0.9944630597463472, 0.9989659666604306, 0.6571734904549211]",96.94400024414062
272.225,on_vs,pioneer3at_1,1,1,0,None,3,"[31.604265066553857, 33.453276344722276, 0.0]",86.47350311279297,return to base,0,"[0.9943233935542721, 0.9990359938073519, 0.657041091944785]",96.94400024414062
275.975,st_app,pioneer3at_1,1,1,0,approach,3,"[31.6419088570456, 33.45180476301567, 0.0]",86.47350311279297,return to base,0,"[0.9941541222880692, 0.9991404444181105, 0.6572364997529059]",96.94400024414062
287.255,,,1,1,0,approach,3,"[31.602095947577364, 33.48674216074958, 0.0]",85.9718017578125,return to base,0,"[0.9937878302419694, 0.9993461685713845, 0.6571886902335764]",96.14399719238281
298.735,,,1,1,0,approach,3,"[26.952596824551037, 33.64321639079876, 0.0]",84.4917984008789,return to base,0,"[0.9940606032201093, 0.9999200243817711, 0.6572307429158243]",95.34400177001953
309.33,,,1,1,0,approach,3,"[22.612479563024657, 33.70093614691618, 0.0]",83.75180053710938,return to base,0,"[0.9942096338279591, 1.0001955994878649, 0.6572627575543357]",93.75199890136719
321.115,,,1,1,0,approach,3,"[17.776135776124427, 33.53260492812505, 0.0]",83.01180267333984,return to base,0,"[0.9946963881251749, 1.0006449006794786, 0.6572326217973139]",92.9520034790039
333.62,end_app,pioneer3at_1,1,1,0,None,3,"[15.762067064387228, 33.295973949168385, 0.0]",82.27179718017578,return to base,0,"[0.9952649046555696, 1.0006676582948704, 0.6572371345031801]",92.16000366210938
333.63,,,0,1,0,None,4,"[15.762175995277959, 33.295319055291394, 0.0]",82.27179718017578,return to base,0,"[0.9952501796464026, 1.000680724078994, 0.6572376346009886]",92.16000366210938
333.79,,,0,1,0,None,4,"[15.762411507280504, 33.293194849228605, 0.0]",82.27179718017578,return to base,0,"[0.9952529825806607, 1.0005680670634378, 0.6571833999419703]",92.16000366210938
334.715,off_vs,pioneer3at_1,1,1,0,None,4,"[15.763833332327085, 33.280851091450614, 0.0]",82.27179718017578,return to base,0,"[0.9952811258909746, 1.0006733439425501, 0.6572366985383102]",92.16000366210938
336.055,on_vs,pioneer3at_1,1,1,0,None,4,"[15.766333996393454, 33.26475711758314, 0.0]",82.27179718017578,return to base,0,"[0.9952477343844925, 1.0006445399055441, 0.6572377048976225]",92.16000366210938
340.3,st_app,pioneer3at_1,1,1,0,approach,4,"[15.504710043320657, 31.9969293813303, 0.0]",81.79609680175781,return to base,0,"[0.9951192005370574, 1.0004550295245072, 0.6572374347728978]",91.36000061035156
350.455,victim_found,pioneer3at_1,1,1,0,approach,4,"[14.344984189826329, 28.04832193656276, 0.0]",81.05609893798828,return to base,0,"[0.9949083653518918, 1.0005136531555934, 0.6572355449302552]",90.55999755859375
361.985,,,1,1,0,approach,4,"[15.10380430818861, 23.40168763409536, 0.0]",80.31610107421875,return to base,0,"[0.9947706937887755, 1.0006446803735982, 0.6572341845884506]",89.76799774169922
372.3,,,1,1,0,approach,4,"[15.689474590623568, 19.284977347564965, 0.0]",79.57610321044922,return to base,0,"[0.9948430989665572, 1.0007681524559948, 0.6572320004504658]",88.96800231933594
383.455,,,1,1,0,approach,4,"[15.79917074801242, 15.819319209595523, 0.0]",78.83609771728516,return to base,0,"[0.9948483837307605, 1.0009925916643985, 0.6572343231655721]",88.16799926757812
388.695,end_app,pioneer3at_1,1,1,0,None,4,"[15.896655922191561, 15.823715356309208, 0.0]",78.83609771728516,return to base,0,"[0.994864444582774, 1.001042741325788, 0.657233955108347]",88.16799926757812
388.915,,,1,1,0,None,5,"[15.896927326210962, 15.823563572771077, 0.0]",78.83609771728516,return to base,0,"[0.9949131393797133, 1.00095623910548, 0.6571716018574678]",88.16799926757812
401.47,,,1,1,0,None,5,"[15.910753538898405, 15.818165649602744, 0.0]",78.10359954833984,return to base,0,"[0.9947915538162588, 1.0013514511743815, 0.6570398479003207]",86.58399963378906
413.92,,,1,1,0,None,5,"[15.924718385168012, 15.812336774606408, 0.0]",78.01360321044922,return to base,0,"[0.9948175045824189, 1.0015445958906346, 0.657232877551797]",85.78399658203125
426.63,,,1,1,0,None,5,"[15.939472990262281, 15.806440938817905, 0.0]",77.92359924316406,return to base,0,"[0.9950200403134545, 1.001716774459772, 0.6571647093278271]",85.0
439.48,,,1,1,0,None,5,"[15.954233339446594, 15.800513388701678, 0.0]",77.74359893798828,return to base,0,"[0.995001969910347, 1.0019725332259417, 0.6571710968894868]",84.19999694824219
451.89,,,1,1,0,None,5,"[15.968283803522933, 15.794963874222518, 0.0]",77.65360260009766,return to base,0,"[0.9949175798051412, 1.002319267299578, 0.6572323439968489]",82.60800170898438
465.75,,,1,1,0,None,5,"[15.983247478664428, 15.786729584134386, 0.0]",77.5635986328125,return to base,0,"[0.9948988997518967, 1.002741133594854, 0.6572321852896462]",81.80799865722656
478.24,,,1,1,0,None,5,"[15.995075655013155, 15.774135748244907, 0.0]",77.47360229492188,return to base,0,"[0.9948724116693188, 1.0030800028348366, 0.6572305249923359]",81.00800323486328
486.945,,,1,1,0,None,5,"[15.99697911441855, 15.7721222871219, 0.0]",77.38359832763672,return to base,0,"[0.9949557871284299, 1.0032783042655202, 0.6572495160951729]",80.20800018310547
