,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.125,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
7.16,,UAV_2,0,4,0,None,0,"[3.001881972327773, 1.0103960797611564, 0.0]",100,None,0,"[2.998734118206926, 2.9839064256778283, 0.0]",100,None,0,"[0.9971515434785663, 0.9995621976886351, 0.657238165499031]",100,None,0,"[0.9756146861658905, 2.9741986667068203, 0.682026389580041]",100
19.19,,,0,4,0,None,0,"[3.0118280110888405, 1.0312999052530758, 0.0]",100.0,None,0,"[2.995462415253447, 2.969925801587926, 0.0]",100.0,None,0,"[0.9965543936858996, 0.9991376426177447, 0.6572467388690387]",100.0,None,0,"[0.9767637002448906, 2.9742005596237675, 0.6820103528425979]",100.0
32.75,,,0,4,0,None,0,"[3.0181666347210108, 1.0446975245181278, 0.0]",100.0,None,0,"[2.9920404738741855, 2.9542424368303415, 0.0]",100.0,None,0,"[0.9961643483054792, 0.9989525976697469, 0.6571875455255872]",100.0,None,0,"[0.9783430508844597, 2.9738693951212496, 0.6820331398002538]",100.0
43.46,,,1,4,0,None,0,"[3.023751227991909, 1.054937744148462, 0.0]",100.0,None,0,"[2.990322711910212, 2.9411703265368456, 0.0]",100.0,None,0,"[0.9960216457440223, 0.9990594462227768, 0.6572634287779959]",100.0,None,0,"[0.9795366187932433, 2.9740354977235297, 0.682073364804291]",100.0
45.46,uav_st_assess,UAV_2,1,4,0,None,0,"[3.02483426977876, 1.0567897568890319, 0.0]",100.0,None,0,"[2.9899949746783903, 2.9386810029667427, 0.0]",100.0,None,0,"[0.9960898390459936, 0.9989178917248255, 0.6572483016082337]",100.0,assessment,0,"[1.014246775934252, 2.9790224140163404, 1.514727599484808]",100.0
56.405,,,2,4,0,None,0,"[3.0309766787270767, 1.0666912183028128, 0.0]",100.0,None,0,"[2.988270525065425, 2.92387559171932, 0.0]",100.0,None,0,"[0.9960816001711488, 0.9986329952446122, 0.6572486167829902]",100.0,assessment,0,"[0.9749434657357634, 2.9752379100386843, 4.51896744805156]",99.56800079345703
60.16,uav_st_assess,UAV_1,2,4,0,None,0,"[3.0332185278271564, 1.0700779195174968, 0.0]",100.0,None,0,"[2.9860245271678196, 2.919752821453175, 0.0]",100.0,assessment,0,"[1.0098651189105352, 1.0010868611007233, 1.4908385613931647]",100.0,assessment,0,"[0.9756065669050485, 2.9798762970810655, 4.513552744120491]",99.56800079345703
73.485,,,3,4,0,None,0,"[3.041505400480661, 1.0817354341901875, 0.0]",100.0,None,0,"[2.9797145984329942, 2.9060646935354075, 0.0]",100.0,assessment,0,"[0.9936423058516658, 1.0029582158587165, 4.483669790533201]",99.05599975585938,assessment,0,"[5.378915096748186, 3.6863348843031583, 4.5161564841516695]",98.12000274658203
74.765,on_vs,pioneer3at_2,3,4,0,None,0,"[3.042350733146103, 1.0828333891297137, 0.0]",100.0,None,0,"[2.979109350052796, 2.90468658546543, 0.0]",100.0,assessment,0,"[1.4346519085462344, 1.0697745671980223, 4.479389963576912]",99.05599975585938,assessment,0,"[5.6508935973060455, 3.7303211077683422, 4.5117092050127585]",98.12000274658203
77.565,st_app,pioneer3at_2,3,4,0,None,0,"[3.044203108195147, 1.0852798970965218, 0.0]",100.0,approach,0,"[3.1639153231015373, 2.8085740532411454, 0.0]",100.0,assessment,0,"[2.133570159492781, 1.1909073068066538, 4.485262172898971]",99.05599975585938,assessment,0,"[6.78444253065627, 3.9135019114039022, 4.512076213500596]",98.12000274658203
88.015,,,3,4,0,None,0,"[3.0514280503299043, 1.0942537579933425, 0.0]",100.0,approach,0,"[6.809747031100604, 4.495806372626797, 0.0]",99.57389831542969,assessment,0,"[5.777772416931204, 1.8125133311502915, 4.481629511508165]",98.39199829101562,assessment,0,"[10.829193122328354, 4.566981387420979, 4.515668832748703]",97.34400177001953
88.735,on_gs,pioneer3at_1,4,4,0,None,0,"[3.051926510146366, 1.0948509120758916, 0.0]",100.0,approach,0,"[7.0119977972695855, 4.698511565205409, 0.0]",99.57389831542969,assessment,0,"[6.261781948165622, 1.8948867355242005, 4.486007821118007]",98.39199829101562,assessment,0,"[10.856184378099542, 4.5713339510110185, 4.5160927942361]",97.34400177001953
89.83,on_vs,pioneer3at_1,4,4,0,None,0,"[3.0527140715169603, 1.0957887111741016, 0.0]",100.0,approach,0,"[7.314524317306397, 5.028170000816403, 0.0]",99.57389831542969,assessment,0,"[6.515461609119399, 1.9380514207634434, 4.48591657635699]",98.39199829101562,assessment,0,"[11.149429126936887, 4.618729123830984, 4.510505770088884]",97.34400177001953
94.19,st_app,pioneer3at_1,4,4,0,approach,0,"[3.9840055400126766, 1.0044508713611222, 0.0]",99.94020080566406,approach,0,"[8.456125386656357, 6.375151546086183, 0.0]",98.83390045166016,assessment,0,"[7.881883020877465, 2.1705869679813725, 4.481158275337022]",97.60800170898438,assessment,0,"[12.967903132748019, 4.912511568213054, 4.515469126643036]",96.54399871826172
110.585,,,4,4,0,approach,0,"[8.670831569391336, 2.195701691309961, 0.0]",99.15019989013672,approach,0,"[12.492454368577969, 11.58103442758656, 0.0]",98.09390258789062,assessment,0,"[13.730998897722449, 3.165866374839565, 4.484550741579569]",96.80799865722656,assessment,0,"[16.260083078784604, 5.444388373041571, 4.514361537467163]",95.75199890136719
126.07,,,4,4,0,approach,0,"[14.904343105052144, 3.1394115082515315, 0.0]",97.57019805908203,approach,0,"[15.772116246222204, 15.694311820178722, 0.0]",96.61389923095703,assessment,0,"[19.19034135356081, 4.09479370205124, 4.4847218132738735]",95.23999786376953,assessment,0,"[15.029336080918448, 3.486646003891844, 4.648504442713085]",94.60800170898438
127.395,end_app,pioneer3at_2,4,4,0,approach,0,"[15.446780769680416, 3.2296611335577077, 0.0]",97.57019805908203,None,0,"[15.774148144236527, 15.695472899520656, 0.0]",96.61389923095703,assessment,0,"[19.625985478823537, 4.168902873808692, 4.485714512357619]",95.23999786376953,assessment,0,"[15.020758001226497, 3.4730773598815894, 4.64838843593603]",94.60800170898438
128.11,off_vs,pioneer3at_2,4,4,0,approach,0,"[15.723852184093234, 3.2735910654203124, 0.0]",97.57019805908203,None,0,"[15.775311758391009, 15.696240736302602, 0.0]",96.61389923095703,assessment,0,"[19.699991485109763, 4.181498432952274, 4.48267079290459]",95.23999786376953,assessment,0,"[15.01759077145295, 3.468067690140583, 4.6483287649526535]",94.60800170898438
128.31,,,3,4,0,approach,0,"[15.823818343343799, 3.288936029220314, 0.0]",97.57019805908203,None,1,"[15.775576737604068, 15.69640180477449, 0.0]",96.61389923095703,assessment,0,"[19.794622191132934, 4.19760441451209, 4.48118462895854]",95.23999786376953,assessment,0,"[15.01723474117551, 3.467506806949498, 4.648316784077796]",94.60800170898438
128.46,,,4,4,0,approach,0,"[15.88735228136137, 3.2984194379533593, 0.0]",97.57019805908203,None,1,"[15.775912464622783, 15.696595586706643, 0.0]",96.61389923095703,assessment,0,"[19.917810709221015, 4.218568360059225, 4.481178727231937]",95.23999786376953,assessment,0,"[15.01696015980542, 3.4670755071640578, 4.6483045721332505]",94.60800170898438
129.24,on_vs,pioneer3at_2,4,4,0,approach,0,"[16.219003858128826, 3.3537031461561146, 0.0]",97.57019805908203,None,1,"[15.777050579085422, 15.697277172241117, 0.0]",96.61389923095703,assessment,0,"[20.43333178952174, 4.306291453409586, 4.485797622380594]",95.23999786376953,assessment,0,"[15.016517050669172, 3.4663902004322305, 4.6482583435791245]",94.60800170898438
132.895,st_app,pioneer3at_2,4,4,0,approach,0,"[17.674351535510166, 3.5788727212145632, 0.0]",96.78019714355469,approach,1,"[16.422402237859522, 16.21910927864653, 0.0]",96.1177978515625,assessment,0,"[21.779212647830725, 4.535290893838475, 4.485602320672633]",94.45600128173828,assessment,0,"[15.04165538486111, 3.515434207560266, 4.648414741467611]",94.1760025024414
143.78,,,4,4,0,approach,0,"[22.09406543998915, 4.2367355949277155, 0.0]",95.99019622802734,approach,1,"[19.78729231818014, 16.80302601788132, 0.0]",95.37779998779297,assessment,0,"[25.385109273492724, 5.148861744157359, 4.480788772397055]",93.69599914550781,assessment,0,"[11.652500517331678, 4.4928231264209355, 4.613889388686223]",93.41600036621094
