,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.055,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
5.515,,pioneer3at_2,0,4,0,None,0,"[3.0026593654896443, 1.0122395290493948, 0.0]",100,None,0,"[2.9992911012700794, 2.9867398470182316, 0.0]",100,None,0,"[0.9967906300706247, 0.9985811097836493, 0.6572356931283573]",100,None,0,"[0.9766423371822163, 2.9799784813948063, 0.6822200864815584]",100
17.455,,,0,4,0,None,0,"[3.012120108128523, 1.0320484022805432, 0.0]",100.0,None,0,"[2.995841175202046, 2.972660711285065, 0.0]",100.0,None,0,"[0.9958867359531541, 0.9979837288100152, 0.6572507401647438]",100.0,None,0,"[0.9773455982347263, 2.9788740838119536, 0.6821452996926757]",100.0
29.89,,,0,4,0,None,0,"[3.018017331845874, 1.044406999424816, 0.0]",100.0,None,0,"[2.992817536843876, 2.9583679172248565, 0.0]",100.0,None,0,"[0.9957233884274257, 0.9980373757594468, 0.6572250977614604]",100.0,None,0,"[0.9786580778371837, 2.9785275632846386, 0.6821693909400297]",100.0
42.7,,,0,4,0,None,0,"[3.0247273186289747, 1.0565762219348906, 0.0]",100.0,None,0,"[2.9905083891251776, 2.942973132069549, 0.0]",100.0,None,0,"[0.9961622841995647, 0.9977096486125789, 0.6572467613717169]",100.0,None,0,"[0.9801015105007178, 2.978355566489762, 0.6821933950784632]",100.0
49.72,,,1,4,0,None,0,"[3.028617960894885, 1.0629730277049525, 0.0]",100.0,None,0,"[2.989852771254631, 2.9338320052027824, 0.0]",100.0,None,0,"[0.9958798070940191, 0.9977206206793301, 0.6572253271334362]",100.0,None,0,"[0.9810690067029848, 2.9784258940644563, 0.6822256361744018]",100.0
53.485,uav_st_assess,UAV_2,1,4,0,None,0,"[3.0308019246522404, 1.066394027718468, 0.0]",100.0,None,0,"[2.9894949944472513, 2.9284720784950578, 0.0]",100.0,None,0,"[0.9957862806189811, 0.9978231448456788, 0.6571712033434556]",100.0,assessment,0,"[1.0112927147469817, 2.9907492098091666, 1.492138771907347]",100.0
66.4,,,2,4,0,None,0,"[3.0386214254854846, 1.0777925389245462, 0.0]",100.0,None,0,"[2.983353415343406, 2.914085083831463, 0.0]",100.0,None,0,"[0.9957061266466473, 0.9977975793625207, 0.6572259701444346]",100.0,assessment,0,"[0.9800997761099377, 2.9906472474289387, 4.499412798468175]",99.28800201416016
70.25,uav_st_assess,UAV_1,2,4,0,None,0,"[3.041051686074038, 1.0811282242163818, 0.0]",100.0,None,0,"[2.981474694472971, 2.9101565943037557, 0.0]",100.0,assessment,0,"[1.0154292225340706, 1.0011731559190833, 1.4792093176993066]",99.83200073242188,assessment,0,"[2.1918271118397903, 3.0929550779001262, 4.501576890963047]",98.65599822998047
83.935,,,2,4,0,None,0,"[3.050300130245867, 1.0929155375590789, 0.0]",100.0,None,0,"[2.969991182126917, 2.8952052506425456, 0.0]",100.0,assessment,0,"[0.9948011410816621, 1.0029347093050047, 4.476607808570221]",99.08799743652344,assessment,0,"[6.806920772862771, 3.573640893240751, 4.502505002623445]",97.87200164794922
98.52,,,2,4,0,None,0,"[3.061035589134585, 1.1053047291920046, 0.0]",100.0,None,0,"[2.925946006766533, 2.8290879803250926, 0.0]",100.0,assessment,0,"[5.5746508203213585, 1.7579377121948154, 4.474985084100542]",98.4800033569336,assessment,0,"[11.877561787683899, 4.0887479643009845, 4.509567244611859]",97.08799743652344
112.565,,,2,4,0,None,0,"[3.075368759804259, 1.121652996524669, 0.0]",100.0,None,0,"[2.908627313665098, 2.7863309194205543, 0.0]",100.0,assessment,0,"[10.823763709549553, 2.6282796736786684, 4.4809508667790805]",96.91999816894531,assessment,0,"[17.14770826537655, 4.624099305590799, 4.511919495495356]",95.52799987792969
124.695,,,2,4,0,None,0,"[3.0917973796785985, 1.139589356244573, 0.0]",100.0,None,0,"[2.9137795460197493, 2.7726839189049226, 0.0]",100.0,assessment,0,"[15.167057250515086, 3.3483669299255765, 4.481882573339698]",96.14399719238281,assessment,0,"[21.50143160385037, 5.066353473408853, 4.5139902337321205]",94.74400329589844
137.26,,,2,4,0,None,0,"[3.1099040851677886, 1.1596095368475134, 0.0]",100.0,None,0,"[2.9217928450768254, 2.756644662922843, 0.0]",100.0,assessment,0,"[19.511033809301264, 4.068567698232109, 4.482708992407738]",95.3759994506836,assessment,0,"[26.015351173187668, 5.524870348139007, 4.515879508663252]",93.96800231933594
149.85,,,2,4,0,None,0,"[3.1223886739862574, 1.1737146480044913, 0.0]",100.0,None,0,"[2.9292360274940514, 2.7329454714197268, 0.0]",100.0,assessment,0,"[23.914885283621903, 4.798703440270729, 4.480160650537224]",94.5999984741211,assessment,0,"[30.390439821539406, 5.969290293869404, 4.518002779363302]",93.19200134277344
161.405,,,2,4,0,None,0,"[3.127994596904381, 1.181280782955295, 0.0]",100.0,None,0,"[2.9382051682621304, 2.710546137910049, 0.0]",100.0,assessment,0,"[28.198371614619482, 5.508868916845177, 4.484230484229381]",93.0719985961914,assessment,0,"[33.57016029698078, 6.292285294677468, 4.520084509413058]",91.6719970703125
172.475,,,2,4,0,None,0,"[3.1317739750360905, 1.1845567909386063, 0.0]",100.0,None,0,"[2.9600740092505573, 2.691122848345655, 0.0]",100.0,assessment,0,"[32.47457452180125, 6.217842898993325, 4.484960047187679]",92.30400085449219,assessment,0,"[33.55331163348934, 6.2742544557713735, 4.519196465091322]",91.60800170898438
184.23,,,2,4,0,None,0,"[3.137797364170044, 1.1888692499165914, 0.0]",100.0,None,0,"[2.975676256510839, 2.676710299655739, 0.0]",100.0,assessment,0,"[32.52360618064971, 6.379833104891102, 4.376825731094351]",91.71199798583984,assessment,0,"[32.85914352310311, 5.858439590379627, 4.476472722577306]",90.83200073242188
197.495,,,2,4,0,None,0,"[3.134776201813252, 1.1831671399346804, 0.0]",100.0,None,0,"[2.9920943648491174, 2.6607695318316935, 0.0]",100.0,assessment,0,"[32.49631768491404, 6.274392797117932, 4.485037164942443]",90.91999816894531,assessment,0,"[34.30289080582108, 5.256981806548176, 4.457927276467202]",90.552001953125
