,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
312.695,,0,4,0,None,0,"[3.100331286661274, 1.105079648822788, 0.0]",100.0,None,0,"[3.0790275120567627, 2.540085934543798, 0.0]",100.0,None,0,"[0.9857504976907138, 0.9921257037355171, 0.6571465552215696]",100.0,None,0,"[0.9875705968997415, 2.9733234019762342, 0.6822487855398298]",100.0
324.025,,0,4,0,None,0,"[3.0917615712742887, 1.1086179051511107, 0.0]",100.0,None,0,"[3.0887297398700237, 2.5326251861592013, 0.0]",100.0,None,0,"[0.9861817835367334, 0.9923158556516737, 0.6571494355348291]",100.0,None,0,"[0.988055687227818, 2.9734318126828088, 0.6822569776710407]",100.0
336.35,,0,4,0,None,0,"[3.0825958474122137, 1.1046060605588794, 0.0]",100.0,None,0,"[3.0962922576925753, 2.5264380515213807, 0.0]",100.0,None,0,"[0.9866521761331499, 0.9925225334568903, 0.6571525789461743]",100.0,None,0,"[0.9887648489733947, 2.973699760928036, 0.6822812455449875]",100.0
348.35,,0,4,0,None,0,"[3.0775306662948534, 1.0948755530235033, 0.0]",100.0,None,0,"[3.1086785488246593, 2.5157252182352967, 0.0]",100.0,None,0,"[0.9871097604465666, 0.9927229222470388, 0.6571556380755584]",100.0,None,0,"[0.989677514672472, 2.9740379501724368, 0.6823187088712986]",100.0
359.455,,0,4,0,None,0,"[3.0733173658066804, 1.0869920899312056, 0.0]",100.0,None,0,"[3.1181408853192156, 2.5058500769012704, 0.0]",100.0,None,0,"[0.9875301496440019, 0.993044719684888, 0.6571609413492858]",100.0,None,0,"[0.990331842798181, 2.9739532628123175, 0.6823255991027269]",100.0
370.915,,0,4,0,None,0,"[3.0699431837762945, 1.0801113351756022, 0.0]",100.0,None,0,"[3.1272486972178166, 2.4970099076518877, 0.0]",100.0,None,0,"[0.9879658086609029, 0.9932344206335543, 0.6571638431185967]",100.0,None,0,"[0.9910322611001503, 2.974157192318638, 0.6823479108268268]",100.0
381.91,,0,4,0,None,0,"[3.0668039355333248, 1.0749791216870814, 0.0]",100.0,None,0,"[3.1353852439046697, 2.4897547325087905, 0.0]",100.0,None,0,"[0.9883899412334942, 0.9932804206637857, 0.657164205410604]",100.0,None,0,"[0.9918583459708665, 2.9745148852257457, 0.6823836524800523]",100.0
393.27,,0,4,0,None,0,"[3.0640482648688243, 1.070034542304545, 0.0]",100.0,None,0,"[3.1432498318738653, 2.482511757621954, 0.0]",100.0,None,0,"[0.988820516903129, 0.9936051539091925, 0.6571695375248451]",100.0,None,0,"[0.9924322022932741, 2.97454805596438, 0.6823919206896031]",100.0
403.735,,0,4,0,None,0,"[3.060151599995304, 1.0634061620262052, 0.0]",100.0,None,0,"[3.149972477719727, 2.47630725898244, 0.0]",100.0,None,0,"[0.9892189402666876, 0.9937773504732469, 0.6571721927143406]",100.0,None,0,"[0.9931544694323051, 2.9749791355640616, 0.68242759973273]",100.0
414.395,,0,4,0,None,0,"[3.0567836747385813, 1.0582507529368863, 0.0]",100.0,None,0,"[3.153465359900448, 2.471734280406516, 0.0]",100.0,None,0,"[0.9896265618371335, 0.9939531288989792, 0.6571749097151351]",100.0,None,0,"[0.9936345692519075, 2.975058274350237, 0.6824347219747842]",100.0
424.9,,0,4,0,None,0,"[3.052444908018668, 1.0524526492679, 0.0]",100.0,None,0,"[3.156731662059021, 2.467310405386805, 0.0]",100.0,None,0,"[0.9900309566916936, 0.9939889739012757, 0.6571752028850868]",100.0,None,0,"[0.9942930246885491, 2.9753594316921608, 0.6825440206089538]",100.0
435.72,,0,4,0,None,0,"[3.051898854078632, 1.046490257940704, 0.0]",100.0,None,0,"[3.1600377625031997, 2.4626891788638505, 0.0]",100.0,None,0,"[0.9904439793575098, 0.9941663108175426, 0.6571779730809061]",100.0,None,0,"[0.9943280255478498, 2.9760052592511013, 0.682562593460136]",100.0
446.545,,0,4,0,None,0,"[3.052124828351524, 1.0400803898184707, 0.0]",100.0,None,0,"[3.163307079074395, 2.4580103677399245, 0.0]",100.0,None,0,"[0.990544084900422, 0.9944334124317558, 0.6571703943939505]",100.0,None,0,"[0.9946469713193125, 2.9763523150732083, 0.6825801434298269]",100.0
457.65,,0,4,0,None,0,"[3.0494886362397557, 1.0360282686018196, 0.0]",100.0,None,0,"[3.1665886932136207, 2.4530327948735517, 0.0]",100.0,None,0,"[0.9906580989514985, 0.9947574553269823, 0.6571590112362009]",100.0,None,0,"[0.994861177521146, 2.9768191247092664, 0.6825956835050052]",100.0
468.035,,0,4,0,None,0,"[3.044946184976297, 1.0355571959307999, 0.0]",100.0,None,0,"[3.1701183143614933, 2.4482628257172014, 0.0]",100.0,None,0,"[0.9906096180743201, 0.9949912582137248, 0.6571802517358201]",100.0,None,0,"[0.9949785093951196, 2.9773578979764777, 0.6826134216747035]",100.0
480.12,,0,4,0,None,0,"[3.03762698171351, 1.0340533793289364, 0.0]",100.0,None,0,"[3.1747775333197334, 2.444834292829572, 0.0]",100.0,None,0,"[0.9906548016534694, 0.9951284586252, 0.6571779012628152]",100.0,None,0,"[0.9948961842553694, 2.978223471892265, 0.6826355465798278]",100.0
491.805,,0,4,0,None,0,"[3.0286421991807924, 1.0311395297960455, 0.0]",100.0,None,0,"[3.1794660342147454, 2.42659814870603, 0.0]",100.0,None,0,"[0.990603729646661, 0.9954417867943595, 0.6571713691671235]",100.0,None,0,"[0.9949661550731067, 2.9788802480101517, 0.6826549585912777]",100.0
503.685,,0,4,0,None,0,"[3.0172846991208355, 1.0261233832702126, 0.0]",100.0,None,0,"[3.187522862998413, 2.4092184614151053, 0.0]",100.0,None,0,"[0.9906205786336307, 0.9955754708582113, 0.6571768131973914]",100.0,None,0,"[0.9951816580580897, 2.979418221765866, 0.6826743528702943]",100.0
515.37,,0,4,0,None,0,"[3.002853128899135, 1.0189745098354765, 0.0]",100.0,None,0,"[3.187015838447542, 2.388316356786316, 0.0]",100.0,None,0,"[0.990596205956986, 0.995844135240307, 0.6572105169452267]",100.0,None,0,"[0.9953458175386619, 2.980019749947391, 0.6826936566800956]",100.0
527.285,,0,4,0,None,0,"[2.987517291019632, 1.0098599657295484, 0.0]",100.0,None,0,"[3.1924323202513847, 2.372120252406476, 0.0]",100.0,None,0,"[0.9905711659239368, 0.9961353391939459, 0.6571773925683692]",100.0,None,0,"[0.9954842028722733, 2.9806521644075925, 0.682714080966768]",100.0
537.46,,0,4,0,None,0,"[2.977522005502917, 1.0052141007871251, 0.0]",100.0,None,0,"[3.1974434091640864, 2.3545871014330464, 0.0]",100.0,None,0,"[0.9906652346372801, 0.9961730343360707, 0.6571766249766167]",100.0,None,0,"[0.995527418091236, 2.9812981170867587, 0.6827316603551918]",100.0
548.345,,0,4,0,None,0,"[2.9686005298424267, 1.00071099742774, 0.0]",100.0,None,0,"[3.2044927056596775, 2.334328081650024, 0.0]",100.0,None,0,"[0.9905873252252624, 0.996383978150161, 0.6571751449152207]",100.0,None,0,"[0.9955699760517494, 2.9819761953787505, 0.6827495233027344]",100.0
559.0,,0,4,0,None,0,"[2.9616736245728497, 0.9987358362263294, 0.0]",100.0,None,0,"[3.2126037504916125, 2.31435503767415, 0.0]",100.0,None,0,"[0.9906415532803402, 0.996537801978884, 0.6571579418060672]",100.0,None,0,"[0.9957421090546584, 2.9825157547242633, 0.6827677915484271]",100.0
570.8,,0,4,0,None,0,"[2.956105561310957, 0.9943897524759706, 0.0]",100.0,None,0,"[3.2184914305475143, 2.29419365932553, 0.0]",100.0,None,0,"[0.9906396967258627, 0.9968841661163604, 0.6571783998203065]",100.0,None,0,"[0.9958159996636945, 2.983231605751385, 0.6827883609696936]",100.0
582.235,,0,4,0,None,0,"[2.952775814481742, 0.9904188731607525, 0.0]",100.0,None,0,"[3.2256429499581256, 2.2766737673673685, 0.0]",100.0,None,0,"[0.9906828569799074, 0.9971303682053494, 0.6571436841322116]",100.0,None,0,"[0.9958833687036601, 2.984088956483936, 0.6827331911429357]",100.0
594.125,,0,4,0,None,0,"[2.9492798116323415, 0.9867083737778002, 0.0]",100.0,None,0,"[3.233291281695741, 2.259136130421737, 0.0]",100.0,None,0,"[0.9905673660633352, 0.9973516592397568, 0.6571732599488799]",100.0,None,0,"[0.9961926341509159, 2.98455451029976, 0.6827529524597643]",100.0
605.37,,0,4,0,None,0,"[2.945140284413524, 0.9824801493089493, 0.0]",100.0,None,0,"[3.2411795680262308, 2.2432957358334367, 0.0]",100.0,None,0,"[0.9905226994081043, 0.9976702930708583, 0.6571660725548426]",100.0,None,0,"[0.996482026746004, 2.9849989382073745, 0.6827715311698815]",100.0
616.905,,0,4,0,None,0,"[2.94027393496085, 0.9773703873705146, 0.0]",100.0,None,0,"[3.2464961373296966, 2.225147836136213, 0.0]",100.0,None,0,"[0.9906252531982587, 0.998181138880822, 0.6572066705698482]",100.0,None,0,"[0.9966395263003177, 2.9856108358343474, 0.6827923606540022]",100.0
627.895,,0,4,0,None,0,"[2.935893180349733, 0.9726964873682622, 0.0]",100.0,None,0,"[3.2513973122456137, 2.2111193529392894, 0.0]",100.0,None,0,"[0.9905951806585094, 0.9980160492654752, 0.657221869117458]",100.0,None,0,"[0.9964617495151662, 2.9862073538510154, 0.6827912733075635]",100.0
638.41,,0,4,0,None,0,"[2.933149693947138, 0.9692985283369047, 0.0]",100.0,None,0,"[3.2575249363041143, 2.198660060739002, 0.0]",100.0,None,0,"[0.9904862031055618, 0.9978694314632396, 0.657220638509542]",100.0,None,0,"[0.996887270937621, 2.9867400895276406, 0.6828577499154185]",100.0
649.705,,0,4,0,None,0,"[2.932850716197626, 0.9685015539243909, 0.0]",100.0,None,0,"[3.264591627264474, 2.1863876341678545, 0.0]",100.0,None,0,"[0.9903925474026948, 0.9976747003606378, 0.6572202528901057]",100.0,None,0,"[0.9968554635533138, 2.9875342892640173, 0.6828763526097541]",100.0
659.98,,0,4,0,None,0,"[2.9215904683223646, 0.9668514324728325, 0.0]",100.0,None,0,"[3.2705589613458557, 2.175556032495049, 0.0]",100.0,None,0,"[0.9903255225058848, 0.9974348111395447, 0.6572277635261738]",100.0,None,0,"[0.9969646061978942, 2.988167999584279, 0.6828665335925824]",100.0
671.785,,0,4,0,None,0,"[2.9064444159777496, 0.9650735441287921, 0.0]",100.0,None,0,"[3.277991682381678, 2.1644585218648063, 0.0]",100.0,None,0,"[0.9903047028531748, 0.9973735501690051, 0.6572055713745769]",100.0,None,0,"[0.9973337896544029, 2.988594202245622, 0.6828865754587622]",100.0
682.9,,0,4,0,None,0,"[2.9022483815467144, 0.9638562276452416, 0.0]",100.0,None,0,"[3.282551568352662, 2.157755350553728, 0.0]",100.0,None,0,"[0.9903194539942836, 0.9973061153332003, 0.6572058697245965]",100.0,None,0,"[0.9974412627668109, 2.9892491128307737, 0.6829066469471974]",100.0
695.07,,0,4,0,None,0,"[2.8965000327468027, 0.9611754666254145, 0.0]",100.0,None,0,"[3.2875096337319265, 2.150487156397034, 0.0]",100.0,None,0,"[0.9902631372768265, 0.997195156964732, 0.6572249787209218]",100.0,None,0,"[0.9975121459233657, 2.9899523761313933, 0.6829564391709375]",100.0
706.24,,0,4,0,None,0,"[2.892088862879584, 0.9573290420269986, 0.0]",100.0,None,0,"[3.2921789171629285, 2.143605231835444, 0.0]",100.0,None,0,"[0.9902806675339129, 0.997047414839613, 0.6572213442041008]",100.0,None,0,"[0.9977096748554635, 2.990577747608733, 0.6829500828737579]",100.0
717.99,,0,4,0,None,0,"[2.8877956185281652, 0.9535611630492192, 0.0]",100.0,None,0,"[3.29705332459818, 2.1364325891884746, 0.0]",100.0,None,0,"[0.9901977672833148, 0.9968632320451348, 0.6572210407172355]",100.0,None,0,"[0.9977708578823796, 2.991274186682256, 0.6829972224289171]",100.0
729.81,,0,4,0,None,0,"[2.8832873917345405, 0.9499889731609948, 0.0]",100.0,None,0,"[3.302006870493301, 2.129117864296593, 0.0]",100.0,None,0,"[0.9901175736211812, 0.9967417595556255, 0.6572199112583726]",100.0,None,0,"[0.9978425081451762, 2.9920233530122635, 0.6830197831844601]",100.0
741.995,,0,4,0,None,0,"[2.8789657171481484, 0.9462640551439696, 0.0]",100.0,None,0,"[3.3069677006500484, 2.121543001937162, 0.0]",100.0,None,0,"[0.9900465216152082, 0.9965074670000711, 0.6572205328450353]",100.0,None,0,"[0.9976260207107568, 2.9928352624466537, 0.6829933393250572]",100.0
753.15,,0,4,0,None,0,"[2.8748754408075463, 0.942802195283258, 0.0]",100.0,None,0,"[3.311577125456334, 2.1145327591387204, 0.0]",100.0,None,0,"[0.989950543304682, 0.9963138291319854, 0.6572201359419966]",100.0,None,0,"[0.9978352820355528, 2.9936518454391847, 0.6830607329296442]",100.0
764.215,,0,4,0,None,0,"[2.871226780161208, 0.9380610446152979, 0.0]",100.0,None,0,"[3.3160901237278457, 2.107595577532738, 0.0]",100.0,None,0,"[0.9898591080747428, 0.9961926469709772, 0.657223740408413]",100.0,None,0,"[0.9980264136484005, 2.994227096665774, 0.6830816760643893]",100.0
776.245,,0,4,0,None,0,"[2.869740572536436, 0.9324260246854256, 0.0]",100.0,None,0,"[3.3209964329362007, 2.09994158292751, 0.0]",100.0,None,0,"[0.9898752010977155, 0.9960756691009245, 0.657206421147118]",100.0,None,0,"[0.9980497575817049, 2.9950421410985677, 0.6831028467662371]",100.0
788.12,,0,4,0,None,0,"[2.867183496085194, 0.9261942816088647, 0.0]",100.0,None,0,"[3.325887364324159, 2.092605305547183, 0.0]",100.0,None,0,"[0.9898291971655694, 0.9959813716598672, 0.6572239533411659]",100.0,None,0,"[0.9981935228268924, 2.9957794199649155, 0.6830961370717241]",100.0
799.575,,0,4,0,None,0,"[2.8642785660470214, 0.9197481763757248, 0.0]",100.0,None,0,"[3.331026799261387, 2.0853331761859124, 0.0]",100.0,None,0,"[0.9898616932605335, 0.9958986425199957, 0.6572052860025154]",100.0,None,0,"[0.9982748100263975, 2.996439685878537, 0.6831455953347124]",100.0
811.08,,0,4,0,None,0,"[2.862795882427861, 0.9141650825871978, 0.0]",100.0,None,0,"[3.333448725511636, 2.0842154675991384, 0.0]",100.0,None,0,"[0.9897878032496166, 0.9958263274707687, 0.657157509698737]",100.0,None,0,"[0.9983561863424789, 2.997207733102353, 0.683137558625744]",100.0
822.76,,0,4,0,None,0,"[2.8605383784583527, 0.9083625106086217, 0.0]",100.0,None,0,"[3.336131637054803, 2.08247802388919, 0.0]",100.0,None,0,"[0.9897971140272974, 0.9956801457254175, 0.6572194541577211]",100.0,None,0,"[0.9983263499950944, 2.9979915755997326, 0.6831882640700391]",100.0
834.065,,0,4,0,None,0,"[2.8580363576889707, 0.9026555217491893, 0.0]",100.0,None,0,"[3.339248221639675, 2.079401032308303, 0.0]",100.0,None,0,"[0.9897122029065377, 0.9955009896771544, 0.657219108440941]",100.0,None,0,"[0.9981751055265397, 2.9988203872390895, 0.6832550189917678]",100.0
845.715,,0,4,0,None,0,"[2.8552360428733445, 0.8966971861411962, 0.0]",100.0,None,0,"[3.3446200889160984, 2.071516268392581, 0.0]",100.0,None,0,"[0.9897671275016638, 0.9959032805795117, 0.6571718026264404]",100.0,None,0,"[0.9982059433626158, 2.9997602580706957, 0.6832009741926888]",100.0
856.275,,0,4,0,None,0,"[2.8527782863935935, 0.8912441553998393, 0.0]",100.0,None,0,"[3.34873217165627, 2.06570160104866, 0.0]",100.0,None,0,"[0.9899934592607862, 0.9960811593907776, 0.6571732013408613]",100.0,None,0,"[0.9980507950728683, 3.0004652940325336, 0.683294370286009]",100.0
867.6,,0,4,0,None,0,"[2.8497782917239154, 0.8852578182854943, 0.0]",100.0,None,0,"[3.3532022629783578, 2.059175777942684, 0.0]",100.0,None,0,"[0.9902343480382912, 0.9961335922258144, 0.6571727092686561]",100.0,None,0,"[0.9979598936739866, 3.0011891968753237, 0.6832207377935983]",100.0
879.15,,0,4,0,None,0,"[2.8458481695502433, 0.8790105004986832, 0.0]",100.0,None,0,"[3.356463438399985, 2.0558614467297573, 0.0]",100.0,None,0,"[0.9904814207589089, 0.9963242036739309, 0.6571741835750238]",100.0,None,0,"[0.9979530012410531, 3.002152486720283, 0.6833378545058651]",100.0
890.25,,0,4,0,None,0,"[2.8399737343235825, 0.8727036011762962, 0.0]",100.0,None,0,"[3.3588823071734093, 2.054002407510303, 0.0]",100.0,None,0,"[0.9907221774711434, 0.9966430074927763, 0.65717768469894]",100.0,None,0,"[0.998206713323781, 3.00281942393544, 0.6832820430989931]",100.0
901.47,,0,4,0,None,0,"[2.833235523728523, 0.866160256559268, 0.0]",100.0,None,0,"[3.3606510670524163, 2.054078773731811, 0.0]",100.0,None,0,"[0.9906981149391072, 0.996671787120438, 0.6572106191831345]",100.0,None,0,"[0.9981398379652714, 3.0036283517074085, 0.683300965168488]",100.0
912.755,,0,4,0,None,0,"[2.8269796286748066, 0.8606676177377822, 0.0]",100.0,None,0,"[3.3623971412924525, 2.0541165748964763, 0.0]",100.0,None,0,"[0.9908516105283459, 0.9969735365510431, 0.6572103789761786]",100.0,None,0,"[0.9982142329655767, 3.0043626871444356, 0.6833229624488357]",100.0
923.815,,0,4,0,None,0,"[2.821153300090145, 0.8566911300326405, 0.0]",100.0,None,0,"[3.3662883399750783, 2.049278239680779, 0.0]",100.0,None,0,"[0.9903244683505695, 0.996658034544859, 0.6572211602756655]",100.0,None,0,"[0.9983465049543218, 3.0049776894083933, 0.6833714397565338]",100.0
935.455,,0,4,0,None,0,"[2.818043348202154, 0.8538949845341884, 0.0]",100.0,None,0,"[3.37088039232431, 2.042076224861603, 0.0]",100.0,None,0,"[0.9905819980701899, 0.9968505362213057, 0.6572227169048601]",100.0,None,0,"[0.9983807486289554, 3.0057716528686624, 0.6833935757176348]",100.0
945.415,,0,4,0,None,0,"[2.81546307908698, 0.851311250709556, 0.0]",100.0,None,0,"[3.373901155648097, 2.0387580453638474, 0.0]",100.0,None,0,"[0.9907947285574393, 0.9971016980037479, 0.6571752552204996]",100.0,None,0,"[0.998202698798399, 3.006364484726101, 0.6833623804384914]",100.0
