,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
173.485,,,0,2,0,None,0,"[3.1316015773889827, 1.1842513939968904, 0.0]",100.0,None,0,"[0.9970888726759517, 0.9982360982314359, 0.6572578523714303]",100.0
186.265,,,0,2,0,None,0,"[3.137449210499623, 1.1886103683502496, 0.0]",100.0,None,0,"[0.996682609613485, 0.9981183752828893, 0.6572538220083055]",100.0
198.355,,,0,2,0,None,0,"[3.134310655737662, 1.1827472764723648, 0.0]",100.0,None,0,"[0.9964641324224343, 0.9975955305073725, 0.6572569235317477]",100.0
210.24,,,0,2,0,None,0,"[3.1305338563271023, 1.1777474335248899, 0.0]",100.0,None,0,"[0.9961049900491258, 0.9974096683517509, 0.6572549765756394]",100.0
222.355,,,0,2,0,None,0,"[3.123106873311501, 1.1756275314327107, 0.0]",100.0,None,0,"[0.9957775253837281, 0.9978062819566785, 0.6572501178621729]",100.0
234.27,,,0,2,0,None,0,"[3.1255018782811845, 1.169551203329696, 0.0]",100.0,None,0,"[0.9956810895109605, 0.9979151556224607, 0.6572093175437452]",100.0
247.165,,,0,2,0,None,0,"[3.1201120887509277, 1.149239702531011, 0.0]",100.0,None,0,"[0.9956334232522241, 0.9986674690690268, 0.6571863313696368]",100.0
258.87,,,0,2,0,None,0,"[3.1166553431417485, 1.1316206400825777, 0.0]",100.0,None,0,"[0.9949546408402805, 0.9987965128053163, 0.6571776226867994]",100.0
271.085,,,0,2,0,None,0,"[3.1150214174874264, 1.115361413600872, 0.0]",100.0,None,0,"[0.9943953488268729, 0.9990202789255137, 0.6570416642755926]",100.0
283.375,,,0,2,0,None,0,"[3.1128433433218783, 1.1022039785232711, 0.0]",100.0,None,0,"[0.99399615677356, 0.9993091561813869, 0.657232501429689]",100.0
295.725,,,0,2,0,None,0,"[3.106244349402032, 1.104021295316691, 0.0]",100.0,None,0,"[0.9940164727888017, 0.9998676343653252, 0.6571773871119216]",100.0
307.515,,,0,2,0,None,0,"[3.1014881640109215, 1.1051233751725247, 0.0]",100.0,None,0,"[0.9940989798067899, 1.0002049255846341, 0.6571876422256157]",100.0
319.09,,,0,2,0,None,0,"[3.0955096639810926, 1.107573621574941, 0.0]",100.0,None,0,"[0.9943064921080458, 1.000585930264145, 0.6571715193102816]",100.0
331.92,,,0,2,0,None,0,"[3.08484493923636, 1.1075282190533797, 0.0]",100.0,None,0,"[0.9953214762950218, 1.0006861358247365, 0.6571591006917188]",100.0
342.915,,,0,2,0,None,0,"[3.0792354718793793, 1.0985400318409428, 0.0]",100.0,None,0,"[0.9950074397979354, 1.0003926200961333, 0.6572335403699688]",100.0
354.765,,,0,2,0,None,0,"[3.0752351108609086, 1.0905243921345251, 0.0]",100.0,None,0,"[0.9947962278151186, 1.0005941756474612, 0.6571790606659978]",100.0
364.62,,,0,2,0,None,0,"[3.072205556602495, 1.084805765564532, 0.0]",100.0,None,0,"[0.9947679205429835, 1.0007001607217676, 0.6572339429308232]",100.0
