,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.27,,UAV_2,0,4,0,None,0,[],100,None,0,[],100,None,0,"[0.998875026169556, 1.9853587734420113, 0.6659461039660365]",100,None,0,[],100
8.185,,pioneer3at_1,0,4,0,None,0,"[3.0045225636123245, 1.9898850352461972, 0.0]",100,None,0,"[2.998659741518564, 3.979288227644085, 0.0]",100,None,0,"[0.9956624525327259, 1.9913155708463124, 0.6610876087443385]",100,None,0,"[0.953797568818873, 3.8525681958705453, 0.7103225844928315]",100
19.63,,,0,4,0,None,0,"[3.0101998071895695, 1.976359292107033, 0.0]",100.0,None,0,"[2.9956751703814963, 3.963171502625583, 0.0]",100.0,None,0,"[0.9941646973457504, 1.987688516238035, 0.6609672192754026]",100.0,None,0,"[0.955389745211529, 3.8502794039690547, 0.7101660580347527]",100.0
29.815,,,1,4,0,None,0,"[3.0160428369012684, 1.96626793162441, 0.0]",100.0,None,0,"[2.9930426477566483, 3.948260826554184, 0.0]",100.0,None,0,"[0.9944166485738434, 1.9861517717511108, 0.6609125578187797]",100.0,None,0,"[0.9565341978030882, 3.8480546009941734, 0.7100486765615001]",100.0
32.2,uav_st_assess,UAV_2,1,4,0,None,0,"[3.017395917256015, 1.964182266500932, 0.0]",100.0,None,0,"[2.9923650521734944, 3.9451568113769873, 0.0]",100.0,None,0,"[0.9944851056909902, 1.9858177794123664, 0.6607371765197353]",100.0,assessment,0,"[1.0017277663315038, 3.901380584835178, 1.532749024852906]",99.99199676513672
42.12,,,2,4,0,None,0,"[3.0230830797522117, 1.955784289354817, 0.0]",100.0,None,0,"[2.989718384158199, 3.9432861281866227, 0.0]",100.0,None,0,"[0.9945913577054617, 1.9842274933447406, 0.6608864246154196]",100.0,assessment,0,"[0.9540091494788607, 3.8485036032573317, 4.537011506913409]",99.27999877929688
42.735,on_vs,pioneer3at_2,2,4,0,None,0,"[3.0234210585955217, 1.955289763600796, 0.0]",100.0,None,0,"[2.98955501561194, 3.9432456453835196, 0.0]",100.0,None,0,"[0.9945018915038949, 1.9841411963747932, 0.6609278183780762]",100.0,assessment,0,"[0.9544469759532995, 3.8482254119339165, 4.53703193910427]",99.27999877929688
45.215,st_app,pioneer3at_2,2,4,0,None,0,"[3.0248172224595424, 1.9532508443625551, 0.0]",100.0,approach,0,"[3.5494952462971785, 4.149983794324204, 0.0]",100.0,None,0,"[0.9943946947261221, 1.9835393205481147, 0.6609413445297161]",100.0,assessment,0,"[0.9563481085238539, 3.8474896659822524, 4.539516867814941]",99.27999877929688
56.145,,,2,4,0,None,0,"[3.032279627751344, 1.9458676300692737, 0.0]",100.0,approach,0,"[6.892865921155138, 7.018311564831641, 0.0]",99.46179962158203,None,0,"[0.9927385261807374, 1.9790705518651717, 0.6607801759285997]",100.0,assessment,0,"[3.6057770740749993, 4.160219604534599, 4.53623600918448]",98.75199890136719
58.225,,,3,4,0,None,0,"[3.034392592454568, 1.9450458914708262, 0.0]",100.0,approach,0,"[7.418404193529168, 7.66445082595141, 0.0]",99.46179962158203,None,0,"[0.9923508644412466, 1.978456565946425, 0.6607945333427689]",100.0,assessment,0,"[4.329738418161908, 4.245682974256724, 4.5407948479385345]",98.75199890136719
