,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.065,,pioneer3at_1,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,"[0.9983743878391133, 2.9986582563292314, 0.6871686269787056]",100
7.065,,UAV_1,0,4,0,None,0,"[3.0032610771184487, 1.0135553476778525, 0.0]",100,None,0,"[2.9992231920083285, 2.9858526346944796, 0.0]",100,None,0,"[0.9973482825550956, 0.9988941709660328, 0.657258552166183]",100,None,0,"[0.9659326209380765, 2.967010906232725, 0.6815929209826136]",100
19.555,,,0,4,0,None,0,"[3.012704710271466, 1.0333480718264558, 0.0]",100.0,None,0,"[2.995603425195141, 2.971330697437041, 0.0]",100.0,None,0,"[0.996891128906203, 0.998708002097959, 0.6572702713875371]",100.0,None,0,"[0.9669421552372812, 2.9663672022289873, 0.6815586847359163]",100.0
34.775,,,0,4,0,None,0,"[3.02003249421433, 1.0482525583685611, 0.0]",100.0,None,0,"[2.991983415459924, 2.9537570235196697, 0.0]",100.0,None,0,"[0.9963065942626709, 0.9982920135570543, 0.6572104875697312]",100.0,None,0,"[0.9689284694032423, 2.9660536670779027, 0.6816062187722689]",100.0
47.915,,,0,4,0,None,0,"[3.0270963351766667, 1.060549883113711, 0.0]",100.0,None,0,"[2.9899018243493094, 2.93754751204659, 0.0]",100.0,None,0,"[0.9960974357994632, 0.9977562830471914, 0.6572524133725762]",100.0,None,0,"[0.9703047791868848, 2.9659224860167486, 0.6816360026082681]",100.0
61.485,,,0,4,0,None,0,"[3.0350271855195903, 1.0727320359443469, 0.0]",100.0,None,0,"[2.9861414835037077, 2.919970121765252, 0.0]",100.0,None,0,"[0.9958115811444448, 0.997844803111607, 0.657250465804353]",100.0,None,0,"[0.971343674160307, 2.9656808858377386, 0.6816486274075532]",100.0
76.91,,,0,4,0,None,0,"[3.044871580528725, 1.0861414929364561, 0.0]",100.0,None,0,"[2.978790795003797, 2.9040710612405003, 0.0]",100.0,None,0,"[0.9958666123850789, 0.9979104481466771, 0.6572507242640312]",100.0,None,0,"[0.972219799144952, 2.9658817311352688, 0.6816757716020007]",100.0
91.17,,,0,4,0,None,0,"[3.0548887246017, 1.0983430293468244, 0.0]",100.0,None,0,"[2.9520202897360726, 2.86855221311626, 0.0]",100.0,None,0,"[0.9961481693781113, 0.9985504246404617, 0.6572101454408402]",100.0,None,0,"[0.9730831260447963, 2.96591482032146, 0.681697583608186]",100.0
105.51,,,0,4,0,None,0,"[3.065660993804179, 1.1105332088469884, 0.0]",100.0,None,0,"[2.908274983661787, 2.802039611630274, 0.0]",100.0,None,0,"[0.9959398335190167, 0.9983826139597296, 0.6572502426276551]",100.0,None,0,"[0.9739358918008982, 2.96621981926016, 0.6817326603114798]",100.0
120.92,,,0,4,0,None,0,"[3.084951167234268, 1.1321391040305817, 0.0]",100.0,None,0,"[2.910847887542999, 2.7778934022454522, 0.0]",100.0,None,0,"[0.996073272266593, 0.9982880338466834, 0.6572515813975067]",100.0,None,0,"[0.9748492787669658, 2.966183154471426, 0.6817535470828956]",100.0
135.825,,,0,4,0,None,0,"[3.1065922971384445, 1.1559827476500173, 0.0]",100.0,None,0,"[2.920217828279613, 2.7592749698797996, 0.0]",100.0,None,0,"[0.9960140844796982, 0.9980627911492168, 0.6572514143102354]",100.0,None,0,"[0.9754991594111063, 2.9663601772295864, 0.6817739414526608]",100.0
150.1,,,0,4,0,None,0,"[3.122055555221014, 1.1733169524093572, 0.0]",100.0,None,0,"[2.9290299154921633, 2.7343981237974986, 0.0]",100.0,None,0,"[0.9959402159209669, 0.99804291531728, 0.6572508900936638]",100.0,None,0,"[0.9759587299016014, 2.9666973515914696, 0.6817942361984208]",100.0
165.68,,,0,4,0,None,0,"[3.128597592539166, 1.183215955350477, 0.0]",100.0,None,0,"[2.942385118593668, 2.702134747923656, 0.0]",100.0,None,0,"[0.9957269255916809, 0.9981242943845817, 0.6572492629471033]",100.0,None,0,"[0.976795004196294, 2.9667190451532552, 0.6818148325610859]",100.0
180.66,,,0,4,0,None,0,"[3.1355445240181825, 1.1876344400167373, 0.0]",100.0,None,0,"[2.9699165145302686, 2.6822249753220175, 0.0]",100.0,None,0,"[0.9957636432860207, 0.9982452594659776, 0.6572168882316939]",100.0,None,0,"[0.9774936853952972, 2.9668550412061583, 0.6818352130695773]",100.0
196.135,,,0,4,0,None,0,"[3.1352176488667203, 1.1844393036577625, 0.0]",100.0,None,0,"[2.989504742174413, 2.6635362710699795, 0.0]",100.0,None,0,"[0.9952924635975616, 0.998399939237663, 0.6571659710824148]",100.0,None,0,"[0.9781478693752582, 2.967068928475397, 0.6818567668479293]",100.0
212.935,,,0,4,0,None,0,"[3.1288306919950286, 1.1776299259655383, 0.0]",100.0,None,0,"[3.0055826622068826, 2.650355484540916, 0.0]",100.0,None,0,"[0.9948546498732733, 0.9981128206913491, 0.6571998117507704]",100.0,None,0,"[0.978600856022633, 2.9672613740525815, 0.6818665293427353]",100.0
227.835,,,0,4,0,None,0,"[3.1236681823345207, 1.1759512448473308, 0.0]",100.0,None,0,"[3.0168351777294182, 2.6417714004902244, 0.0]",100.0,None,0,"[0.9948060924521513, 0.9976214467944176, 0.657231206472937]",100.0,None,0,"[0.9792046184517461, 2.9675051158068904, 0.6818875795369714]",100.0
242.905,,,0,4,0,None,0,"[3.1218385078056143, 1.156021584947337, 0.0]",100.0,None,0,"[3.0314877466033336, 2.630030319114179, 0.0]",100.0,None,0,"[0.9946156716204713, 0.9973039816826234, 0.6571804839601311]",100.0,None,0,"[0.9796337783093815, 2.968140517461146, 0.6820014835670472]",100.0
256.9,,,0,4,0,None,0,"[3.1171821555677734, 1.1348678618010002, 0.0]",100.0,None,0,"[3.045202849114596, 2.6127645432289315, 0.0]",100.0,None,0,"[0.9944269109642019, 0.9970749818983949, 0.6572501744904523]",100.0,None,0,"[0.9805262999572196, 2.9687282021663495, 0.6819577695838018]",100.0
271.385,,,0,4,0,None,0,"[3.1150328808611674, 1.1151679114964232, 0.0]",100.0,None,0,"[3.0576166958018036, 2.5954576132453364, 0.0]",100.0,None,0,"[0.993574388579541, 0.99670499071822, 0.6572353609496342]",100.0,None,0,"[0.9814078049753194, 2.9688341187028806, 0.6819821677254249]",100.0
284.765,,,0,4,0,None,0,"[3.112276182041328, 1.1022289088676505, 0.0]",100.0,None,0,"[3.0644678011514213, 2.579571832423645, 0.0]",100.0,None,0,"[0.9927262475258881, 0.9970622292713414, 0.6572305186382895]",100.0,None,0,"[0.9819559632154783, 2.9688515979847208, 0.681989246740374]",100.0
294.51,,,0,4,0,None,0,"[3.1070590524922754, 1.1036612377704775, 0.0]",100.0,None,0,"[3.0661182040649892, 2.568564049702917, 0.0]",100.0,None,0,"[0.9919878861260684, 0.9970190298842161, 0.6572289560821347]",100.0,None,0,"[0.9823932508327577, 2.969336330703965, 0.6820193215613372]",100.0
