,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.005,,,0,2,0,None,0,[],100,None,0,[],100
0.34,,pioneer3at_1,0,2,0,None,0,[],100,None,0,"[0.9989025526417181, 1.000762190058612, 0.6579237882571797]",100
0.67,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.9988625285162457, 0.9994500538099461, 0.6572082642284349]",100
17.74,,,0,2,0,None,0,"[3.0120427963462624, 1.0315883270025534, 0.0]",100.0,None,0,"[0.9981828285227796, 0.9994014253071327, 0.657199034797991]",100.0
33.815,,,0,2,0,None,0,"[3.019726678528, 1.0475297951974658, 0.0]",100.0,None,0,"[0.9978295350294674, 0.9989871759151319, 0.6572619675178151]",100.0
49.015,,,0,2,0,None,0,"[3.027835011790687, 1.0616156010562534, 0.0]",100.0,None,0,"[0.9975632312549917, 0.9986020642780422, 0.6571978963088523]",100.0
54.63,,,0,2,0,None,0,"[3.031070548773052, 1.0667445776724727, 0.0]",100.0,None,0,"[0.9975574728121376, 0.9985128100958084, 0.6572609993698494]",100.0
60.525,uav_st_assess,UAV_1,1,2,0,None,0,"[3.0345993146763197, 1.0720053599510944, 0.0]",100.0,assessment,0,"[0.997655584105412, 0.9982894502133682, 0.657177235332765]",99.55999755859375
71.92,,,2,2,0,None,0,"[3.041685646187015, 1.0818926858261475, 0.0]",100.0,assessment,0,"[0.9975462312444328, 0.998143816795316, 0.6572033063989438]",98.76000213623047
73.355,on_gs,pioneer3at_1,2,2,0,None,0,"[3.042664879472541, 1.0831919010846023, 0.0]",100.0,assessment,0,"[0.9974816145324261, 0.9981140390866454, 0.6571948005596345]",98.76000213623047
74.025,on_vs,pioneer3at_1,2,2,0,None,0,"[3.043059142180552, 1.083710815355611, 0.0]",100.0,assessment,0,"[0.9975411821896818, 0.9980549312840103, 0.6572617208708819]",98.76000213623047
78.255,st_exp,pioneer3at_1,2,2,0,exploration,0,"[3.8118376872985356, 1.091836201275054, 0.0]",100.0,assessment,0,"[0.9974370827102833, 0.9979702109036738, 0.6572599264720118]",98.76000213623047
88.79,,,2,2,0,exploration,0,"[7.506856186800369, 3.1239271665745543, 0.0]",99.4697036743164,assessment,0,"[0.9973781055156966, 0.9978773074086144, 0.6572596947669082]",97.95999908447266
98.76,,,2,2,0,exploration,0,"[8.415595038045735, 6.9729334087143195, 0.0]",98.67970275878906,assessment,0,"[0.9973004364322728, 0.997798498111368, 0.6572601742041972]",97.16000366210938
109.23,,,2,2,0,exploration,0,"[9.24394118329226, 11.122446504129105, 0.0]",97.88970184326172,assessment,0,"[0.9975073999055846, 0.9975052868497639, 0.6571939725844093]",96.36000061035156
119.15,,,2,2,0,exploration,0,"[10.330059442100694, 14.85312858829471, 0.0]",97.09970092773438,assessment,0,"[0.9971669261765171, 0.9975512750461933, 0.6571970280144762]",95.55999755859375
129.52,,,2,2,0,exploration,0,"[11.435291654972788, 18.913165735737568, 0.0]",96.30970001220703,assessment,0,"[0.9973397200428574, 0.9976844112185385, 0.6572572484091261]",94.76000213623047
139.075,,,2,2,0,exploration,0,"[12.566185482686212, 22.62866725467029, 0.0]",95.51969909667969,assessment,0,"[0.9971711415278888, 0.9978567094527323, 0.6571930161878887]",93.95999908447266
149.855,,,2,2,0,exploration,0,"[13.09305225543716, 24.3015061827781, 0.0]",94.72969818115234,assessment,0,"[0.9970473352740346, 0.9979766543089671, 0.6572577296241376]",93.16000366210938
160.665,,,2,2,0,exploration,0,"[13.09794175219724, 24.27517561707257, 0.0]",94.26470184326172,assessment,0,"[0.9972325204453133, 0.9981113320366563, 0.6572198649806321]",92.36799621582031
173.775,,,2,2,0,exploration,0,"[13.275703898288096, 24.68549559701315, 0.0]",92.93820190429688,assessment,0,"[0.9970334476673156, 0.9982903072284034, 0.6571987962050423]",90.76799774169922
185.375,,,2,2,0,exploration,0,"[13.322010975926455, 24.66051874219153, 0.0]",92.14820098876953,assessment,0,"[0.9966320090122769, 0.9981821018832528, 0.6572147082531824]",89.96800231933594
196.31,,,2,2,0,exploration,0,"[13.352753287298937, 24.664377408169408, 0.0]",91.35820007324219,assessment,0,"[0.9965239695509979, 0.9976153327383531, 0.657257179015115]",89.16799926757812
206.945,,,2,2,0,exploration,0,"[11.526506837007803, 25.200933639810064, 0.0]",90.56819915771484,assessment,0,"[0.9962556799096917, 0.9974592288944681, 0.6572608276771063]",88.36799621582031
218.445,,,2,2,0,exploration,0,"[10.71376631769132, 24.009427850492322, 0.0]",89.7781982421875,assessment,0,"[0.9958106519900228, 0.9978100559637806, 0.6572183771679145]",87.56800079345703
