,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
273.255,,,1,2,0,approach,0,"[15.857261249719528, 3.0411112944395633, 0.0]",97.38469696044922,None,0,"[0.9942960938794746, 0.9990419478896424, 0.6570408752890512]",100.0
283.465,,,1,2,0,approach,0,"[20.006376669771964, 3.74564415722424, 0.0]",96.5947036743164,None,0,"[0.9940199207288882, 0.999303727879537, 0.6572326918308317]",100.0
292.495,,,1,2,0,approach,0,"[23.64314615927506, 4.39088160463632, 0.0]",95.80470275878906,None,0,"[0.9939265892755407, 0.9996029519259498, 0.6572313116110117]",100.0
302.61,,,1,2,0,approach,0,"[27.728286319896966, 5.021460276695604, 0.0]",95.01470184326172,None,0,"[0.9940121295431231, 0.9999744109759273, 0.657173291870456]",100.0
311.755,,,1,2,0,approach,0,"[31.415725498583413, 5.545574922962793, 0.0]",94.22470092773438,None,0,"[0.9942338238954082, 1.0003259001770437, 0.6572306117859906]",100.0
320.785,,,1,2,0,approach,0,"[35.09244045594238, 6.121220547977804, 0.0]",93.43470001220703,None,0,"[0.9943906809956508, 1.0006367488203884, 0.6572448740170811]",100.0
329.975,,,1,2,0,approach,0,"[38.793314076449434, 6.693526929043371, 0.0]",93.43470001220703,None,0,"[0.9952149114604077, 1.0007833598295173, 0.6572365044714131]",100.0
335.945,end_app,pioneer3at_1,1,2,0,None,0,"[39.61813478985555, 6.891563577307365, 0.0]",92.64469909667969,None,0,"[0.9952664833636411, 1.0006641467556343, 0.6572379641586235]",100.0
336.03,,,0,2,0,None,1,"[39.618058387245675, 6.892227437635295, 0.0]",92.64469909667969,None,0,"[0.9953211880152342, 1.0006147159426024, 0.6571749096183899]",100.0
336.075,,,1,2,0,None,1,"[39.61803876738036, 6.892524034087418, 0.0]",92.64469909667969,None,0,"[0.995343488320287, 1.0006098701149222, 0.6571618002218224]",100.0
336.84,off_vs,pioneer3at_1,1,2,0,None,1,"[39.61796241599558, 6.8950748144843255, 0.0]",92.64469909667969,None,0,"[0.9952507905412505, 1.000643754327586, 0.6572419262032437]",100.0
338.08,on_vs,pioneer3at_1,1,2,0,None,1,"[39.6172550613841, 6.897959144179194, 0.0]",92.64469909667969,None,0,"[0.9952784722762413, 1.0005035315105906, 0.6571748727282387]",100.0
341.535,st_app,pioneer3at_1,1,2,0,approach,1,"[40.66955138524525, 7.075671835441271, 0.0]",92.08380126953125,None,0,"[0.9950974599425413, 1.0004416355772605, 0.657238109003541]",100.0
351.2,,,1,2,0,approach,1,"[44.24146658502102, 8.584508070473998, 0.0]",91.2938003540039,None,0,"[0.9948977386553417, 1.0005043863315968, 0.6572356393104433]",100.0
355.435,,,1,2,0,approach,1,"[45.60601733555774, 9.655020475737755, 0.0]",91.2938003540039,None,0,"[0.9948584180851355, 1.0005570684139635, 0.65723496977336]",100.0
356.385,sus_app,pioneer3at_1,1,2,0,None,1,"[45.65782120922028, 9.690298004188936, 0.0]",91.2938003540039,None,0,"[0.994778211408221, 1.0005762479061033, 0.6571944498112688]",100.0
356.98,abort_app,pioneer3at_1,1,2,0,None,1,"[45.658137974399565, 9.689468122650169, 0.0]",91.2938003540039,None,0,"[0.9947630749244967, 1.0005873060063208, 0.6571915426301982]",100.0
360.81,st_exp,pioneer3at_1,1,2,0,exploration,1,"[46.06330150227851, 9.35962206487919, 0.0]",90.60130310058594,None,0,"[0.9948612301301006, 1.0005780755239895, 0.6571660208934708]",100.0
369.48,,,1,2,0,exploration,1,"[44.149917722525664, 7.046885796201448, 0.0]",90.60130310058594,None,0,"[0.9947992270604207, 1.0006223221817303, 0.6571787912525807]",100.0
378.375,,,1,2,0,exploration,1,"[40.53004606060466, 7.201927571760229, 0.0]",89.8113021850586,None,0,"[0.9947879077806469, 1.0009853745779003, 0.6571803721782006]",100.0
387.405,,,1,2,0,exploration,1,"[36.84775244209308, 7.277741856690003, 0.0]",89.02130126953125,None,0,"[0.9949315455221046, 1.0009563188989015, 0.6571716335325525]",100.0
396.305,,,1,2,0,exploration,1,"[33.213527639464985, 7.052403610674888, 0.0]",88.2313003540039,None,0,"[0.9948409006624026, 1.00120179705634, 0.6572333248454075]",100.0
406.545,,,1,2,0,exploration,1,"[29.117554555734742, 6.276172846393169, 0.0]",87.44129943847656,None,0,"[0.9948847419677458, 1.001428178406559, 0.6572335917940136]",100.0
413.385,call_tele,pioneer3at_1,1,2,0,exploration,1,"[26.383010152385637, 5.575456074432252, 0.0]",86.65129852294922,None,0,"[0.9948436638877867, 1.0015079396155944, 0.6572329581802545]",100.0
414.82,sus_exp,pioneer3at_1,1,2,0,None,1,"[26.299097682613194, 5.5534627444838245, 0.0]",86.65129852294922,None,0,"[0.9948293446864308, 1.00161811049322, 0.6572005572927038]",100.0
416.275,st_tele,pioneer3at_1,1,2,1,teleoperation,1,"[26.301291697350717, 5.549933172408141, 0.0]",86.65129852294922,None,0,"[0.9948827275354355, 1.0016011647944474, 0.6572336888629907]",100.0
427.02,,,1,2,1,teleoperation,1,"[26.30231083301949, 5.542988209449592, 0.0]",86.29679870605469,None,0,"[0.9950168681520948, 1.0017673656096535, 0.6571937093017182]",100.0
437.625,end_tele,pioneer3at_1,1,2,1,None,1,"[25.84529761931966, 6.3015416520715295, 0.0]",86.10479736328125,None,0,"[0.9949482175563912, 1.0020275106607155, 0.6572331126140065]",100.0
437.78,,,1,2,1,None,1,"[25.84528787547229, 6.3012884977117, 0.0]",86.10479736328125,None,0,"[0.994956363403846, 1.0020315742056995, 0.6572331691336672]",100.0
438.09,abort_exp,pioneer3at_1,1,2,1,None,1,"[25.845010079151198, 6.300231081038491, 0.0]",86.10479736328125,None,0,"[0.9949047962537171, 1.0020386812565238, 0.6571927872984564]",100.0
449.3,,,1,2,1,None,1,"[25.85198229239269, 6.293986824494364, 0.0]",85.66580200195312,None,0,"[0.9949626703246989, 1.00219946863899, 0.6572123006453926]",100.0
462.205,,,1,2,1,None,1,"[25.85912476081555, 6.286631925115459, 0.0]",85.38580322265625,None,0,"[0.9949107520823145, 1.0026884146294563, 0.65722888317185]",100.0
474.235,,,1,2,1,None,1,"[25.865702407752337, 6.279159329749916, 0.0]",85.24579620361328,None,0,"[0.9948958347756818, 1.0029787018062082, 0.6572309239382357]",100.0
476.665,,,1,2,1,None,1,"[25.866631472993756, 6.277433213641196, 0.0]",85.24579620361328,None,0,"[0.9948663752479906, 1.0030588461987695, 0.6572302969325506]",100.0
