,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
209.6,on_vs,pioneer3at_1,1,2,0,None,1,"[39.62906056970961, 6.912594131549364, 0.0]",93.02320098876953,None,0,"[0.9961466040744424, 0.9974214874712543, 0.6572553763472686]",100.0
213.205,st_app,pioneer3at_1,1,2,0,approach,1,"[39.63478097314176, 6.918102737121596, 0.0]",92.47149658203125,None,0,"[0.9960048444595412, 0.9975022345811543, 0.6572650427998703]",100.0
223.14,,,1,2,0,approach,1,"[39.63025092901227, 6.930602090051514, 0.0]",91.68150329589844,None,0,"[0.9957270913667445, 0.9978407778891871, 0.6572103180034333]",100.0
227.88,,,0,2,0,approach,1,"[39.628992422387654, 6.937855893505203, 0.0]",91.68150329589844,None,0,"[0.995713330066773, 0.997856203832444, 0.6572101182388489]",100.0
227.905,,,1,2,0,approach,1,"[39.628992422387654, 6.937855893505203, 0.0]",91.68150329589844,None,0,"[0.995788266487245, 0.997867880887784, 0.6572497549722218]",100.0
239.37,,,1,2,0,approach,1,"[41.87280290329375, 7.940575667072739, 0.0]",90.8915023803711,None,0,"[0.9957254414729988, 0.9979109965948672, 0.6572495132179043]",100.0
248.97,,,1,2,0,approach,1,"[45.54137900692157, 9.341442411125191, 0.0]",90.10150146484375,None,0,"[0.9955671696910098, 0.9986765558265913, 0.6571855109905156]",100.0
249.88,gas_found,pioneer3at_1,1,2,0,approach,1,"[45.83733204354023, 9.524892221609118, 0.0]",90.10150146484375,None,0,"[0.9955200707001217, 0.9986841760295969, 0.6571819108293226]",100.0
260.15,,,1,2,0,approach,1,"[49.186411306585946, 12.055172709902454, 0.0]",88.52149963378906,None,0,"[0.9949020171131203, 0.998805654169142, 0.6571810532244573]",100.0
260.945,gas_found,pioneer3at_1,1,2,0,approach,1,"[49.44907166303206, 12.250460463870532, 0.0]",88.52149963378906,None,0,"[0.9947990336451306, 0.9988624208880069, 0.6570450062617204]",100.0
270.47,,,1,2,0,approach,1,"[52.65394358534378, 14.36211522818851, 0.0]",87.73149871826172,None,0,"[0.9945314673191733, 0.9989509262827372, 0.6571740263631687]",100.0
280.665,,,1,2,0,approach,1,"[56.21504432700797, 16.583916237310994, 0.0]",86.94149780273438,None,0,"[0.994120078776785, 0.9991725792055338, 0.6572036061894785]",100.0
287.735,gas_found,pioneer3at_1,1,2,0,approach,1,"[58.56515795506681, 18.01890872788179, 0.0]",86.94149780273438,None,0,"[0.9939252096768306, 0.9992955515039627, 0.6571662056772872]",100.0
297.145,,,1,2,0,approach,1,"[58.67653560123373, 18.01418846905899, 0.0]",86.15149688720703,None,0,"[0.9940389377748731, 0.9998406453049298, 0.6572311440451988]",100.0
305.89,,,1,2,0,approach,1,"[58.67381154828633, 18.002659590753105, 0.0]",85.36150360107422,None,0,"[0.9940460429453666, 1.000126911400492, 0.6571873870600503]",100.0
314.52,,,1,2,0,approach,1,"[58.671509399600765, 17.9924501113508, 0.0]",84.57150268554688,None,0,"[0.9942198870099511, 1.0004763212821663, 0.6571708836837054]",100.0
321.56,er_app,pioneer3at_1,1,2,0,None,1,"[58.669417633018575, 17.984560619483638, 0.0]",83.78150177001953,None,0,"[0.9946802436864279, 1.000655740382936, 0.6572322645839612]",100.0
322.375,req_assist,pioneer3at_1,1,2,0,None,1,"[58.669207923277824, 17.98373688986812, 0.0]",83.78150177001953,None,0,"[0.9947523054087556, 1.0005441854871846, 0.6571794590220343]",100.0
335.74,,,1,2,0,None,1,"[58.66562989898325, 17.967135193387303, 0.0]",83.6415023803711,None,0,"[0.9952686781055318, 1.0007293561061543, 0.6572048843796956]",100.0
348.68,,,1,2,0,None,1,"[58.66288219309269, 17.94861640004638, 0.0]",83.50150299072266,None,0,"[0.9949544270813714, 1.0003942316559196, 0.657198327223466]",100.0
360.955,,,1,2,0,None,1,"[58.65918063787219, 17.93643997074397, 0.0]",83.22149658203125,None,0,"[0.994754775096305, 1.000635594493132, 0.6572529354931628]",100.0
374.345,,,1,2,0,None,1,"[58.654754352849025, 17.923186005776092, 0.0]",83.08149719238281,None,0,"[0.9947222629039044, 1.0008144619054937, 0.6571888460006168]",100.0
387.49,,,1,2,0,None,1,"[58.6500668454465, 17.910571758558845, 0.0]",82.94149780273438,None,0,"[0.9948623238778092, 1.0009797048493596, 0.6572337945668494]",100.0
390.005,,,1,2,0,None,1,"[58.64915803314573, 17.90801288294309, 0.0]",82.80149841308594,None,0,"[0.99483820143159, 1.0010817055179242, 0.6572583596258725]",100.0
