,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.64,,UAV_1,0,2,0,None,0,[],100,None,0,"[0.9988631857288843, 0.9994018196556163, 0.6572331644631627]",100
27.505,,pioneer3at_1,0,2,0,None,0,"[3.016330416514552, 1.0408505293788057, 0.0]",100.0,None,0,"[0.9979439864246571, 0.9990574768842337, 0.6572621398654751]",100.0
43.04,,,0,2,0,None,0,"[3.024280816311768, 1.0557274952960587, 0.0]",100.0,None,0,"[0.9975441067915403, 0.9988024971201334, 0.6572588956432145]",100.0
60.065,,,0,2,0,None,0,"[3.0339963516082715, 1.0711205925822411, 0.0]",100.0,None,0,"[0.9975682912691386, 0.9982521151192718, 0.6572067594489114]",100.0
77.11,,,0,2,0,None,0,"[3.044822329851079, 1.0860290882859576, 0.0]",100.0,None,0,"[0.9975201508696748, 0.9979620486054532, 0.6571878118955523]",100.0
93.525,,,0,2,0,None,0,"[3.05632691864186, 1.099975593304707, 0.0]",100.0,None,0,"[0.9972357720393797, 0.9978276908222288, 0.6572592340597764]",100.0
111.025,,,0,2,0,None,0,"[3.0712109786523483, 1.1168070264715118, 0.0]",100.0,None,0,"[0.9973818091215483, 0.9974694047529167, 0.6572609548527821]",100.0
127.44,,,0,2,0,None,0,"[3.0942375060388043, 1.1408725782983629, 0.0]",100.0,None,0,"[0.997320243127809, 0.9976328841309684, 0.6572602581439925]",100.0
143.215,,,0,2,0,None,0,"[3.1188335341961877, 1.16361940375259, 0.0]",100.0,None,0,"[0.9970385387987154, 0.9977672586162183, 0.6572584837985485]",100.0
157.32,,,0,2,0,None,0,"[3.127993151421113, 1.1755394839058464, 0.0]",100.0,None,0,"[0.9972867213775538, 0.9981063960506428, 0.6572593332999798]",100.0
158.82,on_gs,pioneer3at_1,1,2,0,None,0,"[3.1286695105931566, 1.1763857590447944, 0.0]",100.0,None,0,"[0.9972685776712527, 0.9981270387496949, 0.6572590132023647]",100.0
159.935,on_vs,pioneer3at_1,1,2,0,None,0,"[3.1292581193761375, 1.1772384235029392, 0.0]",100.0,None,0,"[0.9972055526890358, 0.9981092554080419, 0.6572583546147752]",100.0
163.885,st_app,pioneer3at_1,1,2,0,approach,0,"[3.1487201357778853, 1.1725122754847217, 0.0]",100.0,None,0,"[0.9971510136176499, 0.9980899570778952, 0.6572580048790185]",100.0
175.71,,,1,2,0,approach,0,"[7.574789319180307, 1.880354636474279, 0.0]",98.77629852294922,None,0,"[0.9970101626193287, 0.9982314637336676, 0.6572152023396917]",100.0
187.275,,,1,2,0,approach,0,"[12.189696191095553, 2.759214357324249, 0.0]",97.98629760742188,None,0,"[0.9966902143423709, 0.997965730324134, 0.6571950380954931]",100.0
198.43,,,1,2,0,approach,0,"[16.64405867895551, 3.4626416824210065, 0.0]",97.19629669189453,None,0,"[0.9964610795994635, 0.9975957797151059, 0.657256906463943]",100.0
210.16,,,1,2,0,approach,0,"[21.429481988778754, 4.202799977336412, 0.0]",96.40630340576172,None,0,"[0.9962174974373702, 0.997359130844969, 0.657167115626596]",100.0
221.63,,,1,2,0,approach,0,"[26.068002042646693, 4.9665500127777165, 0.0]",95.61630249023438,None,0,"[0.9958011543961632, 0.9977511002301898, 0.6572545910415057]",100.0
233.625,,,1,2,0,approach,0,"[30.94111681446128, 5.620671808508271, 0.0]",94.82630157470703,None,0,"[0.9957633579361467, 0.9979221173903772, 0.6572493013587939]",100.0
244.74,,,1,2,0,approach,0,"[35.45809047208978, 6.226195092155213, 0.0]",94.03630065917969,None,0,"[0.9957033105062162, 0.998299034719995, 0.6571883882734112]",100.0
255.73,,,1,2,0,approach,0,"[39.40537534860262, 6.8228169640398875, 0.0]",92.456298828125,None,0,"[0.9950842552880426, 0.9988080107486041, 0.6570473831048035]",100.0
258.865,end_app,pioneer3at_1,1,2,0,None,0,"[39.60407296927752, 6.883579671895199, 0.0]",92.456298828125,None,0,"[0.9949546408402805, 0.9987965128053163, 0.6571776226867994]",100.0
259.195,,,0,2,0,None,1,"[39.60407851879985, 6.884163097008616, 0.0]",92.456298828125,None,0,"[0.9948707892108893, 0.9988550321972715, 0.6570456976455831]",100.0
260.09,off_vs,pioneer3at_1,1,2,0,None,1,"[39.603674208740976, 6.8858504953786035, 0.0]",92.456298828125,None,0,"[0.9948849717871963, 0.9988080578043516, 0.6571810097147555]",100.0
261.05,on_vs,pioneer3at_1,1,2,0,None,1,"[39.603037968362365, 6.887387663806377, 0.0]",92.456298828125,None,0,"[0.9948414551773407, 0.9988152585788098, 0.6571796037151721]",100.0
264.885,st_app,pioneer3at_1,1,2,0,approach,1,"[40.75434804894877, 7.04164550684775, 0.0]",92.456298828125,None,0,"[0.99472573242382, 0.9989398362584353, 0.657239389018764]",100.0
275.03,,,1,2,0,approach,1,"[44.86990014616889, 7.55543339428342, 0.0]",91.91670227050781,None,0,"[0.9941393441684067, 0.9989853428694005, 0.6571529467334919]",100.0
275.78,off_gs,pioneer3at_1,1,2,0,approach,1,"[45.11168329082157, 7.66182291363833, 0.0]",91.127197265625,None,0,"[0.9941559209448724, 0.9991321602694526, 0.657234631862645]",100.0
276.67,on_gs,pioneer3at_1,1,2,0,approach,1,"[45.462885745812144, 7.828943725939965, 0.0]",91.127197265625,None,0,"[0.994153271907801, 0.9991600925092208, 0.6572341976720758]",100.0
277.605,off_gs,pioneer3at_1,1,2,0,approach,1,"[45.806244902087656, 8.010836225357316, 0.0]",91.127197265625,None,0,"[0.9941435016736062, 0.9991411428324694, 0.6572276576116757]",100.0
278.475,on_gs,pioneer3at_1,1,2,0,approach,1,"[46.12542039635347, 8.188852740237406, 0.0]",91.127197265625,None,0,"[0.994113011359409, 0.9991742564649113, 0.6572340623891649]",100.0
279.475,off_gs,pioneer3at_1,1,2,0,approach,1,"[46.47907082920347, 8.390014382224038, 0.0]",91.127197265625,None,0,"[0.9941104832312838, 0.9992853023479733, 0.6571903638240385]",100.0
280.31,on_gs,pioneer3at_1,1,2,0,approach,1,"[46.76080055479574, 8.552621515261373, 0.0]",91.127197265625,None,0,"[0.9941389654349465, 0.9992612318101501, 0.6572336018931281]",100.0
280.94,off_gs,pioneer3at_1,1,2,0,approach,1,"[46.98874808224996, 8.685802681053891, 0.0]",91.127197265625,None,0,"[0.9940212901556734, 0.9993344422313609, 0.6571513527572397]",100.0
