,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.0,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
0.125,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
6.465,,0,4,0,None,0,"[3.0034335223955955, 1.0140230115777262, 0.0]",100,None,0,"[2.999274140971575, 2.9859246648957876, 0.0]",100,None,0,"[0.9962849782490872, 0.9999230524908012, 0.6572385314737823]",100,None,0,"[0.9765605586134408, 2.978347738829353, 0.6821768727703668]",100
18.96,,0,4,0,None,0,"[3.0128402253698936, 1.0336537373579981, 0.0]",100.0,None,0,"[2.9956441881121725, 2.9713323707998396, 0.0]",100.0,None,0,"[0.9959607032531848, 0.9995524802434088, 0.6572492949069375]",100.0,None,0,"[0.9764491678780555, 2.9781363079114045, 0.682106063653552]",100.0
31.3,,0,4,0,None,0,"[3.0187713753684915, 1.0458270032817039, 0.0]",100.0,None,0,"[2.9925646444551477, 2.9570401186201156, 0.0]",100.0,None,0,"[0.9959547253733296, 0.99949517398662, 0.6572077798711677]",100.0,None,0,"[0.9771882091749697, 2.978344894261946, 0.6821295252824298]",100.0
38.675,,1,4,0,None,0,"[3.0225250171871507, 1.0527909293171551, 0.0]",100.0,None,0,"[2.9910626335509294, 2.9485285731264756, 0.0]",100.0,None,0,"[0.9959629966938021, 0.9994598597213624, 0.6572543832302433]",100.0,None,0,"[0.9775192663490031, 2.9782775946817766, 0.6821298459132388]",100.0
39.135,uav_on_vs,1,4,0,None,0,"[3.022789382241502, 1.0532591395503768, 0.0]",100.0,None,0,"[2.991171742052888, 2.9477273877230203, 0.0]",100.0,None,0,"[0.995910140217634, 0.9994972844540978, 0.6572614146141962]",100.0,None,0,"[0.97755099586566, 2.978279547588563, 0.6821308344529466]",100.0
42.2,uav_st_app,1,4,0,None,0,"[3.0244557229726774, 1.0561140835621583, 0.0]",100.0,None,0,"[2.990663656129837, 2.9439444342810615, 0.0]",100.0,approach,0,"[1.0087294950599843, 1.0000019504712514, 1.480222583848265]",99.86470031738281,None,0,"[0.9776243453646388, 2.9784461585892696, 0.6821363050448009]",100.0
55.195,,1,4,0,None,0,"[3.0317960682924894, 1.067913916339826, 0.0]",100.0,None,0,"[2.9891205533480805, 2.926617975173709, 0.0]",100.0,approach,0,"[4.075751457213495, 2.348979906233725, 1.7703073820495592]",98.93470001220703,None,0,"[0.9784819016402385, 2.978577095010351, 0.6821604969004663]",100.0
68.96,,1,4,0,None,0,"[3.04021437153947, 1.0799988483521628, 0.0]",100.0,None,0,"[2.9821757594846554, 2.911823829295579, 0.0]",100.0,approach,0,"[7.792780540120196, 3.9920601896972365, 2.0847261619549635]",97.86470031738281,None,0,"[0.9794400282561708, 2.9789739429510322, 0.6822005994730763]",100.0
82.38,,1,4,0,None,0,"[3.0491760494573614, 1.091519764715569, 0.0]",100.0,None,0,"[2.973198312983343, 2.899370070507536, 0.0]",100.0,approach,0,"[11.980277607518957, 5.843475155506749, 2.4118436634949343]",95.6947021484375,None,0,"[0.980237820954618, 2.979201556456658, 0.682225879859839]",100.0
95.265,,1,4,0,None,0,"[3.0586017509383714, 1.1025904797881572, 0.0]",100.0,None,0,"[2.937696390376069, 2.8474423096637786, 0.0]",100.0,approach,0,"[15.050783309712546, 7.200916614657045, 2.708503657441454]",94.62470245361328,None,0,"[0.980957979644316, 2.9791718681274624, 0.6822367094005034]",100.0
109.2,,1,4,0,None,0,"[3.070956647160375, 1.1166318764997543, 0.0]",100.0,None,0,"[2.90673402917987, 2.7918962458109697, 0.0]",100.0,approach,0,"[18.54006936033066, 8.743514104736857, 3.0052222541360174]",93.53469848632812,None,0,"[0.981450553321206, 2.9804824740245066, 0.6822890891118427]",100.0
122.19,,1,4,0,None,0,"[3.0881127553625625, 1.135597104577445, 0.0]",100.0,None,0,"[2.9118792039766226, 2.7758890877636793, 0.0]",100.0,approach,0,"[22.61691573739787, 10.54597492983585, 3.337028369827184]",91.36470031738281,None,0,"[0.9826408053921368, 2.98050097095175, 0.682318100834037]",100.0
134.26,,1,4,0,None,0,"[3.1057138112563165, 1.1549678402777663, 0.0]",100.0,None,0,"[2.918645680356416, 2.7595074008461387, 0.0]",100.0,approach,0,"[25.446629401877278, 11.796996782028357, 3.603285470751544]",90.27469635009766,None,0,"[0.9832081214240216, 2.980674406257093, 0.6823298715032289]",100.0
146.235,,1,4,0,None,0,"[3.120664536599943, 1.1714990953563327, 0.0]",100.0,None,0,"[2.9275744163419457, 2.740871387133971, 0.0]",100.0,approach,0,"[29.513840141717374, 13.595158877655265, 3.9191377572251445]",89.18470001220703,None,0,"[0.9841649788433152, 2.980711394038839, 0.6823538446729438]",100.0
158.535,,1,4,0,None,0,"[3.126821235426566, 1.1792273527675705, 0.0]",100.0,None,0,"[2.936333431009406, 2.717795004950445, 0.0]",100.0,approach,0,"[32.27571463651177, 14.816153185946526, 4.177248082719008]",88.10469818115234,None,0,"[0.9848431596388357, 2.981058833124071, 0.6823795905664053]",100.0
169.625,,1,4,0,None,0,"[3.1305274377841643, 1.1845420228952679, 0.0]",100.0,None,0,"[2.9544196583585167, 2.6962749137974384, 0.0]",100.0,approach,0,"[34.28423695720863, 15.704602683652643, 4.377222298973222]",87.03469848632812,None,0,"[0.9858313837245842, 2.981280750343358, 0.6824157588871181]",100.0
181.07,,1,4,0,None,0,"[3.136507626391642, 1.1884089513235945, 0.0]",100.0,None,0,"[2.9710800113009097, 2.6810678154689764, 0.0]",100.0,approach,0,"[34.55657699015913, 15.608913763081985, 7.705437871949033]",85.4646987915039,None,0,"[0.9862952971055773, 2.9814605459459016, 0.6824252964486794]",100.0
193.18,,1,4,0,None,0,"[3.1358089361356614, 1.18562330184686, 0.0]",100.0,None,0,"[2.98648563572555, 2.666394381971126, 0.0]",100.0,approach,0,"[34.957996103210064, 15.497842315329727, 9.082878811894412]",84.38469696044922,None,0,"[0.9871833686518222, 2.981553909760017, 0.6824489418277697]",100.0
205.23,,1,4,0,None,0,"[3.1332802580570944, 1.1800957264117078, 0.0]",100.0,None,0,"[3.0005369393718, 2.6539418943272133, 0.0]",100.0,approach,0,"[34.974003753074335, 15.513388901679546, 9.054605054352214]",83.2947006225586,None,0,"[0.9880201467550295, 2.9820141166751895, 0.6824881685535581]",100.0
217.11,uav_er_app,1,4,0,None,0,"[3.1251480602814437, 1.176869840959696, 0.0]",100.0,None,0,"[3.009038124923829, 2.647697417115098, 0.0]",100.0,None,0,"[35.12397028008166, 15.685425374445439, 9.150360770395066]",82.20469665527344,None,0,"[0.9885555949082208, 2.9821573202353373, 0.6824982655296532]",100.0
