,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
0.0,,,0,2,0,None,0,[],100,None,0,[],100
0.155,,UAV_1,0,2,0,None,0,[],100,None,0,[],100
0.41,,pioneer3at_1,0,2,0,None,0,"[3.00114861266846, 1.0013374104995816, 0.0]",100,None,0,[],100
9.725,,,0,2,0,None,0,"[3.0062631719481003, 1.0203575296522671, 0.0]",100,None,0,"[0.9986150550942515, 0.9993706453486023, 0.6572336640767318]",100
26.97,,,0,2,0,None,0,"[3.016692386989542, 1.0416170778253222, 0.0]",100.0,None,0,"[0.997979227203969, 0.999104106533532, 0.6572263006282589]",100.0
42.01,,,0,2,0,None,0,"[3.024415296061285, 1.0559279854260812, 0.0]",100.0,None,0,"[0.997632892361094, 0.9988173179745845, 0.657279950702832]",100.0
57.74,,,0,2,0,None,0,"[3.0333109129960727, 1.0701327747723488, 0.0]",100.0,None,0,"[0.9975167172662176, 0.9984723819117352, 0.6572244077445787]",100.0
71.11,,,0,2,0,None,0,"[3.0416206909985934, 1.0818059708940917, 0.0]",100.0,None,0,"[0.9975314026752851, 0.9982232319448412, 0.6572024524832285]",100.0
83.785,,,0,2,0,None,0,"[3.0501703433959366, 1.0927202335160993, 0.0]",100.0,None,0,"[0.9974593151525283, 0.9978557767919114, 0.6572613309726001]",100.0
98.865,,,0,2,0,None,0,"[3.0613421454400633, 1.1056492867576675, 0.0]",100.0,None,0,"[0.9972397502916529, 0.9977640246748716, 0.6572187275707825]",100.0
114.955,,,0,2,0,None,0,"[3.078208688388215, 1.12449417391058, 0.0]",100.0,None,0,"[0.9973500548490125, 0.9974576484548242, 0.657261596422216]",100.0
128.89,,,0,2,0,None,0,"[3.0985112592190416, 1.144836745692444, 0.0]",100.0,None,0,"[0.9973123200057965, 0.9976360437363664, 0.6572603186499119]",100.0
144.125,,,0,2,0,None,0,"[3.12155556164574, 1.1662062529246973, 0.0]",100.0,None,0,"[0.9971456107548011, 0.9977308577761359, 0.6571967117770028]",100.0
149.2,,,0,2,0,None,0,"[3.124551924467138, 1.1702204317385188, 0.0]",100.0,None,0,"[0.9970683771531974, 0.9979378091827625, 0.6572576678021556]",100.0
