,event,event_source,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery
455.49,,,1,2,0,approach,0,"[17.266986033479604, 3.630867928953914, 0.0]",97.54830169677734,None,0,"[0.9948881847500045, 1.0024995532361658, 0.6572316360750241]",100.0
467.52,,,1,2,0,approach,0,"[22.124146444832824, 4.376620603279123, 0.0]",95.96829986572266,None,0,"[0.9947603078386865, 1.0028804161401557, 0.6571645381275412]",100.0
479.925,,,1,2,0,approach,0,"[27.1562993272654, 5.1741984204335125, 0.0]",95.17829895019531,None,0,"[0.9948538942094352, 1.003140901123332, 0.6570374534827081]",100.0
491.94,,,1,2,0,approach,0,"[32.02625956090845, 5.828828661852275, 0.0]",94.38829803466797,None,0,"[0.9949588430505492, 1.003269524584701, 0.6572307044641399]",100.0
504.43,,,1,2,0,approach,0,"[37.09640733726313, 6.522052341893861, 0.0]",93.59829711914062,None,0,"[0.9950366821022096, 1.0036466277586538, 0.6572302985808535]",100.0
514.875,end_app,pioneer3at_1,1,2,0,None,0,"[39.6132737410801, 6.896579550645409, 0.0]",92.80829620361328,None,0,"[0.9949301540222316, 1.0036669134516998, 0.6572292736783678]",100.0
514.97,,,0,2,0,None,1,"[39.6131876679182, 6.896698717679928, 0.0]",92.80829620361328,None,0,"[0.9949363227465114, 1.0035975819746552, 0.6572618798052591]",100.0
515.89,off_vs,pioneer3at_1,1,2,0,None,1,"[39.61260888279953, 6.897615067583262, 0.0]",92.80829620361328,None,0,"[0.9949392574058133, 1.0036887718752152, 0.6572302105676828]",100.0
517.095,on_vs,pioneer3at_1,1,2,0,None,1,"[39.61244075509623, 6.898231470313578, 0.0]",92.80829620361328,None,0,"[0.9949640526306546, 1.0037208046544923, 0.6572302786464596]",100.0
521.83,st_app,pioneer3at_1,1,2,0,approach,1,"[39.611685787892895, 6.899629796048762, 0.0]",92.2938003540039,None,0,"[0.9949441440439502, 1.0037897885242242, 0.6572302123732543]",100.0
534.195,,,1,2,0,approach,1,"[43.45906234806777, 7.919982742049302, 0.0]",91.50379943847656,None,0,"[0.9949705039224026, 1.0037559562983849, 0.6571763817916711]",100.0
540.935,gas_found,pioneer3at_1,1,2,0,approach,1,"[45.625586484480706, 9.590891336177096, 0.0]",90.71379852294922,None,0,"[0.994914848078844, 1.0040492545488422, 0.6572615010649517]",100.0
541.59,rep_gas,pioneer3at_1,1,2,0,approach,1,"[45.85796988303535, 9.754337773402302, 0.0]",90.71379852294922,None,0,"[0.9949248669184602, 1.0040666743637146, 0.6572615745787841]",100.0
552.585,,,1,2,0,approach,1,"[49.723561725236294, 12.00467625904304, 0.0]",89.92379760742188,None,0,"[0.9948604422790819, 1.0043288511234971, 0.6572281442349717]",100.0
552.955,gas_found,pioneer3at_1,1,2,0,approach,1,"[49.88761239042017, 12.087750459560176, 0.0]",89.92379760742188,None,0,"[0.9948602635431186, 1.0043486175195746, 0.657035341184824]",100.0
553.49,rep_gas,pioneer3at_1,1,2,0,approach,1,"[50.0914036843232, 12.188815919754935, 0.0]",89.92379760742188,None,0,"[0.9948630159146813, 1.0043632406628278, 0.6572280364887737]",100.0
565.035,,,1,2,0,approach,1,"[54.21788344602807, 14.389404227027331, 0.0]",89.13379669189453,None,0,"[0.9949443745394514, 1.004647708252941, 0.6571722071656348]",100.0
575.275,,,1,2,0,approach,1,"[57.816105371187895, 16.514673297494358, 0.0]",88.34380340576172,None,0,"[0.9947648145160035, 1.0048704963968322, 0.6571871293790302]",100.0
577.935,gas_found,pioneer3at_1,1,2,0,approach,1,"[58.75628335499248, 17.04329651438612, 0.0]",87.55380249023438,None,0,"[0.9948344114563575, 1.004935419971596, 0.6572268280552037]",100.0
578.41,rep_gas,pioneer3at_1,1,2,0,approach,1,"[58.93398108943176, 17.14184137410093, 0.0]",87.55380249023438,None,0,"[0.994855696653844, 1.0048810105771422, 0.6572596501109256]",100.0
588.09,,,1,2,0,approach,1,"[61.83941467296234, 18.699220450161505, 0.0]",86.76380157470703,None,0,"[0.9947661820116611, 1.0051648239830118, 0.657162709773783]",100.0
595.88,,,1,2,0,approach,1,"[61.84183679631715, 18.694254473195706, 0.0]",86.76380157470703,None,0,"[0.9949569654563303, 1.0053257419983785, 0.6571645052617335]",100.0
605.26,,,1,2,0,approach,1,"[61.86087265239391, 18.684926052531004, 0.0]",85.97380065917969,None,0,"[0.9949918771955498, 1.00554719045574, 0.6571834158730886]",100.0
613.895,,,1,2,0,approach,1,"[61.85984370632985, 18.68116631496006, 0.0]",85.18379974365234,None,0,"[0.9950206716222748, 1.005967560954237, 0.6571824759993257]",100.0
616.8,er_app,pioneer3at_1,1,2,0,None,1,"[61.85804282147635, 18.680252438086008, 0.0]",85.18379974365234,None,0,"[0.9949144876669687, 1.0060461636948554, 0.6570328602789808]",100.0
617.21,req_assist,pioneer3at_1,1,2,0,None,1,"[61.8579409440048, 18.680116925368097, 0.0]",84.51080322265625,None,0,"[0.9949295780573527, 1.0060545881642964, 0.6572257870790108]",100.0
618.285,off_vs,pioneer3at_1,1,2,0,None,1,"[61.857133084633524, 18.67972012902222, 0.0]",84.51080322265625,None,0,"[0.9949259842424765, 1.0060925614374154, 0.6572256080731416]",100.0
619.03,off_gs,pioneer3at_1,1,2,0,None,1,"[61.85673920241946, 18.679374428048554, 0.0]",84.51080322265625,None,0,"[0.9949209764312885, 1.005998822049105, 0.6571726201252548]",100.0
629.84,,,1,2,0,None,1,"[61.849824286780034, 18.675487836803555, 0.0]",84.50579833984375,None,0,"[0.9948838900192772, 1.0063364305245162, 0.6572247947737714]",100.0
631.445,call_tele,pioneer3at_1,1,2,0,None,1,"[61.84882374351537, 18.674774854127232, 0.0]",84.50579833984375,None,0,"[0.9947803904958133, 1.0063685984456137, 0.6571597739626835]",100.0
633.44,st_tele,pioneer3at_1,1,2,1,teleoperation,1,"[61.84759070411267, 18.67337563462267, 0.0]",84.50579833984375,None,0,"[0.9949028657746499, 1.006419191010765, 0.6572248710180871]",100.0
644.58,,,1,2,1,teleoperation,1,"[61.57140655193279, 18.620037291767076, 0.0]",84.50579833984375,None,0,"[0.9949679959049306, 1.0066867896853668, 0.6571540803088914]",100.0
652.93,end_tele,pioneer3at_1,1,2,1,None,1,"[61.75831732300151, 19.187107482375, 0.0]",84.27179718017578,None,0,"[0.9949653629592348, 1.0069534759789214, 0.6571921783623258]",100.0
654.16,,,1,2,1,None,1,"[61.75926574889487, 19.185693260636143, 0.0]",84.27179718017578,None,0,"[0.9949115946854228, 1.0068893545646584, 0.6571636336192298]",100.0
655.115,on_gs,pioneer3at_1,1,2,1,None,1,"[61.760303214713744, 19.184690165317548, 0.0]",84.27179718017578,None,0,"[0.9949250118611346, 1.006913164057565, 0.6571645680774489]",100.0
656.215,on_vs,pioneer3at_1,1,2,1,None,1,"[61.761847011803276, 19.183026356532167, 0.0]",84.27179718017578,None,0,"[0.9950063794450201, 1.006973689493091, 0.6572246509560218]",100.0
660.48,st_app,pioneer3at_1,1,2,1,approach,1,"[61.76728535944557, 19.177022978944414, 0.0]",83.93800354003906,None,0,"[0.9950250549847504, 1.00701932578894, 0.6571629712397351]",100.0
670.085,,,1,2,1,approach,1,"[61.77961868231427, 19.163524072199976, 0.0]",83.14800262451172,None,0,"[0.9949053564957779, 1.0071565186718532, 0.6572234161460266]",100.0
676.125,er_app,pioneer3at_1,1,2,1,None,1,"[61.78748563049428, 19.00586001980482, 0.0]",83.14800262451172,None,0,"[0.994880330395148, 1.0073362983237346, 0.6571905805170768]",100.0
676.57,req_assist,pioneer3at_1,1,2,1,None,1,"[61.7876536194801, 19.005781249821442, 0.0]",83.14800262451172,None,0,"[0.9948821697063595, 1.0072826490708886, 0.6572230286890899]",100.0
677.725,off_vs,pioneer3at_1,1,2,1,None,1,"[61.78816883369666, 19.005532626818106, 0.0]",82.55280303955078,None,0,"[0.9948958389696966, 1.00730251968996, 0.6572236852472053]",100.0
678.66,off_gs,pioneer3at_1,1,2,1,None,1,"[61.78857015960283, 19.00533205950114, 0.0]",82.55280303955078,None,0,"[0.994896555203865, 1.0073001114297973, 0.6572317863221466]",100.0
691.04,,,1,2,1,None,1,"[61.79592937688449, 19.001197075891536, 0.0]",82.55030059814453,None,0,"[0.9948397615692613, 1.007781391391936, 0.6572217383246405]",100.0
699.26,call_tele,pioneer3at_1,1,2,1,None,1,"[61.80293499712406, 18.99629491284948, 0.0]",82.55030059814453,None,0,"[0.9948424807617368, 1.0079245813250886, 0.6571815398936539]",100.0
701.82,st_tele,pioneer3at_1,1,2,2,teleoperation,1,"[61.80495357142805, 18.99394178113194, 0.0]",82.55030059814453,None,0,"[0.9949010448377561, 1.0079395639421345, 0.6572220763784283]",100.0
713.805,,,1,2,2,teleoperation,1,"[61.659099812222046, 18.649395407123244, 0.0]",82.49829864501953,None,0,"[0.9948971974062568, 1.0082845450489117, 0.6571892015522788]",100.0
725.57,,,1,2,2,teleoperation,1,"[61.78215208633185, 19.71320683830256, 0.0]",82.19930267333984,None,0,"[0.9949164454523373, 1.008351832664739, 0.6571682818863693]",100.0
734.34,end_tele,pioneer3at_1,1,2,2,None,1,"[62.42947589480901, 20.541682517089924, 0.0]",81.80280303955078,None,0,"[0.9950004331099768, 1.0087232348464548, 0.6571484378026451]",100.0
735.405,,,1,2,2,None,1,"[62.42936207480433, 20.539482916840697, 0.0]",81.80280303955078,None,0,"[0.9949092625316436, 1.0086905943533344, 0.6571824636755079]",100.0
736.53,on_gs,pioneer3at_1,1,2,2,None,1,"[62.42951420743743, 20.53651376090628, 0.0]",81.80280303955078,None,0,"[0.9948423855222673, 1.0087963583201691, 0.6571607566512063]",100.0
737.245,gas_found,pioneer3at_1,1,2,2,None,1,"[62.429601362652285, 20.534370510314876, 0.0]",81.80280303955078,None,0,"[0.994975332808304, 1.0086691009414563, 0.6571430268833426]",100.0
738.1,on_vs,pioneer3at_1,1,2,2,None,1,"[62.42972973058018, 20.53203989403772, 0.0]",81.52960205078125,None,0,"[0.9948924727409887, 1.0087077574893606, 0.6572210416214496]",100.0
738.6,rep_gas,pioneer3at_1,1,2,2,None,1,"[62.42985391598318, 20.53091352307075, 0.0]",81.52960205078125,None,0,"[0.9948907343133141, 1.0087080062423912, 0.6570273924632277]",100.0
742.725,st_app,pioneer3at_1,1,2,2,approach,1,"[62.43197576467525, 20.52098055438386, 0.0]",81.52960205078125,None,0,"[0.9948624395017766, 1.008745891254326, 0.65725178068233]",100.0
753.57,,,1,2,2,approach,1,"[62.4337697095249, 20.50758637965763, 0.0]",80.80460357666016,None,0,"[0.9949248388695341, 1.009046416858923, 0.657179551385379]",100.0
764.5,,,1,2,2,approach,1,"[62.05005854043999, 20.24687049687742, 0.0]",80.01460266113281,None,0,"[0.9948740363148815, 1.0093071869432206, 0.6572188122684078]",100.0
774.145,,,1,2,2,approach,1,"[62.26315430970654, 19.310822212873603, 0.0]",79.22460174560547,None,0,"[0.9949696875735554, 1.0094814717194844, 0.657163971485636]",100.0
784.105,,,1,2,2,approach,1,"[62.289865356678185, 19.288767556655067, 0.0]",78.43460083007812,None,0,"[0.9947794351331796, 1.0098158383036897, 0.6571775146020657]",100.0
788.105,er_app,pioneer3at_1,1,2,2,None,1,"[62.31012670007742, 19.288437373851693, 0.0]",77.78759765625,None,0,"[0.9949056736366046, 1.0099243420145463, 0.6572182738387545]",100.0
788.725,req_assist,pioneer3at_1,1,2,2,None,1,"[62.31256626426601, 19.288277173356324, 0.0]",77.78759765625,None,0,"[0.9948629191405102, 1.0099038219734244, 0.6571590992152073]",100.0
789.72,off_vs,pioneer3at_1,1,2,2,None,1,"[62.31879916005198, 19.28787407565508, 0.0]",77.78759765625,None,0,"[0.9948961700925217, 1.0099314921979705, 0.6572297643911295]",100.0
790.89,off_gs,pioneer3at_1,1,2,2,None,1,"[62.325499759002554, 19.28749404353548, 0.0]",77.78759765625,None,0,"[0.99492422105662, 1.0098993996256, 0.6571932501837349]",100.0
802.455,,,1,2,2,None,1,"[62.355740068784186, 19.27418873229197, 0.0]",77.76580047607422,None,0,"[0.9949076618085575, 1.0101329134113912, 0.657218082296539]",100.0
813.595,,,1,2,2,None,1,"[62.370043891344935, 19.257388940760094, 0.0]",77.76580047607422,None,0,"[0.9949718407147019, 1.0102544712120292, 0.6571487091626217]",100.0
823.755,,,1,2,2,None,1,"[62.38414855641653, 19.244622512936246, 0.0]",77.76580047607422,None,0,"[0.9948966420742881, 1.0105744368873688, 0.6572171001223956]",100.0
834.695,,,1,2,2,None,1,"[62.39799016457576, 19.23487245413139, 0.0]",77.76580047607422,None,0,"[0.9948425324961563, 1.0107963470970058, 0.6571581638405277]",100.0
844.02,call_tele,pioneer3at_1,1,2,2,None,1,"[62.39835814922229, 19.23481085935201, 0.0]",77.76580047607422,None,0,"[0.9948693879175482, 1.0110835312321638, 0.6571888211202083]",100.0
846.68,st_tele,pioneer3at_1,1,2,3,teleoperation,1,"[62.398398437787336, 19.234836672607372, 0.0]",77.76580047607422,None,0,"[0.9947555963194559, 1.0111829311109253, 0.6571525315840647]",100.0
857.735,,,1,2,3,teleoperation,1,"[62.62687440548438, 19.398787374067048, 0.0]",77.76580047607422,None,0,"[0.9948897916181612, 1.0115148312110078, 0.6571832901891757]",100.0
869.88,,,1,2,3,teleoperation,1,"[64.35567266103199, 20.585980348658232, 0.0]",76.90129852294922,None,0,"[0.9948795343047203, 1.0119569151814585, 0.6572330411422951]",100.0
871.065,end_tele,pioneer3at_1,1,2,3,None,1,"[64.35945485490234, 20.581297283782213, 0.0]",76.90129852294922,None,0,"[0.9949128185625328, 1.011860715169504, 0.6571605823047548]",100.0
871.695,,,1,2,3,None,1,"[64.3612383124742, 20.57946383067021, 0.0]",76.90129852294922,None,0,"[0.994939537373252, 1.0120023421565276, 0.6572147269569226]",100.0
871.76,rst_app,pioneer3at_1,1,2,3,None,1,"[64.36135823148307, 20.57929084959053, 0.0]",76.90129852294922,None,0,"[0.994927302202079, 1.0119816399909927, 0.6572118701210482]",100.0
872.38,on_gs,pioneer3at_1,1,2,3,None,1,"[64.36295720128626, 20.57763839512573, 0.0]",76.90129852294922,None,0,"[0.9949049187940024, 1.011958263829682, 0.6572145373113969]",100.0
873.265,on_vs,pioneer3at_1,1,2,3,None,1,"[64.36537354449183, 20.575066501524688, 0.0]",76.90129852294922,None,0,"[0.9949217829120993, 1.011974800631673, 0.6572146942529442]",100.0
877.465,st_app,pioneer3at_1,1,2,3,approach,1,"[64.64051276239427, 19.813188575433173, 0.0]",76.90129852294922,None,0,"[0.9949729132150089, 1.0120334173824854, 0.6571729157715324]",100.0
885.175,end_app,pioneer3at_1,1,2,3,None,1,"[63.734009244470926, 19.72367201047809, 0.0]",76.45079803466797,None,0,"[0.9949825299375417, 1.0122346240428384, 0.657214319588898]",100.0
885.49,,,1,2,3,None,2,"[63.734182195841825, 19.722463826117984, 0.0]",76.45079803466797,None,0,"[0.9950346196741036, 1.0122176270475847, 0.6571715908774778]",100.0
886.235,off_vs,pioneer3at_1,1,2,3,None,2,"[63.734840320779945, 19.719437023005142, 0.0]",76.45079803466797,None,0,"[0.9949671161530482, 1.012338038362842, 0.6572141860925008]",100.0
887.23,on_vs,pioneer3at_1,1,2,3,None,2,"[63.735776002820536, 19.715916718919214, 0.0]",76.45079803466797,None,0,"[0.9949432223689897, 1.0123379683265095, 0.657216593725686]",100.0
891.045,st_app,pioneer3at_1,1,2,3,approach,2,"[63.693810236255345, 19.779642384306516, 0.0]",75.91120147705078,None,0,"[0.9949246306621127, 1.0124079124269807, 0.657022189095109]",100.0
900.14,,,1,2,3,approach,2,"[61.80323893220711, 21.759503205672225, 0.0]",75.12120056152344,None,0,"[0.9948705555333902, 1.0126549998557715, 0.6572130069894835]",100.0
910.005,,,1,2,3,approach,2,"[59.44270371968291, 24.661193156753303, 0.0]",74.3311996459961,None,0,"[0.9948347415531863, 1.0128266705617917, 0.657171455618195]",100.0
920.225,,,1,2,3,approach,2,"[57.70716760441633, 28.04035796917525, 0.0]",73.54119873046875,None,0,"[0.9948430960605703, 1.0130775899834723, 0.6571722164425384]",100.0
930.355,,,1,2,3,approach,2,"[56.2732354492665, 30.623555508513743, 0.0]",72.7511978149414,None,0,"[0.99493736723014, 1.0132764260744929, 0.657180710447487]",100.0
940.65,,,1,2,3,approach,2,"[56.47342263877122, 30.262041255517076, 0.0]",71.96119689941406,None,0,"[0.9947567986522473, 1.013627852970858, 0.6571306679738241]",100.0
949.635,end_app,pioneer3at_1,1,2,3,None,2,"[56.38841033799483, 31.123591116179654, 0.0]",71.17120361328125,None,0,"[0.9948750314437741, 1.0137398874375796, 0.6572108900834381]",100.0
949.695,,,0,2,3,None,3,"[56.38841033799483, 31.123591116179654, 0.0]",71.17120361328125,None,0,"[0.9948750314437741, 1.0137398874375796, 0.6572108900834381]",100.0
949.9,,,0,2,3,None,3,"[56.3882794074634, 31.123601045274075, 0.0]",71.17120361328125,None,0,"[0.99486405623132, 1.0137422207460598, 0.6572095706847817]",100.0
950.535,off_vs,pioneer3at_1,1,2,3,None,3,"[56.38793865526994, 31.123627019669353, 0.0]",71.17120361328125,None,0,"[0.994846809775246, 1.0137053385494768, 0.6571821633998819]",100.0
951.44,on_vs,pioneer3at_1,1,2,3,None,3,"[56.387466139264276, 31.1236632909707, 0.0]",71.17120361328125,None,0,"[0.9947633565677063, 1.0137429426975264, 0.6571492110714183]",100.0
955.17,st_app,pioneer3at_1,1,2,3,approach,3,"[55.26558504493104, 30.88199184316404, 0.0]",71.17120361328125,None,0,"[0.9947986874802458, 1.0138966266469627, 0.657178065314074]",100.0
965.14,,,1,2,3,approach,3,"[51.97973378013492, 28.501225486814466, 0.0]",70.62329864501953,None,0,"[0.9948248899950813, 1.0139920824551238, 0.6572129250264652]",100.0
975.385,,,1,2,3,approach,3,"[48.238177680729265, 26.516795631184564, 0.0]",69.83329772949219,None,0,"[0.9946967518011849, 1.0141482811557407, 0.6571430682314814]",100.0
986.73,,,1,2,3,approach,3,"[44.08717678309591, 24.5228054204408, 0.0]",69.04329681396484,None,0,"[0.994874974366135, 1.0142225120343844, 0.657148979088345]",100.0
996.805,,,1,2,3,approach,3,"[40.425193343786965, 22.641477822202923, 0.0]",68.25330352783203,None,0,"[0.9947915287402306, 1.014317785761187, 0.6571567058329961]",100.0
1006.815,,,1,2,3,approach,3,"[36.791702297868135, 20.819795303626826, 0.0]",67.46330261230469,None,0,"[0.9948679851699959, 1.0145426895412313, 0.6571662523737537]",100.0
1016.75,,,1,2,3,approach,3,"[33.115142053798685, 19.014470401708735, 0.0]",66.67330169677734,None,0,"[0.9947980454597414, 1.014611065883348, 0.6572414251539662]",100.0
1025.67,,,0,2,3,approach,4,"[32.12810470804887, 18.566428012066762, 0.0]",65.88330078125,None,0,"[0.9947302438217598, 1.0148633739074124, 0.6571683475564568]",100.0
1025.84,end_app,pioneer3at_1,1,2,3,None,4,"[32.127494077450066, 18.564511198033156, 0.0]",65.88330078125,None,0,"[0.9947944537453085, 1.0148585803229602, 0.657208212791789]",100.0
1026.53,off_vs,pioneer3at_1,1,2,3,None,4,"[32.12468709619594, 18.55590612757032, 0.0]",65.88330078125,None,0,"[0.9948476260703266, 1.0148981081249588, 0.6572084599802873]",100.0
1027.575,on_vs,pioneer3at_1,1,2,3,None,4,"[32.11990573008153, 18.544020194450592, 0.0]",65.88330078125,None,0,"[0.994921171710691, 1.0149127419843678, 0.6572090075963757]",100.0
1031.875,st_app,pioneer3at_1,1,2,3,approach,4,"[31.924065546099786, 17.157583315946777, 0.0]",65.36139678955078,None,0,"[0.9949759491401264, 1.0149226986638538, 0.6572082652012837]",100.0
1042.445,,,1,2,3,approach,4,"[31.186598484397706, 12.987586555744913, 0.0]",64.57140350341797,None,0,"[0.9947662148012395, 1.0149863410327533, 0.6571682929893307]",100.0
1051.545,,,1,2,3,approach,4,"[32.576681112002255, 9.531228869496733, 0.0]",63.78139877319336,None,0,"[0.994851733817801, 1.0151721232571251, 0.6571760146926613]",100.0
1061.04,,,1,2,3,approach,4,"[35.80870176372634, 7.641462256457092, 0.0]",62.99140167236328,None,0,"[0.9948200709730691, 1.0151678960620736, 0.6572055531220352]",100.0
1070.6,,,1,2,3,approach,4,"[39.23933279895545, 7.501707016302652, 0.0]",62.20140075683594,None,0,"[0.9948331215771322, 1.015168373615951, 0.6572078500409615]",100.0
1075.32,end_app,pioneer3at_1,1,2,3,None,4,"[39.53005792462281, 7.457515329338678, 0.0]",62.20140075683594,None,0,"[0.9947475931969627, 1.0152615544504715, 0.6571487718820895]",100.0
1075.34,,,0,2,3,None,5,"[39.53005792462281, 7.457515329338678, 0.0]",62.20140075683594,None,0,"[0.9947441299183357, 1.0152620947456397, 0.6571482448262456]",100.0
1075.4,,,0,2,3,None,5,"[39.53007116763925, 7.457620922254758, 0.0]",62.20140075683594,None,0,"[0.994811245628613, 1.0152004463561155, 0.6572069126717912]",100.0
1076.62,off_vs,pioneer3at_1,1,2,3,None,5,"[39.529862230625916, 7.45843906928629, 0.0]",62.20140075683594,None,0,"[0.9948090421667863, 1.01528994031092, 0.6571755684280461]",100.0
1077.6,on_vs,pioneer3at_1,1,2,3,None,5,"[39.529517703395975, 7.459255165953181, 0.0]",62.20140075683594,None,0,"[0.9947943867596353, 1.0152302409117766, 0.6572075256831408]",100.0
1083.31,st_exp,pioneer3at_1,1,2,3,exploration,5,"[39.528491896918425, 7.46276763422186, 0.0]",61.67660140991211,None,0,"[0.9949069165475481, 1.0152652848353743, 0.6571377037902729]",100.0
1094.91,,,1,2,3,exploration,5,"[39.52742146063176, 7.467579171762954, 0.0]",61.536598205566406,None,0,"[0.9948417189223656, 1.0154755389606973, 0.6572050745707336]",100.0
