,event,allocated_robots,available_robots,teleoperations,pioneer3at_1_cur_maneuver,pioneer3at_1_tasks_counter,pioneer3at_1_pose,pioneer3at_1_battery,pioneer3at_2_cur_maneuver,pioneer3at_2_tasks_counter,pioneer3at_2_pose,pioneer3at_2_battery,UAV_1_cur_maneuver,UAV_1_tasks_counter,UAV_1_pose,UAV_1_battery,UAV_2_cur_maneuver,UAV_2_tasks_counter,UAV_2_pose,UAV_2_battery
0.145,,0,4,0,None,0,[],100,None,0,[],100,None,0,[],100,None,0,[],100
11.395,,0,4,0,None,0,"[3.0051825958556395, 1.0180363256914557, 0.0]",100.0,None,0,"[2.9972648146453307, 2.979084311960953, 0.0]",100.0,None,0,"[0.9957010599752629, 0.9994604635271577, 0.6571985277523871]",100.0,None,0,"[0.9654232374581189, 2.9704608520283906, 0.6816586099821181]",100.0
30.175,,0,4,0,None,0,"[3.0167354104679864, 1.0418741274888987, 0.0]",100.0,None,0,"[2.9926506162367206, 2.9573664097518924, 0.0]",100.0,None,0,"[0.99587747615898, 0.9983488407135158, 0.6571866810019822]",100.0,None,0,"[0.9665893660573376, 2.970544349727766, 0.6816614169180324]",100.0
46.96,,0,4,0,None,0,"[3.0254922331901413, 1.0578662951667854, 0.0]",100.0,None,0,"[2.989856140987265, 2.936903772221743, 0.0]",100.0,None,0,"[0.9958164222001301, 0.9977178130095928, 0.6571998719212387]",100.0,None,0,"[0.9679043148697344, 2.9707864620759414, 0.681706168680148]",100.0
63.585,,0,4,0,None,0,"[3.0350880778471874, 1.0728202345065676, 0.0]",100.0,None,0,"[2.984227733892744, 2.9159801295420418, 0.0]",100.0,None,0,"[0.9958143569424278, 0.9971224694358101, 0.6572444465117981]",100.0,None,0,"[0.9688331175798902, 2.9707366529595616, 0.6817209535199742]",100.0
80.715,,0,4,0,None,0,"[3.0460853555041987, 1.0876897984775555, 0.0]",100.0,None,0,"[2.974036739532546, 2.8997945909368723, 0.0]",100.0,None,0,"[0.9959403115336757, 0.9965007543705674, 0.6572467948207656]",100.0,None,0,"[0.9699781901337735, 2.9710855628179673, 0.6817643808161311]",100.0
97.595,,0,4,0,None,0,"[3.058079090465801, 1.1020242520624774, 0.0]",100.0,None,0,"[2.927103801281741, 2.8309271278223607, 0.0]",100.0,None,0,"[0.9959628686426841, 0.996106376179168, 0.6572476224260735]",100.0,None,0,"[0.9708106542680713, 2.9711041151982878, 0.6817785580694944]",100.0
114.675,,0,4,0,None,0,"[3.0743601386519144, 1.120489305701787, 0.0]",100.0,None,0,"[2.908653171918367, 2.7827724579205295, 0.0]",100.0,None,0,"[0.9959012442624147, 0.9958079947606935, 0.6572569675395724]",100.0,None,0,"[0.9719521211591174, 2.971435735239776, 0.6818213378112428]",100.0
130.945,,0,4,0,None,0,"[3.0964832857623175, 1.144774735512466, 0.0]",100.0,None,0,"[2.917559108656735, 2.7631841112956614, 0.0]",100.0,None,0,"[0.995611424986632, 0.9950736558738582, 0.657246310108543]",100.0,None,0,"[0.9729991674174904, 2.9715062426792787, 0.6818479559689236]",100.0
141.305,,0,3,0,None,0,"[3.1116361010675186, 1.1615983537728063, 0.0]",100.0,None,0,"[2.925696768988551, 2.7483448361118232, 0.0]",100.0,None,0,"[0.9954095169496097, 0.9946545568517846, 0.657219829980007]",100.0,None,0,"[0.9734056929752644, 2.97151639494845, 0.6818520899184036]",100.0
141.5,rep_self_pos,0,3,0,None,0,"[3.1120096234936905, 1.1620320083228743, 0.0]",100.0,None,0,"[2.9257431418441953, 2.747924800786595, 0.0]",100.0,None,0,"[0.9954070906567629, 0.9946659021795682, 0.6572171203828605]",100.0,None,0,"[0.9734669976633457, 2.9714661854639215, 0.6818521268184072]",100.0
141.995,req_assist,0,3,0,None,0,"[3.112663949819254, 1.162717473112819, 0.0]",100.0,None,0,"[2.9259596855156795, 2.746989209643941, 0.0]",100.0,None,0,"[0.9953885451605589, 0.9945959213732037, 0.657252204060947]",100.0,None,0,"[0.9733760712673837, 2.9715954430435776, 0.6818535917722585]",100.0
158.94,,0,3,0,None,0,"[3.126045624916772, 1.178381540740774, 0.0]",100.0,None,0,"[2.9376608139880203, 2.715343651635493, 0.0]",100.0,None,0,"[0.9954350569539863, 0.9942776590546929, 0.657241496123719]",100.0,None,0,"[0.9743603438728361, 2.9717889668169644, 0.6818824814254714]",100.0
173.61,,0,3,0,None,0,"[3.130770736525434, 1.1847944514903246, 0.0]",100.0,None,0,"[2.9626210073485195, 2.6891508295308895, 0.0]",100.0,None,0,"[0.9952810688911047, 0.9940606947412984, 0.6572515075727791]",100.0,None,0,"[0.9754890192005494, 2.9719879389920947, 0.6819210772761596]",100.0
189.05,,0,3,0,None,0,"[3.1380591959152055, 1.1885442719508164, 0.0]",100.0,None,0,"[2.9826390475435978, 2.66993064038081, 0.0]",100.0,None,0,"[0.99544524459295, 0.9935309588914597, 0.6572334535544235]",100.0,None,0,"[0.9761554118489402, 2.9721083222950577, 0.681934203986099]",100.0
204.695,,0,3,0,None,0,"[3.134079926854807, 1.1814929132645002, 0.0]",100.0,None,0,"[3.0008902261307786, 2.6536223901640077, 0.0]",100.0,None,0,"[0.9953719718981052, 0.9935073491570279, 0.6572539344224402]",100.0,None,0,"[0.9771773665505561, 2.9724998884559093, 0.6819758434058191]",100.0
